	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
8524482	anim-anim	lawyers	near	farmers	likes	fencing	GDLD_plur_syntactic	The lawyers near the farmers likes fencing.	1	154954539	15702570	33753767	9285296	1887055	4	7	7	5	7	syntactic	0	0
1359958	anim-inanim	lawyers	beside	jeeps	hate	walking	GSLD_plur_semantic	The lawyers beside the jeeps hate walking.	0	29718597	15702570	406341	16538862	30746983	6	7	5	4	7	semantic	0	0
9083633	anim-anim	chef	that	author	love	moves	GDLD_C_sing_syntactic	The chef that the author love moves.	1	8000768228	2470923	99092074	210137973	24787121	4	4	6	4	5	syntactic	0	0
1454627	inanim-anim	taxis	beside	authors	like	shopping	GDLS_plur_semantic	The taxis beside the authors like shopping.	1	29718597	1073931	42845288	709849832	11206466	6	5	7	4	8	semantic	0	84
1395189	inanim-anim	tractors	beside	teachers	skid	noisily	GSLD_plur_semantic	The tractors beside the teachers skid noisily.	0	29718597	1908544	73279702	816187	807804	6	8	8	4	7	semantic	0	0
171196	anim-anim	author	near	doctor	hates	walking	GSLS_sing_syntactic	The author near the doctor hates walking.	0	154954539	99092074	52110730	2416713	30746983	4	6	6	5	7	syntactic	0	0
1369611	anim-inanim	athlete	beside	scooter	loves	shopping	GSLD_sing_semantic	The athlete beside the scooter loves shopping.	0	29718597	3419291	405037	12028067	11206466	6	7	7	5	8	semantic	0	0
1328374	inanim-inanim	jeeps	near	trucks	skid	abruptly	GSLS_plur_semantic	The jeeps near the trucks skid abruptly.	0	154954539	406341	6808013	816187	7262021	4	5	6	4	8	semantic	0	0
1334369	inanim-inanim	scooters	by	cranes	brake	noisily	GSLS_plur_semantic	The scooters by the cranes brake noisily.	0	4703106084	182717	1511645	4685005	807804	2	8	6	5	7	semantic	0	0
1318889	anim-anim	teacher	that	chef	admires	arrives	GSLS_C_sing_syntactic	The teacher that the chef admires arrives.	0	8000768228	74147301	2470923	929819	6366129	4	7	4	7	7	syntactic	0	0
1408337	anim-anim	painter	that	dentist	dislikes	turns	GSLS_C_sing_syntactic	The painter that the dentist dislikes turns.	0	8000768228	13065194	3198534	1451937	29719923	4	7	7	8	5	syntactic	0	0
