	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	athlete	beside	painter	like	sailing	GDLD_C_sing_syntactic	The athlete that the painter like prays.	1	29718597	3419291	13065194	709849832	8731451	6	7	7	4	7	syntactic
1	anim-anim	plumber	near	vet	hates	camping	GSLS_sing_syntactic	The plumber near the vet hates camping.	0	154954539	734834	2597895	2416713	3430548	4	7	3	5	7	syntactic
4	anim-anim	pilots	near	judge	love	fencing	GSLD_C_plur_syntactic	The pilots that the judge love arrive.	1	154954539	5455700	63704000	210137973	1887055	4	6	5	4	7	syntactic
6	anim-anim	farmers	near	banker	fear	sailing	GSLD_plur_syntactic	The farmers near the banker fear sailing.	0	154954539	33753767	5135467	83025936	8731451	4	7	6	4	7	syntactic
2	anim-anim	bankers	near	doctors	loves	bowling	GDLD_plur_syntactic	The bankers near the doctors loves bowling.	1	154954539	6179440	19521968	12028067	2476732	4	7	7	5	7	syntactic
0	anim-anim	actors	by	builder	hates	hunting	GDLS_C_plur_syntactic	The actors that the builder hates sit.	0	4703106084	18120032	4915470	2416713	19801295	2	6	7	5	7	syntactic
6	anim-anim	authors	near	plumbers	prefer	gambling	GSLS_C_plur_syntactic	The authors that the plumbers prefer arrive.	0	154954539	42845288	543869	20278168	6130169	4	7	8	6	8	syntactic
9	anim-anim	doctor	by	builders	love	boxing	GDLS_C_sing_syntactic	The doctor that the builders love sits.	0	4703106084	52110730	5454568	210137973	2262574	2	6	8	4	6	syntactic
3	anim-anim	athletes	near	baker	prefers	spinning	GDLS_C_plur_syntactic	The athletes that the baker prefers die.	0	154954539	4726603	13610150	4149558	6978676	4	8	5	7	8	syntactic
4	inanim-anim	scooters	near	plumbers	honk	once	GSLD_plur_semantic	The scooters near the plumbers honk once.	0	154954539	182717	543869	186601	267334111	4	8	8	4	4	semantic
0	anim-anim	barber	near	tailor	prefer	sailing	GDLD_sing_syntactic	The barber near the tailor prefer sailing.	1	154954539	4668021	3371396	20278168	8731451	4	6	6	6	7	syntactic
0	inanim-anim	taxis	by	barbers	fear	fishing	GDLS_plur_semantic	The taxis by the barbers fear fishing.	1	4703106084	1073931	607437	83025936	21745307	2	5	7	4	7	semantic
3	anim-anim	dentist	beside	nurses	hates	driving	GSLD_C_sing_syntactic	The dentist that the nurses hates arrives.	1	29718597	3198534	14176931	2416713	25592961	6	7	6	5	7	syntactic
2	anim-anim	actor	by	farmer	avoids	gambling	GSLS_sing_syntactic	The actor by the farmer avoids gambling.	0	4703106084	14665285	20568429	3608938	6130169	2	5	6	6	8	syntactic
1	anim-inanim	plumber	beside	taxi	honks	twice	GDLS_sing_semantic	The plumber beside the taxi honks twice.	1	29718597	734834	4478068	0	36389658	6	7	4	5	5	semantic
9	anim-anim	nurse	near	doctor	hates	bowling	GSLS_C_sing_syntactic	The nurse that the doctor hates dies.	0	154954539	23875250	52110730	2416713	2476732	4	5	6	5	7	syntactic
7	anim-anim	lawyers	beside	chefs	love	farming	GSLS_plur_semantic	The lawyers beside the chefs love farming.	0	29718597	15702570	752773	210137973	15602571	6	7	5	4	7	semantic
0	anim-anim	plumber	by	doctors	avoids	driving	GSLD_sing_syntactic	The plumber by the doctors avoids driving.	0	4703106084	734834	19521968	3608938	25592961	2	7	7	6	7	syntactic
4	anim-anim	painters	beside	bakers	leak	abruptly	GDLD_plur_semantic	The painters beside the bakers leak abruptly.	1	29718597	7084827	997597	3272091	7262021	6	8	6	4	8	semantic
9	anim-anim	bankers	beside	vet	like	walking	GSLD_plur_syntactic	The bankers beside the vet like walking.	0	29718597	6179440	2597895	709849832	30746983	6	7	3	4	7	syntactic
6	anim-anim	builder	near	teacher	avoid	cycling	GDLD_C_sing_syntactic	The builder that the teacher avoid sits.	1	154954539	4915470	74147301	60713817	2334761	4	7	7	5	7	syntactic
2	anim-anim	judges	beside	teachers	dislike	hunting	GSLS_plur_syntactic	The judges beside the teachers dislike hunting.	0	29718597	24677643	73279702	6703610	19801295	6	6	8	7	7	syntactic
6	anim-inanim	bankers	near	tractors	honk	loudly	GDLS_plur_semantic	The bankers near the tractors honk loudly.	1	154954539	6179440	1908544	186601	5998778	4	7	8	4	6	semantic
6	anim-anim	doctors	near	plumbers	love	dancing	GSLS_plur_syntactic	The doctors near the plumbers love dancing.	0	154954539	19521968	543869	210137973	15565681	4	7	8	4	7	syntactic
6	anim-anim	tailors	near	dentist	hate	knitting	GSLD_C_plur_syntactic	The tailors that the dentist hate die.	1	154954539	1121681	3198534	16538862	2033048	4	7	7	4	8	syntactic
8	anim-inanim	nurses	near	trucks	avoid	shopping	GSLD_plur_semantic	The nurses near the trucks avoid shopping.	0	154954539	14176931	6808013	60713817	11206466	4	6	6	5	8	semantic
