	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	chef	by	baker	fears	acting	GSLS_sing_syntactic	The chef by the baker fears acting.	0	4703106084	2470923	13610150	17721106	38536231	2	4	5	5	6	syntactic
6	anim-anim	baker	by	chef	detest	painting	GDLD_C_sing_syntactic	The baker that the chef detest dies.	1	4703106084	13610150	2470923	740903	32738623	2	5	4	6	8	syntactic
0	anim-anim	banker	beside	pilots	fears	climbing	GSLD_sing_syntactic	The banker beside the pilots fears climbing.	0	29718597	5135467	5455700	17721106	7755370	6	6	6	5	8	syntactic
3	inanim-anim	van	by	doctor	leaks	suddenly	GSLD_sing_semantic	The van by the doctor leaks suddenly.	0	4703106084	54213864	52110730	1935324	58025537	2	3	6	5	8	semantic
9	anim-anim	plumbers	near	chefs	dislikes	fencing	GDLD_plur_syntactic	The plumbers near the chefs dislikes fencing.	1	154954539	543869	752773	1451937	1887055	4	8	5	8	7	syntactic
7	anim-anim	farmer	near	banker	brakes	loudly	GDLD_sing_semantic	The farmer near the banker brakes loudly.	1	154954539	20568429	5135467	2506876	5998778	4	6	6	6	6	semantic
7	anim-anim	dentists	by	actors	love	camping	GSLS_plur_syntactic	The dentists by the actors love camping.	0	4703106084	1487700	18120032	210137973	3430548	2	8	6	4	7	syntactic
2	anim-anim	farmers	by	doctor	avoid	driving	GSLD_C_plur_syntactic	The farmers that the doctor avoid arrive.	1	4703106084	33753767	52110730	60713817	25592961	2	7	6	5	7	syntactic
6	anim-anim	tailors	near	doctors	avoid	bowling	GSLS_plur_semantic	The tailors near the doctors avoid bowling.	0	154954539	1121681	19521968	60713817	2476732	4	7	7	5	7	semantic
4	anim-anim	farmers	beside	athletes	avoid	yachting	GSLS_plur_syntactic	The farmers beside the athletes avoid yachting.	0	29718597	33753767	4726603	60713817	382785	6	7	8	5	8	syntactic
3	inanim-anim	van	near	dentist	dislikes	knitting	GDLS_sing_semantic	The van near the dentist dislikes knitting.	1	154954539	54213864	3198534	1451937	2033048	4	3	7	8	8	semantic
4	anim-inanim	chef	near	tractor	dislikes	cycling	GSLD_sing_semantic	The chef near the tractor dislikes cycling.	0	154954539	2470923	3282135	1451937	2334761	4	4	7	8	7	semantic
3	anim-anim	baker	beside	painter	fears	camping	GSLS_C_sing_syntactic	The baker that the painter fears dies.	0	29718597	13610150	13065194	17721106	3430548	6	5	7	5	7	syntactic
1	anim-anim	athlete	by	builders	avoid	gambling	GDLS_sing_syntactic	The athlete by the builders avoid gambling.	1	4703106084	3419291	5454568	60713817	6130169	2	7	8	5	8	syntactic
5	anim-anim	nurse	by	farmer	dislike	spinning	GDLD_sing_syntactic	The nurse by the farmer dislike spinning.	1	4703106084	23875250	20568429	6703610	6978676	2	5	6	7	8	syntactic
1	anim-inanim	authors	near	cars	detest	painting	GSLD_plur_semantic	The authors near the cars detest painting.	0	154954539	42845288	24371897	740903	32738623	4	7	4	6	8	semantic
1	anim-anim	chef	beside	barbers	avoid	spinning	GDLS_C_sing_syntactic	The chef that the barbers avoid dies.	0	29718597	2470923	607437	60713817	6978676	6	4	7	5	8	syntactic
7	anim-anim	chef	near	banker	fear	climbing	GDLD_sing_syntactic	The chef near the banker fear climbing.	1	154954539	2470923	5135467	83025936	7755370	4	4	6	4	8	syntactic
7	inanim-inanim	cars	by	vans	leak	suddenly	GSLS_plur_semantic	The cars by the vans leak suddenly.	0	4703106084	24371897	963840	3272091	58025537	2	4	4	4	8	semantic
6	anim-anim	farmer	by	actors	detests	farming	GSLD_C_sing_syntactic	The farmer that the actors detests dies.	1	4703106084	20568429	18120032	181255	15602571	2	6	6	7	7	syntactic
0	inanim-anim	trucks	near	vets	leak	abruptly	GSLD_plur_semantic	The trucks near the vets leak abruptly.	0	154954539	6808013	262330	3272091	7262021	4	6	4	4	8	semantic
4	anim-anim	lawyer	near	athletes	avoids	acting	GSLD_C_sing_syntactic	The lawyer that the athletes avoids prays.	1	154954539	21493788	4726603	3608938	38536231	4	6	8	6	6	syntactic
4	anim-anim	waiters	near	chef	love	gambling	GSLD_C_plur_syntactic	The waiters that the chef love die.	1	154954539	1363954	2470923	210137973	6130169	4	7	4	4	8	syntactic
8	anim-anim	doctors	by	dentists	like	knitting	GSLS_C_plur_syntactic	The doctors that the dentists like sit.	0	4703106084	19521968	1487700	709849832	2033048	2	7	8	4	8	syntactic
9	anim-anim	builder	by	tailors	loves	camping	GSLD_sing_syntactic	The builder by the tailors loves camping.	0	4703106084	4915470	1121681	12028067	3430548	2	7	7	5	7	syntactic
4	anim-anim	vet	near	bakers	prefer	dancing	GDLS_C_sing_syntactic	The vet that the bakers prefer sits.	0	154954539	2597895	997597	20278168	15565681	4	3	6	6	7	syntactic
8	anim-anim	waiters	near	athletes	likes	fishing	GDLD_C_plur_syntactic	The waiters that the athletes likes die.	1	154954539	1363954	4726603	9285296	21745307	4	7	8	5	7	syntactic
4	anim-anim	lawyers	near	teacher	hates	climbing	GDLS_plur_syntactic	The lawyers near the teacher hates climbing.	1	154954539	15702570	74147301	2416713	7755370	4	7	7	5	8	syntactic
0	anim-inanim	barbers	by	trucks	honk	loudly	GDLS_plur_semantic	The barbers by the trucks honk loudly.	1	4703106084	607437	6808013	186601	5998778	2	7	6	4	6	semantic
8	anim-anim	builder	beside	actor	detests	hunting	GSLS_C_sing_syntactic	The builder that the actor detests sits.	0	29718597	4915470	14665285	181255	19801295	6	7	5	7	7	syntactic
5	anim-anim	bankers	near	vet	loves	acting	GDLS_plur_syntactic	The bankers near the vet loves acting.	1	154954539	6179440	2597895	12028067	38536231	4	7	3	5	6	syntactic
6	anim-anim	nurses	beside	authors	crash	suddenly	GDLD_plur_semantic	The nurses beside the authors crash suddenly.	1	29718597	14176931	42845288	6995312	58025537	6	6	7	5	8	semantic
0	inanim-inanim	truck	by	van	leaks	abruptly	GSLS_sing_semantic	The truck by the van leaks abruptly.	0	4703106084	14274010	54213864	1935324	7262021	2	5	3	5	8	semantic
1	anim-anim	authors	beside	nurse	avoids	acting	GDLS_C_plur_syntactic	The authors that the nurse avoids pray.	0	29718597	42845288	23875250	3608938	38536231	6	7	5	6	6	syntactic
8	inanim-anim	vans	beside	pilots	prefer	sailing	GDLS_plur_semantic	The vans beside the pilots prefer sailing.	1	29718597	963840	5455700	20278168	8731451	6	4	6	6	7	semantic
3	anim-anim	banker	by	athlete	avoids	camping	GSLS_sing_syntactic	The banker by the athlete avoids camping.	0	4703106084	5135467	3419291	3608938	3430548	2	6	7	6	7	syntactic
3	inanim-inanim	car	near	truck	hates	fishing	GDLD_sing_semantic	The car near the truck hates fishing.	1	154954539	71566944	14274010	2416713	21745307	4	3	5	5	7	semantic
6	anim-anim	dentists	beside	builder	prefers	acting	GDLS_C_plur_syntactic	The dentists that the builder prefers arrive.	0	29718597	1487700	4915470	4149558	38536231	6	8	7	7	6	syntactic
4	anim-inanim	barber	beside	truck	leaks	suddenly	GDLS_sing_semantic	The barber beside the truck leaks suddenly.	1	29718597	4668021	14274010	1935324	58025537	6	6	5	5	8	semantic
8	anim-anim	lawyer	near	barbers	dislike	dancing	GDLS_sing_syntactic	The lawyer near the barbers dislike dancing.	1	154954539	21493788	607437	6703610	15565681	4	6	7	7	7	syntactic
