	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	inanim-anim	trucks	by	plumbers	avoid	skiing	GDLS_plur_semantic	The trucks by the plumbers avoid skiing.	1	4703106084	6808013	543869	60713817	1934331	2	6	8	5	6	semantic
8	anim-anim	athletes	near	teacher	love	walking	GSLD_C_plur_syntactic	The athletes that the teacher love arrive.	1	154954539	4726603	74147301	210137973	30746983	4	8	7	4	7	syntactic
0	anim-anim	banker	by	vet	honks	loudly	GDLD_sing_semantic	The banker by the vet honks loudly.	1	4703106084	5135467	2597895	0	5998778	2	6	3	5	6	semantic
4	anim-anim	builder	by	actor	fear	sailing	GDLD_sing_syntactic	The builder by the actor fear sailing.	1	4703106084	4915470	14665285	83025936	8731451	2	7	5	4	7	syntactic
4	anim-anim	bakers	beside	painters	avoid	fencing	GSLS_C_plur_syntactic	The bakers that the painters avoid pray.	0	29718597	997597	7084827	60713817	1887055	6	6	8	5	7	syntactic
8	inanim-anim	scooters	near	pilots	leak	abruptly	GSLD_plur_semantic	The scooters near the pilots leak abruptly.	0	154954539	182717	5455700	3272091	7262021	4	8	6	4	8	semantic
6	inanim-anim	bus	near	author	fears	cycling	GDLS_sing_semantic	The bus near the author fears cycling.	1	154954539	19370874	99092074	17721106	2334761	4	3	6	5	7	semantic
0	anim-anim	farmer	near	chef	like	walking	GDLD_sing_syntactic	The farmer near the chef like walking.	1	154954539	20568429	2470923	709849832	30746983	4	6	4	4	7	syntactic
2	anim-inanim	pilot	near	scooter	avoids	fencing	GSLD_sing_semantic	The pilot near the scooter avoids fencing.	0	154954539	16262831	405037	3608938	1887055	4	5	7	6	7	semantic
5	anim-anim	teacher	beside	judges	fears	skating	GSLD_C_sing_syntactic	The teacher that the judges fears sits.	1	29718597	74147301	24677643	17721106	1784648	6	7	6	5	7	syntactic
6	anim-anim	lawyers	by	barbers	skid	suddenly	GDLD_plur_semantic	The lawyers by the barbers skid suddenly.	1	4703106084	15702570	607437	816187	58025537	2	7	7	4	8	semantic
6	anim-anim	doctors	near	plumber	prefer	skating	GSLD_C_plur_syntactic	The doctors that the plumber prefer arrive.	1	154954539	19521968	734834	20278168	1784648	4	7	7	6	7	syntactic
1	anim-anim	lawyers	beside	actor	likes	fencing	GDLS_plur_syntactic	The lawyers beside the actor likes fencing.	1	29718597	15702570	14665285	9285296	1887055	6	7	5	5	7	syntactic
6	anim-anim	actor	beside	dentists	hate	boxing	GDLS_C_sing_syntactic	The actor that the dentists hate arrives.	0	29718597	14665285	1487700	16538862	2262574	6	5	8	4	6	syntactic
9	anim-anim	farmer	by	lawyers	love	boxing	GDLS_sing_syntactic	The farmer by the lawyers love boxing.	1	4703106084	20568429	15702570	210137973	2262574	2	6	7	4	6	syntactic
9	anim-anim	nurses	by	builder	hate	camping	GSLD_plur_syntactic	The nurses by the builder hate camping.	0	4703106084	14176931	4915470	16538862	3430548	2	6	7	4	7	syntactic
8	anim-anim	builder	beside	barbers	loves	boxing	GSLD_C_sing_syntactic	The builder that the barbers loves sits.	1	29718597	4915470	607437	12028067	2262574	6	7	7	5	6	syntactic
0	anim-anim	nurses	by	judge	fears	fencing	GDLS_C_plur_syntactic	The nurses that the judge fears sit.	0	4703106084	14176931	63704000	17721106	1887055	2	6	5	5	7	syntactic
5	inanim-anim	taxi	beside	barber	leaks	abruptly	GSLD_sing_semantic	The taxi beside the barber leaks abruptly.	0	29718597	4478068	4668021	1935324	7262021	6	4	6	5	8	semantic
1	anim-anim	actors	beside	waiters	fear	cycling	GSLS_plur_syntactic	The actors beside the waiters fear cycling.	0	29718597	18120032	1363954	83025936	2334761	6	6	7	4	7	syntactic
9	anim-anim	lawyer	by	dentist	like	skating	GDLD_C_sing_syntactic	The lawyer that the dentist like arrives.	1	4703106084	21493788	3198534	709849832	1784648	2	6	7	4	7	syntactic
7	anim-inanim	painters	beside	taxis	detest	skiing	GSLD_plur_semantic	The painters beside the taxis detest skiing.	0	29718597	7084827	1073931	740903	1934331	6	8	5	6	6	semantic
2	inanim-inanim	tractor	beside	scooter	dislikes	fishing	GDLD_sing_semantic	The tractor beside the scooter dislikes fishing.	1	29718597	3282135	405037	1451937	21745307	6	7	7	8	7	semantic
3	anim-anim	teacher	near	nurses	prefer	fencing	GDLS_sing_syntactic	The teacher near the nurses prefer fencing.	1	154954539	74147301	14176931	20278168	1887055	4	7	6	6	7	syntactic
0	anim-anim	plumbers	by	barbers	like	driving	GSLS_plur_syntactic	The plumbers by the barbers like driving.	0	4703106084	543869	607437	709849832	25592961	2	8	7	4	7	syntactic
5	anim-anim	farmer	near	pilot	avoid	studying	GDLD_C_sing_syntactic	The farmer that the pilot avoid arrives.	1	154954539	20568429	16262831	60713817	19754110	4	6	5	5	8	syntactic
3	anim-anim	chef	beside	dentists	detests	walking	GSLD_sing_syntactic	The chef beside the dentists detests walking.	0	29718597	2470923	1487700	181255	30746983	6	4	8	7	7	syntactic
7	anim-anim	bankers	near	waiters	likes	driving	GDLD_C_plur_syntactic	The bankers that the waiters likes die.	1	154954539	6179440	1363954	9285296	25592961	4	7	7	5	7	syntactic
2	anim-anim	dentist	near	builders	prefer	dancing	GDLS_C_sing_syntactic	The dentist that the builders prefer arrives.	0	154954539	3198534	5454568	20278168	15565681	4	7	8	6	7	syntactic
5	anim-anim	bankers	near	doctor	loves	driving	GDLS_C_plur_syntactic	The bankers that the doctor loves sit.	0	154954539	6179440	52110730	12028067	25592961	4	7	6	5	7	syntactic
6	anim-anim	chefs	by	authors	hates	hunting	GDLD_plur_syntactic	The chefs by the authors hates hunting.	1	4703106084	752773	42845288	2416713	19801295	2	5	7	5	7	syntactic
5	anim-anim	dentist	near	painters	loves	acting	GSLD_sing_syntactic	The dentist near the painters loves acting.	0	154954539	3198534	7084827	12028067	38536231	4	7	8	5	6	syntactic
9	inanim-inanim	vans	beside	trucks	skid	noisily	GSLS_plur_semantic	The vans beside the trucks skid noisily.	0	29718597	963840	6808013	816187	807804	6	4	6	4	7	semantic
6	anim-anim	vets	near	banker	avoid	walking	GSLD_plur_syntactic	The vets near the banker avoid walking.	0	154954539	262330	5135467	60713817	30746983	4	4	6	5	7	syntactic
7	anim-anim	judges	beside	teacher	prefers	knitting	GDLS_plur_syntactic	The judges beside the teacher prefers knitting.	1	29718597	24677643	74147301	4149558	2033048	6	6	7	7	8	syntactic
3	anim-inanim	bakers	beside	cars	honk	loudly	GDLS_plur_semantic	The bakers beside the cars honk loudly.	1	29718597	997597	24371897	186601	5998778	6	6	4	4	6	semantic
6	anim-anim	farmer	beside	lawyer	dislikes	painting	GSLS_C_sing_syntactic	The farmer that the lawyer dislikes dies.	0	29718597	20568429	21493788	1451937	32738623	6	6	6	8	8	syntactic
8	anim-anim	pilot	by	baker	detests	dancing	GSLS_sing_semantic	The pilot by the baker detests dancing.	0	4703106084	16262831	13610150	181255	15565681	2	5	5	7	7	semantic
5	anim-anim	bankers	near	bakers	loves	spinning	GDLD_plur_syntactic	The bankers near the bakers loves spinning.	1	154954539	6179440	997597	12028067	6978676	4	7	6	5	8	syntactic
7	anim-anim	barber	beside	painter	detests	camping	GSLS_sing_syntactic	The barber beside the painter detests camping.	0	29718597	4668021	13065194	181255	3430548	6	6	7	7	7	syntactic
8	anim-anim	builders	near	waiters	detest	cycling	GSLS_C_plur_syntactic	The builders that the waiters detest sit.	0	154954539	5454568	1363954	740903	2334761	4	8	7	6	7	syntactic
3	anim-inanim	author	beside	car	leaks	suddenly	GDLS_sing_semantic	The author beside the car leaks suddenly.	1	29718597	99092074	71566944	1935324	58025537	6	6	3	5	8	semantic
0	anim-anim	bankers	near	chefs	hate	bowling	GSLS_plur_semantic	The bankers near the chefs hate bowling.	0	154954539	6179440	752773	16538862	2476732	4	7	5	4	7	semantic
1	inanim-inanim	truck	by	taxi	leaks	abruptly	GSLS_sing_semantic	The truck by the taxi leaks abruptly.	0	4703106084	14274010	4478068	1935324	7262021	2	5	4	5	8	semantic
3	inanim-inanim	trucks	near	taxis	love	acting	GDLD_plur_semantic	The trucks near the taxis love acting.	1	154954539	6808013	1073931	210137973	38536231	4	6	5	4	6	semantic
5	anim-anim	athlete	beside	farmer	avoids	yachting	GSLS_sing_syntactic	The athlete beside the farmer avoids yachting.	0	29718597	3419291	20568429	3608938	382785	6	7	6	6	8	syntactic
3	anim-anim	baker	by	barber	avoids	bowling	GSLS_C_sing_syntactic	The baker that the barber avoids prays.	0	4703106084	13610150	4668021	3608938	2476732	2	5	6	6	7	syntactic
6	anim-anim	builders	near	painters	loves	bowling	GDLD_C_plur_syntactic	The builders that the painters loves arrive.	1	154954539	5454568	7084827	12028067	2476732	4	8	8	5	7	syntactic
