	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1991809	anim-anim	athletes	that	plumbers	like	arrive	GSLS_C_plur_syntactic	The athletes that the plumbers like arrive.	0	8000768228	4726603	543869	709849832	19261937	4	8	8	4	6	syntactic	68	0
1401730	anim-inanim	actors	by	buses	crash	abruptly	GDLS_plur_semantic	The actors by the buses crash abruptly.	1	4703106084	18120032	4213326	6995312	7262021	2	6	5	5	8	semantic	0	0
7772732	anim-anim	plumber	near	tailors	love	walking	GDLS_sing_syntactic	The plumber near the tailors love walking.	1	154954539	734834	1121681	210137973	30746983	4	7	7	4	7	syntactic	0	0
5127190	anim-anim	tailor	by	waiters	likes	knitting	GSLD_sing_syntactic	The tailor by the waiters likes knitting.	0	4703106084	3371396	1363954	9285296	2033048	2	6	7	5	8	syntactic	0	0
1549252	inanim-inanim	tractors	by	jeeps	like	painting	GDLD_plur_semantic	The tractors by the jeeps like painting.	1	4703106084	1908544	406341	709849832	32738623	2	8	5	4	8	semantic	0	0
3021394	anim-anim	painters	beside	farmer	dislike	skating	GSLD_plur_syntactic	The painters beside the farmer dislike skating.	0	29718597	7084827	20568429	6703610	1784648	6	8	6	7	7	syntactic	0	0
1120286	anim-anim	chefs	near	barbers	hate	camping	GSLS_plur_syntactic	The chefs near the barbers hate camping.	0	154954539	752773	607437	16538862	3430548	4	5	7	4	7	syntactic	0	0
3214865	anim-anim	athletes	that	lawyer	dislike	study	GSLD_C_plur_syntactic	The athletes that the lawyer dislike study.	1	8000768228	4726603	21493788	6703610	251146114	4	8	6	7	5	syntactic	0	0
7709736	anim-anim	lawyers	beside	tailor	dislikes	yachting	GDLS_plur_syntactic	The lawyers beside the tailor dislikes yachting.	1	29718597	15702570	3371396	1451937	382785	6	7	6	8	8	syntactic	0	0
6723176	anim-anim	teacher	by	chefs	hate	painting	GDLS_sing_syntactic	The teacher by the chefs hate painting.	1	4703106084	74147301	752773	16538862	32738623	2	7	5	4	8	syntactic	0	0
