	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1365489	anim-inanim	farmers	beside	tractors	dislike	skiing	GSLD_plur_semantic	The farmers beside the tractors dislike skiing.	0	29718597	33753767	1908544	6703610	1934331	6	7	8	7	6	semantic	0	0
1529730	inanim-inanim	trucks	near	buses	dislike	dancing	GDLD_plur_semantic	The trucks near the buses dislike dancing.	1	154954539	6808013	4213326	6703610	15565681	4	6	5	7	7	semantic	0	0
10525748	anim-anim	actors	beside	waiters	loves	gambling	GDLD_plur_syntactic	The actors beside the waiters loves gambling.	1	29718597	18120032	1363954	12028067	6130169	6	6	7	5	8	syntactic	0	0
1333978	inanim-inanim	truck	near	crane	smashes	abruptly	GSLS_sing_semantic	The truck near the crane smashes abruptly.	0	154954539	14274010	5664326	177467	7262021	4	5	5	7	8	semantic	0	0
7931729	anim-anim	vet	that	waiters	hate	runs	GDLS_C_sing_syntactic	The vet that the waiters hate runs.	0	8000768228	2597895	1363954	16538862	26702428	4	3	7	4	4	syntactic	0	0
7675210	anim-anim	athlete	near	tailors	hate	boxing	GDLS_sing_syntactic	The athlete near the tailors hate boxing.	1	154954539	3419291	1121681	16538862	2262574	4	7	7	4	6	syntactic	0	0
1446594	inanim-anim	bus	by	actor	loves	cooking	GDLS_sing_semantic	The bus by the actor loves cooking.	1	4703106084	19370874	14665285	12028067	13672366	2	3	5	5	7	semantic	0	0
2217617	anim-anim	pilots	that	tailors	hate	pray	GSLS_C_plur_syntactic	The pilots that the tailors hate pray.	0	8000768228	5455700	1121681	16538862	20289141	4	6	7	4	4	syntactic	0	0
6294818	anim-anim	doctors	beside	author	loves	skiing	GDLS_plur_syntactic	The doctors beside the author loves skiing.	1	29718597	19521968	99092074	12028067	1934331	6	7	6	5	6	syntactic	0	0
9545542	anim-anim	judge	near	chef	know	russian	GDLD_sing_syntactic	The judge near the chef know Russian.	1	154954539	63704000	2470923	405542218	53427209	4	5	4	4	7	syntactic	0	0
10576705	anim-anim	painters	that	waiters	dislikes	swim	GDLD_C_plur_syntactic	The painters that the waiters dislikes swim.	1	8000768228	7084827	1363954	1451937	6237963	4	8	7	8	4	syntactic	0	0
3481351	anim-anim	lawyer	that	actors	admires	sneezes	GSLD_C_sing_syntactic	The lawyer that the actors admires sneezes.	1	8000768228	21493788	18120032	929819	134227	4	6	6	7	7	syntactic	0	0
6139988	anim-anim	athlete	beside	actors	love	cooking	GDLS_sing_syntactic	The athlete beside the actors love cooking.	1	29718597	3419291	18120032	210137973	13672366	6	7	6	4	7	syntactic	0	0
643912	anim-anim	vets	beside	lawyers	like	acting	GSLS_plur_syntactic	The vets beside the lawyers like acting.	0	29718597	262330	15702570	709849832	38536231	6	4	7	4	6	syntactic	0	78
10679681	anim-anim	chef	that	vet	love	smiles	GDLD_C_sing_syntactic	The chef that the vet love smiles.	1	8000768228	2470923	2597895	210137973	5542164	4	4	3	4	6	syntactic	0	0
1576054	inanim-inanim	vans	by	cranes	love	bowling	GDLD_plur_semantic	The vans by the cranes love bowling.	1	4703106084	963840	1511645	210137973	2476732	2	4	6	4	7	semantic	0	0
6820814	anim-anim	doctors	beside	chef	knows	spanish	GDLS_plur_syntactic	The doctors beside the chef knows Spanish.	1	29718597	19521968	2470923	50729807	51657368	6	7	4	5	7	syntactic	0	0
