	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1489095	anim-anim	teacher	by	banker	crashes	suddenly	GDLD_sing_semantic	The teacher by the banker crashes suddenly.	1	4703106084	74147301	5135467	1060077	58025537	2	7	6	7	8	semantic	0	0
2421121	anim-anim	lawyers	that	vets	hate	smile	GSLS_C_plur_syntactic	The lawyers that the vets hate smile.	0	8000768228	15702570	262330	16538862	32358171	4	7	4	4	5	syntactic	0	0
693546	anim-anim	lawyer	near	actor	likes	studying	GSLS_sing_syntactic	The lawyer near the actor likes studying.	0	154954539	21493788	14665285	9285296	19754110	4	6	5	5	8	syntactic	0	0
5781216	anim-anim	barbers	near	farmer	dislikes	fishing	GDLS_plur_syntactic	The barbers near the farmer dislikes fishing.	1	154954539	607437	20568429	1451937	21745307	4	7	6	8	7	syntactic	0	0
16956	anim-anim	farmers	beside	bakers	hate	walking	GSLS_plur_syntactic	The farmers beside the bakers hate walking.	0	29718597	33753767	997597	16538862	30746983	6	7	6	4	7	syntactic	0	0
1350176	anim-inanim	doctor	beside	truck	loves	farming	GSLD_sing_semantic	The doctor beside the truck loves farming.	0	29718597	52110730	14274010	12028067	15602571	6	6	5	5	7	semantic	0	0
10086874	anim-anim	vet	by	painter	admire	modesty	GDLD_sing_syntactic	The vet by the painter admire modesty.	1	4703106084	2597895	13065194	6461497	4114868	2	3	7	6	7	syntactic	0	0
6904497	anim-anim	dentist	that	dentists	like	lies	GDLS_C_sing_syntactic	The dentist that the dentists like lies.	0	8000768228	3198534	1487700	709849832	48941300	4	7	8	4	4	syntactic	0	0
5743361	anim-anim	farmers	that	farmer	hates	smile	GDLS_C_plur_syntactic	The farmers that the farmer hates smile.	0	8000768228	33753767	20568429	2416713	32358171	4	7	6	5	5	syntactic	0	0
7919182	anim-anim	tailor	by	waiters	hate	camping	GDLS_sing_syntactic	The tailor by the waiters hate camping.	1	4703106084	3371396	1363954	16538862	3430548	2	6	7	4	7	syntactic	0	0
1334115	inanim-inanim	jeeps	beside	cranes	brake	suddenly	GSLS_plur_semantic	The jeeps beside the cranes brake suddenly.	0	29718597	406341	1511645	4685005	58025537	6	5	6	5	8	semantic	0	0
9319489	anim-anim	teacher	that	barber	dislike	arrives	GDLD_C_sing_syntactic	The teacher that the barber dislike arrives.	1	8000768228	74147301	4668021	6703610	6366129	4	7	6	7	7	syntactic	0	0
1366544	anim-inanim	lawyer	beside	tractor	hates	climbing	GSLD_sing_semantic	The lawyer beside the tractor hates climbing.	0	29718597	21493788	3282135	2416713	7755370	6	6	7	5	8	semantic	0	0
8683265	anim-anim	barbers	that	teachers	hates	cough	GDLD_C_plur_syntactic	The barbers that the teachers hates cough.	1	8000768228	607437	73279702	2416713	5632779	4	7	8	5	5	syntactic	0	0
9268737	anim-anim	waiters	that	bankers	hates	cough	GDLD_C_plur_syntactic	The waiters that the bankers hates cough.	1	8000768228	1363954	6179440	2416713	5632779	4	7	7	5	5	syntactic	0	0
1332433	inanim-inanim	car	beside	van	smashes	noisily	GSLS_sing_semantic	The car beside the van smashes noisily.	0	29718597	71566944	54213864	177467	807804	6	3	3	7	7	semantic	0	0
1333401	inanim-inanim	trucks	beside	cranes	honk	noisily	GSLS_plur_semantic	The trucks beside the cranes honk noisily.	0	29718597	6808013	1511645	186601	807804	6	6	6	4	7	semantic	0	0
1487560	anim-anim	tailor	near	author	brakes	loudly	GDLD_sing_semantic	The tailor near the author brakes loudly.	1	154954539	3371396	99092074	2506876	5998778	4	6	6	6	6	semantic	0	0
3402193	anim-anim	bankers	that	actor	love	turn	GSLD_C_plur_syntactic	The bankers that the actor love turn.	1	8000768228	6179440	14665285	210137973	134505772	4	7	5	4	4	syntactic	0	0
