	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	inanim-inanim	car	beside	taxi	likes	yachting	GDLD_sing_semantic	The car beside the taxi likes yachting.	1	29718597	71566944	4478068	9285296	382785	6	3	4	5	8	semantic
6	anim-inanim	tailors	near	vans	hate	bowling	GSLD_plur_semantic	The tailors near the vans hate bowling.	0	154954539	1121681	963840	16538862	2476732	4	7	4	4	7	semantic
0	anim-anim	farmer	by	tailors	detests	cooking	GSLD_C_sing_syntactic	The farmer that the tailors detests arrives.	1	4703106084	20568429	1121681	181255	13672366	2	6	7	7	7	syntactic
8	anim-inanim	barber	beside	truck	honks	noisily	GDLS_sing_semantic	The barber beside the truck honks noisily.	1	29718597	4668021	14274010	0	807804	6	6	5	5	7	semantic
6	anim-anim	nurse	near	tailor	brakes	suddenly	GDLD_sing_semantic	The nurse near the tailor brakes suddenly.	1	154954539	23875250	3371396	2506876	58025537	4	5	6	6	8	semantic
9	anim-anim	teacher	beside	athlete	detest	fishing	GDLD_sing_syntactic	The teacher beside the athlete detest fishing.	1	29718597	74147301	3419291	740903	21745307	6	7	7	6	7	syntactic
6	anim-anim	vets	by	builders	dislikes	dancing	GDLD_C_plur_syntactic	The vets that the builders dislikes die.	1	4703106084	262330	5454568	1451937	15565681	2	4	8	8	7	syntactic
9	anim-anim	dentists	near	painter	dislikes	driving	GDLS_C_plur_syntactic	The dentists that the painter dislikes arrive.	0	154954539	1487700	13065194	1451937	25592961	4	8	7	8	7	syntactic
9	inanim-anim	cars	beside	chefs	fear	shopping	GDLS_plur_semantic	The cars beside the chefs fear shopping.	1	29718597	24371897	752773	83025936	11206466	6	4	5	4	8	semantic
6	anim-anim	authors	near	doctor	avoid	boxing	GSLD_plur_syntactic	The authors near the doctor avoid boxing.	0	154954539	42845288	52110730	60713817	2262574	4	7	6	5	6	syntactic
5	anim-anim	chef	near	judges	avoid	cooking	GDLS_C_sing_syntactic	The chef that the judges avoid sits.	0	154954539	2470923	24677643	60713817	13672366	4	4	6	5	7	syntactic
