	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	judge	beside	doctor	skids	abruptly	GDLD_sing_semantic	The judge beside the doctor skids abruptly.	1	29718597	63704000	52110730	250523	7262021	6	5	6	5	8	semantic
7	inanim-inanim	truck	beside	tractor	loves	gambling	GDLD_sing_semantic	The truck beside the tractor loves gambling.	1	29718597	14274010	3282135	12028067	6130169	6	5	7	5	8	semantic
5	anim-anim	athletes	by	bankers	fear	shopping	GSLS_C_plur_syntactic	The athletes that the bankers fear die.	0	4703106084	4726603	6179440	83025936	11206466	2	8	7	4	8	syntactic
3	inanim-inanim	taxis	by	vans	leak	suddenly	GSLS_plur_semantic	The taxis by the vans leak suddenly.	0	4703106084	1073931	963840	3272091	58025537	2	5	4	4	8	semantic
9	anim-anim	author	beside	athletes	prefer	fishing	GDLS_sing_syntactic	The author beside the athletes prefer fishing.	1	29718597	99092074	4726603	20278168	21745307	6	6	8	6	7	syntactic
2	anim-anim	farmers	near	bankers	avoids	fencing	GDLD_C_plur_syntactic	The farmers that the bankers avoids arrive.	1	154954539	33753767	6179440	3608938	1887055	4	7	7	6	7	syntactic
5	inanim-anim	cars	by	actors	leak	suddenly	GSLD_plur_semantic	The cars by the actors leak suddenly.	0	4703106084	24371897	18120032	3272091	58025537	2	4	6	4	8	semantic
7	anim-anim	tailor	beside	plumber	likes	farming	GSLS_sing_syntactic	The tailor beside the plumber likes farming.	0	29718597	3371396	734834	9285296	15602571	6	6	7	5	7	syntactic
2	anim-inanim	painters	by	vans	detest	bowling	GSLD_plur_semantic	The painters by the vans detest bowling.	0	4703106084	7084827	963840	740903	2476732	2	8	4	6	7	semantic
2	anim-anim	actor	beside	banker	love	cooking	GDLD_sing_syntactic	The actor beside the banker love cooking.	1	29718597	14665285	5135467	210137973	13672366	6	5	6	4	7	syntactic
1	anim-anim	vets	beside	actors	love	farming	GSLS_plur_syntactic	The vets beside the actors love farming.	0	29718597	262330	18120032	210137973	15602571	6	4	6	4	7	syntactic
1	anim-anim	vet	beside	waiter	detests	farming	GSLS_sing_semantic	The vet beside the waiter detests farming.	0	29718597	2597895	3340926	181255	15602571	6	3	6	7	7	semantic
2	anim-anim	barber	by	athletes	detest	driving	GDLS_C_sing_syntactic	The barber that the athletes detest prays.	0	4703106084	4668021	4726603	740903	25592961	2	6	8	6	7	syntactic
4	anim-anim	farmer	beside	chef	avoids	gambling	GSLS_C_sing_syntactic	The farmer that the chef avoids prays.	0	29718597	20568429	2470923	3608938	6130169	6	6	4	6	8	syntactic
5	anim-anim	doctors	near	dentist	like	walking	GSLD_C_plur_syntactic	The doctors that the dentist like arrive.	1	154954539	19521968	3198534	709849832	30746983	4	7	7	4	7	syntactic
3	anim-anim	athlete	by	lawyer	dislikes	camping	GSLS_C_sing_syntactic	The athlete that the lawyer dislikes arrives.	0	4703106084	3419291	21493788	1451937	3430548	2	7	6	8	7	syntactic
2	anim-inanim	pilots	near	cars	leak	suddenly	GDLS_plur_semantic	The pilots near the cars leak suddenly.	1	154954539	5455700	24371897	3272091	58025537	4	6	4	4	8	semantic
2	anim-anim	vets	by	nurse	fear	fencing	GSLD_C_plur_syntactic	The vets that the nurse fear sit.	1	4703106084	262330	23875250	83025936	1887055	2	4	5	4	7	syntactic
0	anim-anim	bakers	by	waiters	prefers	dancing	GDLD_plur_syntactic	The bakers by the waiters prefers dancing.	1	4703106084	997597	1363954	4149558	15565681	2	6	7	7	7	syntactic
0	anim-anim	chef	beside	painters	fears	knitting	GSLD_sing_syntactic	The chef beside the painters fears knitting.	0	29718597	2470923	7084827	17721106	2033048	6	4	8	5	8	syntactic
2	anim-anim	actors	beside	bankers	loves	skating	GDLD_plur_syntactic	The actors beside the bankers loves skating.	1	29718597	18120032	6179440	12028067	1784648	6	6	7	5	7	syntactic
8	anim-anim	authors	near	doctors	prefer	cooking	GSLS_plur_syntactic	The authors near the doctors prefer cooking.	0	154954539	42845288	19521968	20278168	13672366	4	7	7	6	7	syntactic
3	anim-anim	lawyer	near	chefs	hate	yachting	GDLS_sing_syntactic	The lawyer near the chefs hate yachting.	1	154954539	21493788	752773	16538862	382785	4	6	5	4	8	syntactic
4	anim-anim	teacher	beside	judges	avoids	knitting	GSLD_sing_syntactic	The teacher beside the judges avoids knitting.	0	29718597	74147301	24677643	3608938	2033048	6	7	6	6	8	syntactic
8	anim-anim	chef	near	bakers	avoids	skating	GSLD_C_sing_syntactic	The chef that the bakers avoids prays.	1	154954539	2470923	997597	3608938	1784648	4	4	6	6	7	syntactic
5	inanim-inanim	van	beside	truck	honks	noisily	GSLS_sing_semantic	The van beside the truck honks noisily.	0	29718597	54213864	14274010	0	807804	6	3	5	5	7	semantic
1	anim-anim	plumber	near	doctor	hate	shopping	GDLD_C_sing_syntactic	The plumber that the doctor hate prays.	1	154954539	734834	52110730	16538862	11206466	4	7	6	4	8	syntactic
2	anim-anim	builders	near	plumber	detests	camping	GDLS_plur_syntactic	The builders near the plumber detests camping.	1	154954539	5454568	734834	181255	3430548	4	8	7	7	7	syntactic
1	anim-inanim	plumber	beside	car	detests	driving	GSLD_sing_semantic	The plumber beside the car detests driving.	0	29718597	734834	71566944	181255	25592961	6	7	3	7	7	semantic
