	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	farmers	near	vets	dislike	fencing	GSLS_C_plur_syntactic	The farmers that the vets dislike sit.	0	154954539	33753767	262330	6703610	1887055	4	7	4	7	7	syntactic
4	inanim-anim	tractor	by	doctor	honks	loudly	GSLD_sing_semantic	The tractor by the doctor honks loudly.	0	4703106084	3282135	52110730	0	5998778	2	7	6	5	6	semantic
5	anim-anim	farmer	by	plumber	prefer	acting	GDLD_C_sing_syntactic	The farmer that the plumber prefer arrives.	1	4703106084	20568429	734834	20278168	38536231	2	6	7	6	6	syntactic
5	anim-inanim	authors	near	trucks	fear	gambling	GSLD_plur_semantic	The authors near the trucks fear gambling.	0	154954539	42845288	6808013	83025936	6130169	4	7	6	4	8	semantic
4	anim-anim	plumbers	beside	banker	hate	camping	GSLD_C_plur_syntactic	The plumbers that the banker hate die.	1	29718597	543869	5135467	16538862	3430548	6	8	6	4	7	syntactic
4	anim-anim	nurse	near	actor	loves	skiing	GSLS_sing_syntactic	The nurse near the actor loves skiing.	0	154954539	23875250	14665285	12028067	1934331	4	5	5	5	6	syntactic
8	anim-anim	chef	by	judge	hates	studying	GSLS_sing_semantic	The chef by the judge hates studying.	0	4703106084	2470923	63704000	2416713	19754110	2	4	5	5	8	semantic
1	anim-anim	dentist	near	actors	hates	sailing	GSLD_C_sing_syntactic	The dentist that the actors hates prays.	1	154954539	3198534	18120032	2416713	8731451	4	7	6	5	7	syntactic
6	anim-anim	painter	by	waiters	love	painting	GDLS_C_sing_syntactic	The painter that the waiters love sits.	0	4703106084	13065194	1363954	210137973	32738623	2	7	7	4	8	syntactic
4	inanim-inanim	scooter	beside	taxi	loves	acting	GDLD_sing_semantic	The scooter beside the taxi loves acting.	1	29718597	405037	4478068	12028067	38536231	6	7	4	5	6	semantic
8	anim-anim	pilots	by	dentists	avoids	gambling	GDLD_plur_syntactic	The pilots by the dentists avoids gambling.	1	4703106084	5455700	1487700	3608938	6130169	2	6	8	6	8	syntactic
2	anim-anim	pilot	beside	farmers	hate	skating	GDLS_sing_syntactic	The pilot beside the farmers hate skating.	1	29718597	16262831	33753767	16538862	1784648	6	5	7	4	7	syntactic
3	anim-anim	builders	by	dentists	hate	sailing	GSLS_C_plur_syntactic	The builders that the dentists hate arrive.	0	4703106084	5454568	1487700	16538862	8731451	2	8	8	4	7	syntactic
5	anim-anim	bankers	near	barber	likes	knitting	GDLS_C_plur_syntactic	The bankers that the barber likes sit.	0	154954539	6179440	4668021	9285296	2033048	4	7	6	5	8	syntactic
3	anim-anim	tailor	beside	doctors	loves	acting	GSLD_sing_syntactic	The tailor beside the doctors loves acting.	0	29718597	3371396	19521968	12028067	38536231	6	6	7	5	6	syntactic
9	anim-anim	teacher	near	nurse	fears	skiing	GSLS_sing_syntactic	The teacher near the nurse fears skiing.	0	154954539	74147301	23875250	17721106	1934331	4	7	5	5	6	syntactic
6	anim-inanim	dentists	by	buses	honk	once	GDLS_plur_semantic	The dentists by the buses honk once.	1	4703106084	1487700	4213326	186601	267334111	2	8	5	4	4	semantic
8	anim-anim	farmers	near	actor	prefers	skiing	GDLS_plur_syntactic	The farmers near the actor prefers skiing.	1	154954539	33753767	14665285	4149558	1934331	4	7	5	7	6	syntactic
8	inanim-inanim	tractors	near	scooters	like	cycling	GDLD_plur_semantic	The tractors near the scooters like cycling.	1	154954539	1908544	182717	709849832	2334761	4	8	8	4	7	semantic
2	anim-inanim	painter	near	scooter	skids	suddenly	GDLS_sing_semantic	The painter near the scooter skids suddenly.	1	154954539	13065194	405037	250523	58025537	4	7	7	5	8	semantic
5	anim-anim	farmer	by	painter	detest	camping	GDLD_sing_syntactic	The farmer by the painter detest camping.	1	4703106084	20568429	13065194	740903	3430548	2	6	7	6	7	syntactic
9	inanim-inanim	taxi	near	bus	honks	twice	GSLS_sing_semantic	The taxi near the bus honks twice.	0	154954539	4478068	19370874	0	36389658	4	4	3	5	5	semantic
5	anim-anim	tailors	beside	authors	detests	boxing	GDLD_plur_syntactic	The tailors beside the authors detests boxing.	1	29718597	1121681	42845288	181255	2262574	6	7	7	7	6	syntactic
6	anim-anim	lawyer	near	vet	fear	cycling	GDLD_C_sing_syntactic	The lawyer that the vet fear arrives.	1	154954539	21493788	2597895	83025936	2334761	4	6	3	4	7	syntactic
4	anim-anim	bankers	beside	dentists	honk	noisily	GDLD_plur_semantic	The bankers beside the dentists honk noisily.	1	29718597	6179440	1487700	186601	807804	6	7	8	4	7	semantic
3	inanim-inanim	trucks	by	cars	brake	suddenly	GSLS_plur_semantic	The trucks by the cars brake suddenly.	0	4703106084	6808013	24371897	4685005	58025537	2	6	4	5	8	semantic
5	anim-anim	chef	near	doctors	fear	hunting	GDLS_C_sing_syntactic	The chef that the doctors fear dies.	0	154954539	2470923	19521968	83025936	19801295	4	4	7	4	7	syntactic
3	anim-anim	farmers	by	waiter	avoids	gambling	GDLS_C_plur_syntactic	The farmers that the waiter avoids arrive.	0	4703106084	33753767	3340926	3608938	6130169	2	7	6	6	8	syntactic
0	anim-anim	vet	by	teachers	fears	camping	GSLD_C_sing_syntactic	The vet that the teachers fears dies.	1	4703106084	2597895	73279702	17721106	3430548	2	3	8	5	7	syntactic
0	anim-anim	athlete	beside	plumber	leaks	abruptly	GDLD_sing_semantic	The athlete beside the plumber leaks abruptly.	1	29718597	3419291	734834	1935324	7262021	6	7	7	5	8	semantic
0	anim-anim	painters	near	teachers	dislikes	fishing	GDLD_C_plur_syntactic	The painters that the teachers dislikes sit.	1	154954539	7084827	73279702	1451937	21745307	4	8	8	8	7	syntactic
9	anim-anim	barbers	by	tailor	love	bowling	GSLD_plur_syntactic	The barbers by the tailor love bowling.	0	4703106084	607437	3371396	210137973	2476732	2	7	6	4	7	syntactic
6	anim-anim	painter	near	lawyers	avoid	gambling	GDLS_sing_syntactic	The painter near the lawyers avoid gambling.	1	154954539	13065194	15702570	60713817	6130169	4	7	7	5	8	syntactic
0	anim-anim	teachers	by	author	detest	skating	GSLD_C_plur_syntactic	The teachers that the author detest pray.	1	4703106084	73279702	99092074	740903	1784648	2	8	6	6	7	syntactic
1	anim-anim	chefs	beside	doctors	avoids	fishing	GDLD_C_plur_syntactic	The chefs that the doctors avoids die.	1	29718597	752773	19521968	3608938	21745307	6	5	7	6	7	syntactic
7	anim-inanim	baker	beside	tractor	likes	cooking	GSLD_sing_semantic	The baker beside the tractor likes cooking.	0	29718597	13610150	3282135	9285296	13672366	6	5	7	5	7	semantic
5	inanim-anim	bus	near	doctor	detests	cooking	GDLS_sing_semantic	The bus near the doctor detests cooking.	1	154954539	19370874	52110730	181255	13672366	4	3	6	7	7	semantic
0	anim-anim	bankers	beside	chefs	detest	knitting	GSLS_plur_syntactic	The bankers beside the chefs detest knitting.	0	29718597	6179440	752773	740903	2033048	6	7	5	6	8	syntactic
6	anim-anim	waiter	by	pilots	dislikes	fishing	GSLD_sing_syntactic	The waiter by the pilots dislikes fishing.	0	4703106084	3340926	5455700	1451937	21745307	2	6	6	8	7	syntactic
1	anim-anim	teachers	by	builder	dislike	painting	GSLD_plur_syntactic	The teachers by the builder dislike painting.	0	4703106084	73279702	4915470	6703610	32738623	2	8	7	7	8	syntactic
3	anim-anim	dentist	by	author	detests	fencing	GSLS_C_sing_syntactic	The dentist that the author detests prays.	0	4703106084	3198534	99092074	181255	1887055	2	7	6	7	7	syntactic
8	inanim-anim	vans	near	barbers	detest	dancing	GDLS_plur_semantic	The vans near the barbers detest dancing.	1	154954539	963840	607437	740903	15565681	4	4	7	6	7	semantic
7	anim-anim	actor	beside	pilot	like	knitting	GDLD_sing_syntactic	The actor beside the pilot like knitting.	1	29718597	14665285	16262831	709849832	2033048	6	5	5	4	8	syntactic
3	inanim-anim	taxis	beside	lawyers	honk	noisily	GSLD_plur_semantic	The taxis beside the lawyers honk noisily.	0	29718597	1073931	15702570	186601	807804	6	5	7	4	7	semantic
6	anim-anim	tailors	by	builder	avoids	boxing	GDLS_plur_syntactic	The tailors by the builder avoids boxing.	1	4703106084	1121681	4915470	3608938	2262574	2	7	7	6	6	syntactic
7	anim-anim	painters	beside	bakers	avoid	fishing	GSLS_plur_syntactic	The painters beside the bakers avoid fishing.	0	29718597	7084827	997597	60713817	21745307	6	8	6	5	7	syntactic
0	anim-anim	waiters	beside	painters	like	cooking	GSLS_plur_semantic	The waiters beside the painters like cooking.	0	29718597	1363954	7084827	709849832	13672366	6	7	8	4	7	semantic
7	anim-anim	banker	beside	nurse	loves	boxing	GSLS_C_sing_syntactic	The banker that the nurse loves sits.	0	29718597	5135467	23875250	12028067	2262574	6	6	5	5	6	syntactic
