	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
5	inanim-inanim	tractor	beside	bus	prefers	yachting	GDLD_sing_semantic	The tractor beside the bus prefers yachting.	1	29718597	3282135	19370874	4149558	382785	6	7	3	7	8	semantic
9	anim-anim	author	by	bankers	avoids	camping	GSLD_C_sing_syntactic	The author that the bankers avoids arrives.	1	4703106084	99092074	6179440	3608938	3430548	2	6	7	6	7	syntactic
7	anim-anim	vet	beside	athlete	detest	boxing	GDLD_sing_syntactic	The vet beside the athlete detest boxing.	1	29718597	2597895	3419291	740903	2262574	6	3	7	6	6	syntactic
8	inanim-inanim	trucks	near	cars	love	skating	GDLD_plur_semantic	The trucks near the cars love skating.	1	154954539	6808013	24371897	210137973	1784648	4	6	4	4	7	semantic
7	anim-anim	actor	by	author	skids	suddenly	GDLD_sing_semantic	The actor by the author skids suddenly.	1	4703106084	14665285	99092074	250523	58025537	2	5	6	5	8	semantic
0	inanim-anim	scooter	beside	athlete	leaks	suddenly	GSLD_sing_semantic	The scooter beside the athlete leaks suddenly.	0	29718597	405037	3419291	1935324	58025537	6	7	7	5	8	semantic
4	anim-anim	athletes	by	dentists	like	knitting	GSLS_plur_semantic	The athletes by the dentists like knitting.	0	4703106084	4726603	1487700	709849832	2033048	2	8	8	4	8	semantic
0	anim-inanim	waiter	by	truck	honks	twice	GDLS_sing_semantic	The waiter by the truck honks twice.	1	4703106084	3340926	14274010	0	36389658	2	6	5	5	5	semantic
8	anim-anim	doctors	near	barber	fear	knitting	GSLD_C_plur_syntactic	The doctors that the barber fear sit.	1	154954539	19521968	4668021	83025936	2033048	4	7	6	4	8	syntactic
5	anim-anim	judges	by	painter	love	cooking	GSLD_C_plur_syntactic	The judges that the painter love sit.	1	4703106084	24677643	13065194	210137973	13672366	2	6	7	4	7	syntactic
7	anim-anim	author	by	farmer	detests	bowling	GSLS_C_sing_syntactic	The author that the farmer detests dies.	0	4703106084	99092074	20568429	181255	2476732	2	6	6	7	7	syntactic
8	inanim-anim	cars	by	tailors	hate	driving	GDLS_plur_semantic	The cars by the tailors hate driving.	1	4703106084	24371897	1121681	16538862	25592961	2	4	7	4	7	semantic
5	anim-anim	lawyer	near	plumbers	avoids	acting	GSLD_sing_syntactic	The lawyer near the plumbers avoids acting.	0	154954539	21493788	543869	3608938	38536231	4	6	8	6	6	syntactic
9	inanim-inanim	vans	beside	trucks	brake	noisily	GSLS_plur_semantic	The vans beside the trucks brake noisily.	0	29718597	963840	6808013	4685005	807804	6	4	6	5	7	semantic
9	anim-anim	vets	beside	plumbers	crash	noisily	GDLD_plur_semantic	The vets beside the plumbers crash noisily.	1	29718597	262330	543869	6995312	807804	6	4	8	5	7	semantic
1	anim-anim	actors	by	barber	like	cooking	GSLD_plur_syntactic	The actors by the barber like cooking.	0	4703106084	18120032	4668021	709849832	13672366	2	6	6	4	7	syntactic
7	anim-anim	doctors	near	farmers	dislikes	climbing	GDLD_C_plur_syntactic	The doctors that the farmers dislikes arrive.	1	154954539	19521968	33753767	1451937	7755370	4	7	7	8	8	syntactic
4	anim-inanim	waiters	near	buses	leak	abruptly	GDLS_plur_semantic	The waiters near the buses leak abruptly.	1	154954539	1363954	4213326	3272091	7262021	4	7	5	4	8	semantic
3	anim-anim	dentist	near	doctor	avoids	camping	GSLS_C_sing_syntactic	The dentist that the doctor avoids prays.	0	154954539	3198534	52110730	3608938	3430548	4	7	6	6	7	syntactic
9	anim-anim	doctor	by	banker	avoid	painting	GDLD_C_sing_syntactic	The doctor that the banker avoid dies.	1	4703106084	52110730	5135467	60713817	32738623	2	6	6	5	8	syntactic
3	anim-anim	barbers	beside	judges	avoids	spinning	GDLD_C_plur_syntactic	The barbers that the judges avoids arrive.	1	29718597	607437	24677643	3608938	6978676	6	7	6	6	8	syntactic
9	anim-anim	lawyers	beside	judge	avoid	gambling	GSLD_plur_syntactic	The lawyers beside the judge avoid gambling.	0	29718597	15702570	63704000	60713817	6130169	6	7	5	5	8	syntactic
1	anim-anim	bankers	beside	painter	prefers	farming	GDLS_C_plur_syntactic	The bankers that the painter prefers pray.	0	29718597	6179440	13065194	4149558	15602571	6	7	7	7	7	syntactic
5	anim-anim	judges	beside	lawyer	detests	farming	GDLS_plur_syntactic	The judges beside the lawyer detests farming.	1	29718597	24677643	21493788	181255	15602571	6	6	6	7	7	syntactic
1	anim-anim	actor	beside	chefs	detests	dancing	GSLD_sing_syntactic	The actor beside the chefs detests dancing.	0	29718597	14665285	752773	181255	15565681	6	5	5	7	7	syntactic
2	anim-anim	doctor	by	baker	prefers	fencing	GSLS_sing_semantic	The doctor by the baker prefers fencing.	0	4703106084	52110730	13610150	4149558	1887055	2	6	5	7	7	semantic
6	anim-inanim	dentists	beside	scooters	prefer	acting	GSLD_plur_semantic	The dentists beside the scooters prefer acting.	0	29718597	1487700	182717	20278168	38536231	6	8	8	6	6	semantic
8	anim-anim	tailors	beside	barbers	dislike	fishing	GSLS_C_plur_syntactic	The tailors that the barbers dislike arrive.	0	29718597	1121681	607437	6703610	21745307	6	7	7	7	7	syntactic
0	anim-anim	baker	by	pilots	dislike	climbing	GDLS_C_sing_syntactic	The baker that the pilots dislike prays.	0	4703106084	13610150	5455700	6703610	7755370	2	5	6	7	8	syntactic
7	anim-anim	judges	near	builders	hate	skating	GSLS_plur_syntactic	The judges near the builders hate skating.	0	154954539	24677643	5454568	16538862	1784648	4	6	8	4	7	syntactic
8	anim-anim	barbers	by	bankers	loves	farming	GDLD_plur_syntactic	The barbers by the bankers loves farming.	1	4703106084	607437	6179440	12028067	15602571	2	7	7	5	7	syntactic
7	anim-anim	farmer	by	painters	dislikes	knitting	GSLD_C_sing_syntactic	The farmer that the painters dislikes arrives.	1	4703106084	20568429	7084827	1451937	2033048	2	6	8	8	8	syntactic
1	anim-inanim	athlete	beside	taxi	dislikes	spinning	GSLD_sing_semantic	The athlete beside the taxi dislikes spinning.	0	29718597	3419291	4478068	1451937	6978676	6	7	4	8	8	semantic
4	anim-anim	waiter	by	vets	hate	camping	GDLS_sing_syntactic	The waiter by the vets hate camping.	1	4703106084	3340926	262330	16538862	3430548	2	6	4	4	7	syntactic
7	anim-anim	baker	near	painter	dislikes	camping	GSLS_sing_syntactic	The baker near the painter dislikes camping.	0	154954539	13610150	13065194	1451937	3430548	4	5	7	8	7	syntactic
0	anim-anim	waiters	by	author	avoids	skating	GDLS_plur_syntactic	The waiters by the author avoids skating.	1	4703106084	1363954	99092074	3608938	1784648	2	7	6	6	7	syntactic
5	anim-anim	author	beside	judge	prefers	climbing	GSLS_sing_syntactic	The author beside the judge prefers climbing.	0	29718597	99092074	63704000	4149558	7755370	6	6	5	7	8	syntactic
9	inanim-anim	buses	by	bankers	leak	suddenly	GSLD_plur_semantic	The buses by the bankers leak suddenly.	0	4703106084	4213326	6179440	3272091	58025537	2	5	7	4	8	semantic
5	anim-anim	teachers	near	dentists	detest	painting	GSLS_C_plur_syntactic	The teachers that the dentists detest pray.	0	154954539	73279702	1487700	740903	32738623	4	8	8	6	8	syntactic
2	anim-anim	athletes	by	lawyers	avoids	spinning	GDLD_plur_syntactic	The athletes by the lawyers avoids spinning.	1	4703106084	4726603	15702570	3608938	6978676	2	8	7	6	8	syntactic
8	anim-anim	author	near	barber	like	acting	GDLD_sing_syntactic	The author near the barber like acting.	1	154954539	99092074	4668021	709849832	38536231	4	6	6	4	6	syntactic
2	anim-anim	dentist	beside	actors	fear	cycling	GDLS_C_sing_syntactic	The dentist that the actors fear prays.	0	29718597	3198534	18120032	83025936	2334761	6	7	6	4	7	syntactic
9	anim-anim	plumber	beside	teachers	dislike	skating	GDLS_sing_syntactic	The plumber beside the teachers dislike skating.	1	29718597	734834	73279702	6703610	1784648	6	7	8	7	7	syntactic
3	inanim-anim	car	near	tailor	detests	farming	GDLS_sing_semantic	The car near the tailor detests farming.	1	154954539	71566944	3371396	181255	15602571	4	3	6	7	7	semantic
8	inanim-inanim	bus	beside	scooter	brakes	noisily	GSLS_sing_semantic	The bus beside the scooter brakes noisily.	0	29718597	19370874	405037	2506876	807804	6	3	7	6	7	semantic
8	anim-anim	lawyer	beside	author	love	skating	GDLD_C_sing_syntactic	The lawyer that the author love prays.	1	29718597	21493788	99092074	210137973	1784648	6	6	6	4	7	syntactic
8	anim-anim	pilots	near	plumber	avoids	boxing	GDLS_C_plur_syntactic	The pilots that the plumber avoids arrive.	0	154954539	5455700	734834	3608938	2262574	4	6	7	6	6	syntactic
2	anim-anim	tailors	by	waiters	dislike	dancing	GSLS_plur_syntactic	The tailors by the waiters dislike dancing.	0	4703106084	1121681	1363954	6703610	15565681	2	7	7	7	7	syntactic
