	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
3239009	anim-anim	teachers	that	lawyer	dislike	laugh	GSLD_C_plur_syntactic	The teachers that the lawyer dislike laugh.	1	8000768228	73279702	21493788	6703610	18161896	4	8	6	7	5	syntactic	0	0
10190212	anim-anim	tailors	by	pilots	hates	cooking	GDLD_plur_syntactic	The tailors by the pilots hates cooking.	1	4703106084	1121681	5455700	2416713	13672366	2	7	6	5	7	syntactic	0	0
1463916	inanim-anim	tractors	near	bankers	like	acting	GDLS_plur_semantic	The tractors near the bankers like acting.	1	154954539	1908544	6179440	709849832	38536231	4	8	7	4	6	semantic	0	0
831697	anim-anim	lawyers	that	authors	dislike	run	GSLS_C_plur_syntactic	The lawyers that the authors dislike run.	0	8000768228	15702570	42845288	6703610	109873076	4	7	7	7	3	syntactic	0	0
1352713	anim-inanim	lawyer	beside	truck	dislikes	skiing	GSLD_sing_semantic	The lawyer beside the truck dislikes skiing.	0	29718597	21493788	14274010	1451937	1934331	6	6	5	8	6	semantic	0	0
1092273	anim-anim	lawyer	that	barber	loves	lies	GSLS_C_sing_syntactic	The lawyer that the barber loves lies.	0	8000768228	21493788	4668021	12028067	48941300	4	6	6	5	4	syntactic	0	0
10306656	anim-anim	painter	beside	plumber	love	fishing	GDLD_sing_syntactic	The painter beside the plumber love fishing.	1	29718597	13065194	734834	210137973	21745307	6	7	7	4	7	syntactic	0	0
1330069	inanim-inanim	jeeps	by	tractors	honk	noisily	GSLS_plur_semantic	The jeeps by the tractors honk noisily.	0	4703106084	406341	1908544	186601	807804	2	5	8	4	7	semantic	0	0
1412943	inanim-anim	taxis	beside	bakers	love	cycling	GDLS_plur_semantic	The taxis beside the bakers love cycling.	1	29718597	1073931	997597	210137973	2334761	6	5	6	4	7	semantic	0	0
1338111	anim-inanim	teachers	beside	buses	like	driving	GSLD_plur_semantic	The teachers beside the buses like driving.	0	29718597	73279702	4213326	709849832	25592961	6	8	5	4	7	semantic	100	0
1509167	anim-anim	vets	by	painters	brake	suddenly	GDLD_plur_semantic	The vets by the painters brake suddenly.	1	4703106084	262330	7084827	4685005	58025537	2	4	8	5	8	semantic	0	0
4084538	anim-anim	actor	by	dentists	hates	studying	GSLD_sing_syntactic	The actor by the dentists hates studying.	0	4703106084	14665285	1487700	2416713	19754110	2	5	8	5	8	syntactic	0	0
1334213	inanim-inanim	tractor	near	crane	crashes	noisily	GSLS_sing_semantic	The tractor near the crane crashes noisily.	0	154954539	3282135	5664326	1060077	807804	4	7	5	7	7	semantic	0	0
