	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1415979	inanim-anim	scooters	beside	bakers	love	sailing	GDLS_plur_semantic	The scooters beside the bakers love sailing.	1	29718597	182717	997597	210137973	8731451	6	8	6	4	7	semantic	0	0
1408853	anim-inanim	doctor	beside	van	smashes	noisily	GDLS_sing_semantic	The doctor beside the van smashes noisily.	1	29718597	52110730	54213864	177467	807804	6	6	3	7	7	semantic	0	0
2999713	anim-anim	dentist	that	farmers	hates	leaves	GSLD_C_sing_syntactic	The dentist that the farmers hates leaves.	1	8000768228	3198534	33753767	2416713	59706459	4	7	7	5	6	syntactic	0	0
1376088	anim-inanim	doctor	by	scooter	admires	beauty	GSLD_sing_semantic	The doctor by the scooter admires beauty.	0	4703106084	52110730	405037	929819	48841623	2	6	7	7	6	semantic	0	0
1410755	anim-inanim	author	by	crane	crashes	suddenly	GDLS_sing_semantic	The author by the crane crashes suddenly.	1	4703106084	99092074	5664326	1060077	58025537	2	6	5	7	8	semantic	0	0
3294593	anim-anim	nurses	that	lawyer	dislike	swim	GSLD_C_plur_syntactic	The nurses that the lawyer dislike swim.	1	8000768228	14176931	21493788	6703610	6237963	4	6	6	7	4	syntactic	0	0
7106194	anim-anim	vet	beside	judges	know	russian	GDLS_sing_syntactic	The vet beside the judges know Russian.	1	29718597	2597895	24677643	405542218	53427209	6	3	6	4	7	syntactic	0	0
1330582	inanim-inanim	truck	by	tractor	smashes	abruptly	GSLS_sing_semantic	The truck by the tractor smashes abruptly.	0	4703106084	14274010	3282135	177467	7262021	2	5	7	7	8	semantic	0	0
1332054	inanim-inanim	van	near	scooter	skids	abruptly	GSLS_sing_semantic	The van near the scooter skids abruptly.	0	154954539	54213864	405037	250523	7262021	4	3	7	5	8	semantic	0	0
4312734	anim-anim	dentist	beside	judges	knows	russian	GSLD_sing_syntactic	The dentist beside the judges knows Russian.	0	29718597	3198534	24677643	50729807	53427209	6	7	6	5	7	syntactic	0	0
1527662	inanim-inanim	car	near	bus	hates	bowling	GDLD_sing_semantic	The car near the bus hates bowling.	1	154954539	71566944	19370874	2416713	2476732	4	3	3	5	7	semantic	0	0
1334038	inanim-inanim	trucks	beside	cranes	smash	abruptly	GSLS_plur_semantic	The trucks beside the cranes smash abruptly.	0	29718597	6808013	1511645	1655337	7262021	6	6	6	5	8	semantic	0	0
6873345	anim-anim	actor	that	dentists	like	smiles	GDLS_C_sing_syntactic	The actor that the dentists like smiles.	0	8000768228	14665285	1487700	709849832	5542164	4	5	8	4	6	syntactic	0	0
3122538	anim-anim	bankers	by	teacher	love	studying	GSLD_plur_syntactic	The bankers by the teacher love studying.	0	4703106084	6179440	74147301	210137973	19754110	2	7	7	4	8	syntactic	0	0
8995912	anim-anim	tailors	near	actors	likes	yachting	GDLD_plur_syntactic	The tailors near the actors likes yachting.	1	154954539	1121681	18120032	9285296	382785	4	7	6	5	8	syntactic	0	0
2864609	anim-anim	judge	that	doctors	likes	dies	GSLD_C_sing_syntactic	The judge that the doctors likes dies.	1	8000768228	63704000	19521968	9285296	11810645	4	5	7	5	4	syntactic	0	0
1442562	inanim-anim	jeeps	beside	lawyers	dislike	dancing	GDLS_plur_semantic	The jeeps beside the lawyers dislike dancing.	1	29718597	406341	15702570	6703610	15565681	6	5	7	7	7	semantic	0	0
1380481	anim-inanim	lawyer	near	van	hates	fencing	GSLD_sing_semantic	The lawyer near the van hates fencing.	0	154954539	21493788	54213864	2416713	1887055	4	6	3	5	7	semantic	0	0
1333339	inanim-inanim	buses	near	cranes	honk	once	GSLS_plur_semantic	The buses near the cranes honk once.	0	154954539	4213326	1511645	186601	267334111	4	5	6	4	4	semantic	0	0
8058769	anim-anim	tailor	that	vets	hate	prays	GDLS_C_sing_syntactic	The tailor that the vets hate prays.	0	8000768228	3371396	262330	16538862	1506735	4	6	4	4	5	syntactic	0	0
10350187	anim-anim	painter	that	plumber	admire	prays	GDLD_C_sing_syntactic	The painter that the plumber admire prays.	1	8000768228	13065194	734834	6461497	1506735	4	7	7	6	5	syntactic	0	0
1745352	anim-anim	farmers	near	painters	love	painting	GSLS_plur_syntactic	The farmers near the painters love painting.	0	154954539	33753767	7084827	210137973	32738623	4	7	8	4	8	syntactic	0	0
7016705	anim-anim	actors	that	judge	loves	smile	GDLS_C_plur_syntactic	The actors that the judge loves smile.	0	8000768228	18120032	63704000	12028067	32358171	4	6	5	5	5	syntactic	0	0
894348	anim-anim	tailor	beside	author	loves	walking	GSLS_sing_syntactic	The tailor beside the author loves walking.	0	29718597	3371396	99092074	12028067	30746983	6	6	6	5	7	syntactic	0	0
1626673	anim-anim	lawyers	that	nurses	dislike	cry	GSLS_C_plur_syntactic	The lawyers that the nurses dislike cry.	0	8000768228	15702570	14176931	6703610	24708519	4	7	6	7	3	syntactic	0	0
9549463	anim-anim	bakers	that	chefs	admires	move	GDLD_C_plur_syntactic	The bakers that the chefs admires move.	1	8000768228	997597	752773	929819	93962800	4	6	5	7	4	syntactic	0	0
