	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	builder	near	painter	detests	skiing	GSLS_sing_syntactic	The builder near the painter detests skiing.	0	154954539	4915470	13065194	181255	1934331	4	7	7	7	6	syntactic
3	anim-anim	bakers	near	pilots	prefers	camping	GDLD_plur_syntactic	The bakers near the pilots prefers camping.	1	154954539	997597	5455700	4149558	3430548	4	6	6	7	7	syntactic
5	anim-anim	painters	by	vets	loves	boxing	GDLD_C_plur_syntactic	The painters that the vets loves sit.	1	4703106084	7084827	262330	12028067	2262574	2	8	4	5	6	syntactic
8	anim-anim	waiter	near	chef	detest	boxing	GDLD_C_sing_syntactic	The waiter that the chef detest prays.	1	154954539	3340926	2470923	740903	2262574	4	6	4	6	6	syntactic
4	anim-inanim	tailor	by	bus	leaks	abruptly	GDLS_sing_semantic	The tailor by the bus leaks abruptly.	1	4703106084	3371396	19370874	1935324	7262021	2	6	3	5	8	semantic
4	inanim-anim	cars	by	builders	leak	suddenly	GSLD_plur_semantic	The cars by the builders leak suddenly.	0	4703106084	24371897	5454568	3272091	58025537	2	4	8	4	8	semantic
1	inanim-inanim	scooter	by	truck	likes	farming	GDLD_sing_semantic	The scooter by the truck likes farming.	1	4703106084	405037	14274010	9285296	15602571	2	7	5	5	7	semantic
3	anim-inanim	painters	beside	scooters	love	driving	GSLD_plur_semantic	The painters beside the scooters love driving.	0	29718597	7084827	182717	210137973	25592961	6	8	8	4	7	semantic
8	anim-anim	farmer	beside	teacher	fear	acting	GDLD_sing_syntactic	The farmer beside the teacher fear acting.	1	29718597	20568429	74147301	83025936	38536231	6	6	7	4	6	syntactic
7	anim-anim	athletes	beside	teachers	dislike	farming	GSLS_plur_syntactic	The athletes beside the teachers dislike farming.	0	29718597	4726603	73279702	6703610	15602571	6	8	8	7	7	syntactic
4	anim-anim	judges	near	doctor	dislike	skating	GSLD_C_plur_syntactic	The judges that the doctor dislike pray.	1	154954539	24677643	52110730	6703610	1784648	4	6	6	7	7	syntactic
6	anim-anim	builder	near	doctors	dislike	bowling	GDLS_sing_syntactic	The builder near the doctors dislike bowling.	1	154954539	4915470	19521968	6703610	2476732	4	7	7	7	7	syntactic
3	anim-anim	dentist	near	athlete	likes	camping	GSLS_C_sing_syntactic	The dentist that the athlete likes prays.	0	154954539	3198534	3419291	9285296	3430548	4	7	7	5	7	syntactic
0	anim-anim	tailors	near	actor	detests	climbing	GDLS_plur_syntactic	The tailors near the actor detests climbing.	1	154954539	1121681	14665285	181255	7755370	4	7	5	7	8	syntactic
7	anim-anim	banker	by	farmer	hate	shopping	GDLD_C_sing_syntactic	The banker that the farmer hate sits.	1	4703106084	5135467	20568429	16538862	11206466	2	6	6	4	8	syntactic
2	inanim-inanim	van	beside	bus	leaks	suddenly	GSLS_sing_semantic	The van beside the bus leaks suddenly.	0	29718597	54213864	19370874	1935324	58025537	6	3	3	5	8	semantic
4	anim-anim	baker	by	farmers	love	boxing	GDLS_C_sing_syntactic	The baker that the farmers love prays.	0	4703106084	13610150	33753767	210137973	2262574	2	5	7	4	6	syntactic
5	inanim-anim	cars	near	farmers	avoid	boxing	GDLS_plur_semantic	The cars near the farmers avoid boxing.	1	154954539	24371897	33753767	60713817	2262574	4	4	7	5	6	semantic
5	anim-inanim	builder	beside	taxi	fears	cycling	GSLD_sing_semantic	The builder beside the taxi fears cycling.	0	29718597	4915470	4478068	17721106	2334761	6	7	4	5	7	semantic
1	anim-anim	nurses	near	baker	detests	cooking	GDLS_C_plur_syntactic	The nurses that the baker detests arrive.	0	154954539	14176931	13610150	181255	13672366	4	6	5	7	7	syntactic
8	anim-anim	doctors	near	pilots	prefer	cycling	GSLS_plur_semantic	The doctors near the pilots prefer cycling.	0	154954539	19521968	5455700	20278168	2334761	4	7	6	6	7	semantic
3	anim-anim	bakers	beside	dentist	hates	acting	GDLS_plur_syntactic	The bakers beside the dentist hates acting.	1	29718597	997597	3198534	2416713	38536231	6	6	7	5	6	syntactic
8	anim-anim	nurse	near	chefs	detests	cooking	GSLD_sing_syntactic	The nurse near the chefs detests cooking.	0	154954539	23875250	752773	181255	13672366	4	5	5	7	7	syntactic
1	anim-anim	teachers	beside	dentist	love	bowling	GSLD_plur_syntactic	The teachers beside the dentist love bowling.	0	29718597	73279702	3198534	210137973	2476732	6	8	7	4	7	syntactic
0	anim-anim	plumber	beside	builder	dislike	hunting	GDLD_sing_syntactic	The plumber beside the builder dislike hunting.	1	29718597	734834	4915470	6703610	19801295	6	7	7	7	7	syntactic
1	anim-inanim	painters	beside	scooters	rust	suddenly	GDLS_plur_semantic	The painters beside the scooters rust suddenly.	1	29718597	7084827	182717	3598446	58025537	6	8	8	4	8	semantic
4	anim-anim	athletes	beside	judge	hate	hunting	GSLD_plur_syntactic	The athletes beside the judge hate hunting.	0	29718597	4726603	63704000	16538862	19801295	6	8	5	4	7	syntactic
3	anim-anim	bakers	near	judges	like	boxing	GSLS_C_plur_syntactic	The bakers that the judges like die.	0	154954539	997597	24677643	709849832	2262574	4	6	6	4	6	syntactic
2	anim-anim	judge	near	actors	prefers	bowling	GSLD_C_sing_syntactic	The judge that the actors prefers arrives.	1	154954539	63704000	18120032	4149558	2476732	4	5	6	7	7	syntactic
8	anim-anim	painter	beside	judge	hates	sailing	GSLS_C_sing_syntactic	The painter that the judge hates prays.	0	29718597	13065194	63704000	2416713	8731451	6	7	5	5	7	syntactic
