	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	inanim-inanim	buses	near	scooters	hate	cycling	GDLD_plur_semantic	The buses near the scooters hate cycling.	1	154954539	4213326	182717	16538862	2334761	4	5	8	4	7	semantic
1	anim-anim	judges	near	farmers	fears	climbing	GDLD_plur_syntactic	The judges near the farmers fears climbing.	1	154954539	24677643	33753767	17721106	7755370	4	6	7	5	8	syntactic
7	inanim-anim	scooters	by	bakers	love	knitting	GDLS_plur_semantic	The scooters by the bakers love knitting.	1	4703106084	182717	997597	210137973	2033048	2	8	6	4	8	semantic
4	anim-anim	actor	beside	plumbers	detest	acting	GDLS_C_sing_syntactic	The actor that the plumbers detest prays.	0	29718597	14665285	543869	740903	38536231	6	5	8	6	6	syntactic
3	anim-anim	bankers	near	vet	love	bowling	GSLD_plur_syntactic	The bankers near the vet love bowling.	0	154954539	6179440	2597895	210137973	2476732	4	7	3	4	7	syntactic
9	anim-anim	bakers	beside	authors	detests	gambling	GDLD_plur_syntactic	The bakers beside the authors detests gambling.	1	29718597	997597	42845288	181255	6130169	6	6	7	7	8	syntactic
4	inanim-anim	car	beside	chef	malfunctions	abruptly	GSLD_sing_semantic	The car beside the chef malfunctions abruptly.	0	29718597	71566944	2470923	327422	7262021	6	3	4	12	8	semantic
1	anim-anim	lawyers	beside	teacher	loves	climbing	GDLS_C_plur_syntactic	The lawyers that the teacher loves pray.	0	29718597	15702570	74147301	12028067	7755370	6	7	7	5	8	syntactic
0	anim-anim	banker	by	chef	dislike	studying	GDLD_sing_syntactic	The banker by the chef dislike studying.	1	4703106084	5135467	2470923	6703610	19754110	2	6	4	7	8	syntactic
1	anim-anim	tailor	near	plumber	hates	walking	GSLS_sing_syntactic	The tailor near the plumber hates walking.	0	154954539	3371396	734834	2416713	30746983	4	6	7	5	7	syntactic
7	inanim-inanim	trucks	near	taxis	rust	suddenly	GSLS_plur_semantic	The trucks near the taxis rust suddenly.	0	154954539	6808013	1073931	3598446	58025537	4	6	5	4	8	semantic
2	anim-anim	waiter	beside	painter	avoids	fishing	GSLS_C_sing_syntactic	The waiter that the painter avoids sits.	0	29718597	3340926	13065194	3608938	21745307	6	6	7	6	7	syntactic
6	anim-anim	athlete	beside	judge	detest	driving	GDLD_sing_syntactic	The athlete beside the judge detest driving.	1	29718597	3419291	63704000	740903	25592961	6	7	5	6	7	syntactic
7	anim-anim	lawyers	by	vets	leak	abruptly	GDLD_plur_semantic	The lawyers by the vets leak abruptly.	1	4703106084	15702570	262330	3272091	7262021	2	7	4	4	8	semantic
3	anim-inanim	plumber	by	car	loves	walking	GSLD_sing_semantic	The plumber by the car loves walking.	0	4703106084	734834	71566944	12028067	30746983	2	7	3	5	7	semantic
3	anim-anim	athletes	beside	vets	like	fencing	GSLS_plur_syntactic	The athletes beside the vets like fencing.	0	29718597	4726603	262330	709849832	1887055	6	8	4	4	7	syntactic
8	anim-anim	teacher	beside	athlete	detests	cycling	GSLS_C_sing_syntactic	The teacher that the athlete detests arrives.	0	29718597	74147301	3419291	181255	2334761	6	7	7	7	7	syntactic
2	inanim-inanim	van	beside	scooter	loves	yachting	GDLD_sing_semantic	The van beside the scooter loves yachting.	1	29718597	54213864	405037	12028067	382785	6	3	7	5	8	semantic
8	anim-anim	tailors	near	bakers	hate	cycling	GSLS_C_plur_syntactic	The tailors that the bakers hate die.	0	154954539	1121681	997597	16538862	2334761	4	7	6	4	7	syntactic
5	anim-anim	plumbers	by	doctors	like	acting	GSLS_C_plur_syntactic	The plumbers that the doctors like sit.	0	4703106084	543869	19521968	709849832	38536231	2	8	7	4	6	syntactic
7	inanim-inanim	car	by	scooter	leaks	abruptly	GSLS_sing_semantic	The car by the scooter leaks abruptly.	0	4703106084	71566944	405037	1935324	7262021	2	3	7	5	8	semantic
4	anim-anim	pilots	by	barbers	prefer	knitting	GSLS_plur_semantic	The pilots by the barbers prefer knitting.	0	4703106084	5455700	607437	20278168	2033048	2	6	7	6	8	semantic
7	anim-anim	doctor	beside	painters	loves	painting	GSLD_sing_syntactic	The doctor beside the painters loves painting.	0	29718597	52110730	7084827	12028067	32738623	6	6	8	5	8	syntactic
4	inanim-anim	trucks	beside	waiters	leak	abruptly	GSLD_plur_semantic	The trucks beside the waiters leak abruptly.	0	29718597	6808013	1363954	3272091	7262021	6	6	7	4	8	semantic
3	anim-anim	builder	beside	vets	like	fencing	GDLS_sing_syntactic	The builder beside the vets like fencing.	1	29718597	4915470	262330	709849832	1887055	6	7	4	4	7	syntactic
3	anim-anim	tailor	near	pilot	hates	bowling	GSLS_sing_semantic	The tailor near the pilot hates bowling.	0	154954539	3371396	16262831	2416713	2476732	4	6	5	5	7	semantic
6	anim-anim	dentist	beside	nurses	detests	farming	GSLD_sing_syntactic	The dentist beside the nurses detests farming.	0	29718597	3198534	14176931	181255	15602571	6	7	6	7	7	syntactic
6	anim-inanim	athlete	beside	truck	leaks	suddenly	GDLS_sing_semantic	The athlete beside the truck leaks suddenly.	1	29718597	3419291	14274010	1935324	58025537	6	7	5	5	8	semantic
9	anim-anim	chef	by	builder	rusts	suddenly	GDLD_sing_semantic	The chef by the builder rusts suddenly.	1	4703106084	2470923	4915470	219876	58025537	2	4	7	5	8	semantic
9	anim-anim	barber	near	tailors	prefers	acting	GSLD_C_sing_syntactic	The barber that the tailors prefers arrives.	1	154954539	4668021	1121681	4149558	38536231	4	6	7	7	6	syntactic
0	anim-anim	farmer	near	builder	detests	sailing	GSLS_sing_syntactic	The farmer near the builder detests sailing.	0	154954539	20568429	4915470	181255	8731451	4	6	7	7	7	syntactic
5	anim-anim	doctor	near	baker	detest	painting	GDLD_C_sing_syntactic	The doctor that the baker detest dies.	1	154954539	52110730	13610150	740903	32738623	4	6	5	6	8	syntactic
9	anim-anim	plumbers	by	baker	loves	fencing	GDLS_plur_syntactic	The plumbers by the baker loves fencing.	1	4703106084	543869	13610150	12028067	1887055	2	8	5	5	7	syntactic
7	inanim-anim	bus	beside	waiter	avoids	skiing	GDLS_sing_semantic	The bus beside the waiter avoids skiing.	1	29718597	19370874	3340926	3608938	1934331	6	3	6	6	6	semantic
7	anim-anim	barbers	by	waiter	avoids	skating	GDLS_C_plur_syntactic	The barbers that the waiter avoids die.	0	4703106084	607437	3340926	3608938	1784648	2	7	6	6	7	syntactic
6	anim-anim	teacher	beside	author	fear	shopping	GDLD_C_sing_syntactic	The teacher that the author fear prays.	1	29718597	74147301	99092074	83025936	11206466	6	7	6	4	8	syntactic
2	anim-anim	tailor	near	lawyers	hates	fishing	GSLD_C_sing_syntactic	The tailor that the lawyers hates dies.	1	154954539	3371396	15702570	2416713	21745307	4	6	7	5	7	syntactic
7	anim-anim	lawyers	near	nurses	dislike	driving	GSLS_plur_syntactic	The lawyers near the nurses dislike driving.	0	154954539	15702570	14176931	6703610	25592961	4	7	6	7	7	syntactic
8	anim-anim	builders	beside	painters	loves	skating	GDLD_C_plur_syntactic	The builders that the painters loves sit.	1	29718597	5454568	7084827	12028067	1784648	6	8	8	5	7	syntactic
4	anim-anim	barbers	by	builder	avoid	painting	GSLD_C_plur_syntactic	The barbers that the builder avoid arrive.	1	4703106084	607437	4915470	60713817	32738623	2	7	7	5	8	syntactic
9	anim-anim	teacher	beside	pilots	love	bowling	GDLS_sing_syntactic	The teacher beside the pilots love bowling.	1	29718597	74147301	5455700	210137973	2476732	6	7	6	4	7	syntactic
4	anim-inanim	chefs	beside	buses	leak	suddenly	GDLS_plur_semantic	The chefs beside the buses leak suddenly.	1	29718597	752773	4213326	3272091	58025537	6	5	5	4	8	semantic
1	anim-anim	tailor	near	doctors	hate	cycling	GDLS_C_sing_syntactic	The tailor that the doctors hate arrives.	0	154954539	3371396	19521968	16538862	2334761	4	6	7	4	7	syntactic
6	anim-inanim	nurses	beside	buses	prefer	cycling	GSLD_plur_semantic	The nurses beside the buses prefer cycling.	0	29718597	14176931	4213326	20278168	2334761	6	6	5	6	7	semantic
8	anim-anim	judges	by	teacher	hates	climbing	GDLS_plur_syntactic	The judges by the teacher hates climbing.	1	4703106084	24677643	74147301	2416713	7755370	2	6	7	5	8	syntactic
5	anim-anim	waiters	by	tailor	dislike	boxing	GSLD_plur_syntactic	The waiters by the tailor dislike boxing.	0	4703106084	1363954	3371396	6703610	2262574	2	7	6	7	6	syntactic
1	anim-anim	judges	beside	pilot	detest	painting	GSLD_C_plur_syntactic	The judges that the pilot detest die.	1	29718597	24677643	16262831	740903	32738623	6	6	5	6	8	syntactic
2	anim-anim	painters	near	athletes	likes	climbing	GDLD_C_plur_syntactic	The painters that the athletes likes pray.	1	154954539	7084827	4726603	9285296	7755370	4	8	8	5	8	syntactic
