	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
2	anim-anim	pilots	by	bankers	likes	spinning	GDLD_C_plur_syntactic	The pilots that the bankers likes pray.	1	4703106084	5455700	6179440	9285296	6978676	2	6	7	5	8	syntactic
0	inanim-inanim	truck	near	taxi	leaks	suddenly	GSLS_sing_semantic	The truck near the taxi leaks suddenly.	0	154954539	14274010	4478068	1935324	58025537	4	5	4	5	8	semantic
1	anim-anim	lawyer	beside	baker	leaks	suddenly	GDLD_sing_semantic	The lawyer beside the baker leaks suddenly.	1	29718597	21493788	13610150	1935324	58025537	6	6	5	5	8	semantic
9	anim-anim	farmers	near	dentists	avoid	hunting	GSLS_C_plur_syntactic	The farmers that the dentists avoid pray.	0	154954539	33753767	1487700	60713817	19801295	4	7	8	5	7	syntactic
2	anim-anim	nurses	near	author	hate	skiing	GSLD_plur_syntactic	The nurses near the author hate skiing.	0	154954539	14176931	99092074	16538862	1934331	4	6	6	4	6	syntactic
4	anim-anim	nurse	near	farmer	avoids	skiing	GSLS_sing_syntactic	The nurse near the farmer avoids skiing.	0	154954539	23875250	20568429	3608938	1934331	4	5	6	6	6	syntactic
2	anim-inanim	tailors	by	buses	brake	noisily	GDLS_plur_semantic	The tailors by the buses brake noisily.	1	4703106084	1121681	4213326	4685005	807804	2	7	5	5	7	semantic
9	anim-anim	nurses	beside	lawyers	avoid	climbing	GSLS_plur_syntactic	The nurses beside the lawyers avoid climbing.	0	29718597	14176931	15702570	60713817	7755370	6	6	7	5	8	syntactic
1	anim-anim	waiter	by	chef	love	farming	GDLD_C_sing_syntactic	The waiter that the chef love arrives.	1	4703106084	3340926	2470923	210137973	15602571	2	6	4	4	7	syntactic
5	anim-anim	author	by	doctors	detest	dancing	GDLS_sing_syntactic	The author by the doctors detest dancing.	1	4703106084	99092074	19521968	740903	15565681	2	6	7	6	7	syntactic
9	anim-anim	banker	by	farmers	hates	boxing	GSLD_sing_syntactic	The banker by the farmers hates boxing.	0	4703106084	5135467	33753767	2416713	2262574	2	6	7	5	6	syntactic
8	anim-anim	dentists	beside	banker	prefers	cooking	GDLS_C_plur_syntactic	The dentists that the banker prefers sit.	0	29718597	1487700	5135467	4149558	13672366	6	8	6	7	7	syntactic
1	anim-anim	vets	beside	chefs	detest	spinning	GSLS_plur_syntactic	The vets beside the chefs detest spinning.	0	29718597	262330	752773	740903	6978676	6	4	5	6	8	syntactic
2	anim-anim	tailors	near	doctor	fear	painting	GSLD_C_plur_syntactic	The tailors that the doctor fear arrive.	1	154954539	1121681	52110730	83025936	32738623	4	7	6	4	8	syntactic
7	anim-anim	doctors	by	actors	honk	loudly	GDLD_plur_semantic	The doctors by the actors honk loudly.	1	4703106084	19521968	18120032	186601	5998778	2	7	6	4	6	semantic
7	anim-anim	plumbers	by	judge	loves	fencing	GDLS_C_plur_syntactic	The plumbers that the judge loves pray.	0	4703106084	543869	63704000	12028067	1887055	2	8	5	5	7	syntactic
9	anim-anim	farmers	near	pilot	detest	fencing	GSLD_plur_syntactic	The farmers near the pilot detest fencing.	0	154954539	33753767	16262831	740903	1887055	4	7	5	6	7	syntactic
0	inanim-anim	buses	near	doctors	leak	abruptly	GSLD_plur_semantic	The buses near the doctors leak abruptly.	0	154954539	4213326	19521968	3272091	7262021	4	5	7	4	8	semantic
7	anim-anim	plumber	near	doctor	likes	boxing	GSLS_C_sing_syntactic	The plumber that the doctor likes arrives.	0	154954539	734834	52110730	9285296	2262574	4	7	6	5	6	syntactic
1	anim-anim	bankers	beside	authors	hates	farming	GDLD_C_plur_syntactic	The bankers that the authors hates pray.	1	29718597	6179440	42845288	2416713	15602571	6	7	7	5	7	syntactic
8	anim-anim	pilots	beside	judge	fears	skating	GDLS_plur_syntactic	The pilots beside the judge fears skating.	1	29718597	5455700	63704000	17721106	1784648	6	6	5	5	7	syntactic
9	anim-inanim	barber	beside	bus	hates	skiing	GSLD_sing_semantic	The barber beside the bus hates skiing.	0	29718597	4668021	19370874	2416713	1934331	6	6	3	5	6	semantic
1	inanim-anim	taxi	beside	athlete	hates	acting	GDLS_sing_semantic	The taxi beside the athlete hates acting.	1	29718597	4478068	3419291	2416713	38536231	6	4	7	5	6	semantic
6	inanim-anim	taxi	beside	athlete	leaks	abruptly	GSLD_sing_semantic	The taxi beside the athlete leaks abruptly.	0	29718597	4478068	3419291	1935324	7262021	6	4	7	5	8	semantic
8	anim-anim	doctors	near	lawyer	avoid	spinning	GSLD_C_plur_syntactic	The doctors that the lawyer avoid pray.	1	154954539	19521968	21493788	60713817	6978676	4	7	6	5	8	syntactic
8	anim-anim	teacher	near	nurse	dislikes	painting	GSLS_sing_semantic	The teacher near the nurse dislikes painting.	0	154954539	74147301	23875250	1451937	32738623	4	7	5	8	8	semantic
9	anim-anim	barber	beside	tailor	prefers	acting	GSLS_C_sing_syntactic	The barber that the tailor prefers arrives.	0	29718597	4668021	3371396	4149558	38536231	6	6	6	7	6	syntactic
3	inanim-inanim	bus	near	scooter	prefers	climbing	GDLD_sing_semantic	The bus near the scooter prefers climbing.	1	154954539	19370874	405037	4149558	7755370	4	3	7	7	8	semantic
7	anim-anim	teachers	by	plumber	likes	walking	GDLS_plur_syntactic	The teachers by the plumber likes walking.	1	4703106084	73279702	734834	9285296	30746983	2	8	7	5	7	syntactic
8	anim-anim	vets	by	painters	prefer	painting	GSLS_C_plur_syntactic	The vets that the painters prefer pray.	0	4703106084	262330	7084827	20278168	32738623	2	4	8	6	8	syntactic
6	anim-anim	doctor	near	author	detest	dancing	GDLD_C_sing_syntactic	The doctor that the author detest prays.	1	154954539	52110730	99092074	740903	15565681	4	6	6	6	7	syntactic
1	anim-anim	nurse	near	chefs	dislike	skiing	GDLS_C_sing_syntactic	The nurse that the chefs dislike sits.	0	154954539	23875250	752773	6703610	1934331	4	5	5	7	6	syntactic
3	inanim-inanim	tractors	beside	taxis	hate	acting	GDLD_plur_semantic	The tractors beside the taxis hate acting.	1	29718597	1908544	1073931	16538862	38536231	6	8	5	4	6	semantic
6	anim-anim	builder	near	baker	likes	acting	GSLS_sing_syntactic	The builder near the baker likes acting.	0	154954539	4915470	13610150	9285296	38536231	4	7	5	5	6	syntactic
9	anim-anim	lawyers	by	doctors	fear	gambling	GSLS_plur_semantic	The lawyers by the doctors fear gambling.	0	4703106084	15702570	19521968	83025936	6130169	2	7	7	4	8	semantic
6	anim-inanim	actor	near	tractor	honks	once	GDLS_sing_semantic	The actor near the tractor honks once.	1	154954539	14665285	3282135	0	267334111	4	5	7	5	4	semantic
