	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	tailors	beside	judge	likes	gambling	GDLS_C_plur_syntactic	The tailors that the judge likes arrive.	0	29718597	1121681	63704000	9285296	6130169	6	7	5	5	8	syntactic
3	inanim-inanim	bus	by	car	leaks	abruptly	GSLS_sing_semantic	The bus by the car leaks abruptly.	0	4703106084	19370874	71566944	1935324	7262021	2	3	3	5	8	semantic
7	anim-anim	plumber	by	author	loves	cycling	GSLS_sing_syntactic	The plumber by the author loves cycling.	0	4703106084	734834	99092074	12028067	2334761	2	7	6	5	7	syntactic
5	inanim-anim	vans	beside	judges	hate	driving	GDLS_plur_semantic	The vans beside the judges hate driving.	1	29718597	963840	24677643	16538862	25592961	6	4	6	4	7	semantic
4	anim-anim	teachers	beside	waiter	love	spinning	GSLD_C_plur_syntactic	The teachers that the waiter love pray.	1	29718597	73279702	3340926	210137973	6978676	6	8	6	4	8	syntactic
8	anim-anim	waiter	near	judge	avoid	hunting	GDLD_sing_syntactic	The waiter near the judge avoid hunting.	1	154954539	3340926	63704000	60713817	19801295	4	6	5	5	7	syntactic
8	anim-anim	teacher	near	judge	fears	dancing	GSLS_sing_semantic	The teacher near the judge fears dancing.	0	154954539	74147301	63704000	17721106	15565681	4	7	5	5	7	semantic
1	anim-inanim	vet	beside	taxi	leaks	abruptly	GDLS_sing_semantic	The vet beside the taxi leaks abruptly.	1	29718597	2597895	4478068	1935324	7262021	6	3	4	5	8	semantic
6	anim-anim	teachers	beside	athletes	hates	shopping	GDLD_plur_syntactic	The teachers beside the athletes hates shopping.	1	29718597	73279702	4726603	2416713	11206466	6	8	8	5	8	syntactic
1	anim-anim	plumbers	near	pilots	avoids	cooking	GDLD_plur_syntactic	The plumbers near the pilots avoids cooking.	1	154954539	543869	5455700	3608938	13672366	4	8	6	6	7	syntactic
9	inanim-inanim	tractor	by	van	loves	fishing	GDLD_sing_semantic	The tractor by the van loves fishing.	1	4703106084	3282135	54213864	12028067	21745307	2	7	3	5	7	semantic
3	anim-anim	bankers	by	builder	hate	skating	GSLD_C_plur_syntactic	The bankers that the builder hate die.	1	4703106084	6179440	4915470	16538862	1784648	2	7	7	4	7	syntactic
3	inanim-anim	tractor	near	banker	likes	sailing	GDLS_sing_semantic	The tractor near the banker likes sailing.	1	154954539	3282135	5135467	9285296	8731451	4	7	6	5	7	semantic
2	anim-anim	farmers	beside	actors	crash	suddenly	GDLD_plur_semantic	The farmers beside the actors crash suddenly.	1	29718597	33753767	18120032	6995312	58025537	6	7	6	5	8	semantic
5	anim-anim	barber	near	nurses	like	gambling	GDLS_sing_syntactic	The barber near the nurses like gambling.	1	154954539	4668021	14176931	709849832	6130169	4	6	6	4	8	syntactic
4	anim-anim	painter	beside	plumbers	love	walking	GDLS_sing_syntactic	The painter beside the plumbers love walking.	1	29718597	13065194	543869	210137973	30746983	6	7	8	4	7	syntactic
1	anim-anim	waiters	beside	lawyers	love	shopping	GSLS_plur_syntactic	The waiters beside the lawyers love shopping.	0	29718597	1363954	15702570	210137973	11206466	6	7	7	4	8	syntactic
3	anim-anim	vet	beside	dentists	hate	shopping	GDLS_C_sing_syntactic	The vet that the dentists hate sits.	0	29718597	2597895	1487700	16538862	11206466	6	3	8	4	8	syntactic
7	anim-anim	bakers	near	painters	hate	sailing	GSLS_plur_syntactic	The bakers near the painters hate sailing.	0	154954539	997597	7084827	16538862	8731451	4	6	8	4	7	syntactic
0	anim-anim	tailor	by	chefs	likes	acting	GSLD_C_sing_syntactic	The tailor that the chefs likes sits.	1	4703106084	3371396	752773	9285296	38536231	2	6	5	5	6	syntactic
6	anim-anim	judge	beside	plumbers	fear	painting	GDLS_C_sing_syntactic	The judge that the plumbers fear dies.	0	29718597	63704000	543869	83025936	32738623	6	5	8	4	8	syntactic
3	inanim-inanim	buses	by	tractors	love	cycling	GDLD_plur_semantic	The buses by the tractors love cycling.	1	4703106084	4213326	1908544	210137973	2334761	2	5	8	4	7	semantic
7	anim-anim	baker	near	tailor	avoid	bowling	GDLD_C_sing_syntactic	The baker that the tailor avoid dies.	1	154954539	13610150	3371396	60713817	2476732	4	5	6	5	7	syntactic
0	anim-anim	dentists	beside	chefs	like	painting	GSLS_plur_semantic	The dentists beside the chefs like painting.	0	29718597	1487700	752773	709849832	32738623	6	8	5	4	8	semantic
0	anim-anim	tailors	near	farmers	hate	dancing	GSLS_C_plur_syntactic	The tailors that the farmers hate die.	0	154954539	1121681	33753767	16538862	15565681	4	7	7	4	7	syntactic
1	anim-anim	actor	by	author	honks	once	GDLD_sing_semantic	The actor by the author honks once.	1	4703106084	14665285	99092074	0	267334111	2	5	6	5	4	semantic
2	anim-anim	authors	by	plumber	hates	driving	GDLS_plur_syntactic	The authors by the plumber hates driving.	1	4703106084	42845288	734834	2416713	25592961	2	7	7	5	7	syntactic
5	inanim-anim	vans	by	waiters	leak	abruptly	GSLD_plur_semantic	The vans by the waiters leak abruptly.	0	4703106084	963840	1363954	3272091	7262021	2	4	7	4	8	semantic
0	anim-anim	plumbers	near	teacher	dislikes	cycling	GDLS_plur_syntactic	The plumbers near the teacher dislikes cycling.	1	154954539	543869	74147301	1451937	2334761	4	8	7	8	7	syntactic
3	anim-anim	judges	beside	dentist	loves	bowling	GDLS_C_plur_syntactic	The judges that the dentist loves die.	0	29718597	24677643	3198534	12028067	2476732	6	6	7	5	7	syntactic
7	inanim-inanim	trucks	beside	cars	honk	once	GSLS_plur_semantic	The trucks beside the cars honk once.	0	29718597	6808013	24371897	186601	267334111	6	6	4	4	4	semantic
3	anim-inanim	waiter	by	scooter	likes	spinning	GSLD_sing_semantic	The waiter by the scooter likes spinning.	0	4703106084	3340926	405037	9285296	6978676	2	6	7	5	8	semantic
3	anim-anim	doctors	beside	dentists	detests	climbing	GDLD_C_plur_syntactic	The doctors that the dentists detests sit.	1	29718597	19521968	1487700	181255	7755370	6	7	8	7	8	syntactic
5	anim-anim	tailor	by	barber	avoids	painting	GSLS_sing_syntactic	The tailor by the barber avoids painting.	0	4703106084	3371396	4668021	3608938	32738623	2	6	6	6	8	syntactic
4	anim-inanim	tailors	near	trucks	leak	suddenly	GDLS_plur_semantic	The tailors near the trucks leak suddenly.	1	154954539	1121681	6808013	3272091	58025537	4	7	6	4	8	semantic
4	anim-anim	waiter	by	teacher	fears	acting	GSLS_C_sing_syntactic	The waiter that the teacher fears arrives.	0	4703106084	3340926	74147301	17721106	38536231	2	6	7	5	6	syntactic
7	anim-anim	bakers	near	bankers	prefer	climbing	GSLS_C_plur_syntactic	The bakers that the bankers prefer pray.	0	154954539	997597	6179440	20278168	7755370	4	6	7	6	8	syntactic
7	anim-anim	nurse	beside	bakers	loves	acting	GSLD_sing_syntactic	The nurse beside the bakers loves acting.	0	29718597	23875250	997597	12028067	38536231	6	5	6	5	6	syntactic
4	anim-inanim	farmers	beside	buses	like	farming	GSLD_plur_semantic	The farmers beside the buses like farming.	0	29718597	33753767	4213326	709849832	15602571	6	7	5	4	7	semantic
1	anim-anim	tailor	beside	actors	likes	fishing	GSLD_sing_syntactic	The tailor beside the actors likes fishing.	0	29718597	3371396	18120032	9285296	21745307	6	6	6	5	7	syntactic
3	anim-anim	baker	by	judge	likes	camping	GSLS_C_sing_syntactic	The baker that the judge likes sits.	0	4703106084	13610150	63704000	9285296	3430548	2	5	5	5	7	syntactic
2	anim-anim	nurses	by	actor	dislike	studying	GSLD_plur_syntactic	The nurses by the actor dislike studying.	0	4703106084	14176931	14665285	6703610	19754110	2	6	5	7	8	syntactic
2	anim-anim	tailors	by	chefs	hates	farming	GDLD_C_plur_syntactic	The tailors that the chefs hates pray.	1	4703106084	1121681	752773	2416713	15602571	2	7	5	5	7	syntactic
9	anim-anim	lawyer	by	author	prefer	fishing	GDLD_C_sing_syntactic	The lawyer that the author prefer prays.	1	4703106084	21493788	99092074	20278168	21745307	2	6	6	6	7	syntactic
3	anim-anim	judge	by	vets	loves	shopping	GSLD_C_sing_syntactic	The judge that the vets loves dies.	1	4703106084	63704000	262330	12028067	11206466	2	5	4	5	8	syntactic
7	anim-anim	tailors	by	athlete	fear	spinning	GSLD_plur_syntactic	The tailors by the athlete fear spinning.	0	4703106084	1121681	3419291	83025936	6978676	2	7	7	4	8	syntactic
8	inanim-anim	van	near	painter	brakes	loudly	GSLD_sing_semantic	The van near the painter brakes loudly.	0	154954539	54213864	13065194	2506876	5998778	4	3	7	6	6	semantic
5	anim-anim	nurse	by	author	love	walking	GDLD_sing_syntactic	The nurse by the author love walking.	1	4703106084	23875250	99092074	210137973	30746983	2	5	6	4	7	syntactic
