	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
4945484	anim-anim	chef	near	tailors	loves	bowling	GSLD_sing_syntactic	The chef near the tailors loves bowling.	0	154954539	2470923	1121681	12028067	2476732	4	4	7	5	7	syntactic	0	0
5847473	anim-anim	dentist	that	farmers	know	coughs	GDLS_C_sing_syntactic	The dentist that the farmers know coughs.	0	8000768228	3198534	33753767	405542218	582381	4	7	7	4	6	syntactic	0	0
1419610	inanim-anim	taxi	near	doctor	hates	gambling	GDLS_sing_semantic	The taxi near the doctor hates gambling.	1	154954539	4478068	52110730	2416713	6130169	4	4	6	5	8	semantic	0	0
1573189	inanim-inanim	trucks	by	cranes	dislike	studying	GDLD_plur_semantic	The trucks by the cranes dislike studying.	1	4703106084	6808013	1511645	6703610	19754110	2	6	6	7	8	semantic	0	0
6314449	anim-anim	lawyers	that	author	hates	turn	GDLS_C_plur_syntactic	The lawyers that the author hates turn.	0	8000768228	15702570	99092074	2416713	134505772	4	7	6	5	4	syntactic	0	0
5013485	anim-anim	vet	that	tailors	knows	lies	GSLD_C_sing_syntactic	The vet that the tailors knows lies.	1	8000768228	2597895	1121681	50729807	48941300	4	3	7	5	4	syntactic	0	0
1376896	anim-inanim	athletes	beside	vans	love	climbing	GSLD_plur_semantic	The athletes beside the vans love climbing.	0	29718597	4726603	963840	210137973	7755370	6	8	4	4	8	semantic	0	0
1333612	inanim-inanim	cars	beside	cranes	brake	loudly	GSLS_plur_semantic	The cars beside the cranes brake loudly.	0	29718597	24371897	1511645	4685005	5998778	6	4	6	5	6	semantic	0	0
6073809	anim-anim	judge	that	lawyers	like	turns	GDLS_C_sing_syntactic	The judge that the lawyers like turns.	0	8000768228	63704000	15702570	709849832	29719923	4	5	7	4	5	syntactic	0	78
7285041	anim-anim	teachers	that	painter	dislikes	cry	GDLS_C_plur_syntactic	The teachers that the painter dislikes cry.	0	8000768228	73279702	13065194	1451937	24708519	4	8	7	8	3	syntactic	0	0
7668690	anim-anim	barber	by	plumbers	admire	honor	GDLS_sing_syntactic	The barber by the plumbers admire honor.	1	4703106084	4668021	543869	6461497	30299052	2	6	8	6	5	syntactic	0	0
1470085	anim-anim	nurse	near	doctor	honks	noisily	GDLD_sing_semantic	The nurse near the doctor honks noisily.	1	154954539	23875250	52110730	0	807804	4	5	6	5	7	semantic	0	0
1380656	anim-inanim	lawyers	near	vans	like	fishing	GSLD_plur_semantic	The lawyers near the vans like fishing.	0	154954539	15702570	963840	709849832	21745307	4	7	4	4	7	semantic	78	0
3764647	anim-anim	painters	that	banker	admire	sneeze	GSLD_C_plur_syntactic	The painters that the banker admire sneeze.	1	8000768228	7084827	5135467	6461497	504411	4	8	6	6	6	syntactic	0	0
8464274	anim-anim	tailor	near	doctor	hate	fencing	GDLD_sing_syntactic	The tailor near the doctor hate fencing.	1	154954539	3371396	52110730	16538862	1887055	4	6	6	4	7	syntactic	0	0
1329840	inanim-inanim	van	by	jeep	smashes	loudly	GSLS_sing_semantic	The van by the jeep smashes loudly.	0	4703106084	54213864	2009598	177467	5998778	2	3	4	7	6	semantic	0	0
9164864	anim-anim	athletes	beside	bankers	dislikes	climbing	GDLD_plur_syntactic	The athletes beside the bankers dislikes climbing.	1	29718597	4726603	6179440	1451937	7755370	6	8	7	8	8	syntactic	0	0
