	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1372995	anim-inanim	teachers	near	scooters	love	shopping	GSLD_plur_semantic	The teachers near the scooters love shopping.	0	154954539	73279702	182717	210137973	11206466	4	8	8	4	8	semantic	0	0
3037674	anim-anim	tailors	beside	farmer	like	hunting	GSLD_plur_syntactic	The tailors beside the farmer like hunting.	0	29718597	1121681	20568429	709849832	19801295	6	7	6	4	7	syntactic	0	0
6405130	anim-anim	chef	near	authors	know	japanese	GDLS_sing_syntactic	The chef near the authors know Japanese.	1	154954539	2470923	42845288	405542218	65199997	4	4	7	4	8	syntactic	0	0
2714817	anim-anim	chef	that	bakers	dislikes	coughs	GSLD_C_sing_syntactic	The chef that the bakers dislikes coughs.	1	8000768228	2470923	997597	1451937	582381	4	4	6	8	6	syntactic	0	0
9950231	anim-anim	bankers	that	nurses	admires	move	GDLD_C_plur_syntactic	The bankers that the nurses admires move.	1	8000768228	6179440	14176931	929819	93962800	4	7	6	7	4	syntactic	0	0
9329521	anim-anim	actor	that	barber	like	moves	GDLD_C_sing_syntactic	The actor that the barber like moves.	1	8000768228	14665285	4668021	709849832	24787121	4	5	6	4	5	syntactic	0	0
131033	anim-anim	plumbers	that	bakers	admire	cough	GSLS_C_plur_syntactic	The plumbers that the bakers admire cough.	0	8000768228	543869	997597	6461497	5632779	4	8	6	6	5	syntactic	0	0
1333095	inanim-inanim	tractors	beside	vans	brake	suddenly	GSLS_plur_semantic	The tractors beside the vans brake suddenly.	0	29718597	1908544	963840	4685005	58025537	6	8	4	5	8	semantic	0	0
6022510	anim-anim	farmers	near	lawyer	hates	cycling	GDLS_plur_syntactic	The farmers near the lawyer hates cycling.	1	154954539	33753767	21493788	2416713	2334761	4	7	6	5	7	syntactic	0	0
8892166	anim-anim	pilot	near	lawyer	admire	honesty	GDLD_sing_syntactic	The pilot near the lawyer admire honesty.	1	154954539	16262831	21493788	6461497	7341751	4	5	6	6	7	syntactic	0	0
10040145	anim-anim	nurses	that	painters	dislikes	pray	GDLD_C_plur_syntactic	The nurses that the painters dislikes pray.	1	8000768228	14176931	7084827	1451937	20289141	4	6	8	8	4	syntactic	0	0
1330467	inanim-inanim	taxis	beside	tractors	brake	suddenly	GSLS_plur_semantic	The taxis beside the tractors brake suddenly.	0	29718597	1073931	1908544	4685005	58025537	6	5	8	5	8	semantic	0	0
1726912	anim-anim	athletes	near	painters	love	climbing	GSLS_plur_syntactic	The athletes near the painters love climbing.	0	154954539	4726603	7084827	210137973	7755370	4	8	8	4	8	syntactic	0	0
9151635	anim-anim	baker	that	author	admire	turns	GDLD_C_sing_syntactic	The baker that the author admire turns.	1	8000768228	13610150	99092074	6461497	29719923	4	5	6	6	5	syntactic	0	0
