	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1620646	anim-anim	teachers	by	nurses	dislike	knitting	GSLS_plur_syntactic	The teachers by the nurses dislike knitting.	0	4703106084	73279702	14176931	6703610	2033048	2	8	6	7	8	syntactic	0	0
6265961	anim-anim	chefs	that	actor	knows	leave	GDLS_C_plur_syntactic	The chefs that the actor knows leave.	0	8000768228	752773	14665285	50729807	111442661	4	5	5	5	5	syntactic	0	0
359025	anim-anim	plumber	that	farmer	hates	sneezes	GSLS_C_sing_syntactic	The plumber that the farmer hates sneezes.	0	8000768228	734834	20568429	2416713	134227	4	7	6	5	7	syntactic	0	0
8472993	anim-anim	waiters	that	doctors	loves	die	GDLD_C_plur_syntactic	The waiters that the doctors loves die.	1	8000768228	1363954	19521968	12028067	104147370	4	7	7	5	3	syntactic	0	0
10288212	anim-anim	dentist	beside	plumber	love	gambling	GDLD_sing_syntactic	The dentist beside the plumber love gambling.	1	29718597	3198534	734834	210137973	6130169	6	7	7	4	8	syntactic	0	0
5251089	anim-anim	painter	that	vets	dislikes	studies	GSLD_C_sing_syntactic	The painter that the vets dislikes studies.	1	8000768228	13065194	262330	1451937	159772512	4	7	4	8	7	syntactic	0	0
6584330	anim-anim	teacher	by	barbers	dislike	studying	GDLS_sing_syntactic	The teacher by the barbers dislike studying.	1	4703106084	74147301	607437	6703610	19754110	2	7	7	7	8	syntactic	0	0
1387138	anim-inanim	teachers	beside	cranes	dislike	cooking	GSLD_plur_semantic	The teachers beside the cranes dislike cooking.	0	29718597	73279702	1511645	6703610	13672366	6	8	6	7	7	semantic	0	0
7833905	anim-anim	farmer	that	waiters	dislike	cries	GDLS_C_sing_syntactic	The farmer that the waiters dislike cries.	0	8000768228	20568429	1363954	6703610	9051102	4	6	7	7	5	syntactic	0	0
1347019	anim-inanim	author	by	taxi	loves	knitting	GSLD_sing_semantic	The author by the taxi loves knitting.	0	4703106084	99092074	4478068	12028067	2033048	2	6	4	5	8	semantic	0	0
1718495	anim-anim	bankers	that	nurses	admire	lie	GSLS_C_plur_syntactic	The bankers that the nurses admire lie.	0	8000768228	6179440	14176931	6461497	44672168	4	7	6	6	3	syntactic	0	0
9623982	anim-anim	chefs	beside	dentists	dislikes	driving	GDLD_plur_syntactic	The chefs beside the dentists dislikes driving.	1	29718597	752773	1487700	1451937	25592961	6	5	8	8	7	syntactic	0	0
1265473	anim-anim	judges	that	chefs	hate	swim	GSLS_C_plur_syntactic	The judges that the chefs hate swim.	0	8000768228	24677643	752773	16538862	6237963	4	6	5	4	4	syntactic	0	0
362786	anim-anim	plumbers	beside	farmers	dislike	fencing	GSLS_plur_syntactic	The plumbers beside the farmers dislike fencing.	0	29718597	543869	33753767	6703610	1887055	6	8	7	7	7	syntactic	0	0
4738354	anim-anim	banker	near	pilots	admires	gratitude	GSLD_sing_syntactic	The banker near the pilots admires gratitude.	0	154954539	5135467	5455700	929819	12072922	4	6	6	7	9	syntactic	0	0
9070988	anim-anim	banker	by	author	love	bowling	GDLD_sing_syntactic	The banker by the author love bowling.	1	4703106084	5135467	99092074	210137973	2476732	2	6	6	4	7	syntactic	0	0
5289645	anim-anim	dentists	that	vet	know	lie	GSLD_C_plur_syntactic	The dentists that the vet know lie.	1	8000768228	1487700	2597895	405542218	44672168	4	8	3	4	3	syntactic	0	0
1403923	anim-inanim	farmers	beside	trucks	smash	suddenly	GDLS_plur_semantic	The farmers beside the trucks smash suddenly.	1	29718597	33753767	6808013	1655337	58025537	6	7	6	5	8	semantic	0	0
3050542	anim-anim	vets	near	farmer	love	driving	GSLD_plur_syntactic	The vets near the farmer love driving.	0	154954539	262330	20568429	210137973	25592961	4	4	6	4	7	syntactic	0	0
9033137	anim-anim	baker	that	author	like	cries	GDLD_C_sing_syntactic	The baker that the author like cries.	1	8000768228	13610150	99092074	709849832	9051102	4	5	6	4	5	syntactic	0	0
