	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
2707041	anim-anim	barber	that	bakers	loves	laughs	GSLD_C_sing_syntactic	The barber that the bakers loves laughs.	1	8000768228	4668021	997597	12028067	2942362	4	6	6	5	6	syntactic	0	0
1488914	anim-anim	doctors	near	bankers	smash	abruptly	GDLD_plur_semantic	The doctors near the bankers smash abruptly.	1	154954539	19521968	6179440	1655337	7262021	4	7	7	5	8	semantic	0	0
8344324	anim-anim	vet	by	baker	hate	dancing	GDLD_sing_syntactic	The vet by the baker hate dancing.	1	4703106084	2597895	13610150	16538862	15565681	2	3	5	4	7	syntactic	0	0
5845505	anim-anim	actor	that	farmers	know	smiles	GDLS_C_sing_syntactic	The actor that the farmers know smiles.	0	8000768228	14665285	33753767	405542218	5542164	4	5	7	4	6	syntactic	0	0
2121496	anim-anim	athlete	by	tailor	loves	acting	GSLS_sing_syntactic	The athlete by the tailor loves acting.	0	4703106084	3419291	3371396	12028067	38536231	2	7	6	5	6	syntactic	0	0
1381124	anim-inanim	actor	beside	van	loves	painting	GSLD_sing_semantic	The actor beside the van loves painting.	0	29718597	14665285	54213864	12028067	32738623	6	5	3	5	8	semantic	0	0
6171246	anim-anim	lawyer	beside	actors	hate	cycling	GDLS_sing_syntactic	The lawyer beside the actors hate cycling.	1	29718597	21493788	18120032	16538862	2334761	6	6	6	4	7	syntactic	0	0
5039425	anim-anim	doctors	that	waiter	love	arrive	GSLD_C_plur_syntactic	The doctors that the waiter love arrive.	1	8000768228	19521968	3340926	210137973	19261937	4	7	6	4	6	syntactic	0	0
1333990	inanim-inanim	trucks	near	cranes	brake	abruptly	GSLS_plur_semantic	The trucks near the cranes brake abruptly.	0	154954539	6808013	1511645	4685005	7262021	4	6	6	5	8	semantic	0	0
1087041	anim-anim	teacher	that	barber	hates	arrives	GSLS_C_sing_syntactic	The teacher that the barber hates arrives.	0	8000768228	74147301	4668021	2416713	6366129	4	7	6	5	7	syntactic	0	0
1350896	anim-inanim	farmer	beside	truck	likes	farming	GSLD_sing_semantic	The farmer beside the truck likes farming.	0	29718597	20568429	14274010	9285296	15602571	6	6	5	5	7	semantic	0	0
9281037	anim-anim	nurses	that	bankers	knows	cry	GDLD_C_plur_syntactic	The nurses that the bankers knows cry.	1	8000768228	14176931	6179440	50729807	24708519	4	6	7	5	3	syntactic	0	0
3058525	anim-anim	painters	that	farmer	know	move	GSLD_C_plur_syntactic	The painters that the farmer know move.	1	8000768228	7084827	20568429	405542218	93962800	4	8	6	4	4	syntactic	0	0
9309169	anim-anim	doctors	that	barbers	hates	sneeze	GDLD_C_plur_syntactic	The doctors that the barbers hates sneeze.	1	8000768228	19521968	607437	2416713	504411	4	7	7	5	6	syntactic	0	0
2944122	anim-anim	doctor	by	farmers	hates	hunting	GSLD_sing_syntactic	The doctor by the farmers hates hunting.	0	4703106084	52110730	33753767	2416713	19801295	2	6	7	5	7	syntactic	0	0
1337273	anim-inanim	farmers	by	buses	like	skiing	GSLD_plur_semantic	The farmers by the buses like skiing.	0	4703106084	33753767	4213326	709849832	1934331	2	7	5	4	6	semantic	101	0
6848776	anim-anim	doctor	near	dentists	like	painting	GDLS_sing_syntactic	The doctor near the dentists like painting.	1	154954539	52110730	1487700	709849832	32738623	4	6	8	4	8	syntactic	27	0
7783857	anim-anim	tailors	that	tailor	dislikes	lie	GDLS_C_plur_syntactic	The tailors that the tailor dislikes lie.	0	8000768228	1121681	3371396	1451937	44672168	4	7	6	8	3	syntactic	0	0
1442898	inanim-anim	tractor	beside	lawyer	dislikes	dancing	GDLS_sing_semantic	The tractor beside the lawyer dislikes dancing.	1	29718597	3282135	21493788	1451937	15565681	6	7	6	8	7	semantic	0	0
8455000	anim-anim	pilots	beside	doctors	hates	painting	GDLD_plur_syntactic	The pilots beside the doctors hates painting.	1	29718597	5455700	19521968	2416713	32738623	6	6	7	5	8	syntactic	0	0
9489940	anim-anim	dentists	near	chefs	loves	dancing	GDLD_plur_syntactic	The dentists near the chefs loves dancing.	1	154954539	1487700	752773	12028067	15565681	4	8	5	5	7	syntactic	0	0
7625546	anim-anim	painters	near	plumber	dislikes	boxing	GDLS_plur_syntactic	The painters near the plumber dislikes boxing.	1	154954539	7084827	734834	1451937	2262574	4	8	7	8	6	syntactic	0	0
1386404	anim-inanim	farmers	by	cranes	dislike	acting	GSLD_plur_semantic	The farmers by the cranes dislike acting.	0	4703106084	33753767	1511645	6703610	38536231	2	7	6	7	6	semantic	0	0
3524134	anim-anim	lawyers	beside	author	dislike	sailing	GSLD_plur_syntactic	The lawyers beside the author dislike sailing.	0	29718597	15702570	99092074	6703610	8731451	6	7	6	7	7	syntactic	0	0
1332358	inanim-inanim	scooter	by	van	honks	twice	GSLS_sing_semantic	The scooter by the van honks twice.	0	4703106084	405037	54213864	0	36389658	2	7	3	5	5	semantic	0	0
6398929	anim-anim	vets	that	author	likes	turn	GDLS_C_plur_syntactic	The vets that the author likes turn.	0	8000768228	262330	99092074	9285296	134505772	4	4	6	5	4	syntactic	0	0
1332517	inanim-inanim	bus	near	van	brakes	noisily	GSLS_sing_semantic	The bus near the van brakes noisily.	0	154954539	19370874	54213864	2506876	807804	4	3	3	6	7	semantic	0	0
908214	anim-anim	vet	by	author	dislikes	shopping	GSLS_sing_syntactic	The vet by the author dislikes shopping.	0	4703106084	2597895	99092074	1451937	11206466	2	3	6	8	8	syntactic	0	0
