	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
552816	anim-anim	farmers	beside	lawyers	love	fishing	GSLS_plur_syntactic	The farmers beside the lawyers love fishing.	0	29718597	33753767	15702570	210137973	21745307	6	7	7	4	7	syntactic	0	0
9953004	anim-anim	plumber	beside	nurse	admire	beauty	GDLD_sing_syntactic	The plumber beside the nurse admire beauty.	1	29718597	734834	23875250	6461497	48841623	6	7	5	6	6	syntactic	0	0
1414131	inanim-anim	jeep	by	baker	hates	sailing	GDLS_sing_semantic	The jeep by the baker hates sailing.	1	4703106084	2009598	13610150	2416713	8731451	2	4	5	5	7	semantic	0	0
4593088	anim-anim	painters	near	painter	know	english	GSLD_plur_syntactic	The painters near the painter know English.	0	154954539	7084827	13065194	405542218	195298116	4	8	7	4	7	syntactic	0	0
1325507	inanim-inanim	truck	by	bus	honks	once	GSLS_sing_semantic	The truck by the bus honks once.	0	4703106084	14274010	19370874	0	267334111	2	5	3	5	4	semantic	0	0
10328212	anim-anim	waiters	by	plumbers	loves	dancing	GDLD_plur_syntactic	The waiters by the plumbers loves dancing.	1	4703106084	1363954	543869	12028067	15565681	2	7	8	5	7	syntactic	0	0
5531956	anim-anim	painters	near	baker	hates	cooking	GDLS_plur_syntactic	The painters near the baker hates cooking.	1	154954539	7084827	13610150	2416713	13672366	4	8	5	5	7	syntactic	0	0
1987754	anim-anim	vet	near	pilot	admires	humility	GSLS_sing_syntactic	The vet near the pilot admires humility.	0	154954539	2597895	16262831	929819	5981773	4	3	5	7	8	syntactic	0	0
1428575	inanim-anim	jeeps	beside	farmers	dislike	cycling	GDLS_plur_semantic	The jeeps beside the farmers dislike cycling.	1	29718597	406341	33753767	6703610	2334761	6	5	7	7	7	semantic	0	0
2875265	anim-anim	nurses	that	doctor	hate	swim	GSLD_C_plur_syntactic	The nurses that the doctor hate swim.	1	8000768228	14176931	52110730	16538862	6237963	4	6	6	4	4	syntactic	0	0
