	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
667761	anim-anim	athletes	that	actors	hate	lie	GSLS_C_plur_syntactic	The athletes that the actors hate lie.	0	8000768228	4726603	18120032	16538862	44672168	4	8	6	4	3	syntactic	0	0
1406553	anim-inanim	teacher	by	tractor	smashes	noisily	GDLS_sing_semantic	The teacher by the tractor smashes noisily.	1	4703106084	74147301	3282135	177467	807804	2	7	7	7	7	semantic	0	0
1333057	inanim-inanim	tractor	by	van	crashes	noisily	GSLS_sing_semantic	The tractor by the van crashes noisily.	0	4703106084	3282135	54213864	1060077	807804	2	7	3	7	7	semantic	0	0
2087905	anim-anim	tailor	that	plumber	loves	leaves	GSLS_C_sing_syntactic	The tailor that the plumber loves leaves.	0	8000768228	3371396	734834	12028067	59706459	4	6	7	5	6	syntactic	0	0
1395697	inanim-anim	scooters	by	lawyers	honk	noisily	GSLD_plur_semantic	The scooters by the lawyers honk noisily.	0	4703106084	182717	15702570	186601	807804	2	8	7	4	7	semantic	0	0
992561	anim-anim	dentists	that	bankers	like	sneeze	GSLS_C_plur_syntactic	The dentists that the bankers like sneeze.	0	8000768228	1487700	6179440	709849832	504411	4	8	7	4	6	syntactic	0	0
3762029	anim-anim	bankers	that	banker	admire	die	GSLD_C_plur_syntactic	The bankers that the banker admire die.	1	8000768228	6179440	5135467	6461497	104147370	4	7	6	6	3	syntactic	0	0
1332783	inanim-inanim	truck	beside	van	brakes	suddenly	GSLS_sing_semantic	The truck beside the van brakes suddenly.	0	29718597	14274010	54213864	2506876	58025537	6	5	3	6	8	semantic	0	0
2246095	anim-anim	farmer	that	tailor	admires	cries	GSLS_C_sing_syntactic	The farmer that the tailor admires cries.	0	8000768228	20568429	3371396	929819	9051102	4	6	6	7	5	syntactic	0	0
7775280	anim-anim	plumbers	by	tailor	likes	farming	GDLS_plur_syntactic	The plumbers by the tailor likes farming.	1	4703106084	543869	3371396	9285296	15602571	2	8	6	5	7	syntactic	0	0
3669233	anim-anim	actors	that	banker	hate	sneeze	GSLD_C_plur_syntactic	The actors that the banker hate sneeze.	1	8000768228	18120032	5135467	16538862	504411	4	6	6	4	6	syntactic	0	0
10509568	anim-anim	teacher	beside	waiter	like	farming	GDLD_sing_syntactic	The teacher beside the waiter like farming.	1	29718597	74147301	3340926	709849832	15602571	6	7	6	4	7	syntactic	31	0
4359186	anim-anim	lawyers	beside	nurse	like	skating	GSLD_plur_syntactic	The lawyers beside the nurse like skating.	0	29718597	15702570	23875250	709849832	1784648	6	7	5	4	7	syntactic	78	0
4878455	anim-anim	barber	that	plumbers	admires	moves	GSLD_C_sing_syntactic	The barber that the plumbers admires moves.	1	8000768228	4668021	543869	929819	24787121	4	6	8	7	5	syntactic	0	0
9460796	anim-anim	lawyers	near	chefs	dislikes	bowling	GDLD_plur_syntactic	The lawyers near the chefs dislikes bowling.	1	154954539	15702570	752773	1451937	2476732	4	7	5	8	7	syntactic	0	0
1415766	inanim-anim	scooter	beside	baker	dislikes	spinning	GDLS_sing_semantic	The scooter beside the baker dislikes spinning.	1	29718597	405037	13610150	1451937	6978676	6	7	5	8	8	semantic	0	0
6119937	anim-anim	vets	that	lawyer	loves	smile	GDLS_C_plur_syntactic	The vets that the lawyer loves smile.	0	8000768228	262330	21493788	12028067	32358171	4	4	6	5	5	syntactic	0	0
6783828	anim-anim	painter	beside	chefs	love	dancing	GDLS_sing_syntactic	The painter beside the chefs love dancing.	1	29718597	13065194	752773	210137973	15565681	6	7	5	4	7	syntactic	0	0
10697414	anim-anim	nurse	by	vet	like	knitting	GDLD_sing_syntactic	The nurse by the vet like knitting.	1	4703106084	23875250	2597895	709849832	2033048	2	5	3	4	8	syntactic	0	0
1403550	anim-inanim	athletes	near	trucks	smash	abruptly	GDLS_plur_semantic	The athletes near the trucks smash abruptly.	1	154954539	4726603	6808013	1655337	7262021	4	8	6	5	8	semantic	0	0
2698534	anim-anim	authors	by	baker	hate	sailing	GSLD_plur_syntactic	The authors by the baker hate sailing.	0	4703106084	42845288	13610150	16538862	8731451	2	7	5	4	7	syntactic	0	0
1369010	anim-inanim	athlete	beside	tractor	admires	gratitude	GSLD_sing_semantic	The athlete beside the tractor admires gratitude.	0	29718597	3419291	3282135	929819	12072922	6	7	7	7	9	semantic	0	0
1334134	inanim-inanim	jeeps	near	cranes	skid	abruptly	GSLS_plur_semantic	The jeeps near the cranes skid abruptly.	0	154954539	406341	1511645	816187	7262021	4	5	6	4	8	semantic	0	0
837520	anim-anim	actors	beside	authors	dislike	farming	GSLS_plur_syntactic	The actors beside the authors dislike farming.	0	29718597	18120032	42845288	6703610	15602571	6	6	7	7	7	syntactic	0	0
1330230	inanim-inanim	cars	by	tractors	skid	abruptly	GSLS_plur_semantic	The cars by the tractors skid abruptly.	0	4703106084	24371897	1908544	816187	7262021	2	4	8	4	8	semantic	0	0
6034720	anim-anim	lawyers	by	lawyer	hates	fishing	GDLS_plur_syntactic	The lawyers by the lawyer hates fishing.	1	4703106084	15702570	21493788	2416713	21745307	2	7	6	5	7	syntactic	0	0
10343153	anim-anim	waiter	that	plumber	know	coughs	GDLD_C_sing_syntactic	The waiter that the plumber know coughs.	1	8000768228	3340926	734834	405542218	582381	4	6	7	4	6	syntactic	0	0
5008786	anim-anim	author	near	tailors	knows	russian	GSLD_sing_syntactic	The author near the tailors knows Russian.	0	154954539	99092074	1121681	50729807	53427209	4	6	7	5	7	syntactic	0	0
8993041	anim-anim	tailor	that	actor	like	runs	GDLD_C_sing_syntactic	The tailor that the actor like runs.	1	8000768228	3371396	14665285	709849832	26702428	4	6	5	4	4	syntactic	0	0
405452	anim-anim	baker	beside	teacher	hates	spinning	GSLS_sing_syntactic	The baker beside the teacher hates spinning.	0	29718597	13610150	74147301	2416713	6978676	6	5	7	5	8	syntactic	0	0
10078653	anim-anim	vets	that	painters	knows	sneeze	GDLD_C_plur_syntactic	The vets that the painters knows sneeze.	1	8000768228	262330	7084827	50729807	504411	4	4	8	5	6	syntactic	0	0
1510167	anim-anim	doctors	near	pilots	skid	suddenly	GDLD_plur_semantic	The doctors near the pilots skid suddenly.	1	154954539	19521968	5455700	816187	58025537	4	7	6	4	8	semantic	0	0
351378	anim-anim	pilot	near	farmer	likes	skating	GSLS_sing_syntactic	The pilot near the farmer likes skating.	0	154954539	16262831	20568429	9285296	1784648	4	5	6	5	7	syntactic	0	0
9556071	anim-anim	tailors	that	chefs	admires	sneeze	GDLD_C_plur_syntactic	The tailors that the chefs admires sneeze.	1	8000768228	1121681	752773	929819	504411	4	7	5	7	6	syntactic	0	0
1378085	anim-inanim	doctor	by	van	loves	boxing	GSLD_sing_semantic	The doctor by the van loves boxing.	0	4703106084	52110730	54213864	12028067	2262574	2	6	3	5	6	semantic	0	0
6593825	anim-anim	lawyers	that	barber	dislikes	sit	GDLS_C_plur_syntactic	The lawyers that the barber dislikes sit.	0	8000768228	15702570	4668021	1451937	40245691	4	7	6	8	3	syntactic	0	0
1490584	anim-anim	plumbers	by	bankers	smash	loudly	GDLD_plur_semantic	The plumbers by the bankers smash loudly.	1	4703106084	543869	6179440	1655337	5998778	2	8	7	5	6	semantic	0	0
1417631	inanim-anim	jeeps	beside	bakers	admire	honesty	GDLS_plur_semantic	The jeeps beside the bakers admire honesty.	1	29718597	406341	997597	6461497	7341751	6	5	6	6	7	semantic	0	0
5301075	anim-anim	waiter	that	vets	admires	turns	GSLD_C_sing_syntactic	The waiter that the vets admires turns.	1	8000768228	3340926	262330	929819	29719923	4	6	4	7	5	syntactic	0	0
1397894	inanim-anim	scooters	near	actors	crash	abruptly	GSLD_plur_semantic	The scooters near the actors crash abruptly.	0	154954539	182717	18120032	6995312	7262021	4	8	6	5	8	semantic	0	0
8989806	anim-anim	plumbers	near	actors	likes	camping	GDLD_plur_syntactic	The plumbers near the actors likes camping.	1	154954539	543869	18120032	9285296	3430548	4	8	6	5	7	syntactic	0	0
5574193	anim-anim	lawyer	that	bakers	admire	swims	GDLS_C_sing_syntactic	The lawyer that the bakers admire swims.	0	8000768228	21493788	997597	6461497	692721	4	6	6	6	5	syntactic	0	0
1553718	inanim-inanim	taxi	near	tractor	dislikes	spinning	GDLD_sing_semantic	The taxi near the tractor dislikes spinning.	1	154954539	4478068	3282135	1451937	6978676	4	4	7	8	8	semantic	0	0
7486766	anim-anim	pilot	beside	pilots	like	driving	GDLS_sing_syntactic	The pilot beside the pilots like driving.	1	29718597	16262831	5455700	709849832	25592961	6	5	6	4	7	syntactic	0	0
4046148	anim-anim	athlete	near	dentists	likes	gambling	GSLD_sing_syntactic	The athlete near the dentists likes gambling.	0	154954539	3419291	1487700	9285296	6130169	4	7	8	5	8	syntactic	0	0
90080	anim-anim	pilots	beside	bakers	love	fishing	GSLS_plur_syntactic	The pilots beside the bakers love fishing.	0	29718597	5455700	997597	210137973	21745307	6	6	6	4	7	syntactic	0	0
