	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1405842	anim-inanim	farmers	by	tractors	honk	twice	GDLS_plur_semantic	The farmers by the tractors honk twice.	1	4703106084	33753767	1908544	186601	36389658	2	7	8	4	5	semantic	0	0
1522426	anim-anim	farmer	beside	vet	smashes	abruptly	GDLD_sing_semantic	The farmer beside the vet smashes abruptly.	1	29718597	20568429	2597895	177467	7262021	6	6	3	7	8	semantic	0	0
9948453	anim-anim	teachers	that	nurses	admires	leave	GDLD_C_plur_syntactic	The teachers that the nurses admires leave.	1	8000768228	73279702	14176931	929819	111442661	4	8	6	7	5	syntactic	0	0
5847254	anim-anim	chefs	beside	farmer	knows	japanese	GDLS_plur_syntactic	The chefs beside the farmer knows Japanese.	1	29718597	752773	20568429	50729807	65199997	6	5	6	5	8	syntactic	0	0
6989922	anim-anim	doctor	near	judges	hate	skiing	GDLS_sing_syntactic	The doctor near the judges hate skiing.	1	154954539	52110730	24677643	16538862	1934331	4	6	6	4	6	syntactic	0	0
253146	anim-anim	dentist	near	doctor	knows	spanish	GSLS_sing_syntactic	The dentist near the doctor knows Spanish.	0	154954539	3198534	52110730	50729807	51657368	4	7	6	5	7	syntactic	0	41
1539511	inanim-inanim	tractor	beside	taxi	admires	beauty	GDLD_sing_semantic	The tractor beside the taxi admires beauty.	1	29718597	3282135	4478068	929819	48841623	6	7	4	7	6	semantic	0	0
6627665	anim-anim	dentist	that	barbers	dislike	runs	GDLS_C_sing_syntactic	The dentist that the barbers dislike runs.	0	8000768228	3198534	607437	6703610	26702428	4	7	7	7	4	syntactic	0	0
1343086	anim-inanim	doctor	beside	taxi	likes	bowling	GSLD_sing_semantic	The doctor beside the taxi likes bowling.	0	29718597	52110730	4478068	9285296	2476732	6	6	4	5	7	semantic	0	0
1463885	inanim-anim	tractor	by	banker	dislikes	studying	GDLS_sing_semantic	The tractor by the banker dislikes studying.	1	4703106084	3282135	5135467	1451937	19754110	2	7	6	8	8	semantic	0	0
1420627	inanim-anim	trucks	by	doctors	love	sailing	GDLS_plur_semantic	The trucks by the doctors love sailing.	1	4703106084	6808013	19521968	210137973	8731451	2	6	7	4	7	semantic	0	0
5142097	anim-anim	vet	that	waiters	dislikes	runs	GSLD_C_sing_syntactic	The vet that the waiters dislikes runs.	1	8000768228	2597895	1363954	1451937	26702428	4	3	7	8	4	syntactic	0	0
