	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	inanim-anim	vans	near	judges	prefer	skiing	GDLS_plur_semantic	The vans near the judges prefer skiing.	1	154954539	963840	24677643	20278168	1934331	4	4	6	6	6	semantic
4	anim-anim	authors	beside	vets	prefer	climbing	GSLS_C_plur_syntactic	The authors that the vets prefer die.	0	29718597	42845288	262330	20278168	7755370	6	7	4	6	8	syntactic
3	anim-anim	pilots	beside	authors	avoids	shopping	GDLD_plur_syntactic	The pilots beside the authors avoids shopping.	1	29718597	5455700	42845288	3608938	11206466	6	6	7	6	8	syntactic
2	anim-anim	teacher	beside	dentist	love	cycling	GDLD_sing_syntactic	The teacher beside the dentist love cycling.	1	29718597	74147301	3198534	210137973	2334761	6	7	7	4	7	syntactic
2	inanim-inanim	car	near	taxi	leaks	suddenly	GSLS_sing_semantic	The car near the taxi leaks suddenly.	0	154954539	71566944	4478068	1935324	58025537	4	3	4	5	8	semantic
1	anim-anim	barbers	beside	judge	fears	knitting	GDLS_plur_syntactic	The barbers beside the judge fears knitting.	1	29718597	607437	63704000	17721106	2033048	6	7	5	5	8	syntactic
8	inanim-inanim	trucks	beside	cars	dislike	cooking	GDLD_plur_semantic	The trucks beside the cars dislike cooking.	1	29718597	6808013	24371897	6703610	13672366	6	6	4	7	7	semantic
0	anim-anim	chef	beside	tailor	prefer	cycling	GDLD_sing_syntactic	The chef beside the tailor prefer cycling.	1	29718597	2470923	3371396	20278168	2334761	6	4	6	6	7	syntactic
9	inanim-anim	taxi	near	vet	crashes	suddenly	GSLD_sing_semantic	The taxi near the vet crashes suddenly.	0	154954539	4478068	2597895	1060077	58025537	4	4	3	7	8	semantic
3	anim-anim	vet	near	barber	likes	farming	GSLS_sing_semantic	The vet near the barber likes farming.	0	154954539	2597895	4668021	9285296	15602571	4	3	6	5	7	semantic
2	anim-anim	bankers	by	lawyer	detests	driving	GDLS_plur_syntactic	The bankers by the lawyer detests driving.	1	4703106084	6179440	21493788	181255	25592961	2	7	6	7	7	syntactic
0	anim-inanim	nurses	near	scooters	skid	suddenly	GDLS_plur_semantic	The nurses near the scooters skid suddenly.	1	154954539	14176931	182717	816187	58025537	4	6	8	4	8	semantic
3	inanim-inanim	trucks	near	buses	brake	loudly	GSLS_plur_semantic	The trucks near the buses brake loudly.	0	154954539	6808013	4213326	4685005	5998778	4	6	5	5	6	semantic
