	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
919033	anim-anim	vet	that	author	knows	dies	GSLS_C_sing_syntactic	The vet that the author knows dies.	0	8000768228	2597895	99092074	50729807	11810645	4	3	6	5	4	syntactic	0	0
6865137	anim-anim	teachers	that	dentist	loves	sneeze	GDLS_C_plur_syntactic	The teachers that the dentist loves sneeze.	0	8000768228	73279702	3198534	12028067	504411	4	8	7	5	6	syntactic	0	0
2904017	anim-anim	waiter	that	doctors	dislikes	turns	GSLD_C_sing_syntactic	The waiter that the doctors dislikes turns.	1	8000768228	3340926	19521968	1451937	29719923	4	6	7	8	5	syntactic	0	0
8434984	anim-anim	judges	by	doctors	likes	painting	GDLD_plur_syntactic	The judges by the doctors likes painting.	1	4703106084	24677643	19521968	9285296	32738623	2	6	7	5	8	syntactic	0	0
1450248	inanim-anim	tractors	near	actors	dislike	farming	GDLS_plur_semantic	The tractors near the actors dislike farming.	1	154954539	1908544	18120032	6703610	15602571	4	8	6	7	7	semantic	0	0
2825730	anim-anim	lawyers	by	doctor	hate	skiing	GSLD_plur_syntactic	The lawyers by the doctor hate skiing.	0	4703106084	15702570	52110730	16538862	1934331	2	7	6	4	6	syntactic	0	0
1433657	inanim-anim	taxi	by	teacher	dislikes	fencing	GDLS_sing_semantic	The taxi by the teacher dislikes fencing.	1	4703106084	4478068	74147301	1451937	1887055	2	4	7	8	7	semantic	0	0
5243852	anim-anim	nurse	by	vets	hates	walking	GSLD_sing_syntactic	The nurse by the vets hates walking.	0	4703106084	23875250	262330	2416713	30746983	2	5	4	5	7	syntactic	0	0
5237718	anim-anim	judge	by	vets	hates	knitting	GSLD_sing_syntactic	The judge by the vets hates knitting.	0	4703106084	63704000	262330	2416713	2033048	2	5	4	5	8	syntactic	0	0
8712113	anim-anim	painter	that	teacher	dislike	moves	GDLD_C_sing_syntactic	The painter that the teacher dislike moves.	1	8000768228	13065194	74147301	6703610	24787121	4	7	7	7	5	syntactic	0	0
645422	anim-anim	vets	near	lawyers	hate	driving	GSLS_plur_syntactic	The vets near the lawyers hate driving.	0	154954539	262330	15702570	16538862	25592961	4	4	7	4	7	syntactic	0	0
9875974	anim-anim	bankers	near	nurses	hates	shopping	GDLD_plur_syntactic	The bankers near the nurses hates shopping.	1	154954539	6179440	14176931	2416713	11206466	4	7	6	5	8	syntactic	0	0
5597056	anim-anim	doctors	near	doctor	loves	fishing	GDLS_plur_syntactic	The doctors near the doctor loves fishing.	1	154954539	19521968	52110730	12028067	21745307	4	7	6	5	7	syntactic	0	0
1356005	anim-inanim	athletes	beside	jeeps	love	boxing	GSLD_plur_semantic	The athletes beside the jeeps love boxing.	0	29718597	4726603	406341	210137973	2262574	6	8	5	4	6	semantic	0	0
1500172	anim-anim	doctor	by	judge	honks	loudly	GDLD_sing_semantic	The doctor by the judge honks loudly.	1	4703106084	52110730	63704000	0	5998778	2	6	5	5	6	semantic	0	0
1439307	inanim-anim	cars	by	lawyers	love	shopping	GDLS_plur_semantic	The cars by the lawyers love shopping.	1	4703106084	24371897	15702570	210137973	11206466	2	4	7	4	8	semantic	0	0
3875713	anim-anim	tailors	that	barber	love	swim	GSLD_C_plur_syntactic	The tailors that the barber love swim.	1	8000768228	1121681	4668021	210137973	6237963	4	7	6	4	4	syntactic	0	0
1683598	anim-anim	plumber	beside	nurse	loves	driving	GSLS_sing_syntactic	The plumber beside the nurse loves driving.	0	29718597	734834	23875250	12028067	25592961	6	7	5	5	7	syntactic	0	0
4501697	anim-anim	actor	that	painters	likes	coughs	GSLD_C_sing_syntactic	The actor that the painters likes coughs.	1	8000768228	14665285	7084827	9285296	582381	4	5	8	5	6	syntactic	0	0
1545339	inanim-inanim	van	near	truck	knows	japanese	GDLD_sing_semantic	The van near the truck knows Japanese.	1	154954539	54213864	14274010	50729807	65199997	4	3	5	5	8	semantic	0	0
1334310	inanim-inanim	scooter	beside	crane	brakes	abruptly	GSLS_sing_semantic	The scooter beside the crane brakes abruptly.	0	29718597	405037	5664326	2506876	7262021	6	7	5	6	8	semantic	0	0
5613873	anim-anim	lawyer	that	doctors	dislike	cries	GDLS_C_sing_syntactic	The lawyer that the doctors dislike cries.	0	8000768228	21493788	19521968	6703610	9051102	4	6	7	7	5	syntactic	0	0
9941674	anim-anim	author	near	nurse	know	russian	GDLD_sing_syntactic	The author near the nurse know Russian.	1	154954539	99092074	23875250	405542218	53427209	4	6	5	4	7	syntactic	0	0
1445936	inanim-anim	car	near	actor	hates	fishing	GDLS_sing_semantic	The car near the actor hates fishing.	1	154954539	71566944	14665285	2416713	21745307	4	3	5	5	7	semantic	0	0
1392417	inanim-anim	jeep	beside	doctor	brakes	noisily	GSLD_sing_semantic	The jeep beside the doctor brakes noisily.	0	29718597	2009598	52110730	2506876	807804	6	4	6	6	7	semantic	0	0
2783919	anim-anim	lawyers	that	baker	admire	cry	GSLD_C_plur_syntactic	The lawyers that the baker admire cry.	1	8000768228	15702570	13610150	6461497	24708519	4	7	5	6	3	syntactic	0	0
7259937	anim-anim	athletes	that	painter	hates	sit	GDLS_C_plur_syntactic	The athletes that the painter hates sit.	0	8000768228	4726603	13065194	2416713	40245691	4	8	7	5	3	syntactic	0	0
937068	anim-anim	bakers	by	bankers	like	spinning	GSLS_plur_syntactic	The bakers by the bankers like spinning.	0	4703106084	997597	6179440	709849832	6978676	2	6	7	4	8	syntactic	0	0
1351826	anim-inanim	teacher	near	truck	hates	cooking	GSLD_sing_semantic	The teacher near the truck hates cooking.	0	154954539	74147301	14274010	2416713	13672366	4	7	5	5	7	semantic	0	0
1530386	inanim-inanim	jeeps	by	buses	hate	cooking	GDLD_plur_semantic	The jeeps by the buses hate cooking.	1	4703106084	406341	4213326	16538862	13672366	2	5	5	4	7	semantic	0	0
1545527	inanim-inanim	taxis	beside	trucks	admire	gratitude	GDLD_plur_semantic	The taxis beside the trucks admire gratitude.	1	29718597	1073931	6808013	6461497	12072922	6	5	6	6	9	semantic	0	0
164033	anim-anim	actor	that	doctor	loves	smiles	GSLS_C_sing_syntactic	The actor that the doctor loves smiles.	0	8000768228	14665285	52110730	12028067	5542164	4	5	6	5	6	syntactic	0	0
8631857	anim-anim	athlete	that	teacher	dislike	sneezes	GDLD_C_sing_syntactic	The athlete that the teacher dislike sneezes.	1	8000768228	3419291	74147301	6703610	134227	4	7	7	7	7	syntactic	0	0
616216	anim-anim	pilot	beside	lawyer	likes	acting	GSLS_sing_syntactic	The pilot beside the lawyer likes acting.	0	29718597	16262831	21493788	9285296	38536231	6	5	6	5	6	syntactic	0	0
10008225	anim-anim	bankers	that	painters	loves	die	GDLD_C_plur_syntactic	The bankers that the painters loves die.	1	8000768228	6179440	7084827	12028067	104147370	4	7	8	5	3	syntactic	0	0
9868769	anim-anim	authors	that	nurses	likes	die	GDLD_C_plur_syntactic	The authors that the nurses likes die.	1	8000768228	42845288	14176931	9285296	104147370	4	7	6	5	3	syntactic	0	0
3649280	anim-anim	farmers	by	banker	like	farming	GSLD_plur_syntactic	The farmers by the banker like farming.	0	4703106084	33753767	5135467	709849832	15602571	2	7	6	4	7	syntactic	101	0
1325939	inanim-inanim	truck	near	bus	skids	suddenly	GSLS_sing_semantic	The truck near the bus skids suddenly.	0	154954539	14274010	19370874	250523	58025537	4	5	3	5	8	semantic	0	0
6178094	anim-anim	actor	beside	actors	dislike	driving	GDLS_sing_syntactic	The actor beside the actors dislike driving.	1	29718597	14665285	18120032	6703610	25592961	6	5	6	7	7	syntactic	0	0
7080593	anim-anim	tailor	that	judges	like	prays	GDLS_C_sing_syntactic	The tailor that the judges like prays.	0	8000768228	3371396	24677643	709849832	1506735	4	6	6	4	5	syntactic	0	26
6873454	anim-anim	actor	beside	dentists	like	cycling	GDLS_sing_syntactic	The actor beside the dentists like cycling.	1	29718597	14665285	1487700	709849832	2334761	6	5	8	4	7	syntactic	0	0
1327508	inanim-inanim	scooters	beside	taxis	skid	loudly	GSLS_plur_semantic	The scooters beside the taxis skid loudly.	0	29718597	182717	1073931	816187	5998778	6	8	5	4	6	semantic	0	0
235361	anim-anim	tailors	that	doctors	love	leave	GSLS_C_plur_syntactic	The tailors that the doctors love leave.	0	8000768228	1121681	19521968	210137973	111442661	4	7	7	4	5	syntactic	0	0
564641	anim-anim	actors	that	lawyers	like	leave	GSLS_C_plur_syntactic	The actors that the lawyers like leave.	0	8000768228	18120032	15702570	709849832	111442661	4	6	7	4	5	syntactic	87	78
1326522	inanim-inanim	vans	beside	buses	skid	abruptly	GSLS_plur_semantic	The vans beside the buses skid abruptly.	0	29718597	963840	4213326	816187	7262021	6	4	5	4	8	semantic	0	0
1385646	anim-inanim	doctors	by	cranes	dislike	spinning	GSLD_plur_semantic	The doctors by the cranes dislike spinning.	0	4703106084	19521968	1511645	6703610	6978676	2	7	6	7	8	semantic	0	0
5565904	anim-anim	teachers	near	baker	knows	arabic	GDLS_plur_syntactic	The teachers near the baker knows Arabic.	1	154954539	73279702	13610150	50729807	9338211	4	8	5	5	6	syntactic	0	0
10077376	anim-anim	plumber	beside	painter	know	french	GDLD_sing_syntactic	The plumber beside the painter know French.	1	29718597	734834	13065194	405542218	154091688	6	7	7	4	6	syntactic	0	0
