	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1450634	inanim-anim	scooter	beside	actor	dislikes	gambling	GDLS_sing_semantic	The scooter beside the actor dislikes gambling.	1	29718597	405037	14665285	1451937	6130169	6	7	5	8	8	semantic	0	0
1908636	anim-anim	bankers	beside	pilots	love	bowling	GSLS_plur_syntactic	The bankers beside the pilots love bowling.	0	29718597	6179440	5455700	210137973	2476732	6	7	6	4	7	syntactic	0	0
2413482	anim-anim	teachers	by	vets	like	hunting	GSLS_plur_syntactic	The teachers by the vets like hunting.	0	4703106084	73279702	262330	709849832	19801295	2	8	4	4	7	syntactic	100	0
3833194	anim-anim	chefs	beside	barber	hate	studying	GSLD_plur_syntactic	The chefs beside the barber hate studying.	0	29718597	752773	4668021	16538862	19754110	6	5	6	4	8	syntactic	0	0
2114377	anim-anim	teachers	that	plumbers	admire	arrive	GSLS_C_plur_syntactic	The teachers that the plumbers admire arrive.	0	8000768228	73279702	543869	6461497	19261937	4	8	8	6	6	syntactic	0	0
4480961	anim-anim	doctors	that	painter	love	cough	GSLD_C_plur_syntactic	The doctors that the painter love cough.	1	8000768228	19521968	13065194	210137973	5632779	4	7	7	4	5	syntactic	0	0
1362897	anim-inanim	athletes	beside	tractors	like	skiing	GSLD_plur_semantic	The athletes beside the tractors like skiing.	0	29718597	4726603	1908544	709849832	1934331	6	8	8	4	6	semantic	68	0
1505773	anim-anim	plumbers	near	nurses	crash	noisily	GDLD_plur_semantic	The plumbers near the nurses crash noisily.	1	154954539	543869	14176931	6995312	807804	4	8	6	5	7	semantic	0	0
1423299	inanim-anim	van	by	doctor	loves	shopping	GDLS_sing_semantic	The van by the doctor loves shopping.	1	4703106084	54213864	52110730	12028067	11206466	2	3	6	5	8	semantic	0	0
1563641	inanim-inanim	van	by	scooter	knows	spanish	GDLD_sing_semantic	The van by the scooter knows Spanish.	1	4703106084	54213864	405037	50729807	51657368	2	3	7	5	7	semantic	0	0
5291650	anim-anim	tailor	by	vets	knows	spanish	GSLD_sing_syntactic	The tailor by the vets knows Spanish.	0	4703106084	3371396	262330	50729807	51657368	2	6	4	5	7	syntactic	0	0
2333313	anim-anim	nurse	that	waiter	likes	coughs	GSLS_C_sing_syntactic	The nurse that the waiter likes coughs.	0	8000768228	23875250	3340926	9285296	582381	4	5	6	5	6	syntactic	0	0
5008541	anim-anim	actor	that	tailors	knows	moves	GSLD_C_sing_syntactic	The actor that the tailors knows moves.	1	8000768228	14665285	1121681	50729807	24787121	4	5	7	5	5	syntactic	0	0
3748538	anim-anim	vets	near	banker	love	studying	GSLD_plur_syntactic	The vets near the banker love studying.	0	154954539	262330	5135467	210137973	19754110	4	4	6	4	8	syntactic	0	0
9069368	anim-anim	actors	by	authors	dislikes	yachting	GDLD_plur_syntactic	The actors by the authors dislikes yachting.	1	4703106084	18120032	42845288	1451937	382785	2	6	7	8	8	syntactic	0	0
8315825	anim-anim	painters	that	bakers	loves	lie	GDLD_C_plur_syntactic	The painters that the bakers loves lie.	1	8000768228	7084827	997597	12028067	44672168	4	8	6	5	3	syntactic	0	0
9533712	anim-anim	waiters	by	chefs	hates	fishing	GDLD_plur_syntactic	The waiters by the chefs hates fishing.	1	4703106084	1363954	752773	2416713	21745307	2	7	5	5	7	syntactic	0	0
1326254	inanim-inanim	tractors	by	buses	brake	abruptly	GSLS_plur_semantic	The tractors by the buses brake abruptly.	0	4703106084	1908544	4213326	4685005	7262021	2	8	5	5	8	semantic	0	0
1350313	anim-inanim	doctor	beside	truck	hates	skiing	GSLD_sing_semantic	The doctor beside the truck hates skiing.	0	29718597	52110730	14274010	2416713	1934331	6	6	5	5	6	semantic	0	0
9737521	anim-anim	authors	that	judges	hates	sneeze	GDLD_C_plur_syntactic	The authors that the judges hates sneeze.	1	8000768228	42845288	24677643	2416713	504411	4	7	6	5	6	syntactic	0	0
10239048	anim-anim	farmer	beside	plumber	love	painting	GDLD_sing_syntactic	The farmer beside the plumber love painting.	1	29718597	20568429	734834	210137973	32738623	6	6	7	4	8	syntactic	0	0
7259746	anim-anim	athletes	near	painter	hates	skiing	GDLS_plur_syntactic	The athletes near the painter hates skiing.	1	154954539	4726603	13065194	2416713	1934331	4	8	7	5	6	syntactic	0	0
10000785	anim-anim	author	that	painter	dislike	turns	GDLD_C_sing_syntactic	The author that the painter dislike turns.	1	8000768228	99092074	13065194	6703610	29719923	4	6	7	7	5	syntactic	0	0
6580552	anim-anim	farmers	near	barber	hates	acting	GDLS_plur_syntactic	The farmers near the barber hates acting.	1	154954539	33753767	4668021	2416713	38536231	4	7	6	5	6	syntactic	0	0
1340879	anim-inanim	farmers	near	buses	know	spanish	GSLD_plur_semantic	The farmers near the buses know Spanish.	0	154954539	33753767	4213326	405542218	51657368	4	7	5	4	7	semantic	0	0
1500983	anim-anim	doctor	near	judge	skids	suddenly	GDLD_sing_semantic	The doctor near the judge skids suddenly.	1	154954539	52110730	63704000	250523	58025537	4	6	5	5	8	semantic	0	0
5575145	anim-anim	author	that	bakers	admire	arrives	GDLS_C_sing_syntactic	The author that the bakers admire arrives.	0	8000768228	99092074	997597	6461497	6366129	4	6	6	6	7	syntactic	0	0
1334000	inanim-inanim	trucks	beside	cranes	skid	loudly	GSLS_plur_semantic	The trucks beside the cranes skid loudly.	0	29718597	6808013	1511645	816187	5998778	6	6	6	4	6	semantic	0	0
1328902	inanim-inanim	truck	beside	jeep	honks	twice	GSLS_sing_semantic	The truck beside the jeep honks twice.	0	29718597	14274010	2009598	0	36389658	6	5	4	5	5	semantic	0	0
5443794	anim-anim	athlete	by	bakers	dislike	fencing	GDLS_sing_syntactic	The athlete by the bakers dislike fencing.	1	4703106084	3419291	997597	6703610	1887055	2	7	6	7	7	syntactic	0	0
6290017	anim-anim	bakers	that	author	dislikes	laugh	GDLS_C_plur_syntactic	The bakers that the author dislikes laugh.	0	8000768228	997597	99092074	1451937	18161896	4	6	6	8	5	syntactic	0	0
4869501	anim-anim	authors	that	plumber	know	sneeze	GSLD_C_plur_syntactic	The authors that the plumber know sneeze.	1	8000768228	42845288	734834	405542218	504411	4	7	7	4	6	syntactic	0	0
719505	anim-anim	chef	that	actor	loves	turns	GSLS_C_sing_syntactic	The chef that the actor loves turns.	0	8000768228	2470923	14665285	12028067	29719923	4	4	5	5	5	syntactic	0	0
2084641	anim-anim	pilots	that	plumbers	love	die	GSLS_C_plur_syntactic	The pilots that the plumbers love die.	0	8000768228	5455700	543869	210137973	104147370	4	6	8	4	3	syntactic	0	0
6409479	anim-anim	baker	that	authors	admire	sneezes	GDLS_C_sing_syntactic	The baker that the authors admire sneezes.	0	8000768228	13610150	42845288	6461497	134227	4	5	7	6	7	syntactic	0	0
2339350	anim-anim	painter	by	waiter	likes	sailing	GSLS_sing_syntactic	The painter by the waiter likes sailing.	0	4703106084	13065194	3340926	9285296	8731451	2	7	6	5	7	syntactic	0	0
1431171	inanim-anim	jeeps	near	farmers	know	japanese	GDLS_plur_semantic	The jeeps near the farmers know Japanese.	1	154954539	406341	33753767	405542218	65199997	4	5	7	4	8	semantic	0	0
1330842	inanim-inanim	scooter	beside	tractor	smashes	abruptly	GSLS_sing_semantic	The scooter beside the tractor smashes abruptly.	0	29718597	405037	3282135	177467	7262021	6	7	7	7	8	semantic	0	0
1452510	inanim-anim	jeeps	near	actors	admire	honor	GDLS_plur_semantic	The jeeps near the actors admire honor.	1	154954539	406341	18120032	6461497	30299052	4	5	6	6	5	semantic	0	0
1505734	anim-anim	plumbers	near	nurses	brake	abruptly	GDLD_plur_semantic	The plumbers near the nurses brake abruptly.	1	154954539	543869	14176931	4685005	7262021	4	8	6	5	8	semantic	0	0
2864896	anim-anim	judge	by	doctors	loves	climbing	GSLD_sing_syntactic	The judge by the doctors loves climbing.	0	4703106084	63704000	19521968	12028067	7755370	2	5	7	5	8	syntactic	0	0
7752033	anim-anim	judges	that	tailor	hates	laugh	GDLS_C_plur_syntactic	The judges that the tailor hates laugh.	0	8000768228	24677643	3371396	2416713	18161896	4	6	6	5	5	syntactic	0	0
1334580	anim-inanim	athlete	beside	bus	likes	yachting	GSLD_sing_semantic	The athlete beside the bus likes yachting.	0	29718597	3419291	19370874	9285296	382785	6	7	3	5	8	semantic	0	0
5595478	anim-anim	doctor	near	doctors	dislike	sailing	GDLS_sing_syntactic	The doctor near the doctors dislike sailing.	1	154954539	52110730	19521968	6703610	8731451	4	6	7	7	7	syntactic	0	0
1400716	anim-anim	nurse	near	dentist	hates	walking	GSLS_sing_syntactic	The nurse near the dentist hates walking.	0	154954539	23875250	3198534	2416713	30746983	4	5	7	5	7	syntactic	0	0
8349233	anim-anim	farmer	that	baker	know	coughs	GDLD_C_sing_syntactic	The farmer that the baker know coughs.	1	8000768228	20568429	13610150	405542218	582381	4	6	5	4	6	syntactic	0	0
10326000	anim-anim	waiter	beside	plumber	hate	fishing	GDLD_sing_syntactic	The waiter beside the plumber hate fishing.	1	29718597	3340926	734834	16538862	21745307	6	6	7	4	7	syntactic	0	0
3720497	anim-anim	pilot	that	bankers	loves	cries	GSLD_C_sing_syntactic	The pilot that the bankers loves cries.	1	8000768228	16262831	6179440	12028067	9051102	4	5	7	5	5	syntactic	0	0
