	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1346246	anim-inanim	actor	beside	taxi	loves	walking	GSLD_sing_semantic	The actor beside the taxi loves walking.	0	29718597	14665285	4478068	12028067	30746983	6	5	4	5	7	semantic	0	0
7195412	anim-anim	nurse	beside	nurses	like	gambling	GDLS_sing_syntactic	The nurse beside the nurses like gambling.	1	29718597	23875250	14176931	709849832	6130169	6	5	6	4	8	syntactic	0	0
8470246	anim-anim	waiter	by	doctor	hate	sailing	GDLD_sing_syntactic	The waiter by the doctor hate sailing.	1	4703106084	3340926	52110730	16538862	8731451	2	6	6	4	7	syntactic	0	0
8515240	anim-anim	teacher	near	farmer	like	yachting	GDLD_sing_syntactic	The teacher near the farmer like yachting.	1	154954539	74147301	20568429	709849832	382785	4	7	6	4	8	syntactic	31	0
1423044	anim-anim	plumbers	near	dentists	dislike	gambling	GSLS_plur_syntactic	The plumbers near the dentists dislike gambling.	0	154954539	543869	1487700	6703610	6130169	4	8	8	7	8	syntactic	0	0
10337597	anim-anim	doctors	that	plumbers	knows	sneeze	GDLD_C_plur_syntactic	The doctors that the plumbers knows sneeze.	1	8000768228	19521968	543869	50729807	504411	4	7	8	5	6	syntactic	0	0
1188641	anim-anim	chefs	that	barbers	admire	smile	GSLS_C_plur_syntactic	The chefs that the barbers admire smile.	0	8000768228	752773	607437	6461497	32358171	4	5	7	6	5	syntactic	0	0
1362166	anim-inanim	doctors	by	jeeps	admire	honesty	GSLD_plur_semantic	The doctors by the jeeps admire honesty.	0	4703106084	19521968	406341	6461497	7341751	2	7	5	6	7	semantic	0	0
3637590	anim-anim	bakers	beside	banker	love	sailing	GSLD_plur_syntactic	The bakers beside the banker love sailing.	0	29718597	997597	5135467	210137973	8731451	6	6	6	4	7	syntactic	0	0
1329686	inanim-inanim	scooter	beside	jeep	skids	abruptly	GSLS_sing_semantic	The scooter beside the jeep skids abruptly.	0	29718597	405037	2009598	250523	7262021	6	7	4	5	8	semantic	0	0
