	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
10328164	anim-anim	waiters	near	plumbers	loves	dancing	GDLD_plur_syntactic	The waiters near the plumbers loves dancing.	1	154954539	1363954	543869	12028067	15565681	4	7	8	5	7	syntactic	0	0
1368529	anim-inanim	authors	by	tractors	dislike	skating	GSLD_plur_semantic	The authors by the tractors dislike skating.	0	4703106084	42845288	1908544	6703610	1784648	2	7	8	7	7	semantic	0	0
154074	anim-anim	teachers	near	doctors	like	boxing	GSLS_plur_syntactic	The teachers near the doctors like boxing.	0	154954539	73279702	19521968	709849832	2262574	4	8	7	4	6	syntactic	100	82
7112402	anim-anim	nurse	by	judges	admire	honor	GDLS_sing_syntactic	The nurse by the judges admire honor.	1	4703106084	23875250	24677643	6461497	30299052	2	5	6	6	5	syntactic	0	0
7417684	anim-anim	farmers	by	pilot	hates	dancing	GDLS_plur_syntactic	The farmers by the pilot hates dancing.	1	4703106084	33753767	16262831	2416713	15565681	2	7	5	5	7	syntactic	0	0
1512677	anim-anim	nurse	beside	plumber	honks	noisily	GDLD_sing_semantic	The nurse beside the plumber honks noisily.	1	29718597	23875250	734834	0	807804	6	5	7	5	7	semantic	0	0
8683884	anim-anim	barbers	beside	teachers	dislikes	spinning	GDLD_plur_syntactic	The barbers beside the teachers dislikes spinning.	1	29718597	607437	73279702	1451937	6978676	6	7	8	8	8	syntactic	0	0
1039990	anim-anim	vet	near	banker	hates	shopping	GSLS_sing_syntactic	The vet near the banker hates shopping.	0	154954539	2597895	5135467	2416713	11206466	4	3	6	5	8	syntactic	0	0
3806641	anim-anim	actor	that	barbers	dislikes	lies	GSLD_C_sing_syntactic	The actor that the barbers dislikes lies.	1	8000768228	14665285	607437	1451937	48941300	4	5	7	8	4	syntactic	0	0
1557036	inanim-inanim	vans	beside	tractors	love	painting	GDLD_plur_semantic	The vans beside the tractors love painting.	1	29718597	963840	1908544	210137973	32738623	6	4	8	4	8	semantic	0	0
