	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
8526952	anim-anim	lawyers	beside	farmers	dislikes	yachting	GDLD_plur_syntactic	The lawyers beside the farmers dislikes yachting.	1	29718597	15702570	33753767	1451937	382785	6	7	7	8	8	syntactic	0	0
1697422	anim-anim	waiter	near	nurse	dislikes	driving	GSLS_sing_syntactic	The waiter near the nurse dislikes driving.	0	154954539	3340926	23875250	1451937	25592961	4	6	5	8	7	syntactic	0	0
5151253	anim-anim	painters	that	waiter	know	run	GSLD_C_plur_syntactic	The painters that the waiter know run.	1	8000768228	7084827	3340926	405542218	109873076	4	8	6	4	3	syntactic	0	0
1395761	anim-anim	judge	that	dentist	dislikes	lies	GSLS_C_sing_syntactic	The judge that the dentist dislikes lies.	0	8000768228	63704000	3198534	1451937	48941300	4	5	7	8	4	syntactic	0	0
9893393	anim-anim	dentists	that	nurses	likes	study	GDLD_C_plur_syntactic	The dentists that the nurses likes study.	1	8000768228	1487700	14176931	9285296	251146114	4	8	6	5	5	syntactic	0	0
5161219	anim-anim	tailors	that	waiter	admire	run	GSLD_C_plur_syntactic	The tailors that the waiter admire run.	1	8000768228	1121681	3340926	6461497	109873076	4	7	6	6	3	syntactic	0	0
861462	anim-anim	dentists	by	authors	hate	shopping	GSLS_plur_syntactic	The dentists by the authors hate shopping.	0	4703106084	1487700	42845288	16538862	11206466	2	8	7	4	8	syntactic	0	0
182598	anim-anim	barber	near	doctor	loves	sailing	GSLS_sing_syntactic	The barber near the doctor loves sailing.	0	154954539	4668021	52110730	12028067	8731451	4	6	6	5	7	syntactic	0	0
1410130	anim-anim	painters	by	dentists	hate	fencing	GSLS_plur_syntactic	The painters by the dentists hate fencing.	0	4703106084	7084827	1487700	16538862	1887055	2	8	8	4	7	syntactic	0	0
6843873	anim-anim	baker	that	dentists	love	dies	GDLS_C_sing_syntactic	The baker that the dentists love dies.	0	8000768228	13610150	1487700	210137973	11810645	4	5	8	4	4	syntactic	0	0
6711025	anim-anim	doctor	that	chefs	hate	sneezes	GDLS_C_sing_syntactic	The doctor that the chefs hate sneezes.	0	8000768228	52110730	752773	16538862	134227	4	6	5	4	7	syntactic	0	0
1380851	anim-inanim	lawyers	beside	vans	hate	sailing	GSLD_plur_semantic	The lawyers beside the vans hate sailing.	0	29718597	15702570	963840	16538862	8731451	6	7	4	4	7	semantic	0	0
3794497	anim-anim	teacher	that	barbers	dislikes	arrives	GSLD_C_sing_syntactic	The teacher that the barbers dislikes arrives.	1	8000768228	74147301	607437	1451937	6366129	4	7	7	8	7	syntactic	0	0
1328451	inanim-inanim	tractor	beside	truck	crashes	suddenly	GSLS_sing_semantic	The tractor beside the truck crashes suddenly.	0	29718597	3282135	14274010	1060077	58025537	6	7	5	7	8	semantic	0	0
1518558	anim-anim	actors	by	waiters	honk	twice	GDLD_plur_semantic	The actors by the waiters honk twice.	1	4703106084	18120032	1363954	186601	36389658	2	6	7	4	5	semantic	0	0
4577153	anim-anim	waiter	that	painters	hates	swims	GSLD_C_sing_syntactic	The waiter that the painters hates swims.	1	8000768228	3340926	7084827	2416713	692721	4	6	8	5	5	syntactic	0	0
9233222	anim-anim	nurse	near	banker	like	shopping	GDLD_sing_syntactic	The nurse near the banker like shopping.	1	154954539	23875250	5135467	709849832	11206466	4	5	6	4	8	syntactic	0	0
3232240	anim-anim	farmers	by	lawyer	hate	climbing	GSLD_plur_syntactic	The farmers by the lawyer hate climbing.	0	4703106084	33753767	21493788	16538862	7755370	2	7	6	4	8	syntactic	0	0
1554609	anim-anim	plumbers	that	judges	love	move	GSLS_C_plur_syntactic	The plumbers that the judges love move.	0	8000768228	543869	24677643	210137973	93962800	4	8	6	4	4	syntactic	0	0
6325489	anim-anim	authors	that	author	loves	sneeze	GDLS_C_plur_syntactic	The authors that the author loves sneeze.	0	8000768228	42845288	99092074	12028067	504411	4	7	6	5	6	syntactic	0	0
7131217	anim-anim	doctors	that	nurse	likes	run	GDLS_C_plur_syntactic	The doctors that the nurse likes run.	0	8000768228	19521968	23875250	9285296	109873076	4	7	5	5	3	syntactic	0	0
1440501	inanim-anim	taxi	beside	lawyer	hates	hunting	GDLS_sing_semantic	The taxi beside the lawyer hates hunting.	1	29718597	4478068	21493788	2416713	19801295	6	4	6	5	7	semantic	0	0
427441	anim-anim	lawyers	that	teachers	hate	move	GSLS_C_plur_syntactic	The lawyers that the teachers hate move.	0	8000768228	15702570	73279702	16538862	93962800	4	7	8	4	4	syntactic	0	0
3395332	anim-anim	authors	near	actor	love	cooking	GSLD_plur_syntactic	The authors near the actor love cooking.	0	154954539	42845288	14665285	210137973	13672366	4	7	5	4	7	syntactic	0	0
6567432	anim-anim	bakers	by	barber	loves	painting	GDLS_plur_syntactic	The bakers by the barber loves painting.	1	4703106084	997597	4668021	12028067	32738623	2	6	6	5	8	syntactic	0	0
1542935	inanim-inanim	tractor	beside	truck	hates	cycling	GDLD_sing_semantic	The tractor beside the truck hates cycling.	1	29718597	3282135	14274010	2416713	2334761	6	7	5	5	7	semantic	0	0
1330702	inanim-inanim	jeep	near	tractor	crashes	abruptly	GSLS_sing_semantic	The jeep near the tractor crashes abruptly.	0	154954539	2009598	3282135	1060077	7262021	4	4	7	7	8	semantic	0	0
1330506	inanim-inanim	taxis	near	tractors	crash	abruptly	GSLS_plur_semantic	The taxis near the tractors crash abruptly.	0	154954539	1073931	1908544	6995312	7262021	4	5	8	5	8	semantic	0	0
5024528	anim-anim	athlete	near	waiters	hates	fishing	GSLD_sing_syntactic	The athlete near the waiters hates fishing.	0	154954539	3419291	1363954	2416713	21745307	4	7	7	5	7	syntactic	0	0
8686226	anim-anim	chef	by	teacher	hate	skating	GDLD_sing_syntactic	The chef by the teacher hate skating.	1	4703106084	2470923	74147301	16538862	1784648	2	4	7	4	7	syntactic	0	0
1450912	inanim-anim	scooters	by	actors	hate	climbing	GDLS_plur_semantic	The scooters by the actors hate climbing.	1	4703106084	182717	18120032	16538862	7755370	2	8	6	4	8	semantic	0	0
7862306	anim-anim	banker	near	waiters	like	skating	GDLS_sing_syntactic	The banker near the waiters like skating.	1	154954539	5135467	1363954	709849832	1784648	4	6	7	4	7	syntactic	0	0
7138014	anim-anim	farmers	beside	nurse	loves	camping	GDLS_plur_syntactic	The farmers beside the nurse loves camping.	1	29718597	33753767	23875250	12028067	3430548	6	7	5	5	7	syntactic	0	0
1344284	anim-inanim	farmers	beside	taxis	like	acting	GSLD_plur_semantic	The farmers beside the taxis like acting.	0	29718597	33753767	1073931	709849832	38536231	6	7	5	4	6	semantic	101	0
9843894	anim-anim	farmers	by	nurses	likes	sailing	GDLD_plur_syntactic	The farmers by the nurses likes sailing.	1	4703106084	33753767	14176931	9285296	8731451	2	7	6	5	7	syntactic	0	0
9817827	anim-anim	barber	that	judge	admire	runs	GDLD_C_sing_syntactic	The barber that the judge admire runs.	1	8000768228	4668021	63704000	6461497	26702428	4	6	5	6	4	syntactic	0	0
1485044	anim-anim	teachers	beside	authors	honk	loudly	GDLD_plur_semantic	The teachers beside the authors honk loudly.	1	29718597	73279702	42845288	186601	5998778	6	8	7	4	6	semantic	0	0
1328850	inanim-inanim	buses	by	jeeps	honk	twice	GSLS_plur_semantic	The buses by the jeeps honk twice.	0	4703106084	4213326	406341	186601	36389658	2	5	5	4	5	semantic	0	0
9126449	anim-anim	tailor	that	author	love	lies	GDLD_C_sing_syntactic	The tailor that the author love lies.	1	8000768228	3371396	99092074	210137973	48941300	4	6	6	4	4	syntactic	0	0
1393102	inanim-anim	tractor	near	farmer	honks	twice	GSLD_sing_semantic	The tractor near the farmer honks twice.	0	154954539	3282135	20568429	0	36389658	4	7	6	5	5	semantic	0	0
7367308	anim-anim	waiter	near	painters	hate	spinning	GDLS_sing_syntactic	The waiter near the painters hate spinning.	1	154954539	3340926	7084827	16538862	6978676	4	6	8	4	8	syntactic	0	0
1441588	inanim-anim	trucks	beside	lawyers	love	painting	GDLS_plur_semantic	The trucks beside the lawyers love painting.	1	29718597	6808013	15702570	210137973	32738623	6	6	7	4	8	semantic	0	0
4520042	anim-anim	barber	beside	painters	likes	studying	GSLD_sing_syntactic	The barber beside the painters likes studying.	0	29718597	4668021	7084827	9285296	19754110	6	6	8	5	8	syntactic	0	0
1437324	inanim-anim	van	by	teacher	loves	painting	GDLS_sing_semantic	The van by the teacher loves painting.	1	4703106084	54213864	74147301	12028067	32738623	2	3	7	5	8	semantic	0	0
1554475	inanim-inanim	truck	near	tractor	dislikes	knitting	GDLD_sing_semantic	The truck near the tractor dislikes knitting.	1	154954539	14274010	3282135	1451937	2033048	4	5	7	8	8	semantic	0	0
1341493	anim-inanim	author	beside	bus	admires	modesty	GSLD_sing_semantic	The author beside the bus admires modesty.	0	29718597	99092074	19370874	929819	4114868	6	6	3	7	7	semantic	0	0
2359233	anim-anim	tailor	that	waiter	hates	smiles	GSLS_C_sing_syntactic	The tailor that the waiter hates smiles.	0	8000768228	3371396	3340926	2416713	5542164	4	6	6	5	6	syntactic	0	0
9148493	anim-anim	nurses	that	authors	knows	cry	GDLD_C_plur_syntactic	The nurses that the authors knows cry.	1	8000768228	14176931	42845288	50729807	24708519	4	6	7	5	3	syntactic	0	0
