	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
5817894	anim-anim	pilots	beside	farmer	dislikes	sailing	GDLS_plur_syntactic	The pilots beside the farmer dislikes sailing.	1	29718597	5455700	20568429	1451937	8731451	6	6	6	8	7	syntactic	0	0
5991087	anim-anim	bakers	that	teacher	admires	cry	GDLS_C_plur_syntactic	The bakers that the teacher admires cry.	0	8000768228	997597	74147301	929819	24708519	4	6	7	7	3	syntactic	0	0
1551274	inanim-inanim	taxis	near	jeeps	know	french	GDLD_plur_semantic	The taxis near the jeeps know French.	1	154954539	1073931	406341	405542218	154091688	4	5	5	4	6	semantic	0	0
9961092	anim-anim	baker	beside	painter	like	cooking	GDLD_sing_syntactic	The baker beside the painter like cooking.	1	29718597	13610150	13065194	709849832	13672366	6	5	7	4	7	syntactic	0	0
1493212	anim-anim	nurses	beside	barbers	skid	loudly	GDLD_plur_semantic	The nurses beside the barbers skid loudly.	1	29718597	14176931	607437	816187	5998778	6	6	7	4	6	semantic	0	0
1252465	anim-anim	barbers	that	chefs	love	lie	GSLS_C_plur_syntactic	The barbers that the chefs love lie.	0	8000768228	607437	752773	210137973	44672168	4	7	5	4	3	syntactic	0	0
1380180	anim-inanim	teachers	beside	vans	dislike	yachting	GSLD_plur_semantic	The teachers beside the vans dislike yachting.	0	29718597	73279702	963840	6703610	382785	6	8	4	7	8	semantic	0	0
159905	anim-anim	lawyer	that	doctor	dislikes	dies	GSLS_C_sing_syntactic	The lawyer that the doctor dislikes dies.	0	8000768228	21493788	52110730	1451937	11810645	4	6	6	8	4	syntactic	0	0
9688139	anim-anim	plumbers	that	dentists	admires	pray	GDLD_C_plur_syntactic	The plumbers that the dentists admires pray.	1	8000768228	543869	1487700	929819	20289141	4	8	8	7	4	syntactic	0	0
1334224	inanim-inanim	tractor	beside	crane	smashes	loudly	GSLS_sing_semantic	The tractor beside the crane smashes loudly.	0	29718597	3282135	5664326	177467	5998778	6	7	5	7	6	semantic	0	0
5040384	anim-anim	doctors	by	waiter	dislike	climbing	GSLD_plur_syntactic	The doctors by the waiter dislike climbing.	0	4703106084	19521968	3340926	6703610	7755370	2	7	6	7	8	syntactic	0	0
9625617	anim-anim	judge	that	dentist	love	prays	GDLD_C_sing_syntactic	The judge that the dentist love prays.	1	8000768228	63704000	3198534	210137973	1506735	4	5	7	4	5	syntactic	0	0
7777376	anim-anim	plumbers	by	tailor	dislikes	climbing	GDLS_plur_syntactic	The plumbers by the tailor dislikes climbing.	1	4703106084	543869	3371396	1451937	7755370	2	8	6	8	8	syntactic	0	0
1346967	anim-inanim	author	beside	taxi	likes	cycling	GSLD_sing_semantic	The author beside the taxi likes cycling.	0	29718597	99092074	4478068	9285296	2334761	6	6	4	5	7	semantic	0	0
1527465	inanim-inanim	car	by	bus	likes	fencing	GDLD_sing_semantic	The car by the bus likes fencing.	1	4703106084	71566944	19370874	9285296	1887055	2	3	3	5	7	semantic	0	0
1455872	inanim-anim	jeep	by	author	loves	climbing	GDLS_sing_semantic	The jeep by the author loves climbing.	1	4703106084	2009598	99092074	12028067	7755370	2	4	6	5	8	semantic	0	0
662088	anim-anim	waiters	by	lawyers	admire	modesty	GSLS_plur_syntactic	The waiters by the lawyers admire modesty.	0	4703106084	1363954	15702570	6461497	4114868	2	7	7	6	7	syntactic	0	0
419473	anim-anim	farmers	that	teachers	like	run	GSLS_C_plur_syntactic	The farmers that the teachers like run.	0	8000768228	33753767	73279702	709849832	109873076	4	7	8	4	3	syntactic	101	100
171882	anim-anim	author	near	doctor	dislikes	boxing	GSLS_sing_syntactic	The author near the doctor dislikes boxing.	0	154954539	99092074	52110730	1451937	2262574	4	6	6	8	6	syntactic	0	0
1327521	inanim-inanim	scooters	beside	taxis	crash	noisily	GSLS_plur_semantic	The scooters beside the taxis crash noisily.	0	29718597	182717	1073931	6995312	807804	6	8	5	5	7	semantic	0	0
5478144	anim-anim	actor	by	bakers	like	climbing	GDLS_sing_syntactic	The actor by the bakers like climbing.	1	4703106084	14665285	997597	709849832	7755370	2	5	6	4	8	syntactic	0	0
1326428	inanim-inanim	scooters	near	buses	smash	loudly	GSLS_plur_semantic	The scooters near the buses smash loudly.	0	154954539	182717	4213326	1655337	5998778	4	8	5	5	6	semantic	0	0
1329589	inanim-inanim	tractor	near	jeep	smashes	noisily	GSLS_sing_semantic	The tractor near the jeep smashes noisily.	0	154954539	3282135	2009598	177467	807804	4	7	4	7	7	semantic	0	0
3379585	anim-anim	lawyer	that	actors	likes	swims	GSLD_C_sing_syntactic	The lawyer that the actors likes swims.	1	8000768228	21493788	18120032	9285296	692721	4	6	6	5	5	syntactic	0	0
10347597	anim-anim	banker	that	plumber	admire	dies	GDLD_C_sing_syntactic	The banker that the plumber admire dies.	1	8000768228	5135467	734834	6461497	11810645	4	6	7	6	4	syntactic	0	0
8519473	anim-anim	teachers	that	farmers	loves	lie	GDLD_C_plur_syntactic	The teachers that the farmers loves lie.	1	8000768228	73279702	33753767	12028067	44672168	4	8	7	5	3	syntactic	0	0
9202498	anim-anim	author	by	banker	like	skiing	GDLD_sing_syntactic	The author by the banker like skiing.	1	4703106084	99092074	5135467	709849832	1934331	2	6	6	4	6	syntactic	0	0
2927149	anim-anim	nurses	that	doctor	admire	die	GSLD_C_plur_syntactic	The nurses that the doctor admire die.	1	8000768228	14176931	52110730	6461497	104147370	4	6	6	6	3	syntactic	0	0
1371669	anim-inanim	doctors	beside	scooters	dislike	hunting	GSLD_plur_semantic	The doctors beside the scooters dislike hunting.	0	29718597	19521968	182717	6703610	19801295	6	7	8	7	7	semantic	0	0
5535784	anim-anim	pilot	by	bakers	dislike	yachting	GDLS_sing_syntactic	The pilot by the bakers dislike yachting.	1	4703106084	16262831	997597	6703610	382785	2	5	6	7	8	syntactic	0	0
9174848	anim-anim	doctors	by	bankers	likes	climbing	GDLD_plur_syntactic	The doctors by the bankers likes climbing.	1	4703106084	19521968	6179440	9285296	7755370	2	7	7	5	8	syntactic	0	0
9881368	anim-anim	barbers	near	nurses	loves	acting	GDLD_plur_syntactic	The barbers near the nurses loves acting.	1	154954539	607437	14176931	12028067	38536231	4	7	6	5	6	syntactic	0	0
