	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1454081	inanim-anim	buses	near	authors	hate	fencing	GDLS_plur_semantic	The buses near the authors hate fencing.	1	154954539	4213326	42845288	16538862	1887055	4	5	7	4	7	semantic	0	0
9466328	anim-anim	actors	beside	chefs	hates	yachting	GDLD_plur_syntactic	The actors beside the chefs hates yachting.	1	29718597	18120032	752773	2416713	382785	6	6	5	5	8	syntactic	0	0
3601710	anim-anim	waiters	beside	author	like	driving	GSLD_plur_syntactic	The waiters beside the author like driving.	0	29718597	1363954	99092074	709849832	25592961	6	7	6	4	7	syntactic	0	0
7290440	anim-anim	lawyers	by	painter	hates	acting	GDLS_plur_syntactic	The lawyers by the painter hates acting.	1	4703106084	15702570	13065194	2416713	38536231	2	7	7	5	6	syntactic	0	0
1365495	anim-inanim	farmers	by	tractors	dislike	cycling	GSLD_plur_semantic	The farmers by the tractors dislike cycling.	0	4703106084	33753767	1908544	6703610	2334761	2	7	8	7	7	semantic	0	0
2356353	anim-anim	plumbers	that	waiters	hate	cough	GSLS_C_plur_syntactic	The plumbers that the waiters hate cough.	0	8000768228	543869	1363954	16538862	5632779	4	8	7	4	5	syntactic	0	0
1382109	anim-inanim	author	by	van	dislikes	studying	GSLD_sing_semantic	The author by the van dislikes studying.	0	4703106084	99092074	54213864	1451937	19754110	2	6	3	8	8	semantic	0	0
1331841	inanim-inanim	jeeps	by	scooters	brake	noisily	GSLS_plur_semantic	The jeeps by the scooters brake noisily.	0	4703106084	406341	182717	4685005	807804	2	5	8	5	7	semantic	0	0
9676905	anim-anim	authors	that	dentists	knows	leave	GDLD_C_plur_syntactic	The authors that the dentists knows leave.	1	8000768228	42845288	1487700	50729807	111442661	4	7	8	5	5	syntactic	0	0
1571245	inanim-inanim	bus	by	crane	dislikes	studying	GDLD_sing_semantic	The bus by the crane dislikes studying.	1	4703106084	19370874	5664326	1451937	19754110	2	3	5	8	8	semantic	0	0
5154863	anim-anim	farmers	that	waiter	admire	cry	GSLD_C_plur_syntactic	The farmers that the waiter admire cry.	1	8000768228	33753767	3340926	6461497	24708519	4	7	6	6	3	syntactic	0	0
1333084	inanim-inanim	tractor	near	van	smashes	loudly	GSLS_sing_semantic	The tractor near the van smashes loudly.	0	154954539	3282135	54213864	177467	5998778	4	7	3	7	6	semantic	0	0
943212	anim-anim	doctors	by	bankers	like	spinning	GSLS_plur_syntactic	The doctors by the bankers like spinning.	0	4703106084	19521968	6179440	709849832	6978676	2	7	7	4	8	syntactic	82	0
