	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1507704	anim-anim	author	beside	painter	skids	loudly	GDLD_sing_semantic	The author beside the painter skids loudly.	1	29718597	99092074	13065194	250523	5998778	6	6	7	5	6	semantic	0	0
8257121	anim-anim	lawyer	that	baker	love	laughs	GDLD_C_sing_syntactic	The lawyer that the baker love laughs.	1	8000768228	21493788	13610150	210137973	2942362	4	6	5	4	6	syntactic	0	0
1444320	inanim-anim	van	near	lawyer	hates	climbing	GDLS_sing_semantic	The van near the lawyer hates climbing.	1	154954539	54213864	21493788	2416713	7755370	4	3	6	5	8	semantic	0	0
1568122	inanim-inanim	tractor	by	van	hates	gambling	GDLD_sing_semantic	The tractor by the van hates gambling.	1	4703106084	3282135	54213864	2416713	6130169	2	7	3	5	8	semantic	0	0
7571018	anim-anim	actor	beside	plumbers	like	boxing	GDLS_sing_syntactic	The actor beside the plumbers like boxing.	1	29718597	14665285	543869	709849832	2262574	6	5	8	4	6	syntactic	0	0
5120310	anim-anim	pilots	beside	waiter	dislike	shopping	GSLD_plur_syntactic	The pilots beside the waiter dislike shopping.	0	29718597	5455700	3340926	6703610	11206466	6	6	6	7	8	syntactic	0	0
1730290	anim-anim	baker	by	painter	loves	fencing	GSLS_sing_syntactic	The baker by the painter loves fencing.	0	4703106084	13610150	13065194	12028067	1887055	2	5	7	5	7	syntactic	0	0
1448803	inanim-anim	jeep	near	actor	likes	shopping	GDLS_sing_semantic	The jeep near the actor likes shopping.	1	154954539	2009598	14665285	9285296	11206466	4	4	5	5	8	semantic	0	0
10670465	anim-anim	bankers	that	vets	loves	smile	GDLD_C_plur_syntactic	The bankers that the vets loves smile.	1	8000768228	6179440	262330	12028067	32358171	4	7	4	5	5	syntactic	0	0
1434713	inanim-anim	trucks	by	teachers	hate	fencing	GDLS_plur_semantic	The trucks by the teachers hate fencing.	1	4703106084	6808013	73279702	16538862	1887055	2	6	8	4	7	semantic	0	0
707937	anim-anim	banker	that	actor	hates	leaves	GSLS_C_sing_syntactic	The banker that the actor hates leaves.	0	8000768228	5135467	14665285	2416713	59706459	4	6	5	5	6	syntactic	0	0
1332928	inanim-inanim	jeep	near	van	crashes	loudly	GSLS_sing_semantic	The jeep near the van crashes loudly.	0	154954539	2009598	54213864	1060077	5998778	4	4	3	7	6	semantic	0	0
