	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-anim	waiters	by	nurse	detests	gambling	GDLS_C_plur_syntactic	The waiters that the nurse detests arrive.	0	4703106084	1363954	23875250	181255	6130169	2	7	5	7	8	syntactic
9	anim-anim	farmers	beside	chef	fear	skiing	GSLD_plur_syntactic	The farmers beside the chef fear skiing.	0	29718597	33753767	2470923	83025936	1934331	6	7	4	4	6	syntactic
0	anim-anim	banker	by	painter	detest	camping	GDLD_C_sing_syntactic	The banker that the painter detest arrives.	1	4703106084	5135467	13065194	740903	3430548	2	6	7	6	7	syntactic
7	inanim-anim	tractors	beside	bakers	honk	loudly	GSLD_plur_semantic	The tractors beside the bakers honk loudly.	0	29718597	1908544	997597	186601	5998778	6	8	6	4	6	semantic
4	anim-anim	baker	beside	judges	avoids	cycling	GSLD_sing_syntactic	The baker beside the judges avoids cycling.	0	29718597	13610150	24677643	3608938	2334761	6	5	6	6	7	syntactic
3	anim-anim	painters	by	baker	avoid	boxing	GSLD_C_plur_syntactic	The painters that the baker avoid arrive.	1	4703106084	7084827	13610150	60713817	2262574	2	8	5	5	6	syntactic
9	anim-anim	builders	beside	bakers	likes	fishing	GDLD_plur_syntactic	The builders beside the bakers likes fishing.	1	29718597	5454568	997597	9285296	21745307	6	8	6	5	7	syntactic
2	anim-anim	lawyers	near	pilot	detest	studying	GSLD_C_plur_syntactic	The lawyers that the pilot detest arrive.	1	154954539	15702570	16262831	740903	19754110	4	7	5	6	8	syntactic
4	anim-inanim	teacher	beside	taxi	hates	camping	GSLD_sing_semantic	The teacher beside the taxi hates camping.	0	29718597	74147301	4478068	2416713	3430548	6	7	4	5	7	semantic
1	anim-anim	dentist	beside	barbers	avoid	hunting	GDLS_sing_syntactic	The dentist beside the barbers avoid hunting.	1	29718597	3198534	607437	60713817	19801295	6	7	7	5	7	syntactic
4	anim-inanim	tailors	by	buses	dislike	dancing	GSLD_plur_semantic	The tailors by the buses dislike dancing.	0	4703106084	1121681	4213326	6703610	15565681	2	7	5	7	7	semantic
8	anim-anim	doctors	beside	painters	like	farming	GSLS_plur_semantic	The doctors beside the painters like farming.	0	29718597	19521968	7084827	709849832	15602571	6	7	8	4	7	semantic
4	anim-inanim	judges	by	cars	skid	loudly	GDLS_plur_semantic	The judges by the cars skid loudly.	1	4703106084	24677643	24371897	816187	5998778	2	6	4	4	6	semantic
7	anim-anim	judges	by	barber	dislikes	cooking	GDLS_C_plur_syntactic	The judges that the barber dislikes pray.	0	4703106084	24677643	4668021	1451937	13672366	2	6	6	8	7	syntactic
5	inanim-inanim	tractor	beside	taxi	skids	noisily	GSLS_sing_semantic	The tractor beside the taxi skids noisily.	0	29718597	3282135	4478068	250523	807804	6	7	4	5	7	semantic
6	anim-anim	bankers	by	teachers	detests	bowling	GDLD_plur_syntactic	The bankers by the teachers detests bowling.	1	4703106084	6179440	73279702	181255	2476732	2	7	8	7	7	syntactic
7	anim-anim	baker	near	judge	love	bowling	GDLD_sing_syntactic	The baker near the judge love bowling.	1	154954539	13610150	63704000	210137973	2476732	4	5	5	4	7	syntactic
1	anim-anim	athletes	by	painters	like	sailing	GSLS_plur_syntactic	The athletes by the painters like sailing.	0	4703106084	4726603	7084827	709849832	8731451	2	8	8	4	7	syntactic
5	anim-anim	dentist	beside	farmer	fears	walking	GSLS_C_sing_syntactic	The dentist that the farmer fears arrives.	0	29718597	3198534	20568429	17721106	30746983	6	7	6	5	7	syntactic
1	anim-anim	baker	beside	nurse	detests	skating	GSLS_sing_syntactic	The baker beside the nurse detests skating.	0	29718597	13610150	23875250	181255	1784648	6	5	5	7	7	syntactic
9	anim-anim	plumber	near	judge	crashes	loudly	GDLD_sing_semantic	The plumber near the judge crashes loudly.	1	154954539	734834	63704000	1060077	5998778	4	7	5	7	6	semantic
3	anim-anim	plumber	by	dentist	dislike	yachting	GDLD_C_sing_syntactic	The plumber that the dentist dislike dies.	1	4703106084	734834	3198534	6703610	382785	2	7	7	7	8	syntactic
8	anim-anim	athlete	near	author	dislikes	hunting	GSLS_sing_syntactic	The athlete near the author dislikes hunting.	0	154954539	3419291	99092074	1451937	19801295	4	7	6	8	7	syntactic
6	anim-anim	bankers	beside	lawyer	detests	fishing	GDLS_plur_syntactic	The bankers beside the lawyer detests fishing.	1	29718597	6179440	21493788	181255	21745307	6	7	6	7	7	syntactic
5	anim-anim	judge	near	bakers	dislikes	acting	GSLD_C_sing_syntactic	The judge that the bakers dislikes sits.	1	154954539	63704000	997597	1451937	38536231	4	5	6	8	6	syntactic
7	inanim-inanim	tractor	beside	truck	prefers	skiing	GDLD_sing_semantic	The tractor beside the truck prefers skiing.	1	29718597	3282135	14274010	4149558	1934331	6	7	5	7	6	semantic
8	anim-anim	painters	beside	vet	prefer	studying	GSLD_plur_syntactic	The painters beside the vet prefer studying.	0	29718597	7084827	2597895	20278168	19754110	6	8	3	6	8	syntactic
7	anim-inanim	baker	by	tractor	honks	once	GDLS_sing_semantic	The baker by the tractor honks once.	1	4703106084	13610150	3282135	0	267334111	2	5	7	5	4	semantic
4	anim-anim	actor	beside	dentists	detests	walking	GSLD_C_sing_syntactic	The actor that the dentists detests prays.	1	29718597	14665285	1487700	181255	30746983	6	5	8	7	7	syntactic
3	anim-anim	farmer	by	barbers	prefers	fishing	GSLD_sing_syntactic	The farmer by the barbers prefers fishing.	0	4703106084	20568429	607437	4149558	21745307	2	6	7	7	7	syntactic
4	anim-anim	waiter	by	doctors	avoid	climbing	GDLS_C_sing_syntactic	The waiter that the doctors avoid sits.	0	4703106084	3340926	19521968	60713817	7755370	2	6	7	5	8	syntactic
9	anim-anim	judge	by	doctor	loves	fencing	GSLS_C_sing_syntactic	The judge that the doctor loves dies.	0	4703106084	63704000	52110730	12028067	1887055	2	5	6	5	7	syntactic
0	anim-anim	lawyers	by	barbers	detest	skating	GSLS_C_plur_syntactic	The lawyers that the barbers detest die.	0	4703106084	15702570	607437	740903	1784648	2	7	7	6	7	syntactic
6	inanim-anim	van	by	pilot	crashes	suddenly	GSLD_sing_semantic	The van by the pilot crashes suddenly.	0	4703106084	54213864	16262831	1060077	58025537	2	3	5	7	8	semantic
4	anim-anim	teachers	near	tailors	likes	skiing	GDLD_C_plur_syntactic	The teachers that the tailors likes die.	1	154954539	73279702	1121681	9285296	1934331	4	8	7	5	6	syntactic
6	inanim-anim	scooters	near	teachers	dislike	farming	GDLS_plur_semantic	The scooters near the teachers dislike farming.	1	154954539	182717	73279702	6703610	15602571	4	8	8	7	7	semantic
5	anim-anim	chef	by	authors	detest	boxing	GDLS_sing_syntactic	The chef by the authors detest boxing.	1	4703106084	2470923	42845288	740903	2262574	2	4	7	6	6	syntactic
9	inanim-inanim	vans	beside	tractors	honk	once	GSLS_plur_semantic	The vans beside the tractors honk once.	0	29718597	963840	1908544	186601	267334111	6	4	8	4	4	semantic
8	anim-anim	actors	near	doctors	avoid	sailing	GSLS_C_plur_syntactic	The actors that the doctors avoid sit.	0	154954539	18120032	19521968	60713817	8731451	4	6	7	5	7	syntactic
2	anim-anim	farmers	near	tailors	leak	suddenly	GDLD_plur_semantic	The farmers near the tailors leak suddenly.	1	154954539	33753767	1121681	3272091	58025537	4	7	7	4	8	semantic
