	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	actor	near	doctors	likes	boxing	GSLD_sing_syntactic	The actor near the doctors likes boxing.	0	154954539	14665285	19521968	9285296	2262574	4	5	7	5	6	syntactic
4	anim-anim	farmers	near	judge	like	climbing	GSLD_C_plur_syntactic	The farmers that the judge like die.	1	154954539	33753767	63704000	709849832	7755370	4	7	5	4	8	syntactic
5	anim-anim	painters	beside	barbers	like	gambling	GSLS_C_plur_syntactic	The painters that the barbers like die.	0	29718597	7084827	607437	709849832	6130169	6	8	7	4	8	syntactic
6	inanim-anim	scooter	beside	nurse	prefers	acting	GDLS_sing_semantic	The scooter beside the nurse prefers acting.	1	29718597	405037	23875250	4149558	38536231	6	7	5	7	6	semantic
5	anim-anim	farmers	beside	nurse	love	skating	GSLD_plur_syntactic	The farmers beside the nurse love skating.	0	29718597	33753767	23875250	210137973	1784648	6	7	5	4	7	syntactic
7	anim-anim	actor	near	banker	detests	bowling	GSLS_sing_syntactic	The actor near the banker detests bowling.	0	154954539	14665285	5135467	181255	2476732	4	5	6	7	7	syntactic
2	anim-anim	nurses	beside	judges	dislikes	sailing	GDLD_plur_syntactic	The nurses beside the judges dislikes sailing.	1	29718597	14176931	24677643	1451937	8731451	6	6	6	8	7	syntactic
5	anim-anim	chef	beside	plumbers	likes	hunting	GSLD_C_sing_syntactic	The chef that the plumbers likes arrives.	1	29718597	2470923	543869	9285296	19801295	6	4	8	5	7	syntactic
2	anim-anim	judge	near	waiter	avoid	gambling	GDLD_C_sing_syntactic	The judge that the waiter avoid arrives.	1	154954539	63704000	3340926	60713817	6130169	4	5	6	5	8	syntactic
2	anim-anim	athlete	beside	farmers	love	gambling	GDLS_C_sing_syntactic	The athlete that the farmers love dies.	0	29718597	3419291	33753767	210137973	6130169	6	7	7	4	8	syntactic
6	anim-anim	chef	beside	baker	prefers	driving	GSLS_sing_syntactic	The chef beside the baker prefers driving.	0	29718597	2470923	13610150	4149558	25592961	6	4	5	7	7	syntactic
3	anim-inanim	bankers	by	taxis	love	cooking	GSLD_plur_semantic	The bankers by the taxis love cooking.	0	4703106084	6179440	1073931	210137973	13672366	2	7	5	4	7	semantic
2	anim-anim	plumbers	by	chefs	like	skating	GSLS_plur_semantic	The plumbers by the chefs like skating.	0	4703106084	543869	752773	709849832	1784648	2	8	5	4	7	semantic
2	inanim-anim	vans	beside	authors	leak	abruptly	GSLD_plur_semantic	The vans beside the authors leak abruptly.	0	29718597	963840	42845288	3272091	7262021	6	4	7	4	8	semantic
5	anim-anim	vets	beside	dentists	likes	bowling	GDLD_plur_syntactic	The vets beside the dentists likes bowling.	1	29718597	262330	1487700	9285296	2476732	6	4	8	5	7	syntactic
1	inanim-inanim	vans	beside	trucks	rust	suddenly	GSLS_plur_semantic	The vans beside the trucks rust suddenly.	0	29718597	963840	6808013	3598446	58025537	6	4	6	4	8	semantic
3	anim-anim	judge	by	painter	leaks	suddenly	GDLD_sing_semantic	The judge by the painter leaks suddenly.	1	4703106084	63704000	13065194	1935324	58025537	2	5	7	5	8	semantic
6	anim-anim	lawyers	near	waiters	leak	suddenly	GDLD_plur_semantic	The lawyers near the waiters leak suddenly.	1	154954539	15702570	1363954	3272091	58025537	4	7	7	4	8	semantic
3	anim-anim	actors	by	plumber	dislikes	bowling	GDLS_C_plur_syntactic	The actors that the plumber dislikes sit.	0	4703106084	18120032	734834	1451937	2476732	2	6	7	8	7	syntactic
6	anim-inanim	actor	by	scooter	detests	gambling	GSLD_sing_semantic	The actor by the scooter detests gambling.	0	4703106084	14665285	405037	181255	6130169	2	5	7	7	8	semantic
4	anim-anim	builder	beside	waiter	avoid	camping	GDLD_sing_syntactic	The builder beside the waiter avoid camping.	1	29718597	4915470	3340926	60713817	3430548	6	7	6	5	7	syntactic
6	anim-anim	painters	beside	pilot	loves	driving	GDLS_plur_syntactic	The painters beside the pilot loves driving.	1	29718597	7084827	16262831	12028067	25592961	6	8	5	5	7	syntactic
4	inanim-inanim	van	by	bus	dislikes	driving	GDLD_sing_semantic	The van by the bus dislikes driving.	1	4703106084	54213864	19370874	1451937	25592961	2	3	3	8	7	semantic
3	anim-anim	athletes	by	barber	likes	spinning	GDLS_plur_syntactic	The athletes by the barber likes spinning.	1	4703106084	4726603	4668021	9285296	6978676	2	8	6	5	8	syntactic
2	anim-anim	bakers	by	lawyer	dislike	fencing	GSLD_plur_syntactic	The bakers by the lawyer dislike fencing.	0	4703106084	997597	21493788	6703610	1887055	2	6	6	7	7	syntactic
4	inanim-inanim	taxi	beside	tractor	rusts	abruptly	GSLS_sing_semantic	The taxi beside the tractor rusts abruptly.	0	29718597	4478068	3282135	219876	7262021	6	4	7	5	8	semantic
5	anim-anim	builders	by	bankers	like	sailing	GSLS_plur_syntactic	The builders by the bankers like sailing.	0	4703106084	5454568	6179440	709849832	8731451	2	8	7	4	7	syntactic
7	anim-anim	farmer	by	chefs	avoid	walking	GDLS_sing_syntactic	The farmer by the chefs avoid walking.	1	4703106084	20568429	752773	60713817	30746983	2	6	5	5	7	syntactic
5	anim-inanim	waiters	near	tractors	leak	suddenly	GDLS_plur_semantic	The waiters near the tractors leak suddenly.	1	154954539	1363954	1908544	3272091	58025537	4	7	8	4	8	semantic
8	inanim-inanim	scooters	by	vans	like	shopping	GDLD_plur_semantic	The scooters by the vans like shopping.	1	4703106084	182717	963840	709849832	11206466	2	8	4	4	8	semantic
6	anim-anim	baker	near	waiters	avoid	sailing	GDLS_C_sing_syntactic	The baker that the waiters avoid dies.	0	154954539	13610150	1363954	60713817	8731451	4	5	7	5	7	syntactic
3	anim-anim	builders	by	plumbers	fear	fencing	GSLS_C_plur_syntactic	The builders that the plumbers fear arrive.	0	4703106084	5454568	543869	83025936	1887055	2	8	8	4	7	syntactic
8	anim-anim	barbers	near	baker	avoids	bowling	GDLS_C_plur_syntactic	The barbers that the baker avoids pray.	0	154954539	607437	13610150	3608938	2476732	4	7	5	6	7	syntactic
0	anim-anim	tailors	by	athletes	avoids	walking	GDLD_C_plur_syntactic	The tailors that the athletes avoids arrive.	1	4703106084	1121681	4726603	3608938	30746983	2	7	8	6	7	syntactic
7	anim-anim	waiters	near	banker	dislike	walking	GSLD_C_plur_syntactic	The waiters that the banker dislike die.	1	154954539	1363954	5135467	6703610	30746983	4	7	6	7	7	syntactic
5	anim-anim	banker	beside	author	detests	painting	GSLS_sing_semantic	The banker beside the author detests painting.	0	29718597	5135467	99092074	181255	32738623	6	6	6	7	8	semantic
8	anim-anim	banker	by	athlete	love	acting	GDLD_C_sing_syntactic	The banker that the athlete love dies.	1	4703106084	5135467	3419291	210137973	38536231	2	6	7	4	6	syntactic
2	anim-anim	lawyer	near	chef	loves	fencing	GSLS_C_sing_syntactic	The lawyer that the chef loves sits.	0	154954539	21493788	2470923	12028067	1887055	4	6	4	5	7	syntactic
2	inanim-anim	cars	near	pilots	detest	dancing	GDLS_plur_semantic	The cars near the pilots detest dancing.	1	154954539	24371897	5455700	740903	15565681	4	4	6	6	7	semantic
6	anim-anim	bakers	by	vets	fear	skiing	GSLS_plur_syntactic	The bakers by the vets fear skiing.	0	4703106084	997597	262330	83025936	1934331	2	6	4	4	6	syntactic
9	anim-inanim	author	beside	scooter	rusts	suddenly	GDLS_sing_semantic	The author beside the scooter rusts suddenly.	1	29718597	99092074	405037	219876	58025537	6	6	7	5	8	semantic
1	anim-anim	banker	by	chef	detest	walking	GDLD_sing_syntactic	The banker by the chef detest walking.	1	4703106084	5135467	2470923	740903	30746983	2	6	4	6	7	syntactic
4	anim-anim	barbers	near	tailors	hates	walking	GDLD_C_plur_syntactic	The barbers that the tailors hates pray.	1	154954539	607437	1121681	2416713	30746983	4	7	7	5	7	syntactic
4	anim-anim	waiter	beside	painter	prefers	farming	GSLS_C_sing_syntactic	The waiter that the painter prefers prays.	0	29718597	3340926	13065194	4149558	15602571	6	6	7	7	7	syntactic
8	inanim-anim	taxi	near	vet	rusts	suddenly	GSLD_sing_semantic	The taxi near the vet rusts suddenly.	0	154954539	4478068	2597895	219876	58025537	4	4	3	5	8	semantic
9	anim-anim	actor	near	vets	loves	driving	GSLD_C_sing_syntactic	The actor that the vets loves dies.	1	154954539	14665285	262330	12028067	25592961	4	5	4	5	7	syntactic
0	anim-anim	chef	by	judges	prefer	cooking	GDLS_sing_syntactic	The chef by the judges prefer cooking.	1	4703106084	2470923	24677643	20278168	13672366	2	4	6	6	7	syntactic
5	anim-anim	athlete	near	teachers	fears	knitting	GSLD_sing_syntactic	The athlete near the teachers fears knitting.	0	154954539	3419291	73279702	17721106	2033048	4	7	8	5	8	syntactic
