	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	athlete	near	actor	prefers	climbing	GSLS_C_sing_syntactic	The athlete that the actor prefers dies.	0	154954539	3419291	14665285	4149558	7755370	4	7	5	7	8	syntactic
0	anim-inanim	judges	near	trucks	leak	abruptly	GDLS_plur_semantic	The judges near the trucks leak abruptly.	1	154954539	24677643	6808013	3272091	7262021	4	6	6	4	8	semantic
7	inanim-anim	tractors	near	bakers	rust	suddenly	GSLD_plur_semantic	The tractors near the bakers rust suddenly.	0	154954539	1908544	997597	3598446	58025537	4	8	6	4	8	semantic
9	anim-anim	author	near	dentist	detests	dancing	GSLS_sing_syntactic	The author near the dentist detests dancing.	0	154954539	99092074	3198534	181255	15565681	4	6	7	7	7	syntactic
7	anim-anim	teachers	beside	judges	detest	gambling	GSLS_C_plur_syntactic	The teachers that the judges detest arrive.	0	29718597	73279702	24677643	740903	6130169	6	8	6	6	8	syntactic
3	anim-anim	painters	beside	pilots	loves	camping	GDLD_plur_syntactic	The painters beside the pilots loves camping.	1	29718597	7084827	5455700	12028067	3430548	6	8	6	5	7	syntactic
3	anim-anim	tailors	by	waiters	leak	suddenly	GDLD_plur_semantic	The tailors by the waiters leak suddenly.	1	4703106084	1121681	1363954	3272091	58025537	2	7	7	4	8	semantic
8	anim-inanim	builder	beside	tractor	malfunctions	suddenly	GDLS_sing_semantic	The builder beside the tractor malfunctions suddenly.	1	29718597	4915470	3282135	327422	58025537	6	7	7	12	8	semantic
4	anim-inanim	plumber	beside	car	hates	painting	GSLD_sing_semantic	The plumber beside the car hates painting.	0	29718597	734834	71566944	2416713	32738623	6	7	3	5	8	semantic
1	anim-anim	farmer	by	athlete	detests	spinning	GSLS_sing_semantic	The farmer by the athlete detests spinning.	0	4703106084	20568429	3419291	181255	6978676	2	6	7	7	8	semantic
