	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	inanim-anim	taxi	near	plumber	dislikes	fishing	GDLS_sing_semantic	The taxi near the plumber dislikes fishing.	1	154954539	4478068	734834	1451937	21745307	4	4	7	8	7	semantic
9	anim-anim	baker	by	farmer	fears	fishing	GSLS_C_sing_syntactic	The baker that the farmer fears sits.	0	4703106084	13610150	20568429	17721106	21745307	2	5	6	5	7	syntactic
3	anim-anim	vet	near	tailor	detest	shopping	GDLD_sing_syntactic	The vet near the tailor detest shopping.	1	154954539	2597895	3371396	740903	11206466	4	3	6	6	8	syntactic
8	anim-inanim	actor	near	tractor	leaks	suddenly	GDLS_sing_semantic	The actor near the tractor leaks suddenly.	1	154954539	14665285	3282135	1935324	58025537	4	5	7	5	8	semantic
6	anim-anim	baker	near	tailors	detests	boxing	GSLD_sing_syntactic	The baker near the tailors detests boxing.	0	154954539	13610150	1121681	181255	2262574	4	5	7	7	6	syntactic
0	anim-anim	dentist	near	doctor	dislike	fishing	GDLD_C_sing_syntactic	The dentist that the doctor dislike sits.	1	154954539	3198534	52110730	6703610	21745307	4	7	6	7	7	syntactic
3	anim-anim	waiter	beside	chefs	hate	spinning	GDLS_sing_syntactic	The waiter beside the chefs hate spinning.	1	29718597	3340926	752773	16538862	6978676	6	6	5	4	8	syntactic
2	anim-anim	pilots	beside	author	prefer	camping	GSLD_plur_syntactic	The pilots beside the author prefer camping.	0	29718597	5455700	99092074	20278168	3430548	6	6	6	6	7	syntactic
9	anim-anim	nurses	near	lawyer	dislike	sailing	GSLD_C_plur_syntactic	The nurses that the lawyer dislike arrive.	1	154954539	14176931	21493788	6703610	8731451	4	6	6	7	7	syntactic
7	anim-anim	vet	by	teacher	prefer	cooking	GDLD_C_sing_syntactic	The vet that the teacher prefer prays.	1	4703106084	2597895	74147301	20278168	13672366	2	3	7	6	7	syntactic
0	anim-anim	bankers	by	teacher	prefers	acting	GDLS_C_plur_syntactic	The bankers that the teacher prefers die.	0	4703106084	6179440	74147301	4149558	38536231	2	7	7	7	6	syntactic
6	anim-inanim	judges	by	taxis	malfunction	abruptly	GDLS_plur_semantic	The judges by the taxis malfunction abruptly.	1	4703106084	24677643	1073931	818548	7262021	2	6	5	11	8	semantic
