	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	bakers	by	doctors	prefer	sailing	GSLS_C_plur_syntactic	The bakers that the doctors prefer sit.	0	4703106084	997597	19521968	20278168	8731451	2	6	7	6	7	syntactic
6	anim-inanim	tailors	by	taxis	detest	farming	GSLD_plur_semantic	The tailors by the taxis detest farming.	0	4703106084	1121681	1073931	740903	15602571	2	7	5	6	7	semantic
6	anim-anim	lawyers	by	dentists	loves	gambling	GDLD_C_plur_syntactic	The lawyers that the dentists loves arrive.	1	4703106084	15702570	1487700	12028067	6130169	2	7	8	5	8	syntactic
6	inanim-anim	taxi	near	nurse	brakes	abruptly	GSLD_sing_semantic	The taxi near the nurse brakes abruptly.	0	154954539	4478068	23875250	2506876	7262021	4	4	5	6	8	semantic
8	anim-anim	actors	by	author	detest	fencing	GSLD_C_plur_syntactic	The actors that the author detest sit.	1	4703106084	18120032	99092074	740903	1887055	2	6	6	6	7	syntactic
7	inanim-anim	tractors	by	nurses	love	bowling	GDLS_plur_semantic	The tractors by the nurses love bowling.	1	4703106084	1908544	14176931	210137973	2476732	2	8	6	4	7	semantic
3	anim-inanim	banker	beside	truck	prefers	knitting	GSLD_sing_semantic	The banker beside the truck prefers knitting.	0	29718597	5135467	14274010	4149558	2033048	6	6	5	7	8	semantic
1	inanim-anim	trucks	beside	actors	skid	abruptly	GSLD_plur_semantic	The trucks beside the actors skid abruptly.	0	29718597	6808013	18120032	816187	7262021	6	6	6	4	8	semantic
9	inanim-inanim	car	beside	taxi	dislikes	fishing	GDLD_sing_semantic	The car beside the taxi dislikes fishing.	1	29718597	71566944	4478068	1451937	21745307	6	3	4	8	7	semantic
4	anim-anim	builder	near	vet	hates	walking	GSLS_sing_syntactic	The builder near the vet hates walking.	0	154954539	4915470	2597895	2416713	30746983	4	7	3	5	7	syntactic
9	anim-anim	nurses	beside	teachers	fears	cycling	GDLD_plur_syntactic	The nurses beside the teachers fears cycling.	1	29718597	14176931	73279702	17721106	2334761	6	6	8	5	7	syntactic
9	anim-anim	farmers	beside	doctor	avoids	knitting	GDLS_C_plur_syntactic	The farmers that the doctor avoids pray.	0	29718597	33753767	52110730	3608938	2033048	6	7	6	6	8	syntactic
5	anim-anim	judge	beside	builders	prefer	climbing	GDLS_C_sing_syntactic	The judge that the builders prefer dies.	0	29718597	63704000	5454568	20278168	7755370	6	5	8	6	8	syntactic
1	anim-inanim	dentist	near	truck	honks	loudly	GDLS_sing_semantic	The dentist near the truck honks loudly.	1	154954539	3198534	14274010	0	5998778	4	7	5	5	6	semantic
4	anim-anim	barbers	beside	bankers	crash	suddenly	GDLD_plur_semantic	The barbers beside the bankers crash suddenly.	1	29718597	607437	6179440	6995312	58025537	6	7	7	5	8	semantic
1	anim-anim	judge	by	doctors	avoids	sailing	GSLD_sing_syntactic	The judge by the doctors avoids sailing.	0	4703106084	63704000	19521968	3608938	8731451	2	5	7	6	7	syntactic
6	anim-anim	lawyers	beside	actor	fears	skating	GDLS_C_plur_syntactic	The lawyers that the actor fears pray.	0	29718597	15702570	14665285	17721106	1784648	6	7	5	5	7	syntactic
7	anim-anim	teacher	beside	doctor	avoid	camping	GDLD_C_sing_syntactic	The teacher that the doctor avoid arrives.	1	29718597	74147301	52110730	60713817	3430548	6	7	6	5	7	syntactic
2	anim-anim	plumbers	beside	actors	hates	walking	GDLD_plur_syntactic	The plumbers beside the actors hates walking.	1	29718597	543869	18120032	2416713	30746983	6	8	6	5	7	syntactic
9	anim-anim	pilot	beside	dentists	prefer	cooking	GDLS_sing_syntactic	The pilot beside the dentists prefer cooking.	1	29718597	16262831	1487700	20278168	13672366	6	5	8	6	7	syntactic
9	anim-anim	dentist	beside	tailor	love	camping	GDLD_sing_syntactic	The dentist beside the tailor love camping.	1	29718597	3198534	3371396	210137973	3430548	6	7	6	4	7	syntactic
3	anim-anim	lawyers	near	athletes	hate	shopping	GSLS_plur_syntactic	The lawyers near the athletes hate shopping.	0	154954539	15702570	4726603	16538862	11206466	4	7	8	4	8	syntactic
0	anim-anim	plumbers	beside	athlete	loves	knitting	GDLS_plur_syntactic	The plumbers beside the athlete loves knitting.	1	29718597	543869	3419291	12028067	2033048	6	8	7	5	8	syntactic
9	anim-anim	actors	near	farmer	fears	painting	GDLS_plur_syntactic	The actors near the farmer fears painting.	1	154954539	18120032	20568429	17721106	32738623	4	6	6	5	8	syntactic
8	anim-anim	doctors	beside	judges	fear	cycling	GSLS_plur_syntactic	The doctors beside the judges fear cycling.	0	29718597	19521968	24677643	83025936	2334761	6	7	6	4	7	syntactic
0	inanim-inanim	bus	near	scooter	crashes	suddenly	GSLS_sing_semantic	The bus near the scooter crashes suddenly.	0	154954539	19370874	405037	1060077	58025537	4	3	7	7	8	semantic
1	anim-inanim	judges	near	scooters	crash	suddenly	GDLS_plur_semantic	The judges near the scooters crash suddenly.	1	154954539	24677643	182717	6995312	58025537	4	6	8	5	8	semantic
0	anim-anim	baker	by	nurse	loves	cooking	GSLS_C_sing_syntactic	The baker that the nurse loves sits.	0	4703106084	13610150	23875250	12028067	13672366	2	5	5	5	7	syntactic
9	anim-anim	authors	beside	lawyers	prefer	acting	GSLS_plur_semantic	The authors beside the lawyers prefer acting.	0	29718597	42845288	15702570	20278168	38536231	6	7	7	6	6	semantic
9	anim-anim	doctor	beside	judge	prefers	hunting	GSLS_sing_syntactic	The doctor beside the judge prefers hunting.	0	29718597	52110730	63704000	4149558	19801295	6	6	5	7	7	syntactic
7	anim-anim	vets	near	teachers	hates	yachting	GDLD_C_plur_syntactic	The vets that the teachers hates pray.	1	154954539	262330	73279702	2416713	382785	4	4	8	5	8	syntactic
3	anim-anim	lawyer	beside	chef	dislikes	knitting	GSLS_sing_semantic	The lawyer beside the chef dislikes knitting.	0	29718597	21493788	2470923	1451937	2033048	6	6	4	8	8	semantic
5	anim-anim	painter	near	builders	hates	fishing	GSLD_sing_syntactic	The painter near the builders hates fishing.	0	154954539	13065194	5454568	2416713	21745307	4	7	8	5	7	syntactic
4	inanim-anim	van	beside	tailor	detests	yachting	GDLS_sing_semantic	The van beside the tailor detests yachting.	1	29718597	54213864	3371396	181255	382785	6	3	6	7	8	semantic
5	inanim-inanim	buses	near	vans	prefer	sailing	GDLD_plur_semantic	The buses near the vans prefer sailing.	1	154954539	4213326	963840	20278168	8731451	4	5	4	6	7	semantic
1	anim-anim	barber	beside	teachers	hate	fencing	GDLS_sing_syntactic	The barber beside the teachers hate fencing.	1	29718597	4668021	73279702	16538862	1887055	6	6	8	4	7	syntactic
6	anim-anim	chefs	by	painters	like	cooking	GSLS_C_plur_syntactic	The chefs that the painters like sit.	0	4703106084	752773	7084827	709849832	13672366	2	5	8	4	7	syntactic
1	anim-anim	painter	near	chef	honks	twice	GDLD_sing_semantic	The painter near the chef honks twice.	1	154954539	13065194	2470923	0	36389658	4	7	4	5	5	semantic
2	anim-anim	nurse	by	actors	hate	climbing	GDLS_C_sing_syntactic	The nurse that the actors hate prays.	0	4703106084	23875250	18120032	16538862	7755370	2	5	6	4	8	syntactic
8	anim-anim	chef	beside	lawyer	detest	gambling	GDLD_sing_syntactic	The chef beside the lawyer detest gambling.	1	29718597	2470923	21493788	740903	6130169	6	4	6	6	8	syntactic
