	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1369935	anim-inanim	athletes	near	scooters	love	camping	GSLD_plur_semantic	The athletes near the scooters love camping.	0	154954539	4726603	182717	210137973	3430548	4	8	8	4	7	semantic	0	0
1436611	inanim-anim	scooter	by	teacher	hates	knitting	GDLS_sing_semantic	The scooter by the teacher hates knitting.	1	4703106084	405037	74147301	2416713	2033048	2	7	7	5	8	semantic	0	0
5616922	anim-anim	lawyers	by	doctor	dislikes	boxing	GDLS_plur_syntactic	The lawyers by the doctor dislikes boxing.	1	4703106084	15702570	52110730	1451937	2262574	2	7	6	8	6	syntactic	0	0
2215638	anim-anim	pilot	near	tailor	dislikes	sailing	GSLS_sing_syntactic	The pilot near the tailor dislikes sailing.	0	154954539	16262831	3371396	1451937	8731451	4	5	6	8	7	syntactic	0	0
1426242	inanim-anim	buses	beside	farmers	dislike	cooking	GDLS_plur_semantic	The buses beside the farmers dislike cooking.	1	29718597	4213326	33753767	6703610	13672366	6	5	7	7	7	semantic	0	0
6060802	anim-anim	chef	near	lawyers	like	skiing	GDLS_sing_syntactic	The chef near the lawyers like skiing.	1	154954539	2470923	15702570	709849832	1934331	4	4	7	4	6	syntactic	0	78
1356643	anim-inanim	bakers	beside	jeeps	like	shopping	GSLD_plur_semantic	The bakers beside the jeeps like shopping.	0	29718597	997597	406341	709849832	11206466	6	6	5	4	8	semantic	0	0
1401099	anim-inanim	bakers	beside	buses	crash	suddenly	GDLS_plur_semantic	The bakers beside the buses crash suddenly.	1	29718597	997597	4213326	6995312	58025537	6	6	5	5	8	semantic	0	0
1792433	anim-anim	dentist	that	painter	hates	sneezes	GSLS_C_sing_syntactic	The dentist that the painter hates sneezes.	0	8000768228	3198534	13065194	2416713	134227	4	7	7	5	7	syntactic	0	0
9739752	anim-anim	banker	by	judge	love	acting	GDLD_sing_syntactic	The banker by the judge love acting.	1	4703106084	5135467	63704000	210137973	38536231	2	6	5	4	6	syntactic	0	0
2229770	anim-anim	waiters	by	tailors	hate	studying	GSLS_plur_syntactic	The waiters by the tailors hate studying.	0	4703106084	1363954	1121681	16538862	19754110	2	7	7	4	8	syntactic	0	0
1327607	inanim-inanim	van	beside	taxi	smashes	suddenly	GSLS_sing_semantic	The van beside the taxi smashes suddenly.	0	29718597	54213864	4478068	177467	58025537	6	3	4	7	8	semantic	0	0
2982865	anim-anim	bankers	that	farmer	like	turn	GSLD_C_plur_syntactic	The bankers that the farmer like turn.	1	8000768228	6179440	20568429	709849832	134505772	4	7	6	4	4	syntactic	0	0
1341867	anim-inanim	athlete	by	taxi	dislikes	sailing	GSLD_sing_semantic	The athlete by the taxi dislikes sailing.	0	4703106084	3419291	4478068	1451937	8731451	2	7	4	8	7	semantic	0	0
10461648	anim-anim	waiters	by	tailors	hates	farming	GDLD_plur_syntactic	The waiters by the tailors hates farming.	1	4703106084	1363954	1121681	2416713	15602571	2	7	7	5	7	syntactic	0	0
9235569	anim-anim	nurse	that	banker	dislike	cries	GDLD_C_sing_syntactic	The nurse that the banker dislike cries.	1	8000768228	23875250	5135467	6703610	9051102	4	5	6	7	5	syntactic	0	0
1542084	inanim-inanim	jeep	beside	truck	loves	yachting	GDLD_sing_semantic	The jeep beside the truck loves yachting.	1	29718597	2009598	14274010	12028067	382785	6	4	5	5	8	semantic	0	0
536416	anim-anim	baker	beside	lawyer	likes	climbing	GSLS_sing_syntactic	The baker beside the lawyer likes climbing.	0	29718597	13610150	21493788	9285296	7755370	6	5	6	5	8	syntactic	0	0
418513	anim-anim	farmer	that	teacher	dislikes	prays	GSLS_C_sing_syntactic	The farmer that the teacher dislikes prays.	0	8000768228	20568429	74147301	1451937	1506735	4	6	7	8	5	syntactic	0	0
1470067	anim-anim	judges	beside	doctors	honk	once	GDLD_plur_semantic	The judges beside the doctors honk once.	1	29718597	24677643	19521968	186601	267334111	6	6	7	4	4	semantic	0	0
1331978	inanim-inanim	tractors	by	scooters	brake	abruptly	GSLS_plur_semantic	The tractors by the scooters brake abruptly.	0	4703106084	1908544	182717	4685005	7262021	2	8	8	5	8	semantic	0	0
10459894	anim-anim	waiter	beside	tailor	dislike	sailing	GDLD_sing_syntactic	The waiter beside the tailor dislike sailing.	1	29718597	3340926	3371396	6703610	8731451	6	6	6	7	7	syntactic	0	0
913525	anim-anim	farmers	that	authors	know	turn	GSLS_C_plur_syntactic	The farmers that the authors know turn.	0	8000768228	33753767	42845288	405542218	134505772	4	7	7	4	4	syntactic	0	0
1353429	anim-inanim	actor	beside	truck	dislikes	hunting	GSLD_sing_semantic	The actor beside the truck dislikes hunting.	0	29718597	14665285	14274010	1451937	19801295	6	5	5	8	7	semantic	0	0
1325870	inanim-inanim	taxis	by	buses	brake	abruptly	GSLS_plur_semantic	The taxis by the buses brake abruptly.	0	4703106084	1073931	4213326	4685005	7262021	2	5	5	5	8	semantic	0	0
6987532	anim-anim	bakers	near	judge	dislikes	walking	GDLS_plur_syntactic	The bakers near the judge dislikes walking.	1	154954539	997597	63704000	1451937	30746983	4	6	5	8	7	syntactic	0	0
9457553	anim-anim	lawyer	that	chef	hate	turns	GDLD_C_sing_syntactic	The lawyer that the chef hate turns.	1	8000768228	21493788	2470923	16538862	29719923	4	6	4	4	5	syntactic	0	0
7162993	anim-anim	authors	that	nurse	loves	move	GDLS_C_plur_syntactic	The authors that the nurse loves move.	0	8000768228	42845288	23875250	12028067	93962800	4	7	5	5	4	syntactic	0	0
7671711	anim-anim	pilots	that	plumber	admires	lie	GDLS_C_plur_syntactic	The pilots that the plumber admires lie.	0	8000768228	5455700	734834	929819	44672168	4	6	7	7	3	syntactic	0	0
1464404	inanim-anim	scooter	beside	banker	loves	yachting	GDLS_sing_semantic	The scooter beside the banker loves yachting.	1	29718597	405037	5135467	12028067	382785	6	7	6	5	8	semantic	0	0
3798544	anim-anim	lawyer	near	barbers	loves	farming	GSLD_sing_syntactic	The lawyer near the barbers loves farming.	0	154954539	21493788	607437	12028067	15602571	4	6	7	5	7	syntactic	0	0
9995937	anim-anim	actors	that	painters	loves	die	GDLD_C_plur_syntactic	The actors that the painters loves die.	1	8000768228	18120032	7084827	12028067	104147370	4	6	8	5	3	syntactic	0	0
5020901	anim-anim	pilots	that	tailor	admire	leave	GSLD_C_plur_syntactic	The pilots that the tailor admire leave.	1	8000768228	5455700	3371396	6461497	111442661	4	6	6	6	5	syntactic	0	0
4794698	anim-anim	banker	by	plumbers	hates	hunting	GSLD_sing_syntactic	The banker by the plumbers hates hunting.	0	4703106084	5135467	543869	2416713	19801295	2	6	8	5	7	syntactic	0	0
6309156	anim-anim	lawyer	near	authors	like	dancing	GDLS_sing_syntactic	The lawyer near the authors like dancing.	1	154954539	21493788	42845288	709849832	15565681	4	6	7	4	7	syntactic	34	84
10594500	anim-anim	tailors	near	waiters	hates	dancing	GDLD_plur_syntactic	The tailors near the waiters hates dancing.	1	154954539	1121681	1363954	2416713	15565681	4	7	7	5	7	syntactic	0	0
8323505	anim-anim	pilots	that	bakers	dislikes	lie	GDLD_C_plur_syntactic	The pilots that the bakers dislikes lie.	1	8000768228	5455700	997597	1451937	44672168	4	6	6	8	3	syntactic	0	0
512860	anim-anim	vets	near	teachers	hate	bowling	GSLS_plur_syntactic	The vets near the teachers hate bowling.	0	154954539	262330	73279702	16538862	2476732	4	4	8	4	7	syntactic	0	0
1553604	inanim-inanim	taxi	by	tractor	hates	painting	GDLD_sing_semantic	The taxi by the tractor hates painting.	1	4703106084	4478068	3282135	2416713	32738623	2	4	7	5	8	semantic	0	0
1334212	inanim-inanim	tractor	beside	crane	crashes	loudly	GSLS_sing_semantic	The tractor beside the crane crashes loudly.	0	29718597	3282135	5664326	1060077	5998778	6	7	5	7	6	semantic	0	0
4973122	anim-anim	painters	near	tailor	love	fencing	GSLD_plur_syntactic	The painters near the tailor love fencing.	0	154954539	7084827	3371396	210137973	1887055	4	8	6	4	7	syntactic	0	0
6556601	anim-anim	waiter	that	bankers	admire	coughs	GDLS_C_sing_syntactic	The waiter that the bankers admire coughs.	0	8000768228	3340926	6179440	6461497	582381	4	6	7	6	6	syntactic	0	0
684321	anim-anim	farmers	that	actors	like	laugh	GSLS_C_plur_syntactic	The farmers that the actors like laugh.	0	8000768228	33753767	18120032	709849832	18161896	4	7	6	4	5	syntactic	101	87
2974129	anim-anim	author	that	farmers	loves	lies	GSLD_C_sing_syntactic	The author that the farmers loves lies.	1	8000768228	99092074	33753767	12028067	48941300	4	6	7	5	4	syntactic	0	0
1471410	anim-anim	barbers	near	doctors	skid	abruptly	GDLD_plur_semantic	The barbers near the doctors skid abruptly.	1	154954539	607437	19521968	816187	7262021	4	7	7	4	8	semantic	0	0
6126933	anim-anim	judge	that	lawyers	know	runs	GDLS_C_sing_syntactic	The judge that the lawyers know runs.	0	8000768228	63704000	15702570	405542218	26702428	4	5	7	4	4	syntactic	0	34
