	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
3715254	anim-anim	painter	beside	bankers	hates	sailing	GSLD_sing_syntactic	The painter beside the bankers hates sailing.	0	29718597	13065194	6179440	2416713	8731451	6	7	7	5	7	syntactic	0	0
1328678	inanim-inanim	van	beside	truck	brakes	abruptly	GSLS_sing_semantic	The van beside the truck brakes abruptly.	0	29718597	54213864	14274010	2506876	7262021	6	3	5	6	8	semantic	0	0
6817729	anim-anim	vets	that	chef	loves	cough	GDLS_C_plur_syntactic	The vets that the chef loves cough.	0	8000768228	262330	2470923	12028067	5632779	4	4	4	5	5	syntactic	0	0
8243580	anim-anim	doctors	beside	bakers	dislikes	spinning	GDLD_plur_syntactic	The doctors beside the bakers dislikes spinning.	1	29718597	19521968	997597	1451937	6978676	6	7	6	8	8	syntactic	0	0
9463985	anim-anim	actor	that	chef	dislike	sneezes	GDLD_C_sing_syntactic	The actor that the chef dislike sneezes.	1	8000768228	14665285	2470923	6703610	134227	4	5	4	7	7	syntactic	0	0
1349724	anim-inanim	bakers	beside	trucks	like	acting	GSLD_plur_semantic	The bakers beside the trucks like acting.	0	29718597	997597	6808013	709849832	38536231	6	6	6	4	6	semantic	0	0
1574628	inanim-inanim	tractors	by	cranes	hate	painting	GDLD_plur_semantic	The tractors by the cranes hate painting.	1	4703106084	1908544	1511645	16538862	32738623	2	8	6	4	8	semantic	0	0
1472824	anim-anim	doctors	by	farmers	honk	loudly	GDLD_plur_semantic	The doctors by the farmers honk loudly.	1	4703106084	19521968	33753767	186601	5998778	2	7	7	4	6	semantic	0	0
978977	anim-anim	barber	that	banker	hates	dies	GSLS_C_sing_syntactic	The barber that the banker hates dies.	0	8000768228	4668021	5135467	2416713	11810645	4	6	6	5	4	syntactic	0	0
1432268	inanim-anim	cars	near	teachers	love	acting	GDLS_plur_semantic	The cars near the teachers love acting.	1	154954539	24371897	73279702	210137973	38536231	4	4	8	4	6	semantic	0	0
8743014	anim-anim	vets	beside	teachers	likes	sailing	GDLD_plur_syntactic	The vets beside the teachers likes sailing.	1	29718597	262330	73279702	9285296	8731451	6	4	8	5	7	syntactic	0	0
1396529	anim-anim	judges	that	dentists	like	lie	GSLS_C_plur_syntactic	The judges that the dentists like lie.	0	8000768228	24677643	1487700	709849832	44672168	4	6	8	4	3	syntactic	26	0
9765210	anim-anim	nurse	beside	judge	hate	hunting	GDLD_sing_syntactic	The nurse beside the judge hate hunting.	1	29718597	23875250	63704000	16538862	19801295	6	5	5	4	7	syntactic	0	0
2800486	anim-anim	bakers	near	doctor	love	shopping	GSLD_plur_syntactic	The bakers near the doctor love shopping.	0	154954539	997597	52110730	210137973	11206466	4	6	6	4	8	syntactic	0	0
5704785	anim-anim	doctors	that	doctor	knows	arrive	GDLS_C_plur_syntactic	The doctors that the doctor knows arrive.	0	8000768228	19521968	52110730	50729807	19261937	4	7	6	5	6	syntactic	0	41
3443185	anim-anim	pilot	that	actors	dislikes	sneezes	GSLD_C_sing_syntactic	The pilot that the actors dislikes sneezes.	1	8000768228	16262831	18120032	1451937	134227	4	5	6	8	7	syntactic	0	0
10470333	anim-anim	farmer	that	tailor	know	sneezes	GDLD_C_sing_syntactic	The farmer that the tailor know sneezes.	1	8000768228	20568429	3371396	405542218	134227	4	6	6	4	7	syntactic	0	0
4242558	anim-anim	barber	beside	judges	hates	camping	GSLD_sing_syntactic	The barber beside the judges hates camping.	0	29718597	4668021	24677643	2416713	3430548	6	6	6	5	7	syntactic	0	0
2101633	anim-anim	vet	that	plumber	dislikes	arrives	GSLS_C_sing_syntactic	The vet that the plumber dislikes arrives.	0	8000768228	2597895	734834	1451937	6366129	4	3	7	8	7	syntactic	0	0
2179217	anim-anim	barbers	that	tailors	like	pray	GSLS_C_plur_syntactic	The barbers that the tailors like pray.	0	8000768228	607437	1121681	709849832	20289141	4	7	7	4	4	syntactic	0	0
1431228	inanim-anim	tractors	beside	farmers	know	arabic	GDLS_plur_semantic	The tractors beside the farmers know Arabic.	1	29718597	1908544	33753767	405542218	9338211	6	8	7	4	6	semantic	0	0
748768	anim-anim	pilot	near	actor	likes	fishing	GSLS_sing_syntactic	The pilot near the actor likes fishing.	0	154954539	16262831	14665285	9285296	21745307	4	5	5	5	7	syntactic	0	0
3498894	anim-anim	bakers	by	author	hate	driving	GSLD_plur_syntactic	The bakers by the author hate driving.	0	4703106084	997597	99092074	16538862	25592961	2	6	6	4	7	syntactic	0	0
6376202	anim-anim	pilots	by	author	dislikes	boxing	GDLS_plur_syntactic	The pilots by the author dislikes boxing.	1	4703106084	5455700	99092074	1451937	2262574	2	6	6	8	6	syntactic	0	0
9915158	anim-anim	plumber	beside	nurse	love	knitting	GDLD_sing_syntactic	The plumber beside the nurse love knitting.	1	29718597	734834	23875250	210137973	2033048	6	7	5	4	8	syntactic	0	0
5060353	anim-anim	actor	that	waiters	loves	smiles	GSLD_C_sing_syntactic	The actor that the waiters loves smiles.	1	8000768228	14665285	1363954	12028067	5542164	4	5	7	5	6	syntactic	0	0
3244385	anim-anim	lawyers	that	lawyer	hate	laugh	GSLD_C_plur_syntactic	The lawyers that the lawyer hate laugh.	1	8000768228	15702570	21493788	16538862	18161896	4	7	6	4	5	syntactic	0	0
1488070	anim-anim	teacher	beside	banker	honks	twice	GDLD_sing_semantic	The teacher beside the banker honks twice.	1	29718597	74147301	5135467	0	36389658	6	7	6	5	5	semantic	0	0
1440499	inanim-anim	taxi	by	lawyer	hates	sailing	GDLS_sing_semantic	The taxi by the lawyer hates sailing.	1	4703106084	4478068	21493788	2416713	8731451	2	4	6	5	7	semantic	0	0
1344982	anim-inanim	teacher	near	taxi	dislikes	bowling	GSLD_sing_semantic	The teacher near the taxi dislikes bowling.	0	154954539	74147301	4478068	1451937	2476732	4	7	4	8	7	semantic	0	0
7456038	anim-anim	chef	by	pilots	like	sailing	GDLS_sing_syntactic	The chef by the pilots like sailing.	1	4703106084	2470923	5455700	709849832	8731451	2	4	6	4	7	syntactic	0	0
9945785	anim-anim	waiters	that	nurses	knows	die	GDLD_C_plur_syntactic	The waiters that the nurses knows die.	1	8000768228	1363954	14176931	50729807	104147370	4	7	6	5	3	syntactic	0	0
1331603	inanim-inanim	taxis	near	scooters	skid	suddenly	GSLS_plur_semantic	The taxis near the scooters skid suddenly.	0	154954539	1073931	182717	816187	58025537	4	5	8	4	8	semantic	0	0
554918	anim-anim	teacher	near	lawyer	likes	knitting	GSLS_sing_syntactic	The teacher near the lawyer likes knitting.	0	154954539	74147301	21493788	9285296	2033048	4	7	6	5	8	syntactic	0	0
1427936	inanim-anim	jeep	near	farmer	likes	fishing	GDLS_sing_semantic	The jeep near the farmer likes fishing.	1	154954539	2009598	20568429	9285296	21745307	4	4	6	5	7	semantic	0	0
1364026	anim-inanim	doctor	near	tractor	likes	cooking	GSLD_sing_semantic	The doctor near the tractor likes cooking.	0	154954539	52110730	3282135	9285296	13672366	4	6	7	5	7	semantic	0	0
8816673	anim-anim	barbers	that	lawyers	dislikes	sit	GDLD_C_plur_syntactic	The barbers that the lawyers dislikes sit.	1	8000768228	607437	15702570	1451937	40245691	4	7	7	8	3	syntactic	0	0
6056337	anim-anim	barber	that	lawyers	hate	prays	GDLS_C_sing_syntactic	The barber that the lawyers hate prays.	0	8000768228	4668021	15702570	16538862	1506735	4	6	7	4	5	syntactic	0	0
6369156	anim-anim	painters	near	author	hates	dancing	GDLS_plur_syntactic	The painters near the author hates dancing.	1	154954539	7084827	99092074	2416713	15565681	4	8	6	5	7	syntactic	0	0
823714	anim-anim	teachers	beside	authors	love	skating	GSLS_plur_syntactic	The teachers beside the authors love skating.	0	29718597	73279702	42845288	210137973	1784648	6	8	7	4	7	syntactic	0	0
6277953	anim-anim	vet	that	actors	admire	smiles	GDLS_C_sing_syntactic	The vet that the actors admire smiles.	0	8000768228	2597895	18120032	6461497	5542164	4	3	6	6	6	syntactic	0	0
7577126	anim-anim	author	near	plumbers	like	sailing	GDLS_sing_syntactic	The author near the plumbers like sailing.	1	154954539	99092074	543869	709849832	8731451	4	6	8	4	7	syntactic	0	0
1386947	anim-inanim	teachers	near	cranes	love	shopping	GSLD_plur_semantic	The teachers near the cranes love shopping.	0	154954539	73279702	1511645	210137973	11206466	4	8	6	4	8	semantic	0	0
4386417	anim-anim	barbers	that	nurse	dislike	move	GSLD_C_plur_syntactic	The barbers that the nurse dislike move.	1	8000768228	607437	23875250	6703610	93962800	4	7	5	7	4	syntactic	0	0
1522131	anim-anim	baker	by	vet	skids	suddenly	GDLD_sing_semantic	The baker by the vet skids suddenly.	1	4703106084	13610150	2597895	250523	58025537	2	5	3	5	8	semantic	0	0
1328155	inanim-inanim	buses	near	trucks	smash	suddenly	GSLS_plur_semantic	The buses near the trucks smash suddenly.	0	154954539	4213326	6808013	1655337	58025537	4	5	6	5	8	semantic	0	0
1333047	inanim-inanim	tractor	beside	van	skids	suddenly	GSLS_sing_semantic	The tractor beside the van skids suddenly.	0	29718597	3282135	54213864	250523	58025537	6	7	3	5	8	semantic	0	0
1069648	anim-anim	bakers	beside	barbers	like	fishing	GSLS_plur_syntactic	The bakers beside the barbers like fishing.	0	29718597	997597	607437	709849832	21745307	6	6	7	4	7	syntactic	0	0
