	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
7923130	anim-anim	tailors	beside	waiter	dislikes	hunting	GDLS_plur_syntactic	The tailors beside the waiter dislikes hunting.	1	29718597	1121681	3340926	1451937	19801295	6	7	6	8	7	syntactic	0	0
5076961	anim-anim	bankers	that	waiter	hate	die	GSLD_C_plur_syntactic	The bankers that the waiter hate die.	1	8000768228	6179440	3340926	16538862	104147370	4	7	6	4	3	syntactic	0	0
6296689	anim-anim	doctors	that	author	dislikes	move	GDLS_C_plur_syntactic	The doctors that the author dislikes move.	0	8000768228	19521968	99092074	1451937	93962800	4	7	6	8	4	syntactic	0	0
8750297	anim-anim	judge	that	teacher	know	laughs	GDLD_C_sing_syntactic	The judge that the teacher know laughs.	1	8000768228	63704000	74147301	405542218	2942362	4	5	7	4	6	syntactic	0	0
7379121	anim-anim	farmer	that	painters	know	coughs	GDLS_C_sing_syntactic	The farmer that the painters know coughs.	0	8000768228	20568429	7084827	405542218	582381	4	6	8	4	6	syntactic	0	0
8879097	anim-anim	baker	that	lawyer	know	dies	GDLD_C_sing_syntactic	The baker that the lawyer know dies.	1	8000768228	13610150	21493788	405542218	11810645	4	5	6	4	4	syntactic	0	0
8351849	anim-anim	barbers	that	bakers	knows	leave	GDLD_C_plur_syntactic	The barbers that the bakers knows leave.	1	8000768228	607437	997597	50729807	111442661	4	7	6	5	5	syntactic	0	0
1732380	anim-anim	bakers	near	painters	like	spinning	GSLS_plur_syntactic	The bakers near the painters like spinning.	0	154954539	997597	7084827	709849832	6978676	4	6	8	4	8	syntactic	0	44
1392715	inanim-anim	scooter	beside	doctor	crashes	suddenly	GSLD_sing_semantic	The scooter beside the doctor crashes suddenly.	0	29718597	405037	52110730	1060077	58025537	6	7	6	7	8	semantic	0	0
7665061	anim-anim	athletes	that	plumber	admires	leave	GDLS_C_plur_syntactic	The athletes that the plumber admires leave.	0	8000768228	4726603	734834	929819	111442661	4	8	7	7	5	syntactic	0	0
1332059	inanim-inanim	van	near	scooter	skids	suddenly	GSLS_sing_semantic	The van near the scooter skids suddenly.	0	154954539	54213864	405037	250523	58025537	4	3	7	5	8	semantic	0	0
133702	anim-anim	athlete	beside	doctor	loves	shopping	GSLS_sing_syntactic	The athlete beside the doctor loves shopping.	0	29718597	3419291	52110730	12028067	11206466	6	7	6	5	8	syntactic	0	0
2107669	anim-anim	author	that	plumber	knows	runs	GSLS_C_sing_syntactic	The author that the plumber knows runs.	0	8000768228	99092074	734834	50729807	26702428	4	6	7	5	4	syntactic	0	0
7232454	anim-anim	vet	near	nurses	like	shopping	GDLS_sing_syntactic	The vet near the nurses like shopping.	1	154954539	2597895	14176931	709849832	11206466	4	3	6	4	8	syntactic	0	0
3800160	anim-anim	lawyer	near	barbers	dislikes	climbing	GSLD_sing_syntactic	The lawyer near the barbers dislikes climbing.	0	154954539	21493788	607437	1451937	7755370	4	6	7	8	8	syntactic	0	0
1332146	inanim-inanim	vans	by	scooters	smash	abruptly	GSLS_plur_semantic	The vans by the scooters smash abruptly.	0	4703106084	963840	182717	1655337	7262021	2	4	8	5	8	semantic	0	0
1455416	inanim-anim	trucks	by	authors	like	climbing	GDLS_plur_semantic	The trucks by the authors like climbing.	1	4703106084	6808013	42845288	709849832	7755370	2	6	7	4	8	semantic	0	84
9020256	anim-anim	teacher	beside	actor	admire	honor	GDLD_sing_syntactic	The teacher beside the actor admire honor.	1	29718597	74147301	14665285	6461497	30299052	6	7	5	6	5	syntactic	0	0
1542410	inanim-inanim	jeeps	beside	trucks	like	gambling	GDLD_plur_semantic	The jeeps beside the trucks like gambling.	1	29718597	406341	6808013	709849832	6130169	6	5	6	4	8	semantic	0	0
563972	anim-anim	actors	by	lawyers	like	cooking	GSLS_plur_syntactic	The actors by the lawyers like cooking.	0	4703106084	18120032	15702570	709849832	13672366	2	6	7	4	7	syntactic	87	78
1483655	anim-anim	chef	near	actor	crashes	suddenly	GDLD_sing_semantic	The chef near the actor crashes suddenly.	1	154954539	2470923	14665285	1060077	58025537	4	4	5	7	8	semantic	0	0
2018964	anim-anim	lawyer	beside	plumber	likes	dancing	GSLS_sing_syntactic	The lawyer beside the plumber likes dancing.	0	29718597	21493788	734834	9285296	15565681	6	6	7	5	7	syntactic	0	0
7499818	anim-anim	tailor	by	pilots	love	hunting	GDLS_sing_syntactic	The tailor by the pilots love hunting.	1	4703106084	3371396	5455700	210137973	19801295	2	6	6	4	7	syntactic	0	0
3857806	anim-anim	painters	near	barber	hate	driving	GSLD_plur_syntactic	The painters near the barber hate driving.	0	154954539	7084827	4668021	16538862	25592961	4	8	6	4	7	syntactic	0	0
6817008	anim-anim	vets	by	chef	likes	climbing	GDLS_plur_syntactic	The vets by the chef likes climbing.	1	4703106084	262330	2470923	9285296	7755370	2	4	4	5	8	syntactic	0	0
1533235	inanim-inanim	taxi	beside	bus	admires	gratitude	GDLD_sing_semantic	The taxi beside the bus admires gratitude.	1	29718597	4478068	19370874	929819	12072922	6	4	3	7	9	semantic	0	0
1436111	inanim-anim	tractors	by	teachers	love	camping	GDLS_plur_semantic	The tractors by the teachers love camping.	1	4703106084	1908544	73279702	210137973	3430548	2	8	8	4	7	semantic	0	0
1327154	inanim-inanim	trucks	near	taxis	smash	abruptly	GSLS_plur_semantic	The trucks near the taxis smash abruptly.	0	154954539	6808013	1073931	1655337	7262021	4	6	5	5	8	semantic	0	0
1167921	anim-anim	waiters	that	barbers	like	cry	GSLS_C_plur_syntactic	The waiters that the barbers like cry.	0	8000768228	1363954	607437	709849832	24708519	4	7	7	4	3	syntactic	0	0
7743489	anim-anim	dentist	that	tailors	dislike	smiles	GDLS_C_sing_syntactic	The dentist that the tailors dislike smiles.	0	8000768228	3198534	1121681	6703610	5542164	4	7	7	7	6	syntactic	0	0
2913474	anim-anim	athletes	beside	doctor	know	spanish	GSLD_plur_syntactic	The athletes beside the doctor know Spanish.	0	29718597	4726603	52110730	405542218	51657368	6	8	6	4	7	syntactic	0	34
9932846	anim-anim	vet	by	nurse	like	driving	GDLD_sing_syntactic	The vet by the nurse like driving.	1	4703106084	2597895	23875250	709849832	25592961	2	3	5	4	7	syntactic	0	0
2896865	anim-anim	tailor	that	doctors	hates	dies	GSLD_C_sing_syntactic	The tailor that the doctors hates dies.	1	8000768228	3371396	19521968	2416713	11810645	4	6	7	5	4	syntactic	0	0
3793354	anim-anim	teacher	by	barbers	hates	studying	GSLD_sing_syntactic	The teacher by the barbers hates studying.	0	4703106084	74147301	607437	2416713	19754110	2	7	7	5	8	syntactic	0	0
10202449	anim-anim	vets	that	pilots	loves	turn	GDLD_C_plur_syntactic	The vets that the pilots loves turn.	1	8000768228	262330	5455700	12028067	134505772	4	4	6	5	4	syntactic	0	0
2975473	anim-anim	author	that	farmers	dislikes	sneezes	GSLD_C_sing_syntactic	The author that the farmers dislikes sneezes.	1	8000768228	99092074	33753767	1451937	134227	4	6	7	8	7	syntactic	0	0
