	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1389571	anim-inanim	athletes	beside	cranes	know	japanese	GSLD_plur_semantic	The athletes beside the cranes know Japanese.	0	29718597	4726603	1511645	405542218	65199997	6	8	6	4	8	semantic	0	0
9672561	anim-anim	vets	that	dentists	hates	sneeze	GDLD_C_plur_syntactic	The vets that the dentists hates sneeze.	1	8000768228	262330	1487700	2416713	504411	4	4	8	5	6	syntactic	0	0
418538	anim-anim	farmer	beside	teacher	dislikes	boxing	GSLS_sing_syntactic	The farmer beside the teacher dislikes boxing.	0	29718597	20568429	74147301	1451937	2262574	6	6	7	8	6	syntactic	0	0
504289	anim-anim	waiter	that	teacher	hates	leaves	GSLS_C_sing_syntactic	The waiter that the teacher hates leaves.	0	8000768228	3340926	74147301	2416713	59706459	4	6	7	5	6	syntactic	0	0
1114146	anim-anim	bankers	near	barbers	hate	skating	GSLS_plur_syntactic	The bankers near the barbers hate skating.	0	154954539	6179440	607437	16538862	1784648	4	7	7	4	7	syntactic	0	0
3931216	anim-anim	teacher	beside	chefs	likes	fishing	GSLD_sing_syntactic	The teacher beside the chefs likes fishing.	0	29718597	74147301	752773	9285296	21745307	6	7	5	5	7	syntactic	0	0
1292750	anim-anim	tailor	by	chef	hates	cycling	GSLS_sing_syntactic	The tailor by the chef hates cycling.	0	4703106084	3371396	2470923	2416713	2334761	2	6	4	5	7	syntactic	0	0
6827558	anim-anim	athlete	beside	chefs	admire	loyalty	GDLS_sing_syntactic	The athlete beside the chefs admire loyalty.	1	29718597	3419291	752773	6461497	15810585	6	7	5	6	7	syntactic	0	0
1318520	anim-anim	farmers	beside	chefs	admire	loyalty	GSLS_plur_syntactic	The farmers beside the chefs admire loyalty.	0	29718597	33753767	752773	6461497	15810585	6	7	5	6	7	syntactic	0	0
7946638	anim-anim	actors	beside	waiter	admires	honor	GDLS_plur_syntactic	The actors beside the waiter admires honor.	1	29718597	18120032	3340926	929819	30299052	6	6	6	7	5	syntactic	0	0
4032033	anim-anim	actors	that	chef	know	swim	GSLD_C_plur_syntactic	The actors that the chef know swim.	1	8000768228	18120032	2470923	405542218	6237963	4	6	4	4	4	syntactic	0	0
8043276	anim-anim	painters	beside	vet	hates	walking	GDLS_plur_syntactic	The painters beside the vet hates walking.	1	29718597	7084827	2597895	2416713	30746983	6	8	3	5	7	syntactic	0	0
9949612	anim-anim	authors	beside	nurses	admires	modesty	GDLD_plur_syntactic	The authors beside the nurses admires modesty.	1	29718597	42845288	14176931	929819	4114868	6	7	6	7	7	syntactic	0	0
1555052	inanim-inanim	jeep	near	tractor	loves	acting	GDLD_sing_semantic	The jeep near the tractor loves acting.	1	154954539	2009598	3282135	12028067	38536231	4	4	7	5	6	semantic	0	0
1345565	anim-inanim	lawyer	beside	taxi	loves	hunting	GSLD_sing_semantic	The lawyer beside the taxi loves hunting.	0	29718597	21493788	4478068	12028067	19801295	6	6	4	5	7	semantic	0	0
10023980	anim-anim	dentist	near	painter	hate	walking	GDLD_sing_syntactic	The dentist near the painter hate walking.	1	154954539	3198534	13065194	16538862	30746983	4	7	7	4	7	syntactic	0	0
7231105	anim-anim	waiters	that	nurse	hates	swim	GDLS_C_plur_syntactic	The waiters that the nurse hates swim.	0	8000768228	1363954	23875250	2416713	6237963	4	7	5	5	4	syntactic	0	0
1415505	inanim-anim	scooter	near	baker	likes	skiing	GDLS_sing_semantic	The scooter near the baker likes skiing.	1	154954539	405037	13610150	9285296	1934331	4	7	5	5	6	semantic	0	0
9389756	anim-anim	plumbers	by	barbers	dislikes	spinning	GDLD_plur_syntactic	The plumbers by the barbers dislikes spinning.	1	4703106084	543869	607437	1451937	6978676	2	8	7	8	8	syntactic	0	0
1375157	anim-inanim	author	beside	scooter	dislikes	studying	GSLD_sing_semantic	The author beside the scooter dislikes studying.	0	29718597	99092074	405037	1451937	19754110	6	6	7	8	8	semantic	0	0
3148602	anim-anim	judges	near	teacher	dislike	studying	GSLD_plur_syntactic	The judges near the teacher dislike studying.	0	154954539	24677643	74147301	6703610	19754110	4	6	7	7	8	syntactic	0	0
5022824	anim-anim	athlete	near	waiters	likes	painting	GSLD_sing_syntactic	The athlete near the waiters likes painting.	0	154954539	3419291	1363954	9285296	32738623	4	7	7	5	8	syntactic	0	0
7522601	anim-anim	nurse	that	pilots	know	leaves	GDLS_C_sing_syntactic	The nurse that the pilots know leaves.	0	8000768228	23875250	5455700	405542218	59706459	4	5	6	4	6	syntactic	0	0
1462421	inanim-anim	trucks	near	bankers	like	studying	GDLS_plur_semantic	The trucks near the bankers like studying.	1	154954539	6808013	6179440	709849832	19754110	4	6	7	4	8	semantic	0	0
6420657	anim-anim	athlete	that	bankers	dislike	lies	GDLS_C_sing_syntactic	The athlete that the bankers dislike lies.	0	8000768228	3419291	6179440	6703610	48941300	4	7	7	7	4	syntactic	0	0
2251359	anim-anim	painters	that	tailors	admire	lie	GSLS_C_plur_syntactic	The painters that the tailors admire lie.	0	8000768228	7084827	1121681	6461497	44672168	4	8	7	6	3	syntactic	0	0
1411534	inanim-anim	cars	near	bakers	dislike	bowling	GDLS_plur_semantic	The cars near the bakers dislike bowling.	1	154954539	24371897	997597	6703610	2476732	4	4	6	7	7	semantic	0	0
1333096	inanim-inanim	tractors	beside	vans	brake	loudly	GSLS_plur_semantic	The tractors beside the vans brake loudly.	0	29718597	1908544	963840	4685005	5998778	6	8	4	5	6	semantic	0	0
2779334	anim-anim	painters	by	baker	know	russian	GSLD_plur_syntactic	The painters by the baker know Russian.	0	4703106084	7084827	13610150	405542218	53427209	2	8	5	4	7	syntactic	0	0
1333107	inanim-inanim	tractors	near	vans	skid	suddenly	GSLS_plur_semantic	The tractors near the vans skid suddenly.	0	154954539	1908544	963840	816187	58025537	4	8	4	4	8	semantic	0	0
1501080	anim-anim	doctors	beside	judges	smash	loudly	GDLD_plur_semantic	The doctors beside the judges smash loudly.	1	29718597	19521968	24677643	1655337	5998778	6	7	6	5	6	semantic	0	0
9991089	anim-anim	lawyers	that	painters	dislikes	sneeze	GDLD_C_plur_syntactic	The lawyers that the painters dislikes sneeze.	1	8000768228	15702570	7084827	1451937	504411	4	7	8	8	6	syntactic	0	0
3713681	anim-anim	painter	that	bankers	likes	prays	GSLD_C_sing_syntactic	The painter that the bankers likes prays.	1	8000768228	13065194	6179440	9285296	1506735	4	7	7	5	5	syntactic	0	0
8621011	anim-anim	athlete	that	farmer	admire	turns	GDLD_C_sing_syntactic	The athlete that the farmer admire turns.	1	8000768228	3419291	20568429	6461497	29719923	4	7	6	6	5	syntactic	0	0
6005592	anim-anim	baker	beside	lawyers	like	yachting	GDLS_sing_syntactic	The baker beside the lawyers like yachting.	1	29718597	13610150	15702570	709849832	382785	6	5	7	4	8	syntactic	0	78
5122273	anim-anim	plumber	that	waiters	loves	dies	GSLD_C_sing_syntactic	The plumber that the waiters loves dies.	1	8000768228	734834	1363954	12028067	11810645	4	7	7	5	4	syntactic	0	0
3324065	anim-anim	waiters	that	lawyer	love	leave	GSLD_C_plur_syntactic	The waiters that the lawyer love leave.	1	8000768228	1363954	21493788	210137973	111442661	4	7	6	4	5	syntactic	0	0
10473429	anim-anim	dentist	that	tailor	know	runs	GDLD_C_sing_syntactic	The dentist that the tailor know runs.	1	8000768228	3198534	3371396	405542218	26702428	4	7	6	4	4	syntactic	0	0
1379985	anim-inanim	teachers	near	vans	love	skating	GSLD_plur_semantic	The teachers near the vans love skating.	0	154954539	73279702	963840	210137973	1784648	4	8	4	4	7	semantic	0	0
792185	anim-anim	nurse	that	actor	admires	coughs	GSLS_C_sing_syntactic	The nurse that the actor admires coughs.	0	8000768228	23875250	14665285	929819	582381	4	5	5	7	6	syntactic	0	0
1532295	inanim-inanim	van	near	bus	hates	camping	GDLD_sing_semantic	The van near the bus hates camping.	1	154954539	54213864	19370874	2416713	3430548	4	3	3	5	7	semantic	0	0
223985	anim-anim	pilots	that	doctors	dislike	cry	GSLS_C_plur_syntactic	The pilots that the doctors dislike cry.	0	8000768228	5455700	19521968	6703610	24708519	4	6	7	7	3	syntactic	0	0
9596304	anim-anim	actor	near	dentist	dislike	farming	GDLD_sing_syntactic	The actor near the dentist dislike farming.	1	154954539	14665285	3198534	6703610	15602571	4	5	7	7	7	syntactic	0	0
1332670	inanim-inanim	taxi	near	van	skids	abruptly	GSLS_sing_semantic	The taxi near the van skids abruptly.	0	154954539	4478068	54213864	250523	7262021	4	4	3	5	8	semantic	0	0
6832239	anim-anim	chefs	that	chef	admires	cry	GDLS_C_plur_syntactic	The chefs that the chef admires cry.	0	8000768228	752773	2470923	929819	24708519	4	5	4	7	3	syntactic	0	0
1449889	inanim-anim	tractor	near	actor	dislikes	fencing	GDLS_sing_semantic	The tractor near the actor dislikes fencing.	1	154954539	3282135	14665285	1451937	1887055	4	7	5	8	7	semantic	0	0
1569188	inanim-inanim	scooters	by	vans	love	yachting	GDLD_plur_semantic	The scooters by the vans love yachting.	1	4703106084	182717	963840	210137973	382785	2	8	4	4	8	semantic	0	0
1329428	inanim-inanim	truck	beside	jeep	skids	loudly	GSLS_sing_semantic	The truck beside the jeep skids loudly.	0	29718597	14274010	2009598	250523	5998778	6	5	4	5	6	semantic	0	0
