	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	anim-anim	farmers	near	waiters	avoids	hunting	GDLD_plur_syntactic	The farmers near the waiters avoids hunting.	1	154954539	33753767	1363954	3608938	19801295	4	7	7	6	7	syntactic
9	anim-anim	vets	near	teachers	fear	cycling	GSLS_plur_syntactic	The vets near the teachers fear cycling.	0	154954539	262330	73279702	83025936	2334761	4	4	8	4	7	syntactic
4	anim-anim	chefs	by	tailors	loves	fencing	GDLD_C_plur_syntactic	The chefs that the tailors loves arrive.	1	4703106084	752773	1121681	12028067	1887055	2	5	7	5	7	syntactic
7	anim-anim	painter	beside	tailors	detests	knitting	GSLD_C_sing_syntactic	The painter that the tailors detests sits.	1	29718597	13065194	1121681	181255	2033048	6	7	7	7	8	syntactic
2	inanim-anim	tractor	by	painter	honks	loudly	GSLD_sing_semantic	The tractor by the painter honks loudly.	0	4703106084	3282135	13065194	0	5998778	2	7	7	5	6	semantic
6	anim-inanim	pilot	near	tractor	likes	dancing	GSLD_sing_semantic	The pilot near the tractor likes dancing.	0	154954539	16262831	3282135	9285296	15565681	4	5	7	5	7	semantic
8	anim-anim	actor	beside	painter	avoid	camping	GDLD_C_sing_syntactic	The actor that the painter avoid dies.	1	29718597	14665285	13065194	60713817	3430548	6	5	7	5	7	syntactic
8	anim-anim	dentist	beside	banker	prefers	painting	GSLS_C_sing_syntactic	The dentist that the banker prefers prays.	0	29718597	3198534	5135467	4149558	32738623	6	7	6	7	8	syntactic
8	anim-anim	judges	beside	actors	hate	walking	GSLS_plur_syntactic	The judges beside the actors hate walking.	0	29718597	24677643	18120032	16538862	30746983	6	6	6	4	7	syntactic
7	inanim-inanim	scooter	near	taxi	prefers	skiing	GDLD_sing_semantic	The scooter near the taxi prefers skiing.	1	154954539	405037	4478068	4149558	1934331	4	7	4	7	6	semantic
3	anim-anim	actors	near	barbers	like	yachting	GSLS_plur_semantic	The actors near the barbers like yachting.	0	154954539	18120032	607437	709849832	382785	4	6	7	4	8	semantic
0	anim-anim	bakers	by	judges	prefer	fencing	GSLS_C_plur_syntactic	The bakers that the judges prefer die.	0	4703106084	997597	24677643	20278168	1887055	2	6	6	6	7	syntactic
8	anim-anim	waiter	near	farmers	dislikes	fencing	GSLD_sing_syntactic	The waiter near the farmers dislikes fencing.	0	154954539	3340926	33753767	1451937	1887055	4	6	7	8	7	syntactic
8	anim-anim	athlete	beside	authors	like	sailing	GDLS_sing_syntactic	The athlete beside the authors like sailing.	1	29718597	3419291	42845288	709849832	8731451	6	7	7	4	7	syntactic
0	anim-anim	author	near	banker	dislike	sailing	GDLD_sing_syntactic	The author near the banker dislike sailing.	1	154954539	99092074	5135467	6703610	8731451	4	6	6	7	7	syntactic
8	anim-anim	actor	by	chef	avoids	fencing	GSLS_sing_syntactic	The actor by the chef avoids fencing.	0	4703106084	14665285	2470923	3608938	1887055	2	5	4	6	7	syntactic
1	inanim-anim	scooter	beside	teacher	fears	acting	GDLS_sing_semantic	The scooter beside the teacher fears acting.	1	29718597	405037	74147301	17721106	38536231	6	7	7	5	6	semantic
1	anim-inanim	doctors	near	vans	honk	once	GDLS_plur_semantic	The doctors near the vans honk once.	1	154954539	19521968	963840	186601	267334111	4	7	4	4	4	semantic
6	anim-anim	banker	near	baker	hates	camping	GSLS_C_sing_syntactic	The banker that the baker hates prays.	0	154954539	5135467	13610150	2416713	3430548	4	6	5	5	7	syntactic
1	anim-anim	chef	beside	lawyer	fear	cycling	GDLD_C_sing_syntactic	The chef that the lawyer fear arrives.	1	29718597	2470923	21493788	83025936	2334761	6	4	6	4	7	syntactic
0	anim-anim	doctor	beside	chef	prefers	knitting	GSLS_sing_semantic	The doctor beside the chef prefers knitting.	0	29718597	52110730	2470923	4149558	2033048	6	6	4	7	8	semantic
0	anim-anim	farmer	beside	nurses	like	hunting	GDLS_C_sing_syntactic	The farmer that the nurses like dies.	0	29718597	20568429	14176931	709849832	19801295	6	6	6	4	7	syntactic
6	inanim-inanim	vans	beside	tractors	like	hunting	GDLD_plur_semantic	The vans beside the tractors like hunting.	1	29718597	963840	1908544	709849832	19801295	6	4	8	4	7	semantic
6	anim-anim	judges	near	vet	fear	walking	GSLD_C_plur_syntactic	The judges that the vet fear arrive.	1	154954539	24677643	2597895	83025936	30746983	4	6	3	4	7	syntactic
3	inanim-anim	tractors	by	bakers	honk	noisily	GSLD_plur_semantic	The tractors by the bakers honk noisily.	0	4703106084	1908544	997597	186601	807804	2	8	6	4	7	semantic
5	anim-anim	lawyers	near	dentist	loves	walking	GDLS_plur_syntactic	The lawyers near the dentist loves walking.	1	154954539	15702570	3198534	12028067	30746983	4	7	7	5	7	syntactic
4	anim-inanim	author	beside	bus	honks	loudly	GDLS_sing_semantic	The author beside the bus honks loudly.	1	29718597	99092074	19370874	0	5998778	6	6	3	5	6	semantic
6	anim-anim	author	by	pilots	likes	studying	GSLD_sing_syntactic	The author by the pilots likes studying.	0	4703106084	99092074	5455700	9285296	19754110	2	6	6	5	8	syntactic
5	anim-anim	banker	by	builders	dislikes	sailing	GSLD_C_sing_syntactic	The banker that the builders dislikes sits.	1	4703106084	5135467	5454568	1451937	8731451	2	6	8	8	7	syntactic
3	anim-anim	farmer	by	waiters	avoid	studying	GDLS_sing_syntactic	The farmer by the waiters avoid studying.	1	4703106084	20568429	1363954	60713817	19754110	2	6	7	5	8	syntactic
3	anim-anim	bakers	near	doctor	likes	skiing	GDLS_plur_syntactic	The bakers near the doctor likes skiing.	1	154954539	997597	52110730	9285296	1934331	4	6	6	5	6	syntactic
1	anim-anim	plumbers	by	tailors	detest	climbing	GSLS_C_plur_syntactic	The plumbers that the tailors detest sit.	0	4703106084	543869	1121681	740903	7755370	2	8	7	6	8	syntactic
2	anim-anim	nurses	near	pilots	likes	farming	GDLD_plur_syntactic	The nurses near the pilots likes farming.	1	154954539	14176931	5455700	9285296	15602571	4	6	6	5	7	syntactic
9	anim-anim	athletes	beside	teacher	avoid	bowling	GSLD_plur_syntactic	The athletes beside the teacher avoid bowling.	0	29718597	4726603	74147301	60713817	2476732	6	8	7	5	7	syntactic
4	anim-anim	bankers	near	athlete	likes	bowling	GDLS_C_plur_syntactic	The bankers that the athlete likes die.	0	154954539	6179440	3419291	9285296	2476732	4	7	7	5	7	syntactic
3	anim-anim	doctors	near	chef	prefer	skating	GSLD_plur_syntactic	The doctors near the chef prefer skating.	0	154954539	19521968	2470923	20278168	1784648	4	7	4	6	7	syntactic
0	anim-anim	nurses	beside	pilot	prefers	fencing	GDLS_C_plur_syntactic	The nurses that the pilot prefers pray.	0	29718597	14176931	16262831	4149558	1887055	6	6	5	7	7	syntactic
2	anim-anim	doctors	near	plumbers	hates	fishing	GDLD_C_plur_syntactic	The doctors that the plumbers hates arrive.	1	154954539	19521968	543869	2416713	21745307	4	7	8	5	7	syntactic
3	inanim-inanim	scooter	by	taxi	brakes	suddenly	GSLS_sing_semantic	The scooter by the taxi brakes suddenly.	0	4703106084	405037	4478068	2506876	58025537	2	7	4	6	8	semantic
7	inanim-anim	scooters	near	vets	dislike	yachting	GDLS_plur_semantic	The scooters near the vets dislike yachting.	1	154954539	182717	262330	6703610	382785	4	8	4	7	8	semantic
6	anim-anim	pilot	beside	painter	detests	driving	GSLS_sing_syntactic	The pilot beside the painter detests driving.	0	29718597	16262831	13065194	181255	25592961	6	5	7	7	7	syntactic
0	inanim-inanim	trucks	by	cars	skid	loudly	GSLS_plur_semantic	The trucks by the cars skid loudly.	0	4703106084	6808013	24371897	816187	5998778	2	6	4	4	6	semantic
4	anim-anim	painters	near	authors	brake	abruptly	GDLD_plur_semantic	The painters near the authors brake abruptly.	1	154954539	7084827	42845288	4685005	7262021	4	8	7	5	8	semantic
1	anim-anim	judge	beside	teacher	leaks	abruptly	GDLD_sing_semantic	The judge beside the teacher leaks abruptly.	1	29718597	63704000	74147301	1935324	7262021	6	5	7	5	8	semantic
0	anim-anim	teachers	beside	author	detest	bowling	GSLD_C_plur_syntactic	The teachers that the author detest sit.	1	29718597	73279702	99092074	740903	2476732	6	8	6	6	7	syntactic
2	anim-anim	actor	by	athletes	fear	skiing	GDLS_C_sing_syntactic	The actor that the athletes fear dies.	0	4703106084	14665285	4726603	83025936	1934331	2	5	8	4	6	syntactic
6	anim-anim	doctor	near	nurse	fear	fencing	GDLD_sing_syntactic	The doctor near the nurse fear fencing.	1	154954539	52110730	23875250	83025936	1887055	4	6	5	4	7	syntactic
0	anim-inanim	authors	by	taxis	love	boxing	GSLD_plur_semantic	The authors by the taxis love boxing.	0	4703106084	42845288	1073931	210137973	2262574	2	7	5	4	6	semantic
