	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	anim-anim	painters	near	barber	dislikes	knitting	GDLS_C_plur_syntactic	The painters that the barber dislikes sit.	0	154954539	7084827	4668021	1451937	2033048	4	8	6	8	8	syntactic
8	anim-anim	farmers	by	pilots	fears	climbing	GDLD_plur_syntactic	The farmers by the pilots fears climbing.	1	4703106084	33753767	5455700	17721106	7755370	2	7	6	5	8	syntactic
0	anim-anim	waiter	near	tailor	love	studying	GDLD_sing_syntactic	The waiter near the tailor love studying.	1	154954539	3340926	3371396	210137973	19754110	4	6	6	4	8	syntactic
3	anim-anim	vets	beside	athletes	brake	noisily	GDLD_plur_semantic	The vets beside the athletes brake noisily.	1	29718597	262330	4726603	4685005	807804	6	4	8	5	7	semantic
4	anim-anim	banker	by	author	dislike	shopping	GDLD_C_sing_syntactic	The banker that the author dislike sits.	1	4703106084	5135467	99092074	6703610	11206466	2	6	6	7	8	syntactic
8	anim-anim	doctors	beside	nurses	avoids	hunting	GDLD_C_plur_syntactic	The doctors that the nurses avoids arrive.	1	29718597	19521968	14176931	3608938	19801295	6	7	6	6	7	syntactic
1	anim-anim	waiters	near	chefs	detests	spinning	GDLD_C_plur_syntactic	The waiters that the chefs detests pray.	1	154954539	1363954	752773	181255	6978676	4	7	5	7	8	syntactic
2	anim-anim	vets	near	teachers	prefer	painting	GSLS_plur_semantic	The vets near the teachers prefer painting.	0	154954539	262330	73279702	20278168	32738623	4	4	8	6	8	semantic
9	inanim-inanim	car	by	taxi	skids	abruptly	GSLS_sing_semantic	The car by the taxi skids abruptly.	0	4703106084	71566944	4478068	250523	7262021	2	3	4	5	8	semantic
9	anim-anim	teachers	beside	authors	love	climbing	GSLS_plur_syntactic	The teachers beside the authors love climbing.	0	29718597	73279702	42845288	210137973	7755370	6	8	7	4	8	syntactic
0	anim-anim	plumbers	near	athletes	dislike	cooking	GSLS_C_plur_syntactic	The plumbers that the athletes dislike arrive.	0	154954539	543869	4726603	6703610	13672366	4	8	8	7	7	syntactic
0	anim-anim	tailors	by	lawyers	like	skiing	GSLS_plur_syntactic	The tailors by the lawyers like skiing.	0	4703106084	1121681	15702570	709849832	1934331	2	7	7	4	6	syntactic
1	anim-anim	doctors	beside	nurse	hates	dancing	GDLS_C_plur_syntactic	The doctors that the nurse hates pray.	0	29718597	19521968	23875250	2416713	15565681	6	7	5	5	7	syntactic
8	anim-anim	doctor	beside	farmers	fears	hunting	GSLD_sing_syntactic	The doctor beside the farmers fears hunting.	0	29718597	52110730	33753767	17721106	19801295	6	6	7	5	7	syntactic
3	anim-inanim	farmer	beside	tractor	dislikes	cooking	GSLD_sing_semantic	The farmer beside the tractor dislikes cooking.	0	29718597	20568429	3282135	1451937	13672366	6	6	7	8	7	semantic
1	anim-anim	doctor	beside	bakers	prefer	yachting	GDLS_sing_syntactic	The doctor beside the bakers prefer yachting.	1	29718597	52110730	997597	20278168	382785	6	6	6	6	8	syntactic
5	inanim-anim	taxis	near	authors	honk	once	GSLD_plur_semantic	The taxis near the authors honk once.	0	154954539	1073931	42845288	186601	267334111	4	5	7	4	4	semantic
4	anim-anim	plumbers	near	actor	detest	hunting	GSLD_plur_syntactic	The plumbers near the actor detest hunting.	0	154954539	543869	14665285	740903	19801295	4	8	5	6	7	syntactic
4	anim-anim	bakers	near	banker	avoid	studying	GSLD_C_plur_syntactic	The bakers that the banker avoid die.	1	154954539	997597	5135467	60713817	19754110	4	6	6	5	8	syntactic
7	anim-anim	actors	by	bankers	detest	shopping	GSLS_C_plur_syntactic	The actors that the bankers detest pray.	0	4703106084	18120032	6179440	740903	11206466	2	6	7	6	8	syntactic
