	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	anim-anim	banker	beside	teacher	hate	boxing	GDLD_sing_syntactic	The banker beside the teacher hate boxing.	1	29718597	5135467	74147301	16538862	2262574	6	6	7	4	6	syntactic
0	anim-anim	athletes	near	plumber	detest	farming	GSLD_plur_syntactic	The athletes near the plumber detest farming.	0	154954539	4726603	734834	740903	15602571	4	8	7	6	7	syntactic
9	anim-anim	painters	by	actor	loves	skiing	GDLS_plur_syntactic	The painters by the actor loves skiing.	1	4703106084	7084827	14665285	12028067	1934331	2	8	5	5	6	syntactic
8	anim-anim	doctor	by	pilots	avoid	spinning	GDLS_C_sing_syntactic	The doctor that the pilots avoid prays.	0	4703106084	52110730	5455700	60713817	6978676	2	6	6	5	8	syntactic
1	anim-anim	lawyers	by	chef	like	skiing	GSLD_C_plur_syntactic	The lawyers that the chef like die.	1	4703106084	15702570	2470923	709849832	1934331	2	7	4	4	6	syntactic
5	inanim-anim	van	beside	barber	avoids	farming	GDLS_sing_semantic	The van beside the barber avoids farming.	1	29718597	54213864	4668021	3608938	15602571	6	3	6	6	7	semantic
2	anim-anim	authors	beside	dentist	dislike	driving	GSLD_C_plur_syntactic	The authors that the dentist dislike sit.	1	29718597	42845288	3198534	6703610	25592961	6	7	7	7	7	syntactic
9	anim-anim	barber	by	athletes	prefers	climbing	GSLD_sing_syntactic	The barber by the athletes prefers climbing.	0	4703106084	4668021	4726603	4149558	7755370	2	6	8	7	8	syntactic
6	inanim-inanim	taxis	beside	vans	honk	once	GSLS_plur_semantic	The taxis beside the vans honk once.	0	29718597	1073931	963840	186601	267334111	6	5	4	4	4	semantic
4	anim-anim	bankers	beside	painter	prefers	cycling	GDLS_C_plur_syntactic	The bankers that the painter prefers arrive.	0	29718597	6179440	13065194	4149558	2334761	6	7	7	7	7	syntactic
5	anim-anim	authors	beside	lawyers	prefer	knitting	GSLS_plur_syntactic	The authors beside the lawyers prefer knitting.	0	29718597	42845288	15702570	20278168	2033048	6	7	7	6	8	syntactic
8	anim-inanim	bankers	by	buses	leak	suddenly	GDLS_plur_semantic	The bankers by the buses leak suddenly.	1	4703106084	6179440	4213326	3272091	58025537	2	7	5	4	8	semantic
1	inanim-anim	scooters	by	actors	crash	abruptly	GSLD_plur_semantic	The scooters by the actors crash abruptly.	0	4703106084	182717	18120032	6995312	7262021	2	8	6	5	8	semantic
4	inanim-inanim	scooter	by	bus	crashes	suddenly	GSLS_sing_semantic	The scooter by the bus crashes suddenly.	0	4703106084	405037	19370874	1060077	58025537	2	7	3	7	8	semantic
6	anim-anim	tailors	beside	plumbers	hate	spinning	GSLS_plur_syntactic	The tailors beside the plumbers hate spinning.	0	29718597	1121681	543869	16538862	6978676	6	7	8	4	8	syntactic
0	anim-anim	dentists	by	lawyers	loves	acting	GDLD_plur_syntactic	The dentists by the lawyers loves acting.	1	4703106084	1487700	15702570	12028067	38536231	2	8	7	5	6	syntactic
0	anim-anim	pilot	near	painters	fears	driving	GSLD_C_sing_syntactic	The pilot that the painters fears sits.	1	154954539	16262831	7084827	17721106	25592961	4	5	8	5	7	syntactic
8	anim-anim	chefs	by	lawyers	avoids	skating	GDLD_C_plur_syntactic	The chefs that the lawyers avoids pray.	1	4703106084	752773	15702570	3608938	1784648	2	5	7	6	7	syntactic
0	anim-inanim	author	beside	bus	honks	twice	GDLS_sing_semantic	The author beside the bus honks twice.	1	29718597	99092074	19370874	0	36389658	6	6	3	5	5	semantic
5	anim-anim	plumbers	by	teachers	hates	walking	GDLD_C_plur_syntactic	The plumbers that the teachers hates die.	1	4703106084	543869	73279702	2416713	30746983	2	8	8	5	7	syntactic
2	anim-anim	pilot	beside	athlete	hate	cycling	GDLD_C_sing_syntactic	The pilot that the athlete hate sits.	1	29718597	16262831	3419291	16538862	2334761	6	5	7	4	7	syntactic
3	anim-inanim	athletes	beside	trucks	detest	fencing	GSLD_plur_semantic	The athletes beside the trucks detest fencing.	0	29718597	4726603	6808013	740903	1887055	6	8	6	6	7	semantic
1	anim-anim	doctor	by	tailors	love	acting	GDLS_sing_syntactic	The doctor by the tailors love acting.	1	4703106084	52110730	1121681	210137973	38536231	2	6	7	4	6	syntactic
9	anim-anim	athlete	by	chefs	dislikes	dancing	GSLD_C_sing_syntactic	The athlete that the chefs dislikes arrives.	1	4703106084	3419291	752773	1451937	15565681	2	7	5	8	7	syntactic
4	anim-anim	waiter	by	pilot	fears	fencing	GSLS_C_sing_syntactic	The waiter that the pilot fears prays.	0	4703106084	3340926	16262831	17721106	1887055	2	6	5	5	7	syntactic
1	anim-anim	farmer	beside	lawyer	avoid	sailing	GDLD_sing_syntactic	The farmer beside the lawyer avoid sailing.	1	29718597	20568429	21493788	60713817	8731451	6	6	6	5	7	syntactic
2	anim-anim	chefs	by	barber	fears	sailing	GDLS_C_plur_syntactic	The chefs that the barber fears pray.	0	4703106084	752773	4668021	17721106	8731451	2	5	6	5	7	syntactic
2	anim-anim	teachers	beside	tailors	brake	noisily	GDLD_plur_semantic	The teachers beside the tailors brake noisily.	1	29718597	73279702	1121681	4685005	807804	6	8	7	5	7	semantic
8	anim-anim	painters	beside	authors	fears	farming	GDLD_plur_syntactic	The painters beside the authors fears farming.	1	29718597	7084827	42845288	17721106	15602571	6	8	7	5	7	syntactic
2	inanim-inanim	car	near	scooter	hates	skiing	GDLD_sing_semantic	The car near the scooter hates skiing.	1	154954539	71566944	405037	2416713	1934331	4	3	7	5	6	semantic
1	anim-anim	doctor	by	tailor	love	yachting	GDLD_C_sing_syntactic	The doctor that the tailor love sits.	1	4703106084	52110730	3371396	210137973	382785	2	6	6	4	8	syntactic
5	anim-anim	nurse	by	doctor	dislikes	sailing	GSLS_sing_syntactic	The nurse by the doctor dislikes sailing.	0	4703106084	23875250	52110730	1451937	8731451	2	5	6	8	7	syntactic
7	anim-anim	plumbers	near	lawyers	prefer	spinning	GSLS_C_plur_syntactic	The plumbers that the lawyers prefer sit.	0	154954539	543869	15702570	20278168	6978676	4	8	7	6	8	syntactic
6	inanim-inanim	buses	by	vans	love	cycling	GDLD_plur_semantic	The buses by the vans love cycling.	1	4703106084	4213326	963840	210137973	2334761	2	5	4	4	7	semantic
8	anim-anim	pilot	near	lawyers	like	walking	GDLS_sing_syntactic	The pilot near the lawyers like walking.	1	154954539	16262831	15702570	709849832	30746983	4	5	7	4	7	syntactic
1	inanim-anim	taxis	by	nurses	hate	gambling	GDLS_plur_semantic	The taxis by the nurses hate gambling.	1	4703106084	1073931	14176931	16538862	6130169	2	5	6	4	8	semantic
2	anim-anim	teacher	by	builder	detests	spinning	GSLS_sing_semantic	The teacher by the builder detests spinning.	0	4703106084	74147301	4915470	181255	6978676	2	7	7	7	8	semantic
1	anim-anim	authors	beside	plumbers	fear	farming	GSLS_C_plur_syntactic	The authors that the plumbers fear die.	0	29718597	42845288	543869	83025936	15602571	6	7	8	4	7	syntactic
1	anim-anim	barber	by	athletes	like	studying	GDLS_C_sing_syntactic	The barber that the athletes like arrives.	0	4703106084	4668021	4726603	709849832	19754110	2	6	8	4	8	syntactic
7	anim-anim	vet	beside	actors	hates	farming	GSLD_sing_syntactic	The vet beside the actors hates farming.	0	29718597	2597895	18120032	2416713	15602571	6	3	6	5	7	syntactic
1	anim-anim	authors	beside	lawyer	fears	knitting	GDLS_plur_syntactic	The authors beside the lawyer fears knitting.	1	29718597	42845288	21493788	17721106	2033048	6	7	6	5	8	syntactic
6	anim-anim	baker	by	painter	detests	acting	GSLS_C_sing_syntactic	The baker that the painter detests dies.	0	4703106084	13610150	13065194	181255	38536231	2	5	7	7	6	syntactic
3	anim-anim	chefs	near	tailor	fear	shopping	GSLD_plur_syntactic	The chefs near the tailor fear shopping.	0	154954539	752773	3371396	83025936	11206466	4	5	6	4	8	syntactic
9	inanim-anim	tractor	beside	judge	leaks	abruptly	GSLD_sing_semantic	The tractor beside the judge leaks abruptly.	0	29718597	3282135	63704000	1935324	7262021	6	7	5	5	8	semantic
4	anim-anim	barber	by	dentist	honks	noisily	GDLD_sing_semantic	The barber by the dentist honks noisily.	1	4703106084	4668021	3198534	0	807804	2	6	7	5	7	semantic
0	anim-inanim	painter	by	bus	avoids	skating	GSLD_sing_semantic	The painter by the bus avoids skating.	0	4703106084	13065194	19370874	3608938	1784648	2	7	3	6	7	semantic
7	anim-anim	actors	beside	authors	dislike	gambling	GSLS_plur_semantic	The actors beside the authors dislike gambling.	0	29718597	18120032	42845288	6703610	6130169	6	6	7	7	8	semantic
3	anim-anim	athlete	near	farmer	prefers	camping	GSLS_sing_syntactic	The athlete near the farmer prefers camping.	0	154954539	3419291	20568429	4149558	3430548	4	7	6	7	7	syntactic
