	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	inanim-anim	scooters	near	pilots	love	yachting	GDLS_plur_semantic	The scooters near the pilots love yachting.	1	154954539	182717	5455700	210137973	382785	4	8	6	4	8	semantic
5	anim-anim	athletes	by	dentists	leak	abruptly	GDLD_plur_semantic	The athletes by the dentists leak abruptly.	1	4703106084	4726603	1487700	3272091	7262021	2	8	8	4	8	semantic
4	anim-anim	pilot	by	doctor	dislike	knitting	GDLD_sing_syntactic	The pilot by the doctor dislike knitting.	1	4703106084	16262831	52110730	6703610	2033048	2	5	6	7	8	syntactic
7	anim-anim	actors	beside	vet	like	fishing	GSLD_plur_syntactic	The actors beside the vet like fishing.	0	29718597	18120032	2597895	709849832	21745307	6	6	3	4	7	syntactic
1	inanim-anim	tractors	beside	doctors	crash	suddenly	GSLD_plur_semantic	The tractors beside the doctors crash suddenly.	0	29718597	1908544	19521968	6995312	58025537	6	8	7	5	8	semantic
1	anim-anim	vet	beside	actor	hate	sailing	GDLD_C_sing_syntactic	The vet that the actor hate arrives.	1	29718597	2597895	14665285	16538862	8731451	6	3	5	4	7	syntactic
7	anim-anim	actor	near	bakers	hate	driving	GDLS_sing_syntactic	The actor near the bakers hate driving.	1	154954539	14665285	997597	16538862	25592961	4	5	6	4	7	syntactic
5	anim-anim	teacher	by	chef	hates	hunting	GSLS_C_sing_syntactic	The teacher that the chef hates arrives.	0	4703106084	74147301	2470923	2416713	19801295	2	7	4	5	7	syntactic
1	inanim-inanim	scooter	beside	tractor	leaks	abruptly	GSLS_sing_semantic	The scooter beside the tractor leaks abruptly.	0	29718597	405037	3282135	1935324	7262021	6	7	7	5	8	semantic
6	anim-anim	tailors	near	waiter	love	climbing	GSLD_C_plur_syntactic	The tailors that the waiter love pray.	1	154954539	1121681	3340926	210137973	7755370	4	7	6	4	8	syntactic
4	anim-anim	actor	by	chefs	hates	painting	GSLD_sing_syntactic	The actor by the chefs hates painting.	0	4703106084	14665285	752773	2416713	32738623	2	5	5	5	8	syntactic
3	anim-anim	tailors	beside	farmers	fears	painting	GDLD_C_plur_syntactic	The tailors that the farmers fears pray.	1	29718597	1121681	33753767	17721106	32738623	6	7	7	5	8	syntactic
6	anim-inanim	painters	near	scooters	love	bowling	GSLD_plur_semantic	The painters near the scooters love bowling.	0	154954539	7084827	182717	210137973	2476732	4	8	8	4	7	semantic
0	anim-anim	farmer	near	actors	fears	yachting	GSLD_sing_syntactic	The farmer near the actors fears yachting.	0	154954539	20568429	18120032	17721106	382785	4	6	6	5	8	syntactic
8	anim-anim	builders	beside	nurses	likes	driving	GDLD_plur_syntactic	The builders beside the nurses likes driving.	1	29718597	5454568	14176931	9285296	25592961	6	8	6	5	7	syntactic
2	anim-anim	builders	by	barbers	detest	hunting	GSLS_plur_syntactic	The builders by the barbers detest hunting.	0	4703106084	5454568	607437	740903	19801295	2	8	7	6	7	syntactic
1	anim-anim	chef	by	barber	fear	boxing	GDLD_sing_syntactic	The chef by the barber fear boxing.	1	4703106084	2470923	4668021	83025936	2262574	2	4	6	4	6	syntactic
7	anim-anim	farmer	near	builders	hates	sailing	GSLD_C_sing_syntactic	The farmer that the builders hates arrives.	1	154954539	20568429	5454568	2416713	8731451	4	6	8	5	7	syntactic
7	anim-anim	farmers	by	tailors	love	farming	GSLS_plur_syntactic	The farmers by the tailors love farming.	0	4703106084	33753767	1121681	210137973	15602571	2	7	7	4	7	syntactic
2	anim-anim	waiters	beside	bankers	dislike	boxing	GSLS_C_plur_syntactic	The waiters that the bankers dislike die.	0	29718597	1363954	6179440	6703610	2262574	6	7	7	7	6	syntactic
2	anim-anim	actors	by	builders	like	yachting	GSLS_plur_semantic	The actors by the builders like yachting.	0	4703106084	18120032	5454568	709849832	382785	2	6	8	4	8	semantic
3	anim-anim	farmer	beside	tailor	likes	skiing	GSLS_sing_semantic	The farmer beside the tailor likes skiing.	0	29718597	20568429	3371396	9285296	1934331	6	6	6	5	6	semantic
5	anim-anim	builder	by	athletes	prefer	boxing	GDLS_C_sing_syntactic	The builder that the athletes prefer arrives.	0	4703106084	4915470	4726603	20278168	2262574	2	7	8	6	6	syntactic
7	anim-anim	teacher	by	barber	like	boxing	GDLD_C_sing_syntactic	The teacher that the barber like dies.	1	4703106084	74147301	4668021	709849832	2262574	2	7	6	4	6	syntactic
1	anim-inanim	plumber	by	bus	leaks	abruptly	GDLS_sing_semantic	The plumber by the bus leaks abruptly.	1	4703106084	734834	19370874	1935324	7262021	2	7	3	5	8	semantic
4	anim-anim	bakers	by	pilots	loves	skating	GDLD_C_plur_syntactic	The bakers that the pilots loves sit.	1	4703106084	997597	5455700	12028067	1784648	2	6	6	5	7	syntactic
0	anim-anim	painter	beside	waiters	dislike	shopping	GDLS_sing_syntactic	The painter beside the waiters dislike shopping.	1	29718597	13065194	1363954	6703610	11206466	6	7	7	7	8	syntactic
9	anim-anim	builders	beside	painter	avoids	fencing	GDLS_C_plur_syntactic	The builders that the painter avoids arrive.	0	29718597	5454568	13065194	3608938	1887055	6	8	7	6	7	syntactic
4	anim-anim	dentist	near	farmer	honks	loudly	GDLD_sing_semantic	The dentist near the farmer honks loudly.	1	154954539	3198534	20568429	0	5998778	4	7	6	5	6	semantic
6	anim-anim	pilots	near	actor	detests	acting	GDLS_C_plur_syntactic	The pilots that the actor detests die.	0	154954539	5455700	14665285	181255	38536231	4	6	5	7	6	syntactic
9	anim-anim	dentists	by	chef	hates	hunting	GDLS_plur_syntactic	The dentists by the chef hates hunting.	1	4703106084	1487700	2470923	2416713	19801295	2	8	4	5	7	syntactic
0	anim-anim	doctor	near	painters	avoid	climbing	GDLS_C_sing_syntactic	The doctor that the painters avoid prays.	0	154954539	52110730	7084827	60713817	7755370	4	6	8	5	8	syntactic
6	anim-anim	author	near	teacher	prefers	climbing	GSLS_C_sing_syntactic	The author that the teacher prefers prays.	0	154954539	99092074	74147301	4149558	7755370	4	6	7	7	8	syntactic
0	inanim-anim	bus	by	painter	likes	knitting	GDLS_sing_semantic	The bus by the painter likes knitting.	1	4703106084	19370874	13065194	9285296	2033048	2	3	7	5	8	semantic
9	anim-anim	pilots	by	baker	detest	cycling	GSLD_plur_syntactic	The pilots by the baker detest cycling.	0	4703106084	5455700	13610150	740903	2334761	2	6	5	6	7	syntactic
8	anim-anim	builders	beside	actors	love	boxing	GSLS_C_plur_syntactic	The builders that the actors love arrive.	0	29718597	5454568	18120032	210137973	2262574	6	8	6	4	6	syntactic
0	inanim-inanim	tractors	near	scooters	skid	noisily	GSLS_plur_semantic	The tractors near the scooters skid noisily.	0	154954539	1908544	182717	816187	807804	4	8	8	4	7	semantic
1	inanim-inanim	trucks	beside	cars	like	farming	GDLD_plur_semantic	The trucks beside the cars like farming.	1	29718597	6808013	24371897	709849832	15602571	6	6	4	4	7	semantic
9	anim-anim	nurse	by	lawyer	likes	hunting	GSLS_sing_syntactic	The nurse by the lawyer likes hunting.	0	4703106084	23875250	21493788	9285296	19801295	2	5	6	5	7	syntactic
4	anim-inanim	builders	by	taxis	leak	abruptly	GDLS_plur_semantic	The builders by the taxis leak abruptly.	1	4703106084	5454568	1073931	3272091	7262021	2	8	5	4	8	semantic
9	inanim-anim	tractor	by	nurse	brakes	abruptly	GSLD_sing_semantic	The tractor by the nurse brakes abruptly.	0	4703106084	3282135	23875250	2506876	7262021	2	7	5	6	8	semantic
7	anim-anim	farmer	by	barber	prefers	knitting	GSLS_sing_syntactic	The farmer by the barber prefers knitting.	0	4703106084	20568429	4668021	4149558	2033048	2	6	6	7	8	syntactic
5	anim-inanim	builder	beside	scooter	prefers	yachting	GSLD_sing_semantic	The builder beside the scooter prefers yachting.	0	29718597	4915470	405037	4149558	382785	6	7	7	7	8	semantic
4	anim-anim	waiters	near	doctor	loves	dancing	GDLS_plur_syntactic	The waiters near the doctor loves dancing.	1	154954539	1363954	52110730	12028067	15565681	4	7	6	5	7	syntactic
9	anim-anim	nurses	beside	bakers	loves	cooking	GDLD_plur_syntactic	The nurses beside the bakers loves cooking.	1	29718597	14176931	997597	12028067	13672366	6	6	6	5	7	syntactic
4	anim-anim	dentists	beside	author	hate	dancing	GSLD_C_plur_syntactic	The dentists that the author hate die.	1	29718597	1487700	99092074	16538862	15565681	6	8	6	4	7	syntactic
4	anim-anim	lawyer	beside	bankers	prefers	painting	GSLD_C_sing_syntactic	The lawyer that the bankers prefers dies.	1	29718597	21493788	6179440	4149558	32738623	6	6	7	7	8	syntactic
9	inanim-inanim	truck	by	van	hates	shopping	GDLD_sing_semantic	The truck by the van hates shopping.	1	4703106084	14274010	54213864	2416713	11206466	2	5	3	5	8	semantic
