	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	doctors	near	painter	like	dancing	GSLD_plur_syntactic	The doctors near the painter like dancing.	0	154954539	19521968	13065194	709849832	15565681	4	7	7	4	7	syntactic
7	inanim-anim	car	beside	nurse	leaks	abruptly	GSLD_sing_semantic	The car beside the nurse leaks abruptly.	0	29718597	71566944	23875250	1935324	7262021	6	3	5	5	8	semantic
6	inanim-inanim	scooters	near	cars	skid	abruptly	GSLS_plur_semantic	The scooters near the cars skid abruptly.	0	154954539	182717	24371897	816187	7262021	4	8	4	4	8	semantic
3	anim-anim	plumbers	near	tailor	loves	acting	GDLS_plur_syntactic	The plumbers near the tailor loves acting.	1	154954539	543869	3371396	12028067	38536231	4	8	6	5	6	syntactic
7	anim-anim	authors	by	barbers	leak	suddenly	GDLD_plur_semantic	The authors by the barbers leak suddenly.	1	4703106084	42845288	607437	3272091	58025537	2	7	7	4	8	semantic
5	anim-anim	plumber	by	dentists	prefer	painting	GDLS_sing_syntactic	The plumber by the dentists prefer painting.	1	4703106084	734834	1487700	20278168	32738623	2	7	8	6	8	syntactic
2	anim-anim	teachers	near	baker	love	dancing	GSLD_C_plur_syntactic	The teachers that the baker love pray.	1	154954539	73279702	13610150	210137973	15565681	4	8	5	4	7	syntactic
7	anim-anim	bankers	beside	builder	avoids	bowling	GDLS_C_plur_syntactic	The bankers that the builder avoids sit.	0	29718597	6179440	4915470	3608938	2476732	6	7	7	6	7	syntactic
3	anim-inanim	teacher	beside	bus	leaks	abruptly	GDLS_sing_semantic	The teacher beside the bus leaks abruptly.	1	29718597	74147301	19370874	1935324	7262021	6	7	3	5	8	semantic
5	anim-anim	bakers	near	dentists	hate	dancing	GSLS_C_plur_syntactic	The bakers that the dentists hate pray.	0	154954539	997597	1487700	16538862	15565681	4	6	8	4	7	syntactic
2	anim-anim	builder	near	vet	like	driving	GDLD_sing_syntactic	The builder near the vet like driving.	1	154954539	4915470	2597895	709849832	25592961	4	7	3	4	7	syntactic
8	inanim-inanim	taxi	near	truck	brakes	suddenly	GSLS_sing_semantic	The taxi near the truck brakes suddenly.	0	154954539	4478068	14274010	2506876	58025537	4	4	5	6	8	semantic
4	anim-anim	judges	beside	plumber	hate	studying	GSLD_plur_syntactic	The judges beside the plumber hate studying.	0	29718597	24677643	734834	16538862	19754110	6	6	7	4	8	syntactic
0	anim-anim	farmer	by	athlete	detests	skiing	GSLS_sing_syntactic	The farmer by the athlete detests skiing.	0	4703106084	20568429	3419291	181255	1934331	2	6	7	7	6	syntactic
2	anim-anim	tailor	by	painter	prefers	acting	GSLS_C_sing_syntactic	The tailor that the painter prefers dies.	0	4703106084	3371396	13065194	4149558	38536231	2	6	7	7	6	syntactic
5	anim-anim	chefs	beside	lawyer	likes	cooking	GDLS_C_plur_syntactic	The chefs that the lawyer likes die.	0	29718597	752773	21493788	9285296	13672366	6	5	6	5	7	syntactic
4	anim-anim	nurses	by	tailors	prefers	knitting	GDLD_plur_syntactic	The nurses by the tailors prefers knitting.	1	4703106084	14176931	1121681	4149558	2033048	2	6	7	7	8	syntactic
2	anim-anim	vet	near	waiter	likes	fencing	GSLS_sing_syntactic	The vet near the waiter likes fencing.	0	154954539	2597895	3340926	9285296	1887055	4	3	6	5	7	syntactic
9	anim-anim	painter	by	actor	likes	skiing	GSLS_sing_semantic	The painter by the actor likes skiing.	0	4703106084	13065194	14665285	9285296	1934331	2	7	5	5	6	semantic
8	anim-anim	teachers	beside	barbers	prefers	gambling	GDLD_C_plur_syntactic	The teachers that the barbers prefers sit.	1	29718597	73279702	607437	4149558	6130169	6	8	7	7	8	syntactic
6	anim-inanim	nurses	beside	taxis	honk	noisily	GDLS_plur_semantic	The nurses beside the taxis honk noisily.	1	29718597	14176931	1073931	186601	807804	6	6	5	4	7	semantic
3	anim-anim	actors	near	vets	dislike	fencing	GSLS_plur_syntactic	The actors near the vets dislike fencing.	0	154954539	18120032	262330	6703610	1887055	4	6	4	7	7	syntactic
2	inanim-inanim	taxi	beside	truck	dislikes	studying	GDLD_sing_semantic	The taxi beside the truck dislikes studying.	1	29718597	4478068	14274010	1451937	19754110	6	4	5	8	8	semantic
7	anim-anim	plumbers	near	tailors	love	camping	GSLS_plur_syntactic	The plumbers near the tailors love camping.	0	154954539	543869	1121681	210137973	3430548	4	8	7	4	7	syntactic
3	anim-anim	bakers	beside	plumbers	like	knitting	GSLS_plur_semantic	The bakers beside the plumbers like knitting.	0	29718597	997597	543869	709849832	2033048	6	6	8	4	8	semantic
5	inanim-anim	truck	near	author	detests	boxing	GDLS_sing_semantic	The truck near the author detests boxing.	1	154954539	14274010	99092074	181255	2262574	4	5	6	7	6	semantic
0	anim-anim	painters	beside	waiters	dislikes	climbing	GDLD_C_plur_syntactic	The painters that the waiters dislikes sit.	1	29718597	7084827	1363954	1451937	7755370	6	8	7	8	8	syntactic
0	anim-anim	bankers	near	teachers	hates	farming	GDLD_plur_syntactic	The bankers near the teachers hates farming.	1	154954539	6179440	73279702	2416713	15602571	4	7	8	5	7	syntactic
0	anim-inanim	lawyers	near	tractors	avoid	climbing	GSLD_plur_semantic	The lawyers near the tractors avoid climbing.	0	154954539	15702570	1908544	60713817	7755370	4	7	8	5	8	semantic
2	anim-anim	farmer	near	barber	hate	fishing	GDLD_C_sing_syntactic	The farmer that the barber hate arrives.	1	154954539	20568429	4668021	16538862	21745307	4	6	6	4	7	syntactic
0	anim-inanim	painter	near	tractor	detests	yachting	GSLD_sing_semantic	The painter near the tractor detests yachting.	0	154954539	13065194	3282135	181255	382785	4	7	7	7	8	semantic
2	anim-anim	barber	beside	teachers	likes	boxing	GSLD_C_sing_syntactic	The barber that the teachers likes sits.	1	29718597	4668021	73279702	9285296	2262574	6	6	8	5	6	syntactic
