	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
2	anim-anim	doctors	by	barber	love	farming	GSLD_plur_syntactic	The doctors by the barber love farming.	0	4703106084	19521968	4668021	210137973	15602571	2	7	6	4	7	syntactic
7	anim-anim	bakers	near	chef	fear	camping	GSLD_C_plur_syntactic	The bakers that the chef fear pray.	1	154954539	997597	2470923	83025936	3430548	4	6	4	4	7	syntactic
4	anim-anim	barber	beside	judges	detests	studying	GSLD_C_sing_syntactic	The barber that the judges detests prays.	1	29718597	4668021	24677643	181255	19754110	6	6	6	7	8	syntactic
1	anim-anim	banker	by	actor	crashes	abruptly	GDLD_sing_semantic	The banker by the actor crashes abruptly.	1	4703106084	5135467	14665285	1060077	7262021	2	6	5	7	8	semantic
7	anim-anim	banker	beside	painters	loves	cycling	GSLD_C_sing_syntactic	The banker that the painters loves dies.	1	29718597	5135467	7084827	12028067	2334761	6	6	8	5	7	syntactic
7	anim-anim	chefs	near	actors	avoid	bowling	GSLS_C_plur_syntactic	The chefs that the actors avoid die.	0	154954539	752773	18120032	60713817	2476732	4	5	6	5	7	syntactic
7	inanim-anim	truck	by	tailor	loves	boxing	GDLS_sing_semantic	The truck by the tailor loves boxing.	1	4703106084	14274010	3371396	12028067	2262574	2	5	6	5	6	semantic
0	anim-inanim	dentist	by	van	fears	driving	GSLD_sing_semantic	The dentist by the van fears driving.	0	4703106084	3198534	54213864	17721106	25592961	2	7	3	5	7	semantic
1	anim-anim	teachers	beside	judge	fears	skating	GDLS_plur_syntactic	The teachers beside the judge fears skating.	1	29718597	73279702	63704000	17721106	1784648	6	8	5	5	7	syntactic
3	anim-anim	painter	near	pilot	loves	painting	GSLS_C_sing_syntactic	The painter that the pilot loves prays.	0	154954539	13065194	16262831	12028067	32738623	4	7	5	5	8	syntactic
6	inanim-inanim	cars	beside	scooters	dislike	shopping	GDLD_plur_semantic	The cars beside the scooters dislike shopping.	1	29718597	24371897	182717	6703610	11206466	6	4	8	7	8	semantic
3	anim-anim	plumber	beside	athletes	avoids	skating	GSLD_sing_syntactic	The plumber beside the athletes avoids skating.	0	29718597	734834	4726603	3608938	1784648	6	7	8	6	7	syntactic
1	anim-anim	builders	near	bankers	hates	driving	GDLD_C_plur_syntactic	The builders that the bankers hates die.	1	154954539	5454568	6179440	2416713	25592961	4	8	7	5	7	syntactic
0	inanim-inanim	scooter	beside	bus	detests	fencing	GDLD_sing_semantic	The scooter beside the bus detests fencing.	1	29718597	405037	19370874	181255	1887055	6	7	3	7	7	semantic
7	anim-anim	plumbers	by	chef	avoid	driving	GSLD_plur_syntactic	The plumbers by the chef avoid driving.	0	4703106084	543869	2470923	60713817	25592961	2	8	4	5	7	syntactic
2	anim-anim	builders	beside	waiters	dislike	fishing	GSLS_C_plur_syntactic	The builders that the waiters dislike pray.	0	29718597	5454568	1363954	6703610	21745307	6	8	7	7	7	syntactic
2	anim-anim	bankers	near	farmer	fears	skating	GDLS_C_plur_syntactic	The bankers that the farmer fears arrive.	0	154954539	6179440	20568429	17721106	1784648	4	7	6	5	7	syntactic
6	anim-anim	vets	near	actors	likes	knitting	GDLD_C_plur_syntactic	The vets that the actors likes arrive.	1	154954539	262330	18120032	9285296	2033048	4	4	6	5	8	syntactic
7	anim-anim	doctor	beside	chef	love	cooking	GDLD_C_sing_syntactic	The doctor that the chef love arrives.	1	29718597	52110730	2470923	210137973	13672366	6	6	4	4	7	syntactic
9	anim-inanim	actors	beside	cars	leak	suddenly	GDLS_plur_semantic	The actors beside the cars leak suddenly.	1	29718597	18120032	24371897	3272091	58025537	6	6	4	4	8	semantic
2	anim-anim	builder	beside	waiter	prefer	studying	GDLD_C_sing_syntactic	The builder that the waiter prefer dies.	1	29718597	4915470	3340926	20278168	19754110	6	7	6	6	8	syntactic
9	anim-anim	doctors	beside	judges	crash	suddenly	GDLD_plur_semantic	The doctors beside the judges crash suddenly.	1	29718597	19521968	24677643	6995312	58025537	6	7	6	5	8	semantic
0	anim-anim	barber	beside	baker	hate	studying	GDLD_sing_syntactic	The barber beside the baker hate studying.	1	29718597	4668021	13610150	16538862	19754110	6	6	5	4	8	syntactic
4	anim-anim	waiters	beside	banker	detests	acting	GDLS_C_plur_syntactic	The waiters that the banker detests sit.	0	29718597	1363954	5135467	181255	38536231	6	7	6	7	6	syntactic
