	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-inanim	baker	by	scooter	dislikes	cooking	GSLD_sing_semantic	The baker by the scooter dislikes cooking.	0	4703106084	13610150	405037	1451937	13672366	2	5	7	8	7	semantic
4	anim-anim	nurse	near	authors	love	farming	GDLS_sing_syntactic	The nurse near the authors love farming.	1	154954539	23875250	42845288	210137973	15602571	4	5	7	4	7	syntactic
9	anim-anim	doctor	beside	pilots	likes	farming	GSLD_sing_syntactic	The doctor beside the pilots likes farming.	0	29718597	52110730	5455700	9285296	15602571	6	6	6	5	7	syntactic
4	inanim-inanim	bus	by	taxi	hates	cooking	GDLD_sing_semantic	The bus by the taxi hates cooking.	1	4703106084	19370874	4478068	2416713	13672366	2	3	4	5	7	semantic
1	anim-anim	baker	beside	doctor	avoids	driving	GSLS_C_sing_syntactic	The baker that the doctor avoids arrives.	0	29718597	13610150	52110730	3608938	25592961	6	5	6	6	7	syntactic
0	anim-anim	actors	near	builder	prefer	shopping	GSLD_C_plur_syntactic	The actors that the builder prefer sit.	1	154954539	18120032	4915470	20278168	11206466	4	6	7	6	8	syntactic
2	inanim-anim	scooters	by	chefs	prefer	fencing	GDLS_plur_semantic	The scooters by the chefs prefer fencing.	1	4703106084	182717	752773	20278168	1887055	2	8	5	6	7	semantic
7	anim-inanim	teachers	near	trucks	detest	climbing	GSLD_plur_semantic	The teachers near the trucks detest climbing.	0	154954539	73279702	6808013	740903	7755370	4	8	6	6	8	semantic
4	anim-anim	tailors	by	lawyers	dislikes	driving	GDLD_C_plur_syntactic	The tailors that the lawyers dislikes arrive.	1	4703106084	1121681	15702570	1451937	25592961	2	7	7	8	7	syntactic
7	anim-anim	judges	by	painters	detests	farming	GDLD_plur_syntactic	The judges by the painters detests farming.	1	4703106084	24677643	7084827	181255	15602571	2	6	8	7	7	syntactic
1	anim-anim	plumber	by	nurses	avoid	cycling	GDLS_sing_syntactic	The plumber by the nurses avoid cycling.	1	4703106084	734834	14176931	60713817	2334761	2	7	6	5	7	syntactic
0	anim-anim	actors	by	authors	hate	farming	GSLS_C_plur_syntactic	The actors that the authors hate arrive.	0	4703106084	18120032	42845288	16538862	15602571	2	6	7	4	7	syntactic
8	anim-anim	vet	near	judges	dislikes	dancing	GSLD_C_sing_syntactic	The vet that the judges dislikes sits.	1	154954539	2597895	24677643	1451937	15565681	4	3	6	8	7	syntactic
2	anim-anim	nurse	by	lawyer	detest	skating	GDLD_sing_syntactic	The nurse by the lawyer detest skating.	1	4703106084	23875250	21493788	740903	1784648	2	5	6	6	7	syntactic
2	anim-anim	pilot	beside	athletes	detests	knitting	GSLD_sing_syntactic	The pilot beside the athletes detests knitting.	0	29718597	16262831	4726603	181255	2033048	6	5	8	7	8	syntactic
7	anim-anim	builders	by	dentists	dislike	dancing	GSLS_plur_syntactic	The builders by the dentists dislike dancing.	0	4703106084	5454568	1487700	6703610	15565681	2	8	8	7	7	syntactic
5	anim-anim	bankers	beside	judge	hates	acting	GDLS_plur_syntactic	The bankers beside the judge hates acting.	1	29718597	6179440	63704000	2416713	38536231	6	7	5	5	6	syntactic
5	anim-anim	chefs	near	actor	detests	knitting	GDLS_C_plur_syntactic	The chefs that the actor detests arrive.	0	154954539	752773	14665285	181255	2033048	4	5	5	7	8	syntactic
4	anim-anim	barber	near	baker	fears	cooking	GSLS_sing_syntactic	The barber near the baker fears cooking.	0	154954539	4668021	13610150	17721106	13672366	4	6	5	5	7	syntactic
7	anim-anim	plumber	by	authors	hate	climbing	GDLS_C_sing_syntactic	The plumber that the authors hate arrives.	0	4703106084	734834	42845288	16538862	7755370	2	7	7	4	8	syntactic
8	anim-anim	barber	beside	chef	honks	once	GDLD_sing_semantic	The barber beside the chef honks once.	1	29718597	4668021	2470923	0	267334111	6	6	4	5	4	semantic
9	anim-anim	bakers	near	nurses	detest	acting	GSLS_C_plur_syntactic	The bakers that the nurses detest die.	0	154954539	997597	14176931	740903	38536231	4	6	6	6	6	syntactic
4	anim-anim	barber	by	judge	dislikes	farming	GSLS_sing_semantic	The barber by the judge dislikes farming.	0	4703106084	4668021	63704000	1451937	15602571	2	6	5	8	7	semantic
0	anim-anim	farmer	beside	authors	fears	bowling	GSLD_C_sing_syntactic	The farmer that the authors fears prays.	1	29718597	20568429	42845288	17721106	2476732	6	6	7	5	7	syntactic
3	inanim-inanim	scooters	by	vans	honk	loudly	GSLS_plur_semantic	The scooters by the vans honk loudly.	0	4703106084	182717	963840	186601	5998778	2	8	4	4	6	semantic
2	anim-anim	doctors	by	lawyer	like	camping	GSLD_plur_syntactic	The doctors by the lawyer like camping.	0	4703106084	19521968	21493788	709849832	3430548	2	7	6	4	7	syntactic
6	inanim-anim	car	near	chef	honks	noisily	GSLD_sing_semantic	The car near the chef honks noisily.	0	154954539	71566944	2470923	0	807804	4	3	4	5	7	semantic
5	anim-anim	waiter	beside	teacher	dislikes	skiing	GSLS_C_sing_syntactic	The waiter that the teacher dislikes prays.	0	29718597	3340926	74147301	1451937	1934331	6	6	7	8	6	syntactic
9	anim-anim	nurses	near	athlete	dislikes	painting	GDLS_plur_syntactic	The nurses near the athlete dislikes painting.	1	154954539	14176931	3419291	1451937	32738623	4	6	7	8	8	syntactic
1	anim-anim	farmers	near	authors	honk	noisily	GDLD_plur_semantic	The farmers near the authors honk noisily.	1	154954539	33753767	42845288	186601	807804	4	7	7	4	7	semantic
8	anim-anim	authors	by	nurses	dislikes	dancing	GDLD_plur_syntactic	The authors by the nurses dislikes dancing.	1	4703106084	42845288	14176931	1451937	15565681	2	7	6	8	7	syntactic
7	anim-anim	nurses	near	painter	dislikes	yachting	GDLS_C_plur_syntactic	The nurses that the painter dislikes pray.	0	154954539	14176931	13065194	1451937	382785	4	6	7	8	8	syntactic
5	anim-anim	athlete	beside	nurse	detest	hunting	GDLD_C_sing_syntactic	The athlete that the nurse detest arrives.	1	29718597	3419291	23875250	740903	19801295	6	7	5	6	7	syntactic
4	anim-anim	vet	beside	waiters	like	skiing	GDLS_C_sing_syntactic	The vet that the waiters like sits.	0	29718597	2597895	1363954	709849832	1934331	6	3	7	4	6	syntactic
3	anim-anim	actors	near	athletes	prefer	gambling	GSLS_plur_syntactic	The actors near the athletes prefer gambling.	0	154954539	18120032	4726603	20278168	6130169	4	6	8	6	8	syntactic
7	inanim-inanim	taxis	near	scooters	fear	boxing	GDLD_plur_semantic	The taxis near the scooters fear boxing.	1	154954539	1073931	182717	83025936	2262574	4	5	8	4	6	semantic
9	anim-anim	waiter	beside	plumber	hate	shopping	GDLD_C_sing_syntactic	The waiter that the plumber hate dies.	1	29718597	3340926	734834	16538862	11206466	6	6	7	4	8	syntactic
6	inanim-inanim	van	near	truck	leaks	abruptly	GSLS_sing_semantic	The van near the truck leaks abruptly.	0	154954539	54213864	14274010	1935324	7262021	4	3	5	5	8	semantic
4	inanim-anim	tractor	near	waiter	dislikes	climbing	GDLS_sing_semantic	The tractor near the waiter dislikes climbing.	1	154954539	3282135	3340926	1451937	7755370	4	7	6	8	8	semantic
3	anim-anim	author	near	builder	detests	farming	GSLS_sing_syntactic	The author near the builder detests farming.	0	154954539	99092074	4915470	181255	15602571	4	6	7	7	7	syntactic
6	anim-inanim	bankers	by	taxis	brake	suddenly	GDLS_plur_semantic	The bankers by the taxis brake suddenly.	1	4703106084	6179440	1073931	4685005	58025537	2	7	5	5	8	semantic
4	anim-anim	vets	beside	judge	love	spinning	GSLD_C_plur_syntactic	The vets that the judge love pray.	1	29718597	262330	63704000	210137973	6978676	6	4	5	4	8	syntactic
5	anim-anim	plumbers	near	author	prefer	yachting	GSLD_plur_syntactic	The plumbers near the author prefer yachting.	0	154954539	543869	99092074	20278168	382785	4	8	6	6	8	syntactic
2	anim-anim	pilots	by	plumbers	hates	bowling	GDLD_C_plur_syntactic	The pilots that the plumbers hates pray.	1	4703106084	5455700	543869	2416713	2476732	2	6	8	5	7	syntactic
9	anim-anim	judges	by	nurses	fear	painting	GSLS_plur_semantic	The judges by the nurses fear painting.	0	4703106084	24677643	14176931	83025936	32738623	2	6	6	4	8	semantic
9	anim-anim	actor	by	barber	avoid	painting	GDLD_sing_syntactic	The actor by the barber avoid painting.	1	4703106084	14665285	4668021	60713817	32738623	2	5	6	5	8	syntactic
3	anim-inanim	barber	by	truck	honks	twice	GDLS_sing_semantic	The barber by the truck honks twice.	1	4703106084	4668021	14274010	0	36389658	2	6	5	5	5	semantic
2	inanim-anim	scooters	by	waiters	brake	noisily	GSLD_plur_semantic	The scooters by the waiters brake noisily.	0	4703106084	182717	1363954	4685005	807804	2	8	7	5	7	semantic
