	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	inanim-anim	car	near	author	loves	fishing	GDLS_sing_semantic	The car near the author loves fishing.	1	154954539	71566944	99092074	12028067	21745307	4	3	6	5	7	semantic
1	anim-anim	builders	beside	athlete	likes	skiing	GDLS_plur_syntactic	The builders beside the athlete likes skiing.	1	29718597	5454568	3419291	9285296	1934331	6	8	7	5	6	syntactic
1	anim-anim	farmers	near	bankers	prefer	driving	GSLS_C_plur_syntactic	The farmers that the bankers prefer die.	0	154954539	33753767	6179440	20278168	25592961	4	7	7	6	7	syntactic
0	anim-anim	vets	near	athlete	avoids	gambling	GDLS_C_plur_syntactic	The vets that the athlete avoids die.	0	154954539	262330	3419291	3608938	6130169	4	4	7	6	8	syntactic
8	anim-anim	farmers	by	athletes	avoids	knitting	GDLD_plur_syntactic	The farmers by the athletes avoids knitting.	1	4703106084	33753767	4726603	3608938	2033048	2	7	8	6	8	syntactic
8	anim-anim	farmers	beside	barber	love	camping	GSLD_plur_syntactic	The farmers beside the barber love camping.	0	29718597	33753767	4668021	210137973	3430548	6	7	6	4	7	syntactic
5	anim-anim	painters	near	bankers	detest	yachting	GSLS_plur_semantic	The painters near the bankers detest yachting.	0	154954539	7084827	6179440	740903	382785	4	8	7	6	8	semantic
1	anim-anim	athlete	near	lawyer	like	studying	GDLD_sing_syntactic	The athlete near the lawyer like studying.	1	154954539	3419291	21493788	709849832	19754110	4	7	6	4	8	syntactic
5	inanim-inanim	scooter	beside	bus	prefers	driving	GDLD_sing_semantic	The scooter beside the bus prefers driving.	1	29718597	405037	19370874	4149558	25592961	6	7	3	7	7	semantic
3	inanim-inanim	taxi	beside	tractor	leaks	suddenly	GSLS_sing_semantic	The taxi beside the tractor leaks suddenly.	0	29718597	4478068	3282135	1935324	58025537	6	4	7	5	8	semantic
5	anim-inanim	vets	beside	scooters	malfunction	abruptly	GDLS_plur_semantic	The vets beside the scooters malfunction abruptly.	1	29718597	262330	182717	818548	7262021	6	4	8	11	8	semantic
5	anim-anim	doctors	by	painter	likes	knitting	GDLS_C_plur_syntactic	The doctors that the painter likes arrive.	0	4703106084	19521968	13065194	9285296	2033048	2	7	7	5	8	syntactic
0	inanim-inanim	vans	near	cars	fear	dancing	GDLD_plur_semantic	The vans near the cars fear dancing.	1	154954539	963840	24371897	83025936	15565681	4	4	4	4	7	semantic
2	anim-anim	authors	beside	judge	dislikes	acting	GDLS_plur_syntactic	The authors beside the judge dislikes acting.	1	29718597	42845288	63704000	1451937	38536231	6	7	5	8	6	syntactic
2	inanim-anim	buses	by	actors	dislike	acting	GDLS_plur_semantic	The buses by the actors dislike acting.	1	4703106084	4213326	18120032	6703610	38536231	2	5	6	7	6	semantic
4	anim-anim	tailors	by	barbers	love	shopping	GSLS_plur_syntactic	The tailors by the barbers love shopping.	0	4703106084	1121681	607437	210137973	11206466	2	7	7	4	8	syntactic
8	anim-anim	baker	beside	vet	hates	boxing	GSLS_sing_syntactic	The baker beside the vet hates boxing.	0	29718597	13610150	2597895	2416713	2262574	6	5	3	5	6	syntactic
1	anim-anim	bankers	beside	barbers	leak	abruptly	GDLD_plur_semantic	The bankers beside the barbers leak abruptly.	1	29718597	6179440	607437	3272091	7262021	6	7	7	4	8	semantic
2	anim-anim	pilot	beside	nurses	love	farming	GDLS_C_sing_syntactic	The pilot that the nurses love sits.	0	29718597	16262831	14176931	210137973	15602571	6	5	6	4	7	syntactic
2	anim-inanim	waiters	near	vans	love	knitting	GSLD_plur_semantic	The waiters near the vans love knitting.	0	154954539	1363954	963840	210137973	2033048	4	7	4	4	8	semantic
9	anim-anim	nurses	beside	bankers	dislikes	hunting	GDLD_C_plur_syntactic	The nurses that the bankers dislikes pray.	1	29718597	14176931	6179440	1451937	19801295	6	6	7	8	7	syntactic
5	anim-anim	dentist	by	plumbers	hate	painting	GDLS_C_sing_syntactic	The dentist that the plumbers hate arrives.	0	4703106084	3198534	543869	16538862	32738623	2	7	8	4	8	syntactic
3	anim-anim	doctor	near	judge	rusts	suddenly	GDLD_sing_semantic	The doctor near the judge rusts suddenly.	1	154954539	52110730	63704000	219876	58025537	4	6	5	5	8	semantic
5	anim-anim	farmer	near	waiters	fears	knitting	GSLD_sing_syntactic	The farmer near the waiters fears knitting.	0	154954539	20568429	1363954	17721106	2033048	4	6	7	5	8	syntactic
6	anim-anim	lawyer	beside	doctors	hate	fencing	GDLS_sing_syntactic	The lawyer beside the doctors hate fencing.	1	29718597	21493788	19521968	16538862	1887055	6	6	7	4	7	syntactic
3	anim-anim	nurse	near	lawyer	fear	boxing	GDLD_C_sing_syntactic	The nurse that the lawyer fear prays.	1	154954539	23875250	21493788	83025936	2262574	4	5	6	4	6	syntactic
5	anim-anim	athlete	near	nurse	likes	hunting	GSLS_sing_semantic	The athlete near the nurse likes hunting.	0	154954539	3419291	23875250	9285296	19801295	4	7	5	5	7	semantic
2	anim-anim	plumbers	beside	lawyers	loves	camping	GDLD_C_plur_syntactic	The plumbers that the lawyers loves arrive.	1	29718597	543869	15702570	12028067	3430548	6	8	7	5	7	syntactic
7	anim-anim	dentists	beside	painter	dislike	boxing	GSLD_plur_syntactic	The dentists beside the painter dislike boxing.	0	29718597	1487700	13065194	6703610	2262574	6	8	7	7	6	syntactic
9	inanim-anim	trucks	near	builders	rust	abruptly	GSLD_plur_semantic	The trucks near the builders rust abruptly.	0	154954539	6808013	5454568	3598446	7262021	4	6	8	4	8	semantic
5	anim-anim	vets	beside	bakers	fear	climbing	GSLS_C_plur_syntactic	The vets that the bakers fear arrive.	0	29718597	262330	997597	83025936	7755370	6	4	6	4	8	syntactic
6	anim-anim	athletes	beside	teacher	hate	fencing	GSLD_C_plur_syntactic	The athletes that the teacher hate sit.	1	29718597	4726603	74147301	16538862	1887055	6	8	7	4	7	syntactic
7	anim-anim	waiter	by	banker	love	knitting	GDLD_C_sing_syntactic	The waiter that the banker love sits.	1	4703106084	3340926	5135467	210137973	2033048	2	6	6	4	8	syntactic
0	anim-anim	waiter	near	painter	likes	dancing	GSLS_C_sing_syntactic	The waiter that the painter likes dies.	0	154954539	3340926	13065194	9285296	15565681	4	6	7	5	7	syntactic
0	anim-anim	actors	near	painters	like	shopping	GSLS_plur_syntactic	The actors near the painters like shopping.	0	154954539	18120032	7084827	709849832	11206466	4	6	8	4	8	syntactic
7	anim-anim	actor	by	painters	love	bowling	GDLS_sing_syntactic	The actor by the painters love bowling.	1	4703106084	14665285	7084827	210137973	2476732	2	5	8	4	7	syntactic
3	anim-anim	baker	by	dentist	love	fencing	GDLD_sing_syntactic	The baker by the dentist love fencing.	1	4703106084	13610150	3198534	210137973	1887055	2	5	7	4	7	syntactic
4	anim-anim	tailor	near	nurse	prefers	dancing	GSLS_C_sing_syntactic	The tailor that the nurse prefers prays.	0	154954539	3371396	23875250	4149558	15565681	4	6	5	7	7	syntactic
3	anim-inanim	painter	beside	van	detests	studying	GSLD_sing_semantic	The painter beside the van detests studying.	0	29718597	13065194	54213864	181255	19754110	6	7	3	7	8	semantic
