	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	author	beside	nurses	hates	climbing	GSLD_sing_syntactic	The author beside the nurses hates climbing.	0	29718597	99092074	14176931	2416713	7755370	6	6	6	5	8	syntactic
5	anim-anim	barbers	by	vet	likes	cycling	GDLS_C_plur_syntactic	The barbers that the vet likes sit.	0	4703106084	607437	2597895	9285296	2334761	2	7	3	5	7	syntactic
1	anim-anim	judges	near	bankers	prefers	fishing	GDLD_C_plur_syntactic	The judges that the bankers prefers pray.	1	154954539	24677643	6179440	4149558	21745307	4	6	7	7	7	syntactic
9	inanim-anim	taxis	near	painters	leak	abruptly	GSLD_plur_semantic	The taxis near the painters leak abruptly.	0	154954539	1073931	7084827	3272091	7262021	4	5	8	4	8	semantic
4	inanim-inanim	cars	beside	scooters	hate	fencing	GDLD_plur_semantic	The cars beside the scooters hate fencing.	1	29718597	24371897	182717	16538862	1887055	6	4	8	4	7	semantic
9	anim-anim	tailors	beside	vet	loves	bowling	GDLS_plur_syntactic	The tailors beside the vet loves bowling.	1	29718597	1121681	2597895	12028067	2476732	6	7	3	5	7	syntactic
4	anim-anim	judges	by	doctor	fears	hunting	GDLS_C_plur_syntactic	The judges that the doctor fears die.	0	4703106084	24677643	52110730	17721106	19801295	2	6	6	5	7	syntactic
2	anim-anim	plumber	by	judge	loves	cooking	GSLS_sing_semantic	The plumber by the judge loves cooking.	0	4703106084	734834	63704000	12028067	13672366	2	7	5	5	7	semantic
8	anim-inanim	nurses	by	trucks	detest	sailing	GSLD_plur_semantic	The nurses by the trucks detest sailing.	0	4703106084	14176931	6808013	740903	8731451	2	6	6	6	7	semantic
8	anim-anim	dentist	by	builders	hate	cycling	GDLS_sing_syntactic	The dentist by the builders hate cycling.	1	4703106084	3198534	5454568	16538862	2334761	2	7	8	4	7	syntactic
3	anim-anim	dentists	by	authors	detests	climbing	GDLD_plur_syntactic	The dentists by the authors detests climbing.	1	4703106084	1487700	42845288	181255	7755370	2	8	7	7	8	syntactic
4	anim-anim	chef	beside	nurses	detests	bowling	GSLD_C_sing_syntactic	The chef that the nurses detests sits.	1	29718597	2470923	14176931	181255	2476732	6	4	6	7	7	syntactic
3	anim-anim	vets	beside	dentist	like	fishing	GSLD_plur_syntactic	The vets beside the dentist like fishing.	0	29718597	262330	3198534	709849832	21745307	6	4	7	4	7	syntactic
5	anim-anim	authors	near	chef	love	skating	GSLD_plur_syntactic	The authors near the chef love skating.	0	154954539	42845288	2470923	210137973	1784648	4	7	4	4	7	syntactic
6	anim-anim	builder	beside	bankers	like	driving	GDLS_C_sing_syntactic	The builder that the bankers like arrives.	0	29718597	4915470	6179440	709849832	25592961	6	7	7	4	7	syntactic
2	anim-anim	bankers	near	lawyers	like	driving	GSLS_plur_semantic	The bankers near the lawyers like driving.	0	154954539	6179440	15702570	709849832	25592961	4	7	7	4	7	semantic
7	anim-anim	waiters	beside	bankers	love	bowling	GSLS_C_plur_syntactic	The waiters that the bankers love arrive.	0	29718597	1363954	6179440	210137973	2476732	6	7	7	4	7	syntactic
5	anim-anim	teacher	beside	nurse	detests	painting	GSLS_sing_syntactic	The teacher beside the nurse detests painting.	0	29718597	74147301	23875250	181255	32738623	6	7	5	7	8	syntactic
8	anim-anim	bakers	near	athlete	dislikes	cycling	GDLS_plur_syntactic	The bakers near the athlete dislikes cycling.	1	154954539	997597	3419291	1451937	2334761	4	6	7	8	7	syntactic
9	anim-anim	tailor	near	dentist	like	camping	GDLD_C_sing_syntactic	The tailor that the dentist like dies.	1	154954539	3371396	3198534	709849832	3430548	4	6	7	4	7	syntactic
9	anim-anim	lawyers	by	painters	rust	abruptly	GDLD_plur_semantic	The lawyers by the painters rust abruptly.	1	4703106084	15702570	7084827	3598446	7262021	2	7	8	4	8	semantic
0	anim-anim	waiter	by	athlete	prefer	cooking	GDLD_sing_syntactic	The waiter by the athlete prefer cooking.	1	4703106084	3340926	3419291	20278168	13672366	2	6	7	6	7	syntactic
3	anim-anim	barbers	beside	bakers	prefer	painting	GSLS_plur_syntactic	The barbers beside the bakers prefer painting.	0	29718597	607437	997597	20278168	32738623	6	7	6	6	8	syntactic
9	anim-anim	nurses	beside	tailor	detest	gambling	GSLD_C_plur_syntactic	The nurses that the tailor detest sit.	1	29718597	14176931	3371396	740903	6130169	6	6	6	6	8	syntactic
3	anim-anim	dentist	near	athletes	dislikes	skiing	GSLD_sing_syntactic	The dentist near the athletes dislikes skiing.	0	154954539	3198534	4726603	1451937	1934331	4	7	8	8	6	syntactic
0	inanim-inanim	buses	near	tractors	rust	suddenly	GSLS_plur_semantic	The buses near the tractors rust suddenly.	0	154954539	4213326	1908544	3598446	58025537	4	5	8	4	8	semantic
7	anim-inanim	lawyers	beside	taxis	leak	suddenly	GDLS_plur_semantic	The lawyers beside the taxis leak suddenly.	1	29718597	15702570	1073931	3272091	58025537	6	7	5	4	8	semantic
8	anim-inanim	athlete	by	van	malfunctions	suddenly	GDLS_sing_semantic	The athlete by the van malfunctions suddenly.	1	4703106084	3419291	54213864	327422	58025537	2	7	3	12	8	semantic
8	anim-anim	pilots	beside	dentists	hate	cooking	GSLS_plur_syntactic	The pilots beside the dentists hate cooking.	0	29718597	5455700	1487700	16538862	13672366	6	6	8	4	7	syntactic
5	anim-anim	dentists	near	authors	fear	climbing	GSLS_C_plur_syntactic	The dentists that the authors fear die.	0	154954539	1487700	42845288	83025936	7755370	4	8	7	4	8	syntactic
9	inanim-anim	scooter	near	waiter	malfunctions	suddenly	GSLD_sing_semantic	The scooter near the waiter malfunctions suddenly.	0	154954539	405037	3340926	327422	58025537	4	7	6	12	8	semantic
