	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
6560534	anim-anim	athletes	by	barber	likes	knitting	GDLS_plur_syntactic	The athletes by the barber likes knitting.	1	4703106084	4726603	4668021	9285296	2033048	2	8	6	5	8	syntactic	0	0
1544485	inanim-inanim	van	near	truck	hates	hunting	GDLD_sing_semantic	The van near the truck hates hunting.	1	154954539	54213864	14274010	2416713	19801295	4	3	5	5	7	semantic	0	0
3104910	anim-anim	lawyers	beside	teacher	hate	driving	GSLD_plur_syntactic	The lawyers beside the teacher hate driving.	0	29718597	15702570	74147301	16538862	25592961	6	7	7	4	7	syntactic	0	0
8047430	anim-anim	pilot	near	vets	dislike	sailing	GDLS_sing_syntactic	The pilot near the vets dislike sailing.	1	154954539	16262831	262330	6703610	8731451	4	5	4	7	7	syntactic	0	0
10472024	anim-anim	authors	near	tailors	knows	english	GDLD_plur_syntactic	The authors near the tailors knows English.	1	154954539	42845288	1121681	50729807	195298116	4	7	7	5	7	syntactic	0	0
1919426	anim-anim	chef	by	pilot	dislikes	fencing	GSLS_sing_syntactic	The chef by the pilot dislikes fencing.	0	4703106084	2470923	16262831	1451937	1887055	2	4	5	8	7	syntactic	0	0
1387730	anim-inanim	lawyers	beside	cranes	love	dancing	GSLD_plur_semantic	The lawyers beside the cranes love dancing.	0	29718597	15702570	1511645	210137973	15565681	6	7	6	4	7	semantic	0	0
1497489	anim-anim	painters	near	dentists	honk	noisily	GDLD_plur_semantic	The painters near the dentists honk noisily.	1	154954539	7084827	1487700	186601	807804	4	8	8	4	7	semantic	0	0
926689	anim-anim	tailors	that	authors	admire	smile	GSLS_C_plur_syntactic	The tailors that the authors admire smile.	0	8000768228	1121681	42845288	6461497	32358171	4	7	7	6	5	syntactic	0	0
10087921	anim-anim	athlete	that	pilot	like	moves	GDLD_C_sing_syntactic	The athlete that the pilot like moves.	1	8000768228	3419291	16262831	709849832	24787121	4	7	5	4	5	syntactic	23	0
792731	anim-anim	painter	that	actor	admires	studies	GSLS_C_sing_syntactic	The painter that the actor admires studies.	0	8000768228	13065194	14665285	929819	159772512	4	7	5	7	7	syntactic	0	0
1361824	anim-inanim	teacher	near	jeep	knows	english	GSLD_sing_semantic	The teacher near the jeep knows English.	0	154954539	74147301	2009598	50729807	195298116	4	7	4	5	7	semantic	50	0
576408	anim-anim	bankers	by	lawyers	like	painting	GSLS_plur_syntactic	The bankers by the lawyers like painting.	0	4703106084	6179440	15702570	709849832	32738623	2	7	7	4	8	syntactic	0	78
1362422	anim-inanim	author	near	jeep	admires	humility	GSLD_sing_semantic	The author near the jeep admires humility.	0	154954539	99092074	2009598	929819	5981773	4	6	4	7	8	semantic	0	0
2812433	anim-anim	farmers	that	doctor	like	study	GSLD_C_plur_syntactic	The farmers that the doctor like study.	1	8000768228	33753767	52110730	709849832	251146114	4	7	6	4	5	syntactic	101	27
1329873	inanim-inanim	vans	beside	jeeps	skid	noisily	GSLS_plur_semantic	The vans beside the jeeps skid noisily.	0	29718597	963840	406341	816187	807804	6	4	5	4	7	semantic	0	0
8361803	anim-anim	painters	that	bakers	admires	pray	GDLD_C_plur_syntactic	The painters that the bakers admires pray.	1	8000768228	7084827	997597	929819	20289141	4	8	6	7	4	syntactic	0	0
1407814	anim-inanim	teacher	beside	scooter	crashes	abruptly	GDLS_sing_semantic	The teacher beside the scooter crashes abruptly.	1	29718597	74147301	405037	1060077	7262021	6	7	7	7	8	semantic	0	0
7665075	anim-anim	athletes	that	plumber	admires	turn	GDLS_C_plur_syntactic	The athletes that the plumber admires turn.	0	8000768228	4726603	734834	929819	134505772	4	8	7	7	4	syntactic	0	0
6875064	anim-anim	actor	near	dentists	hate	yachting	GDLS_sing_syntactic	The actor near the dentists hate yachting.	1	154954539	14665285	1487700	16538862	382785	4	5	8	4	8	syntactic	0	0
4436241	anim-anim	waiter	that	nurses	likes	studies	GSLD_C_sing_syntactic	The waiter that the nurses likes studies.	1	8000768228	3340926	14176931	9285296	159772512	4	6	6	5	7	syntactic	0	0
3201275	anim-anim	doctors	that	teacher	admire	study	GSLD_C_plur_syntactic	The doctors that the teacher admire study.	1	8000768228	19521968	74147301	6461497	251146114	4	7	7	6	5	syntactic	0	0
10217559	anim-anim	nurses	that	pilots	admires	move	GDLD_C_plur_syntactic	The nurses that the pilots admires move.	1	8000768228	14176931	5455700	929819	93962800	4	6	6	7	4	syntactic	0	0
2492558	anim-anim	tailor	beside	vet	dislikes	cycling	GSLS_sing_syntactic	The tailor beside the vet dislikes cycling.	0	29718597	3371396	2597895	1451937	2334761	6	6	3	8	7	syntactic	0	0
10206721	anim-anim	author	that	pilot	know	smiles	GDLD_C_sing_syntactic	The author that the pilot know smiles.	1	8000768228	99092074	16262831	405542218	5542164	4	6	5	4	6	syntactic	0	0
