	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1126929	anim-anim	dentists	that	barbers	hate	study	GSLS_C_plur_syntactic	The dentists that the barbers hate study.	0	8000768228	1487700	607437	16538862	251146114	4	8	7	4	5	syntactic	0	0
1444337	inanim-anim	van	by	lawyer	hates	skating	GDLS_sing_semantic	The van by the lawyer hates skating.	1	4703106084	54213864	21493788	2416713	1784648	2	3	6	5	7	semantic	0	0
3630017	anim-anim	athlete	that	bankers	dislikes	coughs	GSLD_C_sing_syntactic	The athlete that the bankers dislikes coughs.	1	8000768228	3419291	6179440	1451937	582381	4	7	7	8	6	syntactic	0	0
1435514	inanim-anim	jeeps	beside	teachers	hate	dancing	GDLS_plur_semantic	The jeeps beside the teachers hate dancing.	1	29718597	406341	73279702	16538862	15565681	6	5	8	4	7	semantic	0	0
1523372	anim-anim	chefs	beside	judges	love	walking	GSLS_plur_syntactic	The chefs beside the judges love walking.	0	29718597	752773	24677643	210137973	30746983	6	5	6	4	7	syntactic	0	0
8789532	anim-anim	teachers	beside	lawyers	likes	bowling	GDLD_plur_syntactic	The teachers beside the lawyers likes bowling.	1	29718597	73279702	15702570	9285296	2476732	6	8	7	5	7	syntactic	0	0
1014766	anim-anim	pilot	by	banker	loves	camping	GSLS_sing_syntactic	The pilot by the banker loves camping.	0	4703106084	16262831	5135467	12028067	3430548	2	5	6	5	7	syntactic	0	0
1330352	inanim-inanim	buses	by	tractors	skid	loudly	GSLS_plur_semantic	The buses by the tractors skid loudly.	0	4703106084	4213326	1908544	816187	5998778	2	5	8	4	6	semantic	0	0
3901185	anim-anim	banker	that	barbers	admires	smiles	GSLD_C_sing_syntactic	The banker that the barbers admires smiles.	1	8000768228	5135467	607437	929819	5542164	4	6	7	7	6	syntactic	0	0
1523504	anim-anim	dentists	near	vets	smash	loudly	GDLD_plur_semantic	The dentists near the vets smash loudly.	1	154954539	1487700	262330	1655337	5998778	4	8	4	5	6	semantic	0	0
1368275	anim-inanim	authors	beside	tractors	like	shopping	GSLD_plur_semantic	The authors beside the tractors like shopping.	0	29718597	42845288	1908544	709849832	11206466	6	7	8	4	8	semantic	84	0
1388872	anim-inanim	author	by	crane	loves	farming	GSLD_sing_semantic	The author by the crane loves farming.	0	4703106084	99092074	5664326	12028067	15602571	2	6	5	5	7	semantic	0	0
7985822	anim-anim	lawyer	beside	vets	dislike	cycling	GDLS_sing_syntactic	The lawyer beside the vets dislike cycling.	1	29718597	21493788	262330	6703610	2334761	6	6	4	7	7	syntactic	0	0
6140513	anim-anim	athlete	that	actors	hate	laughs	GDLS_C_sing_syntactic	The athlete that the actors hate laughs.	0	8000768228	3419291	18120032	16538862	2942362	4	7	6	4	6	syntactic	0	0
8765186	anim-anim	athletes	by	lawyers	likes	fencing	GDLD_plur_syntactic	The athletes by the lawyers likes fencing.	1	4703106084	4726603	15702570	9285296	1887055	2	8	7	5	7	syntactic	0	0
1331571	inanim-inanim	taxi	near	scooter	smashes	suddenly	GSLS_sing_semantic	The taxi near the scooter smashes suddenly.	0	154954539	4478068	405037	177467	58025537	4	4	7	7	8	semantic	0	0
7605697	anim-anim	dentists	that	plumber	loves	cough	GDLS_C_plur_syntactic	The dentists that the plumber loves cough.	0	8000768228	1487700	734834	12028067	5632779	4	8	7	5	5	syntactic	0	0
1387019	anim-inanim	teachers	beside	cranes	love	shopping	GSLD_plur_semantic	The teachers beside the cranes love shopping.	0	29718597	73279702	1511645	210137973	11206466	6	8	6	4	8	semantic	0	0
1498882	anim-anim	barbers	by	dentists	brake	abruptly	GDLD_plur_semantic	The barbers by the dentists brake abruptly.	1	4703106084	607437	1487700	4685005	7262021	2	7	8	5	8	semantic	0	0
2007889	anim-anim	farmer	that	plumber	loves	studies	GSLS_C_sing_syntactic	The farmer that the plumber loves studies.	0	8000768228	20568429	734834	12028067	159772512	4	6	7	5	7	syntactic	0	0
1412052	inanim-anim	buses	by	bakers	like	painting	GDLS_plur_semantic	The buses by the bakers like painting.	1	4703106084	4213326	997597	709849832	32738623	2	5	6	4	8	semantic	0	0
9565690	anim-anim	baker	by	dentist	dislike	boxing	GDLD_sing_syntactic	The baker by the dentist dislike boxing.	1	4703106084	13610150	3198534	6703610	2262574	2	5	7	7	6	syntactic	0	0
