	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
2782584	anim-anim	doctors	by	baker	admire	loyalty	GSLD_plur_syntactic	The doctors by the baker admire loyalty.	0	4703106084	19521968	13610150	6461497	15810585	2	7	5	6	7	syntactic	0	0
1567086	inanim-inanim	trucks	near	vans	dislike	walking	GDLD_plur_semantic	The trucks near the vans dislike walking.	1	154954539	6808013	963840	6703610	30746983	4	6	4	7	7	semantic	0	0
4764440	anim-anim	farmer	beside	plumbers	dislikes	acting	GSLD_sing_syntactic	The farmer beside the plumbers dislikes acting.	0	29718597	20568429	543869	1451937	38536231	6	6	8	8	6	syntactic	0	0
8943169	anim-anim	bankers	that	actors	dislikes	swim	GDLD_C_plur_syntactic	The bankers that the actors dislikes swim.	1	8000768228	6179440	18120032	1451937	6237963	4	7	6	8	4	syntactic	0	0
1189467	anim-anim	judge	that	barber	admires	studies	GSLS_C_sing_syntactic	The judge that the barber admires studies.	0	8000768228	63704000	4668021	929819	159772512	4	5	6	7	7	syntactic	0	0
9501233	anim-anim	nurse	that	chef	dislike	moves	GDLD_C_sing_syntactic	The nurse that the chef dislike moves.	1	8000768228	23875250	2470923	6703610	24787121	4	5	4	7	5	syntactic	0	0
2255121	anim-anim	athlete	that	waiter	hates	runs	GSLS_C_sing_syntactic	The athlete that the waiter hates runs.	0	8000768228	3419291	3340926	2416713	26702428	4	7	6	5	4	syntactic	0	0
5761222	anim-anim	actors	near	farmer	loves	shopping	GDLS_plur_syntactic	The actors near the farmer loves shopping.	1	154954539	18120032	20568429	12028067	11206466	4	6	6	5	8	syntactic	0	0
513604	anim-anim	vets	near	teachers	dislike	cooking	GSLS_plur_syntactic	The vets near the teachers dislike cooking.	0	154954539	262330	73279702	6703610	13672366	4	4	8	7	7	syntactic	0	0
2925220	anim-anim	barbers	near	doctor	admire	honor	GSLD_plur_syntactic	The barbers near the doctor admire honor.	0	154954539	607437	52110730	6461497	30299052	4	7	6	6	5	syntactic	0	0
9784033	anim-anim	plumber	that	judge	hate	leaves	GDLD_C_sing_syntactic	The plumber that the judge hate leaves.	1	8000768228	734834	63704000	16538862	59706459	4	7	5	4	6	syntactic	0	0
