	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
5852452	anim-anim	farmers	near	farmer	admires	honor	GDLS_plur_syntactic	The farmers near the farmer admires honor.	1	154954539	33753767	20568429	929819	30299052	4	7	6	7	5	syntactic	0	0
1450838	inanim-anim	scooters	by	actors	love	spinning	GDLS_plur_semantic	The scooters by the actors love spinning.	1	4703106084	182717	18120032	210137973	6978676	2	8	6	4	8	semantic	0	0
1481350	anim-anim	plumber	near	lawyer	brakes	abruptly	GDLD_sing_semantic	The plumber near the lawyer brakes abruptly.	1	154954539	734834	21493788	2506876	7262021	4	7	6	6	8	semantic	0	0
1332275	inanim-inanim	trucks	by	vans	honk	once	GSLS_plur_semantic	The trucks by the vans honk once.	0	4703106084	6808013	963840	186601	267334111	2	6	4	4	4	semantic	0	0
1287392	anim-anim	plumber	by	chef	dislikes	fishing	GSLS_sing_syntactic	The plumber by the chef dislikes fishing.	0	4703106084	734834	2470923	1451937	21745307	2	7	4	8	7	syntactic	0	0
9639729	anim-anim	painter	that	dentist	dislike	lies	GDLD_C_sing_syntactic	The painter that the dentist dislike lies.	1	8000768228	13065194	3198534	6703610	48941300	4	7	7	7	4	syntactic	0	0
1572448	inanim-inanim	taxis	near	cranes	dislike	farming	GDLD_plur_semantic	The taxis near the cranes dislike farming.	1	154954539	1073931	1511645	6703610	15602571	4	5	6	7	7	semantic	0	0
9016592	anim-anim	pilot	near	actor	know	french	GDLD_sing_syntactic	The pilot near the actor know French.	1	154954539	16262831	14665285	405542218	154091688	4	5	5	4	6	syntactic	0	0
6726922	anim-anim	teachers	by	chef	dislikes	studying	GDLS_plur_syntactic	The teachers by the chef dislikes studying.	1	4703106084	73279702	2470923	1451937	19754110	2	8	4	8	8	syntactic	0	0
5272072	anim-anim	tailors	beside	vet	dislike	painting	GSLD_plur_syntactic	The tailors beside the vet dislike painting.	0	29718597	1121681	2597895	6703610	32738623	6	7	3	7	8	syntactic	0	0
1406352	anim-inanim	doctors	near	tractors	smash	loudly	GDLS_plur_semantic	The doctors near the tractors smash loudly.	1	154954539	19521968	1908544	1655337	5998778	4	7	8	5	6	semantic	0	0
7381953	anim-anim	chefs	that	painter	knows	smile	GDLS_C_plur_syntactic	The chefs that the painter knows smile.	0	8000768228	752773	13065194	50729807	32358171	4	5	7	5	5	syntactic	0	0
9306832	anim-anim	doctor	near	barber	dislike	farming	GDLD_sing_syntactic	The doctor near the barber dislike farming.	1	154954539	52110730	4668021	6703610	15602571	4	6	6	7	7	syntactic	0	0
1429560	inanim-anim	scooter	near	farmer	loves	farming	GDLS_sing_semantic	The scooter near the farmer loves farming.	1	154954539	405037	20568429	12028067	15602571	4	7	6	5	7	semantic	0	0
1369301	anim-inanim	lawyers	beside	tractors	admire	beauty	GSLD_plur_semantic	The lawyers beside the tractors admire beauty.	0	29718597	15702570	1908544	6461497	48841623	6	7	8	6	6	semantic	0	0
1343290	anim-anim	doctors	beside	dentists	dislike	hunting	GSLS_plur_syntactic	The doctors beside the dentists dislike hunting.	0	29718597	19521968	1487700	6703610	19801295	6	7	8	7	7	syntactic	0	0
9067409	anim-anim	actors	that	authors	likes	study	GDLD_C_plur_syntactic	The actors that the authors likes study.	1	8000768228	18120032	42845288	9285296	251146114	4	6	7	5	5	syntactic	0	0
9400338	anim-anim	waiters	beside	barbers	loves	fencing	GDLD_plur_syntactic	The waiters beside the barbers loves fencing.	1	29718597	1363954	607437	12028067	1887055	6	7	7	5	7	syntactic	0	0
9065921	anim-anim	actor	that	author	hate	arrives	GDLD_C_sing_syntactic	The actor that the author hate arrives.	1	8000768228	14665285	99092074	16538862	6366129	4	5	6	4	7	syntactic	0	0
1329632	inanim-inanim	tractors	beside	jeeps	crash	loudly	GSLS_plur_semantic	The tractors beside the jeeps crash loudly.	0	29718597	1908544	406341	6995312	5998778	6	8	5	5	6	semantic	0	0
528398	anim-anim	plumber	near	teacher	admires	humility	GSLS_sing_syntactic	The plumber near the teacher admires humility.	0	154954539	734834	74147301	929819	5981773	4	7	7	7	8	syntactic	0	0
4040565	anim-anim	authors	that	chef	admire	sit	GSLD_C_plur_syntactic	The authors that the chef admire sit.	1	8000768228	42845288	2470923	6461497	40245691	4	7	4	6	3	syntactic	0	0
1330923	inanim-inanim	van	near	tractor	brakes	suddenly	GSLS_sing_semantic	The van near the tractor brakes suddenly.	0	154954539	54213864	3282135	2506876	58025537	4	3	7	6	8	semantic	0	0
1361441	anim-inanim	authors	by	jeeps	hate	skiing	GSLD_plur_semantic	The authors by the jeeps hate skiing.	0	4703106084	42845288	406341	16538862	1934331	2	7	5	4	6	semantic	0	0
2150864	anim-anim	teachers	near	tailors	dislike	farming	GSLS_plur_syntactic	The teachers near the tailors dislike farming.	0	154954539	73279702	1121681	6703610	15602571	4	8	7	7	7	syntactic	0	0
1828961	anim-anim	waiter	that	painter	loves	leaves	GSLS_C_sing_syntactic	The waiter that the painter loves leaves.	0	8000768228	3340926	13065194	12028067	59706459	4	6	7	5	6	syntactic	0	0
1337246	anim-inanim	farmer	beside	bus	dislikes	spinning	GSLD_sing_semantic	The farmer beside the bus dislikes spinning.	0	29718597	20568429	19370874	1451937	6978676	6	6	3	8	8	semantic	0	0
1493437	anim-anim	pilot	beside	barber	smashes	noisily	GDLD_sing_semantic	The pilot beside the barber smashes noisily.	1	29718597	16262831	4668021	177467	807804	6	5	6	7	7	semantic	0	0
1328068	inanim-inanim	bus	beside	truck	crashes	loudly	GSLS_sing_semantic	The bus beside the truck crashes loudly.	0	29718597	19370874	14274010	1060077	5998778	6	3	5	7	6	semantic	0	0
4817428	anim-anim	judge	near	plumbers	likes	gambling	GSLD_sing_syntactic	The judge near the plumbers likes gambling.	0	154954539	63704000	543869	9285296	6130169	4	5	8	5	8	syntactic	0	0
8575297	anim-anim	nurses	that	farmers	hates	cough	GDLD_C_plur_syntactic	The nurses that the farmers hates cough.	1	8000768228	14176931	33753767	2416713	5632779	4	6	7	5	5	syntactic	0	0
4315501	anim-anim	waiter	that	judges	knows	lies	GSLD_C_sing_syntactic	The waiter that the judges knows lies.	1	8000768228	3340926	24677643	50729807	48941300	4	6	6	5	4	syntactic	0	0
6673121	anim-anim	waiters	that	barber	hates	die	GDLS_C_plur_syntactic	The waiters that the barber hates die.	0	8000768228	1363954	4668021	2416713	104147370	4	7	6	5	3	syntactic	0	0
3577170	anim-anim	painters	near	author	like	skating	GSLD_plur_syntactic	The painters near the author like skating.	0	154954539	7084827	99092074	709849832	1784648	4	8	6	4	7	syntactic	44	0
1728977	anim-anim	athletes	that	painters	dislike	study	GSLS_C_plur_syntactic	The athletes that the painters dislike study.	0	8000768228	4726603	7084827	6703610	251146114	4	8	8	7	5	syntactic	0	0
7808837	anim-anim	chef	that	tailors	admire	leaves	GDLS_C_sing_syntactic	The chef that the tailors admire leaves.	0	8000768228	2470923	1121681	6461497	59706459	4	4	7	6	6	syntactic	0	0
4452177	anim-anim	chefs	that	nurse	know	arrive	GSLD_C_plur_syntactic	The chefs that the nurse know arrive.	1	8000768228	752773	23875250	405542218	19261937	4	5	5	4	6	syntactic	0	0
252665	anim-anim	barbers	that	doctors	know	die	GSLS_C_plur_syntactic	The barbers that the doctors know die.	0	8000768228	607437	19521968	405542218	104147370	4	7	7	4	3	syntactic	0	77
1398985	inanim-anim	tractor	near	author	crashes	noisily	GSLD_sing_semantic	The tractor near the author crashes noisily.	0	154954539	3282135	99092074	1060077	807804	4	7	6	7	7	semantic	0	0
1477985	anim-anim	nurses	beside	teachers	brake	noisily	GDLD_plur_semantic	The nurses beside the teachers brake noisily.	1	29718597	14176931	73279702	4685005	807804	6	6	8	5	7	semantic	0	0
1407815	anim-inanim	teacher	by	scooter	crashes	suddenly	GDLS_sing_semantic	The teacher by the scooter crashes suddenly.	1	4703106084	74147301	405037	1060077	58025537	2	7	7	7	8	semantic	0	0
2111989	anim-anim	vet	that	plumber	knows	turns	GSLS_C_sing_syntactic	The vet that the plumber knows turns.	0	8000768228	2597895	734834	50729807	29719923	4	3	7	5	5	syntactic	0	0
2757192	anim-anim	tailor	near	bakers	hates	yachting	GSLD_sing_syntactic	The tailor near the bakers hates yachting.	0	154954539	3371396	997597	2416713	382785	4	6	6	5	8	syntactic	0	0
