	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
9305882	anim-anim	doctor	by	barber	hate	boxing	GDLD_sing_syntactic	The doctor by the barber hate boxing.	1	4703106084	52110730	4668021	16538862	2262574	2	6	6	4	6	syntactic	0	0
1443785	inanim-anim	scooters	near	lawyers	like	skating	GDLS_plur_semantic	The scooters near the lawyers like skating.	1	154954539	182717	15702570	709849832	1784648	4	8	7	4	7	semantic	0	78
10349865	anim-anim	nurse	that	plumber	admire	arrives	GDLD_C_sing_syntactic	The nurse that the plumber admire arrives.	1	8000768228	23875250	734834	6461497	6366129	4	5	7	6	7	syntactic	0	0
1450381	inanim-anim	scooter	near	actor	likes	hunting	GDLS_sing_semantic	The scooter near the actor likes hunting.	1	154954539	405037	14665285	9285296	19801295	4	7	5	5	7	semantic	0	0
1503258	anim-anim	farmers	by	nurses	honk	twice	GDLD_plur_semantic	The farmers by the nurses honk twice.	1	4703106084	33753767	14176931	186601	36389658	2	7	6	4	5	semantic	0	0
5300907	anim-anim	waiter	that	vets	admires	prays	GSLD_C_sing_syntactic	The waiter that the vets admires prays.	1	8000768228	3340926	262330	929819	1506735	4	6	4	7	5	syntactic	0	0
269696	anim-anim	athletes	by	farmers	hate	climbing	GSLS_plur_syntactic	The athletes by the farmers hate climbing.	0	4703106084	4726603	33753767	16538862	7755370	2	8	7	4	8	syntactic	0	0
5290833	anim-anim	painters	that	vet	know	arrive	GSLD_C_plur_syntactic	The painters that the vet know arrive.	1	8000768228	7084827	2597895	405542218	19261937	4	8	3	4	6	syntactic	0	0
7305210	anim-anim	banker	beside	painters	love	studying	GDLS_sing_syntactic	The banker beside the painters love studying.	1	29718597	5135467	7084827	210137973	19754110	6	6	8	4	8	syntactic	0	0
1459348	inanim-anim	taxi	near	author	admires	gratitude	GDLS_sing_semantic	The taxi near the author admires gratitude.	1	154954539	4478068	99092074	929819	12072922	4	4	6	7	9	semantic	0	0
3195594	anim-anim	bankers	near	teacher	know	japanese	GSLD_plur_syntactic	The bankers near the teacher know Japanese.	0	154954539	6179440	74147301	405542218	65199997	4	7	7	4	8	syntactic	0	0
