	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
4	anim-anim	actor	beside	authors	prefers	shopping	GSLD_C_sing_syntactic	The actor that the authors prefers sits.	1	29718597	14665285	42845288	4149558	11206466	6	5	7	7	8	syntactic
8	anim-anim	builder	by	chef	likes	studying	GSLS_C_sing_syntactic	The builder that the chef likes dies.	0	4703106084	4915470	2470923	9285296	19754110	2	7	4	5	8	syntactic
1	anim-inanim	painter	by	truck	dislikes	yachting	GSLD_sing_semantic	The painter by the truck dislikes yachting.	0	4703106084	13065194	14274010	1451937	382785	2	7	5	8	8	semantic
4	anim-anim	painter	by	vets	like	boxing	GDLS_sing_syntactic	The painter by the vets like boxing.	1	4703106084	13065194	262330	709849832	2262574	2	7	4	4	6	syntactic
8	anim-anim	painters	near	builder	like	skiing	GSLD_C_plur_syntactic	The painters that the builder like arrive.	1	154954539	7084827	4915470	709849832	1934331	4	8	7	4	6	syntactic
4	anim-anim	baker	by	barber	hate	bowling	GDLD_C_sing_syntactic	The baker that the barber hate sits.	1	4703106084	13610150	4668021	16538862	2476732	2	5	6	4	7	syntactic
7	anim-anim	waiters	near	chefs	prefer	skiing	GSLS_C_plur_syntactic	The waiters that the chefs prefer arrive.	0	154954539	1363954	752773	20278168	1934331	4	7	5	6	6	syntactic
5	anim-anim	vet	by	waiters	love	knitting	GDLS_C_sing_syntactic	The vet that the waiters love dies.	0	4703106084	2597895	1363954	210137973	2033048	2	3	7	4	8	syntactic
5	anim-anim	author	beside	waiter	dislikes	boxing	GSLS_sing_semantic	The author beside the waiter dislikes boxing.	0	29718597	99092074	3340926	1451937	2262574	6	6	6	8	6	semantic
0	anim-anim	pilots	beside	lawyers	hates	climbing	GDLD_C_plur_syntactic	The pilots that the lawyers hates sit.	1	29718597	5455700	15702570	2416713	7755370	6	6	7	5	8	syntactic
2	anim-anim	dentists	by	painters	avoids	acting	GDLD_C_plur_syntactic	The dentists that the painters avoids arrive.	1	4703106084	1487700	7084827	3608938	38536231	2	8	8	6	6	syntactic
0	anim-anim	athlete	beside	lawyer	prefer	painting	GDLD_C_sing_syntactic	The athlete that the lawyer prefer arrives.	1	29718597	3419291	21493788	20278168	32738623	6	7	6	6	8	syntactic
5	inanim-anim	tractors	by	builders	brake	suddenly	GSLD_plur_semantic	The tractors by the builders brake suddenly.	0	4703106084	1908544	5454568	4685005	58025537	2	8	8	5	8	semantic
1	anim-anim	painters	near	builder	fears	fishing	GDLS_plur_syntactic	The painters near the builder fears fishing.	1	154954539	7084827	4915470	17721106	21745307	4	8	7	5	7	syntactic
8	anim-anim	barber	near	pilots	prefers	knitting	GSLD_sing_syntactic	The barber near the pilots prefers knitting.	0	154954539	4668021	5455700	4149558	2033048	4	6	6	7	8	syntactic
1	anim-anim	baker	beside	dentist	fear	fencing	GDLD_sing_syntactic	The baker beside the dentist fear fencing.	1	29718597	13610150	3198534	83025936	1887055	6	5	7	4	7	syntactic
2	anim-inanim	plumbers	near	taxis	honk	loudly	GDLS_plur_semantic	The plumbers near the taxis honk loudly.	1	154954539	543869	1073931	186601	5998778	4	8	5	4	6	semantic
6	anim-anim	bakers	beside	bankers	fear	studying	GSLS_plur_semantic	The bakers beside the bankers fear studying.	0	29718597	997597	6179440	83025936	19754110	6	6	7	4	8	semantic
