	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	anim-anim	doctors	by	chefs	prefer	cycling	GSLS_C_plur_syntactic	The doctors that the chefs prefer die.	0	4703106084	19521968	752773	20278168	2334761	2	7	5	6	7	syntactic
5	anim-anim	plumbers	near	nurses	prefer	yachting	GSLS_plur_semantic	The plumbers near the nurses prefer yachting.	0	154954539	543869	14176931	20278168	382785	4	8	6	6	8	semantic
8	anim-anim	nurses	near	painter	fears	fencing	GDLS_C_plur_syntactic	The nurses that the painter fears die.	0	154954539	14176931	13065194	17721106	1887055	4	6	7	5	7	syntactic
4	anim-anim	waiters	by	vet	fear	fishing	GSLD_C_plur_syntactic	The waiters that the vet fear die.	1	4703106084	1363954	2597895	83025936	21745307	2	7	3	4	7	syntactic
2	anim-anim	farmer	by	dentists	avoids	bowling	GSLD_C_sing_syntactic	The farmer that the dentists avoids dies.	1	4703106084	20568429	1487700	3608938	2476732	2	6	8	6	7	syntactic
7	anim-anim	lawyer	beside	plumber	leaks	suddenly	GDLD_sing_semantic	The lawyer beside the plumber leaks suddenly.	1	29718597	21493788	734834	1935324	58025537	6	6	7	5	8	semantic
2	inanim-anim	scooters	beside	waiters	leak	abruptly	GSLD_plur_semantic	The scooters beside the waiters leak abruptly.	0	29718597	182717	1363954	3272091	7262021	6	8	7	4	8	semantic
5	anim-inanim	nurse	beside	bus	leaks	suddenly	GDLS_sing_semantic	The nurse beside the bus leaks suddenly.	1	29718597	23875250	19370874	1935324	58025537	6	5	3	5	8	semantic
3	anim-anim	painters	by	banker	hates	boxing	GDLS_plur_syntactic	The painters by the banker hates boxing.	1	4703106084	7084827	5135467	2416713	2262574	2	8	6	5	6	syntactic
4	anim-anim	athlete	beside	barbers	prefer	yachting	GDLS_C_sing_syntactic	The athlete that the barbers prefer dies.	0	29718597	3419291	607437	20278168	382785	6	7	7	6	8	syntactic
3	anim-anim	authors	by	pilots	detest	dancing	GSLS_C_plur_syntactic	The authors that the pilots detest pray.	0	4703106084	42845288	5455700	740903	15565681	2	7	6	6	7	syntactic
0	anim-anim	builders	beside	vet	dislikes	cycling	GDLS_C_plur_syntactic	The builders that the vet dislikes sit.	0	29718597	5454568	2597895	1451937	2334761	6	8	3	8	7	syntactic
0	anim-anim	author	beside	banker	dislike	hunting	GDLD_C_sing_syntactic	The author that the banker dislike sits.	1	29718597	99092074	5135467	6703610	19801295	6	6	6	7	7	syntactic
4	anim-anim	doctor	by	lawyer	avoids	cycling	GSLS_sing_syntactic	The doctor by the lawyer avoids cycling.	0	4703106084	52110730	21493788	3608938	2334761	2	6	6	6	7	syntactic
6	anim-anim	chefs	near	bakers	honk	loudly	GDLD_plur_semantic	The chefs near the bakers honk loudly.	1	154954539	752773	997597	186601	5998778	4	5	6	4	6	semantic
4	anim-anim	baker	beside	waiter	prefers	knitting	GSLS_C_sing_syntactic	The baker that the waiter prefers dies.	0	29718597	13610150	3340926	4149558	2033048	6	5	6	7	8	syntactic
7	inanim-inanim	scooter	near	taxi	leaks	abruptly	GSLS_sing_semantic	The scooter near the taxi leaks abruptly.	0	154954539	405037	4478068	1935324	7262021	4	7	4	5	8	semantic
1	anim-anim	nurses	by	bankers	like	walking	GSLS_plur_syntactic	The nurses by the bankers like walking.	0	4703106084	14176931	6179440	709849832	30746983	2	6	7	4	7	syntactic
5	anim-anim	nurses	by	builders	fears	camping	GDLD_plur_syntactic	The nurses by the builders fears camping.	1	4703106084	14176931	5454568	17721106	3430548	2	6	8	5	7	syntactic
7	inanim-anim	tractor	beside	athlete	prefers	skiing	GDLS_sing_semantic	The tractor beside the athlete prefers skiing.	1	29718597	3282135	3419291	4149558	1934331	6	7	7	7	6	semantic
5	anim-anim	waiter	by	judges	avoid	fencing	GDLS_sing_syntactic	The waiter by the judges avoid fencing.	1	4703106084	3340926	24677643	60713817	1887055	2	6	6	5	7	syntactic
1	anim-anim	plumber	beside	lawyers	loves	bowling	GSLD_sing_syntactic	The plumber beside the lawyers loves bowling.	0	29718597	734834	15702570	12028067	2476732	6	7	7	5	7	syntactic
0	anim-anim	authors	beside	tailors	dislikes	dancing	GDLD_plur_syntactic	The authors beside the tailors dislikes dancing.	1	29718597	42845288	1121681	1451937	15565681	6	7	7	8	7	syntactic
7	anim-inanim	farmers	near	scooters	detest	cooking	GSLD_plur_semantic	The farmers near the scooters detest cooking.	0	154954539	33753767	182717	740903	13672366	4	7	8	6	7	semantic
0	inanim-inanim	car	by	scooter	dislikes	dancing	GDLD_sing_semantic	The car by the scooter dislikes dancing.	1	4703106084	71566944	405037	1451937	15565681	2	3	7	8	7	semantic
0	anim-anim	chefs	beside	athletes	fears	driving	GDLD_C_plur_syntactic	The chefs that the athletes fears die.	1	29718597	752773	4726603	17721106	25592961	6	5	8	5	7	syntactic
7	anim-anim	builders	near	author	prefer	spinning	GSLD_C_plur_syntactic	The builders that the author prefer arrive.	1	154954539	5454568	99092074	20278168	6978676	4	8	6	6	8	syntactic
1	anim-anim	barber	beside	bankers	fears	spinning	GSLD_C_sing_syntactic	The barber that the bankers fears prays.	1	29718597	4668021	6179440	17721106	6978676	6	6	7	5	8	syntactic
3	anim-anim	barbers	by	tailors	hates	shopping	GDLD_C_plur_syntactic	The barbers that the tailors hates arrive.	1	4703106084	607437	1121681	2416713	11206466	2	7	7	5	8	syntactic
2	anim-inanim	judge	by	truck	loves	camping	GSLD_sing_semantic	The judge by the truck loves camping.	0	4703106084	63704000	14274010	12028067	3430548	2	5	5	5	7	semantic
1	anim-anim	waiter	by	vet	dislikes	painting	GSLS_sing_semantic	The waiter by the vet dislikes painting.	0	4703106084	3340926	2597895	1451937	32738623	2	6	3	8	8	semantic
9	anim-anim	lawyer	near	actor	loves	dancing	GSLS_sing_syntactic	The lawyer near the actor loves dancing.	0	154954539	21493788	14665285	12028067	15565681	4	6	5	5	7	syntactic
5	anim-anim	author	beside	painter	avoid	dancing	GDLD_sing_syntactic	The author beside the painter avoid dancing.	1	29718597	99092074	13065194	60713817	15565681	6	6	7	5	7	syntactic
0	anim-anim	judges	by	waiters	hate	driving	GSLS_plur_syntactic	The judges by the waiters hate driving.	0	4703106084	24677643	1363954	16538862	25592961	2	6	7	4	7	syntactic
1	inanim-anim	trucks	near	judges	hate	acting	GDLS_plur_semantic	The trucks near the judges hate acting.	1	154954539	6808013	24677643	16538862	38536231	4	6	6	4	6	semantic
0	anim-anim	barber	by	dentists	fears	yachting	GSLD_sing_syntactic	The barber by the dentists fears yachting.	0	4703106084	4668021	1487700	17721106	382785	2	6	8	5	8	syntactic
9	inanim-inanim	buses	by	scooters	leak	suddenly	GSLS_plur_semantic	The buses by the scooters leak suddenly.	0	4703106084	4213326	182717	3272091	58025537	2	5	8	4	8	semantic
1	anim-anim	plumber	beside	waiter	fear	boxing	GDLD_sing_syntactic	The plumber beside the waiter fear boxing.	1	29718597	734834	3340926	83025936	2262574	6	7	6	4	6	syntactic
7	anim-anim	farmers	by	teacher	loves	acting	GDLS_plur_syntactic	The farmers by the teacher loves acting.	1	4703106084	33753767	74147301	12028067	38536231	2	7	7	5	6	syntactic
9	anim-anim	athlete	beside	painter	avoid	hunting	GDLD_C_sing_syntactic	The athlete that the painter avoid dies.	1	29718597	3419291	13065194	60713817	19801295	6	7	7	5	7	syntactic
3	anim-anim	banker	beside	teacher	likes	bowling	GSLS_C_sing_syntactic	The banker that the teacher likes prays.	0	29718597	5135467	74147301	9285296	2476732	6	6	7	5	7	syntactic
9	anim-anim	vet	near	athletes	detest	painting	GDLS_C_sing_syntactic	The vet that the athletes detest prays.	0	154954539	2597895	4726603	740903	32738623	4	3	8	6	8	syntactic
7	anim-anim	chef	by	painters	detest	walking	GDLS_sing_syntactic	The chef by the painters detest walking.	1	4703106084	2470923	7084827	740903	30746983	2	4	8	6	7	syntactic
4	anim-anim	lawyers	beside	doctor	like	skiing	GSLD_plur_syntactic	The lawyers beside the doctor like skiing.	0	29718597	15702570	52110730	709849832	1934331	6	7	6	4	6	syntactic
0	anim-inanim	farmers	beside	taxis	brake	noisily	GDLS_plur_semantic	The farmers beside the taxis brake noisily.	1	29718597	33753767	1073931	4685005	807804	6	7	5	5	7	semantic
0	inanim-inanim	cars	near	tractors	love	shopping	GDLD_plur_semantic	The cars near the tractors love shopping.	1	154954539	24371897	1908544	210137973	11206466	4	4	8	4	8	semantic
6	anim-anim	barbers	near	teacher	dislike	driving	GSLD_plur_syntactic	The barbers near the teacher dislike driving.	0	154954539	607437	74147301	6703610	25592961	4	7	7	7	7	syntactic
3	inanim-anim	tractor	beside	actor	honks	twice	GSLD_sing_semantic	The tractor beside the actor honks twice.	0	29718597	3282135	14665285	0	36389658	6	7	5	5	5	semantic
