	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	anim-inanim	pilots	near	tractors	avoid	studying	GSLD_plur_semantic	The pilots near the tractors avoid studying.	0	154954539	5455700	1908544	60713817	19754110	4	6	8	5	8	semantic
2	anim-inanim	baker	near	van	honks	once	GDLS_sing_semantic	The baker near the van honks once.	1	154954539	13610150	54213864	0	267334111	4	5	3	5	4	semantic
8	anim-anim	painter	near	bakers	hates	knitting	GSLD_C_sing_syntactic	The painter that the bakers hates sits.	1	154954539	13065194	997597	2416713	2033048	4	7	6	5	8	syntactic
3	inanim-inanim	car	by	bus	leaks	suddenly	GSLS_sing_semantic	The car by the bus leaks suddenly.	0	4703106084	71566944	19370874	1935324	58025537	2	3	3	5	8	semantic
9	anim-anim	barbers	beside	builders	fear	studying	GSLS_C_plur_syntactic	The barbers that the builders fear die.	0	29718597	607437	5454568	83025936	19754110	6	7	8	4	8	syntactic
6	inanim-anim	trucks	beside	plumbers	like	knitting	GDLS_plur_semantic	The trucks beside the plumbers like knitting.	1	29718597	6808013	543869	709849832	2033048	6	6	8	4	8	semantic
6	anim-anim	waiter	by	author	hate	climbing	GDLD_sing_syntactic	The waiter by the author hate climbing.	1	4703106084	3340926	99092074	16538862	7755370	2	6	6	4	8	syntactic
8	anim-inanim	dentist	by	bus	detests	climbing	GSLD_sing_semantic	The dentist by the bus detests climbing.	0	4703106084	3198534	19370874	181255	7755370	2	7	3	7	8	semantic
4	anim-anim	actors	by	farmer	avoids	sailing	GDLS_plur_syntactic	The actors by the farmer avoids sailing.	1	4703106084	18120032	20568429	3608938	8731451	2	6	6	6	7	syntactic
7	anim-anim	authors	beside	barbers	love	painting	GSLS_plur_semantic	The authors beside the barbers love painting.	0	29718597	42845288	607437	210137973	32738623	6	7	7	4	8	semantic
4	anim-anim	vet	near	doctor	prefers	spinning	GSLS_C_sing_syntactic	The vet that the doctor prefers dies.	0	154954539	2597895	52110730	4149558	6978676	4	3	6	7	8	syntactic
6	inanim-inanim	cars	beside	trucks	brake	noisily	GSLS_plur_semantic	The cars beside the trucks brake noisily.	0	29718597	24371897	6808013	4685005	807804	6	4	6	5	7	semantic
