	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-anim	chefs	beside	athletes	detest	cooking	GSLS_C_plur_syntactic	The chefs that the athletes detest pray.	0	29718597	752773	4726603	740903	13672366	6	5	8	6	7	syntactic
9	inanim-anim	scooters	by	builders	dislike	hunting	GDLS_plur_semantic	The scooters by the builders dislike hunting.	1	4703106084	182717	5454568	6703610	19801295	2	8	8	7	7	semantic
3	anim-inanim	tailor	beside	taxi	brakes	loudly	GDLS_sing_semantic	The tailor beside the taxi brakes loudly.	1	29718597	3371396	4478068	2506876	5998778	6	6	4	6	6	semantic
2	anim-anim	lawyer	beside	pilots	detest	driving	GDLS_C_sing_syntactic	The lawyer that the pilots detest dies.	0	29718597	21493788	5455700	740903	25592961	6	6	6	6	7	syntactic
2	anim-anim	barber	beside	bakers	detest	skiing	GDLS_sing_syntactic	The barber beside the bakers detest skiing.	1	29718597	4668021	997597	740903	1934331	6	6	6	6	6	syntactic
0	anim-anim	nurses	beside	author	hate	dancing	GSLD_C_plur_syntactic	The nurses that the author hate pray.	1	29718597	14176931	99092074	16538862	15565681	6	6	6	4	7	syntactic
0	inanim-inanim	truck	near	car	crashes	loudly	GSLS_sing_semantic	The truck near the car crashes loudly.	0	154954539	14274010	71566944	1060077	5998778	4	5	3	7	6	semantic
7	anim-anim	bankers	by	lawyer	dislike	hunting	GSLD_plur_syntactic	The bankers by the lawyer dislike hunting.	0	4703106084	6179440	21493788	6703610	19801295	2	7	6	7	7	syntactic
6	anim-anim	dentists	near	barbers	loves	bowling	GDLD_C_plur_syntactic	The dentists that the barbers loves pray.	1	154954539	1487700	607437	12028067	2476732	4	8	7	5	7	syntactic
5	inanim-anim	scooter	near	teacher	leaks	suddenly	GSLD_sing_semantic	The scooter near the teacher leaks suddenly.	0	154954539	405037	74147301	1935324	58025537	4	7	7	5	8	semantic
7	anim-anim	nurse	beside	teacher	fear	yachting	GDLD_sing_syntactic	The nurse beside the teacher fear yachting.	1	29718597	23875250	74147301	83025936	382785	6	5	7	4	8	syntactic
8	anim-anim	athlete	by	banker	avoid	camping	GDLD_C_sing_syntactic	The athlete that the banker avoid dies.	1	4703106084	3419291	5135467	60713817	3430548	2	7	6	5	7	syntactic
7	anim-anim	lawyer	beside	barber	leaks	abruptly	GDLD_sing_semantic	The lawyer beside the barber leaks abruptly.	1	29718597	21493788	4668021	1935324	7262021	6	6	6	5	8	semantic
4	anim-inanim	painters	near	cars	prefer	painting	GSLD_plur_semantic	The painters near the cars prefer painting.	0	154954539	7084827	24371897	20278168	32738623	4	8	4	6	8	semantic
5	anim-anim	pilots	beside	vets	fears	camping	GDLD_plur_syntactic	The pilots beside the vets fears camping.	1	29718597	5455700	262330	17721106	3430548	6	6	4	5	7	syntactic
5	anim-anim	barber	by	athlete	hates	acting	GSLS_sing_semantic	The barber by the athlete hates acting.	0	4703106084	4668021	3419291	2416713	38536231	2	6	7	5	6	semantic
0	anim-anim	dentist	by	vet	detests	spinning	GSLS_C_sing_syntactic	The dentist that the vet detests arrives.	0	4703106084	3198534	2597895	181255	6978676	2	7	3	7	8	syntactic
7	anim-anim	lawyers	beside	athletes	honk	noisily	GDLD_plur_semantic	The lawyers beside the athletes honk noisily.	1	29718597	15702570	4726603	186601	807804	6	7	8	4	7	semantic
6	anim-anim	bakers	by	authors	loves	gambling	GDLD_plur_syntactic	The bakers by the authors loves gambling.	1	4703106084	997597	42845288	12028067	6130169	2	6	7	5	8	syntactic
6	anim-anim	athlete	beside	builders	likes	fencing	GSLD_C_sing_syntactic	The athlete that the builders likes dies.	1	29718597	3419291	5454568	9285296	1887055	6	7	8	5	7	syntactic
7	anim-anim	judge	beside	plumbers	detests	driving	GSLD_sing_syntactic	The judge beside the plumbers detests driving.	0	29718597	63704000	543869	181255	25592961	6	5	8	7	7	syntactic
