	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
3310433	anim-anim	plumbers	that	lawyer	like	laugh	GSLD_C_plur_syntactic	The plumbers that the lawyer like laugh.	1	8000768228	543869	21493788	709849832	18161896	4	8	6	4	5	syntactic	0	34
207862	anim-anim	nurse	beside	doctor	hates	shopping	GSLS_sing_syntactic	The nurse beside the doctor hates shopping.	0	29718597	23875250	52110730	2416713	11206466	6	5	6	5	8	syntactic	0	0
1442562	inanim-anim	jeeps	beside	lawyers	dislike	dancing	GDLS_plur_semantic	The jeeps beside the lawyers dislike dancing.	1	29718597	406341	15702570	6703610	15565681	6	5	7	7	7	semantic	0	0
1361400	anim-inanim	authors	beside	jeeps	love	farming	GSLD_plur_semantic	The authors beside the jeeps love farming.	0	29718597	42845288	406341	210137973	15602571	6	7	5	4	7	semantic	0	0
9066392	anim-anim	actor	beside	author	dislike	yachting	GDLD_sing_syntactic	The actor beside the author dislike yachting.	1	29718597	14665285	99092074	6703610	382785	6	5	6	7	8	syntactic	0	0
1345816	anim-inanim	lawyers	near	taxis	like	farming	GSLD_plur_semantic	The lawyers near the taxis like farming.	0	154954539	15702570	1073931	709849832	15602571	4	7	5	4	7	semantic	78	0
1392448	inanim-anim	jeep	by	doctor	crashes	loudly	GSLD_sing_semantic	The jeep by the doctor crashes loudly.	0	4703106084	2009598	52110730	1060077	5998778	2	4	6	7	6	semantic	0	0
7846152	anim-anim	lawyer	beside	waiters	dislike	painting	GDLS_sing_syntactic	The lawyer beside the waiters dislike painting.	1	29718597	21493788	1363954	6703610	32738623	6	6	7	7	8	syntactic	0	0
1328721	inanim-inanim	van	near	truck	smashes	noisily	GSLS_sing_semantic	The van near the truck smashes noisily.	0	154954539	54213864	14274010	177467	807804	4	3	5	7	7	semantic	0	0
1329695	inanim-inanim	scooter	near	jeep	skids	suddenly	GSLS_sing_semantic	The scooter near the jeep skids suddenly.	0	154954539	405037	2009598	250523	58025537	4	7	4	5	8	semantic	0	0
3927550	anim-anim	farmer	beside	chefs	dislikes	cycling	GSLD_sing_syntactic	The farmer beside the chefs dislikes cycling.	0	29718597	20568429	752773	1451937	2334761	6	6	5	8	7	syntactic	0	0
1353426	anim-inanim	actor	beside	truck	dislikes	dancing	GSLD_sing_semantic	The actor beside the truck dislikes dancing.	0	29718597	14665285	14274010	1451937	15565681	6	5	5	8	7	semantic	0	0
1432289	inanim-anim	cars	by	teachers	love	fencing	GDLS_plur_semantic	The cars by the teachers love fencing.	1	4703106084	24371897	73279702	210137973	1887055	2	4	8	4	7	semantic	0	0
7038641	anim-anim	chef	that	judges	love	lies	GDLS_C_sing_syntactic	The chef that the judges love lies.	0	8000768228	2470923	24677643	210137973	48941300	4	4	6	4	4	syntactic	0	0
2193030	anim-anim	dentists	near	tailors	hate	sailing	GSLS_plur_syntactic	The dentists near the tailors hate sailing.	0	154954539	1487700	1121681	16538862	8731451	4	8	7	4	7	syntactic	0	0
7789905	anim-anim	waiters	that	tailor	dislikes	run	GDLS_C_plur_syntactic	The waiters that the tailor dislikes run.	0	8000768228	1363954	3371396	1451937	109873076	4	7	6	8	3	syntactic	0	0
3430048	anim-anim	nurse	near	actors	hates	farming	GSLD_sing_syntactic	The nurse near the actors hates farming.	0	154954539	23875250	18120032	2416713	15602571	4	5	6	5	7	syntactic	0	0
5142648	anim-anim	vets	beside	waiter	like	acting	GSLD_plur_syntactic	The vets beside the waiter like acting.	0	29718597	262330	3340926	709849832	38536231	6	4	6	4	6	syntactic	0	0
1330770	inanim-inanim	jeeps	beside	tractors	smash	abruptly	GSLS_plur_semantic	The jeeps beside the tractors smash abruptly.	0	29718597	406341	1908544	1655337	7262021	6	5	8	5	8	semantic	0	0
10336289	anim-anim	vets	that	plumbers	dislikes	die	GDLD_C_plur_syntactic	The vets that the plumbers dislikes die.	1	8000768228	262330	543869	1451937	104147370	4	4	8	8	3	syntactic	0	0
6176572	anim-anim	actor	by	actors	love	walking	GDLS_sing_syntactic	The actor by the actors love walking.	1	4703106084	14665285	18120032	210137973	30746983	2	5	6	4	7	syntactic	0	0
9553383	anim-anim	dentists	that	chefs	admires	sneeze	GDLD_C_plur_syntactic	The dentists that the chefs admires sneeze.	1	8000768228	1487700	752773	929819	504411	4	8	5	7	6	syntactic	0	0
8308289	anim-anim	nurse	that	baker	dislike	arrives	GDLD_C_sing_syntactic	The nurse that the baker dislike arrives.	1	8000768228	23875250	13610150	6703610	6366129	4	5	5	7	7	syntactic	0	0
6629752	anim-anim	dentists	near	barber	hates	acting	GDLS_plur_syntactic	The dentists near the barber hates acting.	1	154954539	1487700	4668021	2416713	38536231	4	8	6	5	6	syntactic	0	0
4177320	anim-anim	bakers	by	dentist	admire	gratitude	GSLD_plur_syntactic	The bakers by the dentist admire gratitude.	0	4703106084	997597	3198534	6461497	12072922	2	6	7	6	9	syntactic	0	0
1523779	anim-anim	painter	beside	vet	brakes	suddenly	GDLD_sing_semantic	The painter beside the vet brakes suddenly.	1	29718597	13065194	2597895	2506876	58025537	6	7	3	6	8	semantic	0	0
8710080	anim-anim	painter	near	teacher	love	fishing	GDLD_sing_syntactic	The painter near the teacher love fishing.	1	154954539	13065194	74147301	210137973	21745307	4	7	7	4	7	syntactic	0	0
10212952	anim-anim	farmers	beside	pilots	admires	humility	GDLD_plur_syntactic	The farmers beside the pilots admires humility.	1	29718597	33753767	5455700	929819	5981773	6	7	6	7	8	syntactic	0	0
1493357	anim-anim	painters	beside	barbers	crash	noisily	GDLD_plur_semantic	The painters beside the barbers crash noisily.	1	29718597	7084827	607437	6995312	807804	6	8	7	5	7	semantic	0	0
733594	anim-anim	judges	by	actors	like	boxing	GSLS_plur_syntactic	The judges by the actors like boxing.	0	4703106084	24677643	18120032	709849832	2262574	2	6	6	4	6	syntactic	26	87
1464455	inanim-anim	scooter	by	banker	loves	driving	GDLS_sing_semantic	The scooter by the banker loves driving.	1	4703106084	405037	5135467	12028067	25592961	2	7	6	5	7	semantic	0	0
1333119	inanim-inanim	tractors	by	vans	skid	suddenly	GSLS_plur_semantic	The tractors by the vans skid suddenly.	0	4703106084	1908544	963840	816187	58025537	2	8	4	4	8	semantic	0	0
1609754	anim-anim	farmer	beside	nurse	loves	boxing	GSLS_sing_syntactic	The farmer beside the nurse loves boxing.	0	29718597	20568429	23875250	12028067	2262574	6	6	5	5	6	syntactic	0	0
5009549	anim-anim	barber	that	tailors	knows	cries	GSLD_C_sing_syntactic	The barber that the tailors knows cries.	1	8000768228	4668021	1121681	50729807	9051102	4	6	7	5	5	syntactic	0	0
361329	anim-anim	plumbers	that	farmers	love	sneeze	GSLS_C_plur_syntactic	The plumbers that the farmers love sneeze.	0	8000768228	543869	33753767	210137973	504411	4	8	7	4	6	syntactic	0	0
3505953	anim-anim	doctors	that	author	dislike	sit	GSLD_C_plur_syntactic	The doctors that the author dislike sit.	1	8000768228	19521968	99092074	6703610	40245691	4	7	6	7	3	syntactic	0	0
9993153	anim-anim	actor	that	painter	hate	smiles	GDLD_C_sing_syntactic	The actor that the painter hate smiles.	1	8000768228	14665285	13065194	16538862	5542164	4	5	7	4	6	syntactic	0	0
2410801	anim-anim	teacher	that	vet	likes	lies	GSLS_C_sing_syntactic	The teacher that the vet likes lies.	0	8000768228	74147301	2597895	9285296	48941300	4	7	3	5	4	syntactic	0	0
1846685	anim-anim	waiters	that	painters	know	move	GSLS_C_plur_syntactic	The waiters that the painters know move.	0	8000768228	1363954	7084827	405542218	93962800	4	7	8	4	4	syntactic	0	0
1566277	inanim-inanim	taxis	near	vans	hate	boxing	GDLD_plur_semantic	The taxis near the vans hate boxing.	1	154954539	1073931	963840	16538862	2262574	4	5	4	4	6	semantic	0	0
7073969	anim-anim	pilots	that	judge	dislikes	lie	GDLS_C_plur_syntactic	The pilots that the judge dislikes lie.	0	8000768228	5455700	63704000	1451937	44672168	4	6	5	8	3	syntactic	0	0
