	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
7164193	anim-anim	authors	that	nurse	dislikes	sit	GDLS_C_plur_syntactic	The authors that the nurse dislikes sit.	0	8000768228	42845288	23875250	1451937	40245691	4	7	5	8	3	syntactic	0	0
10145732	anim-anim	barbers	by	pilots	likes	gambling	GDLD_plur_syntactic	The barbers by the pilots likes gambling.	1	4703106084	607437	5455700	9285296	6130169	2	7	6	5	8	syntactic	0	0
5489670	anim-anim	authors	beside	baker	dislikes	shopping	GDLS_plur_syntactic	The authors beside the baker dislikes shopping.	1	29718597	42845288	13610150	1451937	11206466	6	7	5	8	8	syntactic	0	0
1370336	anim-inanim	baker	beside	scooter	loves	farming	GSLD_sing_semantic	The baker beside the scooter loves farming.	0	29718597	13610150	405037	12028067	15602571	6	5	7	5	7	semantic	0	0
5712341	anim-anim	doctor	that	doctors	admire	sits	GDLS_C_sing_syntactic	The doctor that the doctors admire sits.	0	8000768228	52110730	19521968	6461497	8154939	4	6	7	6	4	syntactic	0	0
1329767	inanim-inanim	scooters	near	jeeps	crash	suddenly	GSLS_plur_semantic	The scooters near the jeeps crash suddenly.	0	154954539	182717	406341	6995312	58025537	4	8	5	5	8	semantic	0	0
9728146	anim-anim	actor	beside	judge	hate	skating	GDLD_sing_syntactic	The actor beside the judge hate skating.	1	29718597	14665285	63704000	16538862	1784648	6	5	5	4	7	syntactic	0	0
761048	anim-anim	tailor	beside	actor	likes	acting	GSLS_sing_syntactic	The tailor beside the actor likes acting.	0	29718597	3371396	14665285	9285296	38536231	6	6	5	5	6	syntactic	0	0
1475251	anim-anim	pilots	beside	farmers	smash	suddenly	GDLD_plur_semantic	The pilots beside the farmers smash suddenly.	1	29718597	5455700	33753767	1655337	58025537	6	6	7	5	8	semantic	0	0
4007180	anim-anim	plumber	beside	chefs	dislikes	walking	GSLD_sing_syntactic	The plumber beside the chefs dislikes walking.	0	29718597	734834	752773	1451937	30746983	6	7	5	8	7	syntactic	0	0
2959110	anim-anim	teachers	beside	farmer	hate	shopping	GSLD_plur_syntactic	The teachers beside the farmer hate shopping.	0	29718597	73279702	20568429	16538862	11206466	6	8	6	4	8	syntactic	0	0
6237248	anim-anim	plumber	near	actors	like	farming	GDLS_sing_syntactic	The plumber near the actors like farming.	1	154954539	734834	18120032	709849832	15602571	4	7	6	4	7	syntactic	0	87
1328867	inanim-inanim	taxi	by	jeep	honks	once	GSLS_sing_semantic	The taxi by the jeep honks once.	0	4703106084	4478068	2009598	0	267334111	2	4	4	5	4	semantic	0	0
4032021	anim-anim	actors	that	chef	know	run	GSLD_C_plur_syntactic	The actors that the chef know run.	1	8000768228	18120032	2470923	405542218	109873076	4	6	4	4	3	syntactic	0	0
6345492	anim-anim	chefs	beside	author	dislikes	dancing	GDLS_plur_syntactic	The chefs beside the author dislikes dancing.	1	29718597	752773	99092074	1451937	15565681	6	5	6	8	7	syntactic	0	0
1351190	anim-inanim	farmer	near	truck	dislikes	bowling	GSLD_sing_semantic	The farmer near the truck dislikes bowling.	0	154954539	20568429	14274010	1451937	2476732	4	6	5	8	7	semantic	0	0
3564417	anim-anim	judge	that	authors	dislikes	swims	GSLD_C_sing_syntactic	The judge that the authors dislikes swims.	1	8000768228	63704000	42845288	1451937	692721	4	5	7	8	5	syntactic	0	0
1398772	inanim-anim	trucks	by	authors	skid	loudly	GSLD_plur_semantic	The trucks by the authors skid loudly.	0	4703106084	6808013	42845288	816187	5998778	2	6	7	4	6	semantic	0	0
1434475	inanim-anim	trucks	by	teachers	like	knitting	GDLS_plur_semantic	The trucks by the teachers like knitting.	1	4703106084	6808013	73279702	709849832	2033048	2	6	8	4	8	semantic	0	100
2802929	anim-anim	doctor	that	doctors	likes	sneezes	GSLD_C_sing_syntactic	The doctor that the doctors likes sneezes.	1	8000768228	52110730	19521968	9285296	134227	4	6	7	5	7	syntactic	0	0
1364404	anim-inanim	doctors	by	tractors	like	yachting	GSLD_plur_semantic	The doctors by the tractors like yachting.	0	4703106084	19521968	1908544	709849832	382785	2	7	8	4	8	semantic	82	0
