	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	builder	by	lawyer	loves	farming	GSLS_sing_syntactic	The builder by the lawyer loves farming.	0	4703106084	4915470	21493788	12028067	15602571	2	7	6	5	7	syntactic
6	anim-anim	author	near	athlete	fear	acting	GDLD_C_sing_syntactic	The author that the athlete fear prays.	1	154954539	99092074	3419291	83025936	38536231	4	6	7	4	6	syntactic
4	anim-anim	lawyer	near	barber	avoids	climbing	GSLS_sing_semantic	The lawyer near the barber avoids climbing.	0	154954539	21493788	4668021	3608938	7755370	4	6	6	6	8	semantic
8	anim-anim	barbers	by	plumbers	detest	studying	GSLS_plur_syntactic	The barbers by the plumbers detest studying.	0	4703106084	607437	543869	740903	19754110	2	7	8	6	8	syntactic
0	anim-anim	teacher	beside	chefs	detests	boxing	GSLD_sing_syntactic	The teacher beside the chefs detests boxing.	0	29718597	74147301	752773	181255	2262574	6	7	5	7	6	syntactic
1	inanim-anim	taxis	beside	nurses	leak	suddenly	GSLD_plur_semantic	The taxis beside the nurses leak suddenly.	0	29718597	1073931	14176931	3272091	58025537	6	5	6	4	8	semantic
5	anim-anim	farmer	by	dentist	rusts	abruptly	GDLD_sing_semantic	The farmer by the dentist rusts abruptly.	1	4703106084	20568429	3198534	219876	7262021	2	6	7	5	8	semantic
3	anim-anim	lawyers	beside	bankers	like	cycling	GSLS_plur_syntactic	The lawyers beside the bankers like cycling.	0	29718597	15702570	6179440	709849832	2334761	6	7	7	4	7	syntactic
7	anim-inanim	nurses	by	taxis	hate	yachting	GSLD_plur_semantic	The nurses by the taxis hate yachting.	0	4703106084	14176931	1073931	16538862	382785	2	6	5	4	8	semantic
0	inanim-inanim	taxi	by	bus	leaks	abruptly	GSLS_sing_semantic	The taxi by the bus leaks abruptly.	0	4703106084	4478068	19370874	1935324	7262021	2	4	3	5	8	semantic
9	anim-anim	baker	near	actor	prefers	boxing	GSLS_C_sing_syntactic	The baker that the actor prefers arrives.	0	154954539	13610150	14665285	4149558	2262574	4	5	5	7	6	syntactic
0	anim-anim	chef	near	pilot	dislikes	acting	GSLS_C_sing_syntactic	The chef that the pilot dislikes arrives.	0	154954539	2470923	16262831	1451937	38536231	4	4	5	8	6	syntactic
1	anim-anim	actor	by	pilots	avoid	yachting	GDLS_C_sing_syntactic	The actor that the pilots avoid prays.	0	4703106084	14665285	5455700	60713817	382785	2	5	6	5	8	syntactic
6	anim-inanim	plumbers	beside	buses	malfunction	abruptly	GDLS_plur_semantic	The plumbers beside the buses malfunction abruptly.	1	29718597	543869	4213326	818548	7262021	6	8	5	11	8	semantic
4	anim-anim	doctor	near	farmers	loves	sailing	GSLD_C_sing_syntactic	The doctor that the farmers loves dies.	1	154954539	52110730	33753767	12028067	8731451	4	6	7	5	7	syntactic
8	anim-anim	builders	beside	authors	detests	boxing	GDLD_C_plur_syntactic	The builders that the authors detests arrive.	1	29718597	5454568	42845288	181255	2262574	6	8	7	7	6	syntactic
2	inanim-inanim	cars	near	trucks	avoid	shopping	GDLD_plur_semantic	The cars near the trucks avoid shopping.	1	154954539	24371897	6808013	60713817	11206466	4	4	6	5	8	semantic
4	anim-anim	banker	by	dentist	prefer	sailing	GDLD_sing_syntactic	The banker by the dentist prefer sailing.	1	4703106084	5135467	3198534	20278168	8731451	2	6	7	6	7	syntactic
2	anim-anim	lawyer	by	teachers	detest	gambling	GDLS_sing_syntactic	The lawyer by the teachers detest gambling.	1	4703106084	21493788	73279702	740903	6130169	2	6	8	6	8	syntactic
8	anim-anim	farmers	beside	bankers	prefer	skiing	GSLS_C_plur_syntactic	The farmers that the bankers prefer sit.	0	29718597	33753767	6179440	20278168	1934331	6	7	7	6	6	syntactic
4	anim-anim	bakers	beside	actor	prefer	climbing	GSLD_plur_syntactic	The bakers beside the actor prefer climbing.	0	29718597	997597	14665285	20278168	7755370	6	6	5	6	8	syntactic
3	anim-anim	nurses	by	pilot	dislike	walking	GSLD_plur_syntactic	The nurses by the pilot dislike walking.	0	4703106084	14176931	16262831	6703610	30746983	2	6	5	7	7	syntactic
4	anim-anim	farmers	beside	painters	hate	knitting	GSLS_plur_semantic	The farmers beside the painters hate knitting.	0	29718597	33753767	7084827	16538862	2033048	6	7	8	4	8	semantic
9	anim-anim	farmers	beside	athlete	dislikes	walking	GDLS_C_plur_syntactic	The farmers that the athlete dislikes sit.	0	29718597	33753767	3419291	1451937	30746983	6	7	7	8	7	syntactic
4	anim-anim	painter	near	authors	dislike	gambling	GDLS_sing_syntactic	The painter near the authors dislike gambling.	1	154954539	13065194	42845288	6703610	6130169	4	7	7	7	8	syntactic
4	anim-anim	bankers	beside	lawyer	loves	painting	GDLS_plur_syntactic	The bankers beside the lawyer loves painting.	1	29718597	6179440	21493788	12028067	32738623	6	7	6	5	8	syntactic
9	anim-anim	teachers	near	nurse	avoid	acting	GSLD_C_plur_syntactic	The teachers that the nurse avoid sit.	1	154954539	73279702	23875250	60713817	38536231	4	8	5	5	6	syntactic
2	inanim-anim	truck	near	waiter	malfunctions	abruptly	GSLD_sing_semantic	The truck near the waiter malfunctions abruptly.	0	154954539	14274010	3340926	327422	7262021	4	5	6	12	8	semantic
4	inanim-anim	taxi	near	plumber	hates	camping	GDLS_sing_semantic	The taxi near the plumber hates camping.	1	154954539	4478068	734834	2416713	3430548	4	4	7	5	7	semantic
7	anim-anim	waiters	near	bakers	leak	suddenly	GDLD_plur_semantic	The waiters near the bakers leak suddenly.	1	154954539	1363954	997597	3272091	58025537	4	7	6	4	8	semantic
7	anim-anim	farmers	near	actors	prefers	yachting	GDLD_plur_syntactic	The farmers near the actors prefers yachting.	1	154954539	33753767	18120032	4149558	382785	4	7	6	7	8	syntactic
2	anim-anim	tailors	beside	dentist	prefers	hunting	GDLS_plur_syntactic	The tailors beside the dentist prefers hunting.	1	29718597	1121681	3198534	4149558	19801295	6	7	7	7	7	syntactic
5	anim-anim	pilots	beside	farmers	likes	bowling	GDLD_plur_syntactic	The pilots beside the farmers likes bowling.	1	29718597	5455700	33753767	9285296	2476732	6	6	7	5	7	syntactic
0	anim-anim	barbers	beside	athletes	loves	painting	GDLD_C_plur_syntactic	The barbers that the athletes loves sit.	1	29718597	607437	4726603	12028067	32738623	6	7	8	5	8	syntactic
7	anim-anim	judge	near	builders	prefers	gambling	GSLD_C_sing_syntactic	The judge that the builders prefers arrives.	1	154954539	63704000	5454568	4149558	6130169	4	5	8	7	8	syntactic
1	anim-anim	plumbers	beside	doctor	fear	acting	GSLD_C_plur_syntactic	The plumbers that the doctor fear pray.	1	29718597	543869	52110730	83025936	38536231	6	8	6	4	6	syntactic
8	inanim-anim	buses	near	builders	love	driving	GDLS_plur_semantic	The buses near the builders love driving.	1	154954539	4213326	5454568	210137973	25592961	4	5	8	4	7	semantic
