	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
2	anim-anim	farmer	beside	pilot	avoids	boxing	GSLS_sing_semantic	The farmer beside the pilot avoids boxing.	0	29718597	20568429	16262831	3608938	2262574	6	6	5	6	6	semantic
0	anim-inanim	plumbers	beside	cars	leak	suddenly	GDLS_plur_semantic	The plumbers beside the cars leak suddenly.	1	29718597	543869	24371897	3272091	58025537	6	8	4	4	8	semantic
2	anim-anim	vet	by	banker	avoid	bowling	GDLD_C_sing_syntactic	The vet that the banker avoid arrives.	1	4703106084	2597895	5135467	60713817	2476732	2	3	6	5	7	syntactic
8	anim-anim	doctors	near	tailors	rust	suddenly	GDLD_plur_semantic	The doctors near the tailors rust suddenly.	1	154954539	19521968	1121681	3598446	58025537	4	7	7	4	8	semantic
6	anim-anim	teacher	near	dentist	rusts	suddenly	GDLD_sing_semantic	The teacher near the dentist rusts suddenly.	1	154954539	74147301	3198534	219876	58025537	4	7	7	5	8	semantic
8	inanim-anim	taxis	near	chefs	leak	abruptly	GSLD_plur_semantic	The taxis near the chefs leak abruptly.	0	154954539	1073931	752773	3272091	7262021	4	5	5	4	8	semantic
6	anim-anim	teacher	by	baker	hate	skiing	GDLD_C_sing_syntactic	The teacher that the baker hate arrives.	1	4703106084	74147301	13610150	16538862	1934331	2	7	5	4	6	syntactic
6	anim-anim	painters	by	builders	dislikes	camping	GDLD_plur_syntactic	The painters by the builders dislikes camping.	1	4703106084	7084827	5454568	1451937	3430548	2	8	8	8	7	syntactic
6	anim-inanim	waiters	beside	trucks	love	studying	GSLD_plur_semantic	The waiters beside the trucks love studying.	0	29718597	1363954	6808013	210137973	19754110	6	7	6	4	8	semantic
2	anim-inanim	plumber	near	scooter	fears	cooking	GSLD_sing_semantic	The plumber near the scooter fears cooking.	0	154954539	734834	405037	17721106	13672366	4	7	7	5	7	semantic
1	anim-anim	painter	by	actors	avoids	dancing	GSLD_C_sing_syntactic	The painter that the actors avoids arrives.	1	4703106084	13065194	18120032	3608938	15565681	2	7	6	6	7	syntactic
3	anim-anim	painter	beside	nurses	avoids	cycling	GSLD_sing_syntactic	The painter beside the nurses avoids cycling.	0	29718597	13065194	14176931	3608938	2334761	6	7	6	6	7	syntactic
2	anim-anim	teachers	near	vets	loves	skating	GDLD_C_plur_syntactic	The teachers that the vets loves die.	1	154954539	73279702	262330	12028067	1784648	4	8	4	5	7	syntactic
8	anim-anim	banker	by	lawyers	dislike	painting	GDLS_sing_syntactic	The banker by the lawyers dislike painting.	1	4703106084	5135467	15702570	6703610	32738623	2	6	7	7	8	syntactic
6	anim-anim	actor	beside	nurse	avoid	fishing	GDLD_sing_syntactic	The actor beside the nurse avoid fishing.	1	29718597	14665285	23875250	60713817	21745307	6	5	5	5	7	syntactic
9	anim-anim	tailor	by	plumbers	fear	hunting	GDLS_C_sing_syntactic	The tailor that the plumbers fear prays.	0	4703106084	3371396	543869	83025936	19801295	2	6	8	4	7	syntactic
8	inanim-anim	taxis	beside	plumbers	dislike	walking	GDLS_plur_semantic	The taxis beside the plumbers dislike walking.	1	29718597	1073931	543869	6703610	30746983	6	5	8	7	7	semantic
8	anim-anim	waiters	near	barbers	dislike	shopping	GSLS_plur_syntactic	The waiters near the barbers dislike shopping.	0	154954539	1363954	607437	6703610	11206466	4	7	7	7	8	syntactic
3	anim-anim	judge	by	builders	fears	knitting	GSLD_C_sing_syntactic	The judge that the builders fears prays.	1	4703106084	63704000	5454568	17721106	2033048	2	5	8	5	8	syntactic
1	anim-anim	plumbers	beside	dentists	like	fencing	GSLS_plur_semantic	The plumbers beside the dentists like fencing.	0	29718597	543869	1487700	709849832	1887055	6	8	8	4	7	semantic
0	anim-anim	bakers	by	athlete	love	dancing	GSLD_C_plur_syntactic	The bakers that the athlete love arrive.	1	4703106084	997597	3419291	210137973	15565681	2	6	7	4	7	syntactic
2	anim-anim	builder	by	tailor	hates	gambling	GSLS_sing_syntactic	The builder by the tailor hates gambling.	0	4703106084	4915470	3371396	2416713	6130169	2	7	6	5	8	syntactic
6	anim-anim	actors	near	bankers	love	knitting	GSLS_plur_syntactic	The actors near the bankers love knitting.	0	154954539	18120032	6179440	210137973	2033048	4	6	7	4	8	syntactic
3	anim-anim	athletes	near	painter	prefers	hunting	GDLS_C_plur_syntactic	The athletes that the painter prefers sit.	0	154954539	4726603	13065194	4149558	19801295	4	8	7	7	7	syntactic
1	anim-anim	bankers	beside	doctor	likes	skating	GDLS_plur_syntactic	The bankers beside the doctor likes skating.	1	29718597	6179440	52110730	9285296	1784648	6	7	6	5	7	syntactic
4	anim-anim	barbers	near	baker	detest	bowling	GSLD_plur_syntactic	The barbers near the baker detest bowling.	0	154954539	607437	13610150	740903	2476732	4	7	5	6	7	syntactic
4	inanim-inanim	scooter	beside	van	likes	bowling	GDLD_sing_semantic	The scooter beside the van likes bowling.	1	29718597	405037	54213864	9285296	2476732	6	7	3	5	7	semantic
9	inanim-inanim	vans	near	cars	rust	abruptly	GSLS_plur_semantic	The vans near the cars rust abruptly.	0	154954539	963840	24371897	3598446	7262021	4	4	4	4	8	semantic
3	anim-anim	builders	by	bakers	fear	cooking	GSLS_C_plur_syntactic	The builders that the bakers fear arrive.	0	4703106084	5454568	997597	83025936	13672366	2	8	6	4	7	syntactic
7	anim-anim	waiters	beside	nurse	avoids	driving	GDLS_C_plur_syntactic	The waiters that the nurse avoids arrive.	0	29718597	1363954	23875250	3608938	25592961	6	7	5	6	7	syntactic
0	anim-anim	author	near	doctors	dislikes	cycling	GSLD_sing_syntactic	The author near the doctors dislikes cycling.	0	154954539	99092074	19521968	1451937	2334761	4	6	7	8	7	syntactic
5	inanim-anim	tractor	beside	builder	leaks	suddenly	GSLD_sing_semantic	The tractor beside the builder leaks suddenly.	0	29718597	3282135	4915470	1935324	58025537	6	7	7	5	8	semantic
8	anim-anim	lawyers	by	actor	love	skiing	GSLD_plur_syntactic	The lawyers by the actor love skiing.	0	4703106084	15702570	14665285	210137973	1934331	2	7	5	4	6	syntactic
0	inanim-anim	scooter	near	actor	hates	yachting	GDLS_sing_semantic	The scooter near the actor hates yachting.	1	154954539	405037	14665285	2416713	382785	4	7	5	5	8	semantic
3	anim-anim	dentist	near	vets	prefer	hunting	GDLS_C_sing_syntactic	The dentist that the vets prefer dies.	0	154954539	3198534	262330	20278168	19801295	4	7	4	6	7	syntactic
0	anim-anim	painters	by	judges	hates	bowling	GDLD_C_plur_syntactic	The painters that the judges hates pray.	1	4703106084	7084827	24677643	2416713	2476732	2	8	6	5	7	syntactic
0	anim-anim	lawyers	by	waiters	hate	climbing	GSLS_C_plur_syntactic	The lawyers that the waiters hate die.	0	4703106084	15702570	1363954	16538862	7755370	2	7	7	4	8	syntactic
9	anim-anim	tailors	near	painter	avoid	dancing	GSLD_C_plur_syntactic	The tailors that the painter avoid arrive.	1	154954539	1121681	13065194	60713817	15565681	4	7	7	5	7	syntactic
4	anim-anim	athlete	near	barber	likes	spinning	GSLS_sing_syntactic	The athlete near the barber likes spinning.	0	154954539	3419291	4668021	9285296	6978676	4	7	6	5	8	syntactic
1	inanim-inanim	cars	near	taxis	prefer	gambling	GDLD_plur_semantic	The cars near the taxis prefer gambling.	1	154954539	24371897	1073931	20278168	6130169	4	4	5	6	8	semantic
6	anim-anim	teacher	beside	farmer	dislikes	gambling	GSLS_C_sing_syntactic	The teacher that the farmer dislikes sits.	0	29718597	74147301	20568429	1451937	6130169	6	7	6	8	8	syntactic
1	inanim-inanim	scooter	beside	tractor	rusts	suddenly	GSLS_sing_semantic	The scooter beside the tractor rusts suddenly.	0	29718597	405037	3282135	219876	58025537	6	7	7	5	8	semantic
2	anim-anim	tailor	by	pilot	loves	skiing	GSLS_C_sing_syntactic	The tailor that the pilot loves arrives.	0	4703106084	3371396	16262831	12028067	1934331	2	6	5	5	6	syntactic
1	anim-anim	athletes	beside	teachers	hates	skiing	GDLD_plur_syntactic	The athletes beside the teachers hates skiing.	1	29718597	4726603	73279702	2416713	1934331	6	8	8	5	6	syntactic
2	anim-anim	chef	near	athlete	prefer	yachting	GDLD_sing_syntactic	The chef near the athlete prefer yachting.	1	154954539	2470923	3419291	20278168	382785	4	4	7	6	8	syntactic
5	anim-inanim	author	near	scooter	rusts	suddenly	GDLS_sing_semantic	The author near the scooter rusts suddenly.	1	154954539	99092074	405037	219876	58025537	4	6	7	5	8	semantic
3	anim-anim	plumber	near	athletes	detest	gambling	GDLS_sing_syntactic	The plumber near the athletes detest gambling.	1	154954539	734834	4726603	740903	6130169	4	7	8	6	8	syntactic
9	anim-anim	lawyers	near	nurse	avoids	bowling	GDLS_plur_syntactic	The lawyers near the nurse avoids bowling.	1	154954539	15702570	23875250	3608938	2476732	4	7	5	6	7	syntactic
